horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
00:00:03.954800818,1625066,62420000,23898428,2877869,33849148,14219019,109196,1.674,6524813,1759900,20.70,6.59,0.13,5.20,67.38
00:00:07.845219353,102193,5842431,5808695,607540,29132475,12474099,101013,1.770,5707541,1526706,18.56,7.36,0.53,3.94,68.02
00:00:10.085755580,1543311,37712104,97556606,17137012,1014408216,222040846,4159484,3.920,106114399,24732625,14.07,0.35,10.62,0.47,7.50
00:00:13.279790012,186095,8145164,9005217,1100859,112702053,37995950,506825,2.901,17468006,4697198,31.99,5.78,0.90,4.02,56.52
00:00:15.616231580,148187,6491401,6767555,849102,38784127,14596896,145079,2.151,6744448,1775440,64.97,3.25,0.16,2.23,27.81
00:00:18.069263528,144763,7985868,6569311,760368,32911872,13968110,136186,2.102,6480245,1697503,27.31,6.29,0.48,4.94,60.92
00:00:20.573942065,137481,6528147,9467941,1363742,37187306,14174854,137406,2.061,6666919,1716255,35.24,5.28,,4.21,55.14
00:00:22.868630482,334542,10460912,7593185,916224,44211981,16835959,159754,2.024,7894836,2057911,50.02,4.59,0.60,2.68,41.00
00:00:25.180374827,135428,6731409,6203691,733876,38637673,14605630,146595,2.164,6774617,1781924,28.18,6.19,0.79,3.79,60.35
00:00:27.506843180,140772,6751200,6998845,869490,37402642,14676668,146882,2.161,6797928,1784646,35.75,7.02,0.27,3.58,52.92
00:00:29.800855182,128377,6583281,6698780,788160,37874505,14437156,136040,2.036,6681739,1756990,17.01,0.49,11.53,0.23,7.64
00:00:33.131134364,2339578,59487963,25613590,4001173,42316693,15707104,153634,2.096,7328279,1944583,29.85,6.83,,3.64,57.31
00:00:35.571549450,129683,6608236,6521336,809106,37081511,14135637,132574,2.023,6552419,1720821,32.09,5.30,,2.62,57.67
00:00:37.897332788,137639,6735706,6827195,823134,30145555,12855392,104211,1.747,5966219,1567575,54.21,3.64,1.40,2.71,35.55
00:00:40.191853626,134227,6773873,6568692,749669,37772052,14225133,131613,1.992,6606017,1726810,27.77,5.74,,4.78,61.70
00:00:42.430796317,121007,6535831,6674862,764485,66852501,20059579,300273,3.164,9491193,2412308,32.31,6.19,1.05,3.98,56.47
00:00:44.733926285,455752,19160473,6884988,823993,35078869,13709938,120903,1.902,6355063,1660470,33.68,6.16,0.39,3.50,55.92
00:00:47.017351265,117200,6370715,6609525,803863,37307109,14721288,129747,1.922,6750655,1798653,36.30,5.72,0.32,3.77,53.26
00:00:49.366592943,139187,6775984,6495587,740942,31928375,13146629,115070,1.862,6179215,1592786,23.95,6.79,0.88,5.16,63.22
00:00:51.632015217,4604808,114274641,108138228,20180848,753988703,172860642,3542578,4.184,84669078,18299295,9.87,0.60,4.74,0.35,13.99
00:00:55.443467227,130885,6590025,9821954,1531454,86505757,28560096,416297,3.116,13359132,3435465,60.68,2.81,,1.65,27.16
00:00:58.139092752,145933,6601041,8428859,1185103,82235794,22832908,323462,2.990,10818475,2697320,56.34,3.02,,1.75,30.59
00:01:01.082336432,655130,19303077,21622769,3950064,51496468,19065374,174513,1.971,8853266,2381504,53.63,2.22,2.38,0.86,22.42
00:01:03.617072605,447589,14025746,10494973,1382132,50014093,18560762,214932,2.491,8627025,2167161,63.53,1.86,1.56,0.97,21.84
00:01:05.876601909,220925,9184405,8763285,1170681,59964570,19995415,235671,2.535,9296049,2334894,29.39,7.07,0.65,3.63,59.27
00:01:08.262694889,129226,6881818,6536274,733460,36169591,14032727,126774,1.940,6535826,1706069,32.13,5.79,0.22,3.88,57.32
00:01:10.608251338,127685,6511077,6557762,741996,36548617,14098164,125240,1.910,6556584,1719174,28.56,6.83,0.86,4.00,57.81
00:01:13.414398122,3677578,90835995,99803133,18713304,836442569,193911185,3860354,4.027,95855514,20320199,14.44,0.69,8.14,0.39,10.87
00:01:16.167999354,119674,6468646,6582356,738808,32992551,13998101,133461,2.075,6431902,1698372,24.14,6.97,,3.99,64.58
00:01:18.520978421,130944,6736091,6357950,702556,33960860,13530546,109162,1.760,6202427,1657101,57.59,4.07,0.29,2.74,34.56
00:01:20.740098625,135745,6855452,6832387,707397,38911795,15279932,124061,1.796,6906617,1877294,26.14,6.07,0.46,4.57,59.23
00:01:22.972661123,111222,6244741,6437046,700015,37878136,14788638,135445,1.977,6850816,1790920,29.45,6.94,0.40,4.12,58.17
00:01:25.269430635,125524,6506611,6130861,650590,59056233,18148671,260626,3.051,8542573,2184614,30.11,6.87,0.86,4.00,58.16
00:01:27.584675393,126624,6799713,8289283,1144910,34259022,13667004,111276,1.763,6310923,1662091,32.44,5.61,0.49,4.34,52.71
