horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
04:35:05.440288017,1406641,56169560,24413100,2828071,86164747,26788009,374618,3.000,12485501,3316223,31.16,5.80,0.56,4.34,57.88
04:35:09.219195472,108231,6754309,6208803,607075,29673571,12489090,102394,1.767,5794587,1522781,17.19,7.63,,4.74,70.43
04:35:11.445144428,91751,5666392,90169475,16981422,1132659656,332327213,4986211,3.225,154620182,39826351,10.71,0.40,8.61,0.16,9.18
04:35:14.768246624,215218,8067685,9957984,1428705,91533215,34413427,446241,2.747,16246695,4301190,35.18,6.13,,3.41,55.23
04:35:17.037730551,716121,24747973,6874012,833712,37184298,14327092,146470,2.191,6685496,1736552,25.94,6.75,,5.22,61.59
04:35:19.357224541,142942,6830768,6731431,814203,39434725,14771680,151468,2.204,6873904,1793986,45.60,5.27,,2.80,46.17
04:35:21.614018955,170689,7754585,7263367,822961,35071635,13838327,115710,1.798,6437229,1695936,54.39,3.79,0.21,2.56,37.80
04:35:24.093722624,180109,7808487,6512664,768705,37100616,14366205,130293,1.963,6636393,1743218,35.12,6.93,0.24,3.85,53.86
04:35:26.383010578,236752,8984304,6120874,713337,125124754,52601364,616586,2.735,22543095,6338072,36.15,4.73,0.42,3.99,53.50
04:35:28.623183960,147714,6756029,6607774,807099,64759906,19784907,309960,3.291,9417643,2373267,32.91,7.01,,4.34,55.75
04:35:30.844091820,143953,6737322,10283533,1462230,37211690,13973537,130138,1.998,6512894,1694924,7.07,0.87,1.95,0.48,12.99
04:35:33.807963864,4015627,104015611,97125990,18723204,103070593,33854558,370997,2.242,16547703,4290045,68.32,3.15,0.14,2.27,25.54
04:35:36.303964421,243113,8970370,6719543,811053,37645170,14689643,162987,2.383,6840011,1765993,32.95,7.09,,3.30,56.60
04:35:38.556892247,141476,6612637,6708285,792038,79504303,24586000,348764,3.027,11520769,3011578,32.30,6.83,0.14,3.56,56.66
04:35:40.746345501,130143,6523757,6482290,752921,58560714,17530408,265900,3.163,8406969,2108315,28.09,7.17,0.09,4.37,58.59
04:35:42.955168208,129791,6564390,9367143,1348654,33470465,13242665,109390,1.774,6166369,1607589,32.89,6.65,0.41,3.75,54.94
04:35:45.143383058,115499,6334368,7665064,1021402,36876312,14030419,123355,1.881,6557402,1707332,35.50,6.40,0.59,3.99,52.62
04:35:47.440475770,282475,9107579,6142317,650391,32132046,12864589,100360,1.665,6026393,1573010,25.52,6.79,,3.64,63.34
04:35:49.715173346,126787,6541071,6258220,678840,33909128,13343031,124703,1.998,6240920,1617318,27.21,6.58,0.35,3.90,61.96
04:35:52.113064567,4905758,114330594,102007095,19547673,593758885,156265470,3072628,3.950,77787523,16104393,14.13,0.68,4.82,0.36,14.35
04:35:55.718890318,334631,11092675,13094336,2035498,119252477,30924653,519561,3.499,14848011,3670265,72.49,2.49,0.17,1.40,22.21
04:35:58.344363354,265361,11368845,11359023,1765538,77967190,21151296,314885,3.089,10194507,2469476,25.34,6.23,1.17,5.03,60.84
04:36:00.747398183,583362,17557597,6835573,839002,100894334,28439995,533021,3.872,13767661,3349513,65.53,2.78,0.13,1.64,27.11
04:36:03.044222290,112199,6266630,6992979,778366,36270841,13916048,124464,1.924,6468453,1687719,27.83,6.43,,4.38,60.83
04:36:05.314376448,121024,6459746,8504874,1179199,33957645,13341846,110214,1.785,6176124,1623240,26.20,7.32,2.20,4.55,59.73
04:36:07.631240175,288536,8920247,6094844,688013,36427308,13910334,127452,1.959,6504647,1683936,28.56,6.80,1.48,3.71,55.29
04:36:09.900512437,110344,6207258,8400735,983590,43578959,17871842,179841,2.186,8226897,2186062,36.93,6.32,,3.62,51.43
04:36:12.128436992,121807,6414982,100663489,19331854,887128880,206444922,4150450,4.047,102563966,21715179,10.25,0.42,11.87,0.40,8.66
04:36:15.133644934,589763,23189364,7324098,817913,34197534,13492493,123530,1.958,6309535,1637417,48.73,4.12,0.46,2.12,38.48
04:36:17.502308238,298623,9937401,6510275,727814,33419229,13301631,107195,1.715,6251566,1624727,26.14,7.12,,4.35,61.00
04:36:19.789870215,111493,6242163,6229028,735364,36914967,14402320,137377,2.063,6658201,1750069,27.25,6.56,0.22,4.23,61.33
04:36:22.111416229,106483,6069968,6774703,776657,34635605,13712538,130129,2.014,6460628,1654129,30.00,6.42,,4.75,58.82
04:36:24.399361927,115967,6295086,6409903,714820,35237058,13721197,121619,1.883,6459078,1666188,57.51,3.79,,2.44,35.92
04:36:26.676103031,128186,6547841,13441452,1608558,39170962,14784694,137715,1.988,6926643,1783318,26.28,7.15,,3.98,60.99
04:36:28.967123314,108696,6144222,7600264,828516,60702970,20494510,316823,3.259,9722949,2467029,30.34,7.12,0.63,3.80,57.04
04:36:31.238978957,104876,6234387,6380783,707143,37200430,14153263,130861,1.971,6640245,1709437,32.16,6.66,0.71,4.06,55.11
04:36:34.046587731,2860804,72423353,101970692,18911086,760727550,173702375,3481552,4.099,84934545,18487159,31.72,5.69,,2.78,53.65
