horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
03:03:03.164946588,603832,27605443,8313031,1010421,32108804,13062813,99857,1.669,5983097,1606439,57.52,3.24,0.23,2.44,36.58
03:03:06.249380871,111353,6417561,6077941,575566,109391352,49369404,528174,2.526,20911790,5971232,18.43,7.20,0.37,2.65,69.51
03:03:08.747525343,2843302,101607251,9031270,1295411,39637353,15332478,168175,2.377,7075706,1867025,29.46,5.73,1.77,4.33,56.50
03:03:11.083745157,351813,10914891,6499854,759065,35958647,14362055,153890,2.314,6650706,1738497,28.34,6.08,0.46,3.63,59.78
03:03:13.387413802,134239,6369135,8494802,1060874,37758084,14557676,157827,2.338,6751465,1773039,30.69,5.86,,4.03,59.42
03:03:15.710776651,117329,6151718,7184001,781040,38787906,15166347,152829,2.191,6975660,1842600,78.15,2.10,,1.52,17.79
03:03:18.002452694,122262,6442903,6097716,656839,32798206,13486418,107311,1.750,6132559,1655051,67.27,2.47,,1.63,27.72
03:03:20.279306177,120727,6250249,5931762,611634,31272813,12992762,101082,1.708,5917660,1603051,34.87,5.78,,3.78,53.76
03:03:22.581606645,107841,5938371,5991302,650622,56948944,17247110,266018,3.239,8213156,2073837,49.92,4.48,0.54,2.53,42.32
03:03:24.824687613,120608,6478590,9675540,1310101,31577394,13062362,107646,1.791,6009451,1600073,35.44,6.02,0.37,3.63,54.13
03:03:27.113779847,241622,8593644,5978082,627834,32041129,13153305,102144,1.698,6014450,1605109,31.37,0.31,5.06,0.22,7.71
03:03:29.471777884,104852,6002290,6065161,650756,30313328,12742291,108433,1.857,5838129,1560929,20.59,7.21,,3.55,67.94
03:03:31.755745593,94903,5785023,6067094,610027,33224707,13148894,101851,1.694,6013961,1613870,22.56,7.56,,5.32,64.11
03:03:34.095553435,167686,8166456,6864242,762568,32050893,13145532,102827,1.714,5997922,1618217,54.40,4.11,,2.54,38.48
03:03:36.456022558,102603,5924381,14068648,1740989,32657439,13186279,102538,1.700,6033222,1622561,24.10,6.66,0.21,4.03,62.45
03:03:38.735106741,99310,5926628,5857305,610214,52043910,18389543,273640,3.203,8542103,2221242,24.19,7.22,,4.10,63.89
03:03:40.969991179,101177,6037747,8176760,1130200,30898720,13000609,95472,1.616,5907336,1591912,18.23,7.17,,5.65,68.27
03:03:43.197330918,100700,6051171,6011615,635062,51116590,18611624,210926,2.519,8372065,2216211,35.51,6.44,0.50,3.55,52.77
03:03:45.439317633,272341,8791121,6053593,624760,31484830,12973201,101714,1.709,5951391,1586585,70.21,2.29,0.16,1.76,25.41
03:03:47.797674430,100472,6002266,46282688,9075943,94735731,27426176,385969,2.938,13139084,3336921,28.45,4.20,0.22,3.09,43.14
03:03:50.325474584,118641,6116664,6352531,683550,30913601,13081265,96875,1.645,5890346,1614902,21.20,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
7.82,,3.52,66.84
03:03:52.663569722,102783,5934522,5923788,593625,38747844,14759401,169817,2.485,6832967,1793173,22.40,6.63,,4.10,66.81
03:03:54.965855016,105447,6293810,5990464,605742,29834591,12536694,91627,1.595,5743999,1535824,19.53,7.14,0.36,4.21,67.80
03:03:57.229832715,99789,5833695,5795125,561972,31276749,12769187,97629,1.656,5896894,1562822,43.76,5.01,0.42,2.47,48.01
03:03:59.538789918,249217,8240288,5959297,610380,32373991,13126683,102475,1.711,5990906,1605695,20.40,6.26,1.47,4.33,67.55
03:04:01.805274902,105149,6042218,5714835,577749,38035914,15065118,125403,1.820,6890087,1852626,21.14,7.38,0.35,5.12,64.47
03:04:04.097274678,97305,5960751,6073499,633263,28823417,12450704,94256,1.656,5693253,1526165,20.67,6.42,,4.92,67.31
03:04:06.359590826,101448,5993953,5973145,600947,32452593,14005476,104542,1.644,6358001,1712619,58.52,3.71,,2.32,34.95
03:04:08.772803237,92998,5857119,5863708,570141,30733348,12826736,105303,1.777,5926325,1561057,23.71,7.46,,4.88,61.74
03:04:11.160265756,91596,5780603,8073869,1095720,30639663,12641471,95127,1.637,5812743,1547511,22.01,6.69,0.61,4.27,65.46
03:04:13.399955273,110849,6043959,8947132,1124275,30128205,12482782,93977,1.621,5796222,1525015,21.18,8.42,0.57,4.45,65.01
03:04:15.722412789,243740,8139409,5969604,586762,34614806,14231176,110624,1.721,6427108,1744384,40.79,5.74,,2.57,49.72
03:04:18.064492464,90501,5844341,6474136,638057,33901281,13886577,103508,1.637,6322786,1708904,23.47,7.08,1.31,4.15,63.32
