horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,perf,mosquitto
13:26:02.169680415,121708,6612260,6534538,730978,66277333,21559394,298048,2.961,10067178,2617204,26.38,6.30,0.86,4.20
13:26:04.422218537,118134,6498804,9320133,1219340,32360681,13195715,102309,1.680,6089877,1613853,25.56,6.67,0.51,3.69
13:26:06.646269347,113921,6360017,8343881,1144119,32548102,13299769,102145,1.663,6143852,1612705,28.93,7.60,0.59,4.16
13:26:08.877282260,252077,8236129,19478747,2291457,34480645,14407263,113658,1.694,6708582,1754770,56.28,3.42,0.21,2.42
13:26:11.094261229,98027,6063739,7195722,688859,32802978,13495297,101854,1.652,6163830,1652545,33.37,6.13,0.28,3.28
13:26:13.580736043,120341,6440888,18159226,3338154,792758072,203823316,3693797,3.632,101690780,21639155,43.53,6.08,0.70,2.17
13:26:16.221909387,115766,6560259,6484390,724129,52951498,19672610,287796,3.115,9240102,2374831,25.94,7.20,0.52,5.17
13:26:18.636323191,118044,6621986,8807703,1261840,85070496,40965243,373573,2.176,17171475,4963324,53.60,3.58,0,3.06
13:26:20.900218289,279204,9225087,6969126,706395,32145621,13400609,104084,1.670,6231051,1629252,26.61,6.78,0,4.43
13:26:23.104813566,276896,8995226,6330190,728122,34834893,14534588,119786,1.786,6706642,1765007,20.13,7.77,0.99,3.38
13:26:25.518457009,112580,6259396,6337984,761364,33279312,13545371,111059,1.741,6378303,1627576,25.35,6.62,0.46,4.14
13:26:27.885204427,121426,6417904,6738359,758200,34746668,14104590,118685,1.800,6593913,1713013,72.65,2.42,0.31,1.28
13:26:30.235715672,117306,6675114,6218958,696168,35119557,14228756,123135,1.851,6650658,1732366,16.84,7.37,0.94,4.70
13:26:32.507189691,104753,6245934,6624068,740872,55789704,18246045,269420,3.125,8621897,2192769,28.60,7.71,0.49,3.70
13:26:35.152805095,2042741,49943925,13129577,2171990,126310786,35414448,572576,3.394,16869245,4267171,30.17,6.47,0.36,4.08
13:26:37.582485596,346464,12416752,12756475,2149297,51551710,20734941,256816,2.617,9812013,2472330,32.07,6.81,1.59,4.40
13:26:39.805928230,101626,6214196,8910994,1126940,35203927,14406897,123915,1.863,6652758,1746817,55.91,4.33,0.32,2.75
13:26:42.026932386,107677,6232330,6604351,736410,35978489,14308589,126079,1.889,6673361,1734576,55.93,3.75,0.52,2.45
13:26:44.253910471,123430,7088449,6518003,740245,34131496,13841658,119133,1.824,6533190,1671054,20.92,6.44,0.43,5.14
13:26:46.555129035,104462,6198605,6310700,684937,58284332,18142780,268318,3.094,8672114,2169985,27.71,7.08,1.33,3.84
13:26:48.796071688,102741,6198987,20503827,2782594,34429170,14134214,120403,1.831,6576041,1710265,47.66,4.79,0.30,2.83
13:26:51.001959718,106198,6228150,8357620,1160589,34672132,14128508,120027,1.828,6564912,1713460,28.83,7.25,0.41,3.97
13:26:53.306736910,253042,8398081,6239277,664908,35829589,14532989,114660,1.721,6660668,1778332,6.05,1.15,2.98,0.55
13:26:56.059768777,105575,6104758,6388204,696818,31400474,12863831,99399,1.675,5934436,1568697,58.69,4.19,0.49,2.44
13:26:58.346775220,118130,6436448,6025402,608150,30044858,12814721,98959,1.665,5944254,1567692,28.64,6.43,0.58,3.79
13:27:00.678157857,116060,6429099,6116069,630756,62510244,19605714,271375,2.957,9176142,2363268,27.66,6.76,0.55,4.26
13:27:02.911156069,100262,6195093,8604473,1191410,32218207,13185292,101368,1.656,6122134,1609286,21.94,5.25,1.07,4.70
13:27:05.131615121,102380,6125095,6215869,650497,34628308,14120811,113597,1.740,6529845,1713541,32.91,6.11,0.91,3.57
13:27:07.359876741,250098,8431595,6051975,627985,34303079,13946416,115204,1.779,6477182,1694859,24.06,7.53,1.49,4.81
13:27:09.566595287,105941,6059723,7991800,956968,33706759,13587510,112314,1.783,6299246,1633239,26.80,7.25,0.72,4.66
13:27:12.001515499,102640,6065085,6105561,683195,32492165,13570984,104956,1.671,6282894,1653199,56.13,4.05,0.58,2.32
13:27:14.295696386,125721,6823302,6314687,671414,498422809,153175868,2884095,3.739,77132218,15488432,9.62,0.76,6.48,0.49
13:27:16.921216571,118538,6479586,6287300,720039,34448272,14017511,113683,1.763,6449752,1710050,17.41,7.15,0.43,4.75
13:27:19.225700273,406248,18470487,9306537,1256780,34891742,14819710,129665,1.887,6873100,1806522,29.64,6.49,0.43,2.51
13:27:21.512109478,259801,8714358,6263191,669683,32707924,13724013,105809,1.681,6293106,1673167,20.80,7.37,0,3.99
13:27:23.734987320,114636,6545339,6678029,762352,35528129,14168666,125374,1.884,6655356,1703798,26.85,8.03,1.62,4.26
13:27:26.105494194,107587,6244500,6494043,778050,32419671,13284122,109083,1.764,6183387,1609852,53.26,4.34,1.52,3.30
13:27:28.421497997,106615,6310667,6065727,629631,61583112,29690856,275755,2.101,13125590,3558120,28.81,5.75,0.69,4.61
13:27:30.675896156,101269,6169028,6353472,684896,35805601,14234191,123302,1.881,6554681,1721408,29.60,7.63,3.12,3.81
13:27:32.885005418,97640,6037588,6366658,679801,57712700,18053551,253144,2.979,8499030,2177378,26.03,7.70,1.06,4.74
13:27:35.116898789,3574845,92523610,95536953,17796874,504464449,112958778,2104309,3.865,54439129,12612477,58.94,2.59,0.30,0.94
13:27:37.750410549,291687,10630310,18393181,3297863,32010946,13767015,114933,1.820,6313676,1680720,23.96,7.17,0.77,4.67
13:27:40.004066576,261907,10205785,6350751,682834,34448101,13691222,118052,1.855,6363943,1664345,24.10,5.99,0.53,4.13
13:27:42.246310418,102785,6132049,6027853,682758,28306580,12625395,104659,1.785,5861782,1536418,62.01,3.68,0.45,2.43
13:27:44.593047302,107726,6248400,6514066,717360,36343992,14584534,121027,1.805,6706621,1769934,26.21,6.97,0.96,4.12
13:27:46.832275689,125547,6587161,6362849,690117,58867231,18037607,258710,3.040,8509770,2172654,25.06,7.55,1.20,4.53
13:27:49.165300398,538952,23978322,6398553,712041,31791893,12894167,101430,1.667,6083381,1558084,21.88,6.45,0.37,3.73
13:27:51.463151577,117093,6499973,8607501,1218564,34397465,14024107,114776,1.771,6481735,1708019,27.00,6.09,1.25,4.54
13:27:53.735874960,271747,8978784,6250851,652435,32690319,13933843,112468,1.756,6404868,1694664,28.14,7.49,0.49,4.55
13:27:56.163356977,3749027,95515376,20975532,3610421,30250828,13284044,114386,1.851,6179593,1614143,29.54,7.54,0,4.74
13:27:58.611757070,112020,6369889,6407722,697240,361581685,147889493,1478147,2.074,71265270,18282613,56.43,4.52,0.17,2.72
13:28:00.873435818,110915,6309487,6580298,729636,33960578,13857730,115928,1.786,6491160,1688355,23.57,7.04,0,4.12
13:28:03.118403604,114559,6400118,6261338,733595,61107414,19246353,283281,3.112,9103475,2314878,23.09,6.57,0,4.13
13:28:05.437664211,111930,6405366,9069821,1266136,30452949,12991272,98065,1.631,6012606,1587292,27.61,6.31,0,4.32
13:28:07.666144055,113214,6494286,6479859,718701,33392034,13451733,110065,1.754,6274315,1622138,19.05,7.20,1.66,4.02
13:28:10.086943968,205337,8680883,6330041,729907,33785207,13838503,111879,1.759,6360977,1685872,29.09,7.07,0,3.53
13:28:12.451097432,115882,6691231,6428213,694720,29902825,12864740,98512,1.629,6045958,1561561,40.00,5.89,0.64,3.77
13:28:14.958384117,126230,6772228,6718059,749644,54861804,20823822,274317,2.758,9947195,2322594,10.18,0.41,9.56,0.25
13:28:17.614883889,115681,6376807,8287503,1168805,36555624,15074711,125299,1.846,6788900,1843967,29.66,6.48,0.87,3.89
13:28:19.919550607,365966,11042449,7070173,802801,29537433,12764549,103147,1.741,5925685,1556480,20.65,7.26,0,4.61
13:28:22.212052383,109977,6212252,6049446,658131,35483263,13951834,123922,1.922,6446146,1699943,28.19,7.02,0.68,4.03
13:28:24.573267580,118810,6425142,6237338,730243,35149827,14068262,123941,1.897,6533352,1704329,60.86,3.63,0.37,2.66
13:28:26.894153751,133951,6541456,6368059,749837,30549519,13676443,116458,1.844,6316323,1656983,31.10,8.31,0.66,3.83
13:28:29.318226720,117394,6737691,6699131,742850,73335709,22867717,343169,3.245,10574684,2710993,28.53,6.92,0,3.73
13:28:31.546097399,110637,6424694,6558180,731919,31922502,13272777,102720,1.672,6143958,1620499,30.31,6.98,0,4.30
13:28:33.789456128,116812,6466425,9256888,1206215,33315921,13403611,112660,1.812,6217277,1627018,27.10,6.89,0,3.77
13:28:36.076714335,260786,8430152,96724675,18331115,832240562,192406376,3625529,3.818,94954003,20750782,53.31,2.88,0.20,1.58
13:28:38.887844250,340518,11698810,24576929,3343371,70453947,20628288,260217,2.655,9799413,2478698,33.17,5.96,1.93,3.76
13:28:41.237050233,116431,6411378,6223775,687996,35931963,14170910,124240,1.899,6541004,1723817,23.78,7.21,0,4.54
13:28:43.532231370,106994,6210930,6336368,700204,55945880,17631621,258070,3.092,8346719,2113038,24.18,7.41,1.17,4.74
13:28:45.761431052,117254,6403801,8502322,1216637,33569215,13862128,111855,1.757,6366758,1685462,19.86,7.44,0.52,2.83
13:28:48.055378393,252951,8551798,6702365,775097,34735167,14392732,115374,1.738,6639406,1753921,47.27,4.46,0.55,3.40
13:28:50.345012213,119606,7027085,6612314,708852,33333871,13641164,108326,1.717,6309276,1668431,26.67,6.92,0.51,3.50
13:28:52.588772450,116430,6559230,6538899,751049,35659468,14392940,121669,1.813,6710398,1752015,21.29,6.77,0.25,3.66
13:28:54.857061997,101632,6274136,6198091,671169,31535133,13566513,108929,1.713,6360378,1645699,57.50,4.23,0.31,2.72
13:28:57.519451165,251794,10238843,6658931,767593,60576844,19548705,270460,2.993,9035139,2364951,24.74,7.04,0.59,4.41
13:28:59.888207730,186194,8011278,8389684,1194195,31879253,13427052,115194,1.837,6269312,1629344,21.05,7.53,0.77,4.03
13:29:02.144310303,260768,8775258,6156879,634133,32477871,13505423,103290,1.665,6204787,1644225,24.17,6.74,0.24,4.26
13:29:04.353015969,261391,8706005,6058964,615490,32451419,13418331,101371,1.635,6199544,1639831,17.19,7.03,0.51,4.76
13:29:06.569846699,115680,6448579,6521499,736741,36267141,14586790,127935,1.895,6751223,1759417,27.90,6.37,0.37,4.03
13:29:08.934523699,104705,6307957,20151920,2353464,31018697,12986110,93770,1.575,5955076,1596260,48.55,4.65,0.36,3.25
13:29:11.216691095,130104,6752432,6497028,723656,29875145,13028002,106121,1.747,6073257,1582655,26.43,6.20,0.70,3.52
13:29:13.564529010,114879,6562242,6320953,675005,55557394,17673057,243692,2.934,8304845,2131619,24.43,6.43,4.40,3.44
13:29:15.760210310,159485,8498304,6575425,718544,63574471,20003607,269598,2.906,9277272,2431309,8.13,0.45,11.82,0.28
13:29:18.404824197,273536,9016279,6561434,720239,105254678,48915699,449319,2.202,20403842,5921685,18.61,6.87,0.53,4.53
13:29:20.676415810,99109,5967013,6114037,634588,34125904,13727085,113953,1.782,6394145,1662359,25.04,7.23,0,4.81
13:29:22.978680037,113764,6485928,6280485,698256,33404065,13888350,108691,1.687,6442913,1689852,20.59,6.22,2.81,4.97
13:29:25.238177749,99617,6296722,6138635,633925,33408582,14279302,121640,1.829,6652113,1725475,54.23,3.80,0,2.31
13:29:27.485976559,106155,6386844,6727252,743621,34691403,14313681,113174,1.699,6662016,1736063,29.33,6.91,0,4.23
13:29:29.721337668,101159,6161303,8350567,989523,59546328,18915638,262323,2.957,8870342,2270763,22.05,5.99,1.55,3.84
13:29:32.048998699,104102,6330463,8749838,1249155,31833176,13439681,95331,1.528,6236963,1642349,26.11,6.50,0.44,4.40
13:29:34.313219617,142836,7286219,6509121,696051,34723384,14010042,127100,1.949,6522381,1702212,21.62,7.60,0.30,4.40
13:29:36.564943720,258126,8631079,58297031,11361231,703547335,187583904,3405686,3.670,92803614,19791331,53.49,3.08,0,1.17
13:29:39.397253270,310847,10799078,10112891,1538711,57491857,20257288,219349,2.428,9035408,2440181,49.72,3.07,1.19,2.13
13:29:41.823876899,120749,6523191,6053780,608164,49246948,17121044,260968,3.212,8124838,2042836,25.55,6.81,0.73,4.23
13:29:44.151882719,100168,6153536,8763598,1194740,35223230,14077980,121126,1.851,6543486,1705837,31.78,6.25,0.84,4.25
13:29:46.633420877,257571,8380442,6568012,742014,29436078,13056590,110278,1.824,6046283,1579968,21.73,7.52,0.56,4.56
13:29:48.857736830,122658,6483895,18457577,2196555,35031022,13866080,119842,1.858,6448913,1684296,28.28,6.99,0.85,3.85
13:29:51.222734139,132803,7026324,6066051,646262,33428073,13344457,112723,1.800,6263844,1619185,46.71,5.02,0.55,3.50
13:29:53.503588831,119274,6498173,6454306,715048,36980029,15296152,133928,1.906,7028342,1877174,23.62,8.32,0.82,3.18
13:29:55.843645322,114234,6471098,6390943,675963,35946464,14140198,126280,1.934,6530443,1724453,7.77,0.32,11.04,0.31
13:29:58.457515553,135328,6850232,6507276,723413,96894432,48734653,469084,2.251,20836788,5908175,31.21,7.00,1.20,4.09
13:30:00.651553942,245885,8245448,6518744,727840,35412396,14327868,130899,1.973,6633797,1729928,31.96,7.70,0.58,4.01
13:30:02.905456159,124770,6547289,6388534,712640,32669456,13303916,107771,1.755,6139582,1622700,26.70,7.01,0.67,4.17
13:30:05.127770401,109661,6343171,6468138,723237,33078915,13582920,104698,1.687,6207542,1659258,33.78,6.25,0,4.00
13:30:07.337943661,122791,6575652,6450578,710966,33496410,13640594,109703,1.745,6287595,1663370,57.06,4.04,0.60,2.89
13:30:09.561413679,123717,6625111,7091982,851364,32205623,13188550,102349,1.672,6121167,1608979,59.21,3.86,0.32,2.70
13:30:11.764241453,105464,6080109,6470876,704788,35759421,14120654,124487,1.896,6564954,1705264,24.48,6.43,0,6.49
13:30:14.060870912,102815,6244920,6223219,647229,57463242,17666980,259112,3.076,8422599,2117721,25.38,6.50,0,5.17
13:30:16.358240419,127685,6739738,10725051,1694024,33879396,13679023,111883,1.779,6290551,1674617,4.38,0.46,9.63,0.44
13:30:19.053661248,390503,17666963,6292020,669670,32824277,13296663,102809,1.674,6143344,1622528,27.12,6.66,0.54,5.10
13:30:21.280054064,137518,7088374,6628855,767772,35641867,14223940,127524,1.922,6635673,1721116,27.03,6.93,3.63,4.23
13:30:23.601534810,111703,6390034,6628491,741021,31338089,13220107,97363,1.590,6123466,1607260,55.13,4.41,0.74,2.54
13:30:25.828425801,127047,6588408,6444283,718546,33506146,13495885,110116,1.756,6272346,1630570,30.34,7.68,0.75,4.30
13:30:28.103674059,105059,6169425,6073685,686597,54235230,17099438,242867,2.999,8097414,2057983,23.90,6.71,1.21,4.36
13:30:30.369429551,156025,7963103,6649469,737633,33644915,14057437,125228,1.922,6514532,1707034,19.90,7.11,0.63,4.76
13:30:32.636551391,113930,6419633,8460832,1135465,31547160,13371969,101184,1.640,6168351,1627272,25.64,6.85,0.53,3.33
13:30:34.881018703,283208,8934590,6063829,628750,36248635,14275560,128914,1.923,6702210,1739142,24.33,7.07,0.81,3.85
13:30:37.237030689,99534,6036035,47616632,9312289,855159502,199271769,3748879,3.806,98499881,21268318,51.98,3.56,0.83,1.52
13:30:40.131406031,263247,10388018,6698582,728408,57352737,19322267,266531,2.868,9292694,2282147,33.29,5.82,0,2.92
13:30:42.507884429,101982,6124125,6335586,703506,33545485,13562341,110498,1.748,6319870,1650906,23.11,7.00,0,4.18
13:30:44.787257459,122008,6446826,8594928,1197294,33110593,13425386,111541,1.798,6204278,1634265,25.26,6.36,0.36,3.36
13:30:47.086047792,262945,8447716,6539153,732218,31382624,12895592,95576,1.592,6004503,1576036,29.21,6.14,0.45,3.89
13:30:49.348372726,114753,6508231,6091423,631556,53591144,19384176,220357,2.506,8792875,2308128,25.76,6.68,0.93,3.66
13:30:51.590306613,122017,6686560,6553887,733236,38162169,14856527,134044,1.944,6895236,1803058,23.22,7.13,2.14,4.00
13:30:53.895092854,125670,6189878,6529288,756439,33968274,13503592,118375,1.873,6320878,1645734,22.61,7.96,0.67,4.22
13:30:56.269806989,111444,6174190,5956546,660958,58639794,18039289,263258,3.100,8493364,2170903,21.80,7.12,0.43,3.83
13:30:58.922485833,1683998,44139268,15213330,1886713,33264567,13439299,109821,1.759,6242914,1636109,28.35,6.20,0.85,2.87
13:31:01.202794847,259317,8417584,6067241,676196,34948493,15262264,138863,1.975,7030345,1854258,24.66,6.43,0.79,4.28
13:31:03.516975522,108672,6244696,6567753,765371,36015509,14468275,132390,1.968,6727866,1757489,29.28,7.62,2.53,3.94
13:31:05.727134300,103981,6139688,7050238,796723,36186540,14401346,126730,1.917,6612155,1744026,28.68,6.64,0.44,3.98
13:31:08.019054248,112755,6263829,6216425,648587,32385650,13279240,104425,1.710,6107634,1621715,76.77,2.13,0.24,1.24
13:31:10.236913353,104603,6274707,6273010,665434,32765315,13545855,107244,1.704,6292702,1643559,35.15,7.28,1.33,3.50
13:31:12.466602714,122238,6660536,6551999,741163,58847480,18764732,259199,2.948,8790915,2268975,21.71,7.01,0.87,5.16
13:31:14.691743555,116206,6540334,6581794,736813,32143624,13312653,103991,1.701,6114566,1623020,21.81,6.88,0,3.85
13:31:16.915751850,121339,6499954,8170873,1121758,32201775,13204195,100490,1.644,6113144,1615378,5.94,1.56,2.49,1.00
