horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
04:23:06.795997616,991037,39296297,13221041,1674722,33053574,13690823,115445,1.857,6215936,1668099,19.08,7.44,0.33,3.74,67.81
04:23:10.502399761,259237,9769929,5539743,533911,36676766,14924111,113096,1.701,6650573,1853586,35.81,4.96,0.24,3.60,50.45
04:23:12.868689356,3349614,91198931,148527215,22207652,755612286,182075594,3674636,4.100,89624456,18954249,55.53,3.83,0.16,2.38,38.10
04:23:15.731836579,220356,8022173,16356614,2509927,106765481,42820305,632755,3.223,19629620,5144643,54.81,4.36,0.18,2.55,37.71
04:23:18.029791777,162649,7887464,9693348,1415465,46179497,17324379,178551,2.251,7932680,2123719,39.05,5.35,0.13,4.42,50.15
04:23:20.313405372,137502,6627075,6412461,751321,37934641,14739573,144135,2.103,6854642,1787945,33.15,6.02,,3.78,56.74
04:23:22.739395879,125189,6427862,8695669,1088104,54573827,19127415,207668,2.353,8827142,2365845,33.12,6.89,0.80,5.14,52.85
04:23:25.025393011,147955,6930577,6940674,771070,34856117,13758513,118470,1.862,6362484,1682484,42.12,5.19,0.49,3.52,47.42
04:23:27.405279706,134654,6637140,6704545,808076,52902635,21353131,227731,2.330,9774709,2632157,29.25,6.91,0.61,2.85,60.38
04:23:29.754006689,141355,6617451,6930478,883833,67057541,20193187,310147,3.254,9532056,2441828,33.48,5.62,,3.44,57.08
04:23:32.100454206,139684,6630327,6460009,747766,516022607,139969399,2741977,3.965,69147460,14545100,14.35,0.47,9.10,0.22,9.28
04:23:35.200843864,145164,6777271,6418902,751416,33767841,13501544,122782,1.963,6256028,1647822,73.36,2.22,0.10,1.49,22.82
04:23:37.525378926,142761,6719049,6227191,672765,36510496,14389753,130932,2.001,6544036,1757773,59.22,3.53,0.18,2.37,32.54
04:23:39.776914451,109511,6102295,6339861,714424,36114737,14298802,127872,1.948,6565560,1743865,23.33,5.97,,4.53,61.78
04:23:42.029393932,138068,6716280,6474894,752806,60572963,18236298,281308,3.246,8666554,2190432,25.42,6.92,,3.67,63.00
04:23:44.394373524,113920,6227825,10212489,1395640,37194880,14281001,130865,1.981,6605537,1736498,27.17,7.09,0.13,3.63,61.98
04:23:46.708231872,287802,9077733,6416405,720552,36578885,14011414,126435,1.939,6519879,1706716,31.71,6.77,0.36,3.51,55.19
04:23:48.966405714,127565,6620679,6532076,754567,46394117,17377461,169531,2.128,7967083,2130007,24.46,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
6.64,2.92,4.18,60.12
04:23:51.265083610,136457,7139602,6594918,776975,36669375,14130359,129026,1.980,6515373,1724297,30.65,6.61,0.56,4.17,57.74
04:23:53.918907230,4170492,104230968,76895278,15488245,628227161,137141807,2695648,4.065,66311524,15124741,52.41,2.72,,1.47,21.88
04:23:56.686045542,731183,21240759,9502576,1145380,71312425,23158125,342556,3.081,11119467,2739296,53.69,3.40,,2.24,32.81
04:23:59.147783920,303158,9999682,6566700,768666,88510649,24909512,344686,2.930,11762242,2982587,55.73,1.87,0.34,1.15,25.61
04:24:01.659684856,239447,9277921,8871643,1207482,57474357,18983909,213501,2.399,8898762,2230359,40.37,3.08,0.22,1.37,28.52
04:24:03.958399487,131155,6539902,6509023,759303,34119908,13440619,113559,1.829,6209749,1638385,30.84,6.92,0.88,4.40,56.96
04:24:06.215847728,121148,6559491,19528125,2310919,89446444,27181363,409337,3.289,12444953,3261730,34.43,6.33,,3.66,54.69
04:24:08.491909594,130209,6544753,9019731,1288152,49102908,18717988,187253,2.178,8599146,2311176,35.80,6.05,0.43,3.03,54.41
04:24:10.742822295,111054,6255132,6560309,725649,28031414,12093070,74646,1.350,5530623,1493931,26.75,6.83,1.85,3.58,59.01
04:24:13.081888958,127107,6576650,47744759,9395650,739566422,197678732,3712517,3.736,99375336,20579897,13.44,0.47,6.20,0.33,9.31
04:24:16.007094825,128775,6470705,10938399,1244000,35457141,14366329,122080,1.865,6545072,1760747,28.09,6.08,0.64,4.42,59.87
04:24:18.385999872,112936,6220379,6264544,669277,64969240,19554658,297034,3.243,9160464,2348307,30.54,6.75,,3.15,59.56
04:24:20.646709160,126382,6438866,8728460,1273527,36238035,14037063,125444,1.937,6476372,1711863,25.74,6.02,1.08,4.58,61.34
04:24:23.001806707,289081,8888488,6266731,721353,31749431,13751122,124839,1.988,6279129,1680662,26.40,6.00,,4.34,63.21
04:24:25.443690411,106037,6062047,6086506,653105,36257497,14170760,124888,1.932,6464387,1723749,53.54,4.44,,3.06,38.29
04:24:27.907428767,138868,6887329,6304388,737111,32373175,13982771,127455,2.001,6367987,1701060,38.44,4.74,0.79,3.25,52.26
04:24:30.272512324,111387,6385662,6368507,692031,58027163,18090587,251189,2.966,8468796,2197870,25.51,6.68,0.61,4.16,61.68
04:24:32.522447399,148181,7401903,6509256,739200,66210270,20168761,292131,3.107,9401449,2431384,8.38,0.41,7.07,0.24,8.67
04:24:35.478910563,171556,8362733,11574372,1202507,45808740,16369375,168663,2.236,7542003,1992249,53.01,4.04,0.36,2.94,39.47
04:24:37.791392053,132969,7023588,6498957,730128,31973338,13016583,102230,1.693,6039001,1591865,61.06,3.49,,2.51,31.72
04:24:40.070754151,128741,6574002,6506581,728989,36412168,14197651,123322,1.887,6536574,1731918,25.29,6.63,,2.88,64.77
04:24:42.366324571,103213,6156942,6536279,749864,49733843,16673163,199667,2.587,7718786,2029710,38.18,5.18,1.45,3.77,51.11
04:24:44.617840955,120077,6483803,6574920,744618,57322551,17758271,256533,3.066,8366918,2141375,30.98,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
5.97,,4.49,58.56
