horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
17:45:19.016101479,0.25,236353,9228049,1295386,532114,152073637,28173969,288693,2.625,10999865,5330665,0.56
17:45:25.792318273,0.25,142906,3017183,1578645,757447,47177523,11439827,191116,3.720,5138057,2392382,4.47
17:45:28.152644952,0.25,130149,2590367,1814862,849893,46428365,9879702,179975,4.109,4379747,2021914,9.71
17:45:30.466858763,0.25,119118,2475514,1838744,736140,117718763,24893037,453251,3.692,12276466,4933393,15.29
17:45:32.739610003,0.25,172894,3621756,9539191,2206908,30831291,7024147,105765,3.556,2974353,1549638,12.18
17:45:35.019701545,0.25,110153,2457563,3514548,1377844,42864106,9284092,140991,3.521,4004277,2009255,13.75
17:45:37.317059349,0.25,269301,5263986,1181895,595257,42524768,9926880,148874,3.452,4312092,2159426,14.10
17:45:39.595948753,0.25,110592,2365964,1124984,573146,35034409,8172088,126682,3.625,3494290,1798557,14.43
17:45:41.914605016,0.25,95536,2144289,10174823,2764660,36414930,8270270,127125,3.669,3464915,1802761,12.98
17:45:44.180854657,0.25,1711015,34276948,4241319,1996266,34421954,7654154,117463,3.636,3230991,1679585,7.45
17:45:46.463410299,0.25,102154,2254606,1167519,576374,37574898,8381991,130912,3.658,3578801,1834453,13.03
17:45:48.766418555,0.25,116637,2959153,1858430,807389,151854702,42140498,593159,3.219,18424194,8019427,14.75
17:45:51.056985003,0.25,109328,2383906,5017187,1745282,38840101,8508180,127129,3.493,3639391,1852384,7.06
17:45:53.360963696,0.25,168395,3211144,1159711,573436,34941703,7799193,121739,3.673,3314860,1729479,11.06
17:45:55.638854405,0.25,156006,3568124,1315975,647545,36275538,7652973,116083,3.577,3244975,1692832,13.91
17:45:57.927310654,0.25,85660,2014765,1289747,635856,39426757,8136655,126806,3.681,3444886,1787896,3.15
17:46:00.232227764,0.25,108342,2274715,1134968,581301,35936945,7931149,123175,3.667,3359009,1716276,5.98
17:46:02.541232822,0.25,118221,2564711,1017171,487858,36372994,7821955,121914,3.708,3287779,1734944,15.24
17:46:04.878008208,0.25,89219,2075393,5964181,2377062,84274821,19271941,330792,3.523,9390712,4064879,8.90
17:46:07.229993875,0.25,94209,2129092,2329033,1102871,28828439,6721283,90751,3.295,2754296,1527899,11.10
17:46:09.537202475,0.25,96861,2229129,1075250,510759,31847789,7407482,107166,3.498,3063325,1668485,15.58
17:46:11.860930277,0.25,84998,2027551,1161086,557411,37634933,7939255,114999,3.503,3282686,1740903,10.85
17:46:14.512928077,0.25,94931,2096719,1097447,502647,33975303,7627677,113154,3.573,3166736,1674222,9.54
17:46:16.815770862,0.25,108552,2321316,1161283,565412,31556917,7462846,104329,3.407,3062203,1692898,13.01
17:46:19.124947677,0.25,91446,2080367,2015018,817742,78544631,15830465,293691,3.821,7685474,3336558,15.20
17:46:21.422743847,0.25,170907,3875141,2409287,1126802,33923658,7485778,114270,3.683,3102986,1668123,14.27
17:46:23.757067240,0.25,235116,4399762,1356705,595413,260815257,50031717,1024894,4.475,22904373,9777355,11.77
17:46:26.069566647,0.25,84337,1962564,1050460,500534,32667356,7235539,111035,3.699,3001929,1582501,18.30
17:46:28.374172293,0.25,83853,1936362,1091795,535169,180606215,33867614,343800,2.592,13266009,6400868,17.10
17:46:30.648829954,0.25,90691,2078772,1151151,523765,47560868,11195118,165618,3.482,4756609,2389044,6.03
17:46:32.937247864,0.25,87114,2041594,1048306,491909,33124699,7637355,110426,3.499,3156014,1705678,9.52
17:46:35.248631943,0.25,87665,2031732,1168826,574651,75079833,15382334,289562,3.916,7393878,3218724,15.91
17:46:37.561451959,0.25,95629,2241691,2029232,1005767,33727276,7496921,107947,3.490,3092605,1669294,15.94
17:46:39.892748835,0.25,228899,4307500,1536432,649864,35093088,7726642,112737,3.532,3191962,1723703,14.27
17:46:42.198388776,0.25,93146,2089377,1048670,510041,43829518,10285898,139759,3.227,4331345,2324643,13.37
17:46:44.514927215,0.25,584864,11151168,1589980,712977,35365150,7977410,116880,3.536,3305100,1761593,14.74
17:46:46.847297547,0.25,88263,2064551,1140618,539516,31798296,7351800,100948,3.342,3020193,1669407,6.75
17:46:49.182214213,0.25,178098,4995866,1124341,534281,169369499,30832537,321725,2.662,12084719,5914608,15.06
17:46:53.534325424,0.25,79535,1890496,1080809,531719,70096863,13392915,269771,4.151,6499215,2814282,13.88
17:46:55.834905322,0.25,94834,2143718,2146556,1072710,32904391,7411793,107788,3.512,3068950,1663013,15.86
17:46:58.164491609,0.25,238108,4557056,1058904,512092,34841061,8205985,121842,3.583,3400131,1846165,15.87
17:47:00.474249920,0.25,105779,2657714,1144836,547980,36568595,7842335,120364,3.650,3297335,1762445,10.37
17:47:02.766777280,0.25,119359,2836405,2470995,793757,33581125,7565118,104021,3.358,3097313,1703968,10.08
17:47:05.081524519,0.25,156092,3328626,1488319,688366,33071727,7524487,107371,3.459,3104420,1690692,13.19
17:47:07.409860250,0.25,85616,2014588,1001973,474755,39911748,9313528,130191,3.309,3934463,2049198,8.54
17:47:09.747083193,0.25,96575,2129726,1126435,527170,341245622,57839931,556398,2.521,22068456,10625018,14.76
17:47:12.037874329,0.25,109753,2794649,2070075,1010899,34295840,7212835,102395,3.463,2956823,1609485,14.34
17:47:14.345709474,0.25,302454,6820843,1308081,589189,31855476,7317345,99904,3.349,2983063,1630118,12.61
17:47:16.649904436,0.25,83476,2061599,1069508,491586,34332021,7519341,108834,3.497,3111885,1701225,16.17
17:47:18.949653663,0.25,75854,1848142,7924624,2294338,32014172,7396908,100332,3.347,2997877,1645655,8.45
17:47:21.263493805,0.25,113817,3193459,1131083,528102,30900385,6817520,94432,3.373,2799294,1522059,7.85
17:47:23.577188370,0.25,81688,1894634,1062218,477149,157801909,34115771,699050,4.539,15400901,7474554,11.52
17:47:25.890060025,0.25,202541,7142791,1162651,540108,40148803,8386654,120979,3.477,3479605,1851579,10.62
17:47:28.226702772,0.25,86810,1992700,2012634,1001402,31261297,7971263,102454,3.270,3133059,1668511,13.83
17:47:30.541356580,0.25,233838,4593332,1108350,519598,34288211,7578744,111056,3.549,3129659,1683769,14.52
17:47:32.852686008,0.25,86853,2037842,1143823,559038,29840092,6774361,94619,3.377,2801706,1516828,11.79
17:47:35.184404509,0.25,86873,2058432,1012703,480627,36417866,8005708,118263,3.515,3364320,1753513,6.48
17:47:37.481059123,0.25,95924,2349912,1036873,481513,36964377,7663825,110989,3.531,3142963,1720821,19.08
17:47:39.821355311,0.25,104018,2325633,1028983,487897,67337152,13667592,269730,4.157,6489146,2795884,13.42
17:47:42.112235474,0.25,86229,2066774,1125290,512310,36716731,9285488,119966,3.129,3834288,2099001,20.39
17:47:44.427306701,0.25,1590360,28309921,3840175,1660586,35185610,8106259,112844,3.411,3307998,1787107,14.57
17:47:46.747612548,0.25,224706,4177635,1291054,547036,32436768,7554926,104167,3.398,3065779,1697893,16.14
17:47:49.075826458,0.25,87257,2086074,7366995,2200712,35938165,8129876,121497,3.581,3392900,1825939,17.06
17:47:51.389891546,0.25,178587,4230715,1258137,536438,34321746,7661821,108835,3.473,3134053,1716799,9.10
17:47:53.731200769,0.25,90507,2126831,1342489,556625,31907391,7201636,99918,3.380,2956493,1610113,16.26
17:47:56.038169971,0.25,85332,2067243,8095138,2166495,124373747,22986501,354002,3.510,10085679,4496965,14.09
17:47:58.332813017,0.25,83614,1908479,2256634,1084172,33077985,7416771,101599,3.351,3031767,1657890,14.08
17:48:00.639247338,0.25,84573,2091055,1150270,517588,37527886,8568703,121588,3.412,3563650,1883183,15.28
17:48:02.967718140,0.25,77287,1851096,1914145,750857,31182931,7226143,100296,3.412,2939269,1627081,5.21
