horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
01:22:51.750281458,1295963,51651661,33795621,3939394,29372893,12355910,92968,1.630,5702221,1515358,30.51,7.51,0,4.89,57.09
01:22:54.833277833,82099,5614913,5808223,587116,68279343,21020538,295020,3.022,9761469,2565673,16.41,6.54,0,4.80,64.26
01:22:57.192454426,90625,5720340,31415036,5233531,651477976,254334505,2967409,2.613,113547886,32475299,39.86,4.71,0.11,3.17,51.10
01:22:59.561834501,363995,10944812,6573202,751500,37166153,14679271,142053,2.074,6848832,1784172,25.74,6.93,0.15,3.88,62.49
01:23:01.879735619,157573,6825105,6936392,888503,45853910,16712192,189003,2.425,7795003,2043892,28.78,6.71,0.55,3.97,58.99
01:23:04.214333974,131376,6205115,7046645,826628,53232253,21499844,182051,1.870,9736827,2587429,65.34,3.49,0.20,1.87,28.20
01:23:06.634183573,178585,8010132,6376928,718470,42826184,17418310,157245,1.954,8046489,2170826,26.06,6.63,0.22,4.21,62.67
01:23:08.926648040,123835,6618999,8276933,1022360,53677736,18860845,288513,3.236,8914829,2271884,18.85,5.73,0.15,3.25,59.70
01:23:11.157389611,466648,18815946,6116276,670251,32754613,13124418,106849,1.775,6020043,1615296,22.19,6.19,0.94,5.27,65.41
01:23:13.533982491,140420,6854006,6195429,710755,31338204,12787263,105618,1.786,5913236,1567233,24.06,6.37,0.99,4.74,62.94
01:23:15.836510455,954118,30496187,6030033,634309,32682480,13314410,115907,1.892,6125673,1625634,21.59,6.82,0,4.47,67.12
01:23:18.218880743,117996,6661261,6135645,679242,33145645,13247798,109711,1.783,6154286,1612679,23.91,7.16,0,5.03,62.97
01:23:20.553637251,102743,6041299,5722421,603411,99468377,47393278,478897,2.400,19952065,5712350,60.31,3.30,0,1.96,33.96
01:23:22.866161121,105600,6127425,6328088,700065,30717026,13021889,106360,1.783,5964544,1590151,20.82,7.00,0,3.24,68.37
01:23:25.106080483,102903,6030738,5775053,569745,58559260,17756143,262556,3.105,8455719,2128421,22.42,6.55,0,4.27,66.53
01:23:27.348087048,90788,5791396,6335843,694930,31865777,13149289,103105,1.706,6044070,1608791,17.62,5.82,0,4.13,72.42
01:23:29.606804311,109014,6102124,10214685,1400361,29828744,12484114,88869,1.541,5768119,1529651,21.85,6.98,0.53,4.27,63.64
01:23:31.916345432,264257,8767792,5725072,562819,30073049,12644135,91378,1.568,5825916,1552677,23.07,7.36,0.40,5.68,63.48
01:23:34.238411833,74582,5552961,14105148,1933002,66441358,19592405,283209,2.968,9540859,2327143,39.02,4.78,0,4.01,49.50
01:23:36.599688850,109679,6316054,6229350,641690,29976957,12510162,89029,1.541,5778458,1530527,57.17,3.85,0,2.75,34.76
01:23:38.816227892,106563,6099578,8218097,988506,30327415,12632165,90382,1.552,5821936,1541393,18.61,7.06,0,4.81,69.40
01:23:41.076198212,91972,5871090,5858929,579337,31034298,12972358,98084,1.641,5975489,1587364,25.21,6.55,0.60,5.28,62.37
01:23:43.331922789,95737,5920750,5957999,617762,56750337,17516749,252021,3.052,8256590,2107265,20.07,7.74,0,3.42,68.77
01:23:45.559814390,101414,6055144,8287211,1108252,34115398,13863599,101382,1.556,6514708,1690716,22.08,6.55,0.69,4.89,65.00
01:23:47.777645085,98637,6044755,7952097,1110052,29847098,12245004,88785,1.549,5731300,1491047,22.72,8.30,1.02,3.75,62.85
01:23:50.096486896,241310,8060179,5690631,549249,31602114,12785970,98959,1.657,5971556,1559335,22.46,7.84,0,5.49,63.83
01:23:52.436438866,114570,6544525,5589376,598272,32083741,12890602,101716,1.699,5985933,1564725,20.28,8.11,0.48,6.28,64.22
01:23:54.733307510,86871,5681012,6161549,672091,28673554,12107079,99414,1.766,5628728,1475324,54.13,4.83,0.14,2.80,37.95
01:23:57.216439243,92437,5751024,6056334,669539,29413688,12343250,102132,1.789,5707839,1502148,17.42,7.74,0,6.55,68.29
01:23:59.533704952,97679,5884155,5766461,573451,57540332,17596109,255942,3.074,8327036,2135078,33.91,6.53,0.46,3.80,54.55
01:24:01.817246024,88423,5729215,8936652,1188944,30654177,12775888,95646,1.634,5853727,1563961,23.69,6.93,0.43,4.34,64.41
01:24:04.141973120,261239,8661678,5783117,608059,28914566,12236387,83019,1.466,5661509,1500444,16.84,6.86,0.25,4.07,65.80
01:24:06.469212721,95390,5846261,6226020,652905,30197624,12636140,108975,1.861,5855720,1545103,21.59,7.51,0.56,4.88,64.71
01:24:08.678454148,96526,5919922,5903464,609300,64254005,24349081,257872,2.352,10964092,2973390,10.44,1.57,0.07,0.58,31.81
01:24:11.065493779,103785,5909857,6767052,738598,30170037,12524084,96035,1.641,5852916,1532396,18.50,8.34,0.71,3.55,67.08
01:24:13.408107226,91822,5834962,6455309,655148,59661087,18413804,256566,2.984,8597705,2232187,25.93,5.18,0.66,4.33,63.51
01:24:15.607840479,112636,6488041,5793923,624554,29731555,12422638,89844,1.571,5720187,1521805,23.92,7.06,0.27,5.06,63.46
01:24:17.936577549,102300,6082984,8539706,1130028,35879171,15649902,142367,1.954,7287662,1941748,54.00,3.94,0,2.82,39.24
01:24:20.219402186,272731,8935154,6583152,660858,30530867,12960143,88438,1.480,5974958,1586400,23.98,5.99,2.18,4.32,63.06
01:24:22.584656300,97730,5888904,5682797,603551,31520168,12819048,98647,1.677,5883056,1563320,17.91,7.12,1.08,4.45,68.32
01:24:24.904509256,88120,5967459,5803937,597571,40199401,17126781,143067,1.830,7816746,2114679,63.51,3.26,0.25,1.81,31.17
01:24:27.228469295,101682,5995537,5982527,609812,440633642,106426729,1983152,3.831,51762129,11401529,54.48,2.87,0.22,1.35,32.00
01:24:29.661549510,137651,7402801,5819941,582410,76985173,26682166,330597,2.710,12199426,3307939,19.58,6.78,0.63,4.29,67.55
01:24:31.878760553,94072,6065873,8215746,1138476,30188842,12797516,88964,1.527,5825494,1568231,29.02,6.50,0,3.20,61.27
01:24:34.108568314,101734,5908366,6219383,601201,29765699,12382679,89513,1.553,5763477,1509330,20.16,6.63,0.59,4.45,68.10
01:24:36.342420673,267791,9149501,5827991,599098,34651182,14090350,108120,1.672,6465067,1726525,23.17,6.53,0.44,4.18,64.72
01:24:38.539646581,88903,5825987,5675521,539780,51561449,18778286,201974,2.366,8537330,2238262,38.17,5.73,0.33,2.32,53.06
01:24:40.819781981,96286,5999207,19363128,2247717,31662578,13215665,96995,1.604,6047547,1614416,13.36,6.87,0.62,4.56,74.11
01:24:43.181586100,92610,5824779,5720021,579698,30742634,13045492,90998,1.539,5914318,1601035,61.29,4.02,0.29,2.17,32.23
01:24:45.490988329,96474,5991857,47277279,9218910,90746671,30178478,358124,2.461,14553524,3569551,19.05,6.69,0.56,4.12,64.56
01:24:47.716287069,88350,5850040,5961802,600646,58761415,17820375,255730,3.043,8402660,2150432,24.97,6.75,0.36,4.29,62.70
01:24:50.036156062,99840,5948434,8071704,1128930,29897226,12426710,91767,1.591,5768205,1525867,74.80,2.62,0,1.72,20.50
01:24:52.353022105,239618,7967875,5838295,587734,28830876,12400850,82691,1.452,5695891,1520768,18.82,6.75,1.53,4.43,67.59
01:24:54.558910807,173376,6987516,5666467,532460,28890115,12158272,83135,1.463,5682576,1489356,16.31,7.16,0,4.58,71.36
01:24:56.766114154,96581,5886239,5703860,614675,32260369,13128940,99611,1.632,6101758,1595974,21.74,8.09,0,4.26,65.56
01:24:59.098278020,194916,8442761,5733892,560971,29329487,12575854,94141,1.621,5807712,1531678,18.18,7.88,0.47,3.91,69.56
01:25:01.319754269,449238,19568201,5875991,606416,30246552,12826921,88671,1.504,5893832,1571896,58.98,3.69,0.15,2.13,34.67
01:25:03.543427083,100390,6043447,48567337,9509721,64440525,24520093,214012,1.808,11839877,3140803,29.75,7.06,2.43,3.69,55.65
01:25:05.794482166,93809,5923056,5830182,578213,54673448,17096839,238805,2.950,8095018,2069134,14.42,7.43,0,5.61,71.70
01:25:08.038748731,85121,5773047,5859324,575913,29591326,12445350,92352,1.586,5822900,1523715,57.48,3.74,0.88,3.28,34.47
01:25:10.313380996,107586,6495387,7867980,1048521,28456890,12251513,76963,1.357,5671960,1500567,20.34,6.62,0.41,5.23,64.22
