horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
19:45:24.557263894,0.25,1655695,51745377,1066769,531604,29601619,6674670,98749,3.497,2823614,1469368,4.15
19:45:26.814679194,0.25,97907,2273424,1086918,525266,110267501,23397061,417409,3.592,11620645,4924372,12.86
19:45:29.082988134,0.25,79784,1836341,2397999,1080277,1166541147,198113252,4255215,4.748,89619077,40934036,0.75
19:45:31.606345865,0.25,1208157,28875811,2175999,1037922,51932579,11460104,251168,4.755,5281658,2266094,10.32
19:45:33.891226689,0.25,127540,2750894,1610282,803268,45229645,9372139,157587,3.952,3987241,1991691,3.70
19:45:36.173889277,0.25,352674,12026723,1514209,792446,41687167,8951196,147308,3.865,3811037,1933918,1.31
19:45:38.457007140,0.25,128893,2523983,2099258,942865,46150196,10177922,171624,3.876,4427516,2177252,4.25
19:45:40.763889383,0.25,147197,3008487,1472582,724084,55079539,13836283,212528,3.540,6003515,2870287,10.14
19:45:43.055444058,0.25,109058,2342831,1465873,738924,83853928,16214827,344683,4.341,7940678,3299437,13.88
19:45:45.328613434,0.25,117097,2512931,3598236,1644602,37516906,8386326,138383,3.874,3571817,1778196,10.95
19:45:47.630773747,0.25,241998,4835923,1379286,687219,45616798,9675642,165417,3.989,4146812,2033963,11.96
19:45:49.925965993,0.25,2744104,49006686,70717198,24493104,2811769679,270471818,6380304,5.382,118551736,46311589,1.11
19:45:52.658574259,0.25,240224,5092490,1365623,696075,55900048,9995612,168373,3.919,4296360,2145502,11.60
19:45:54.956558240,0.25,132496,2985860,1268278,651155,42841577,9876314,162849,3.948,4124574,2120641,5.41
19:45:57.235108179,0.25,104334,2277912,1473569,746009,80709775,15678005,319257,4.196,7608850,3258875,10.77
19:45:59.527775078,0.25,122307,2790563,2672019,1311391,39095479,8352881,132032,3.771,3501243,1836428,5.51
19:46:01.828313885,0.25,448109,12477977,1377098,699024,69977314,15275905,246662,3.686,6692583,3109734,12.80
19:46:04.131367373,0.25,124934,2748829,1279957,605396,43671065,9433182,148077,3.750,3948563,2078787,13.67
19:46:06.415606134,0.25,101724,2295390,1356958,673175,42133669,8748793,142664,3.874,3682482,1895880,2.12
19:46:08.727114728,0.25,118117,2543661,1224503,583460,39747036,8853402,138165,3.730,3704012,1927911,5.12
19:46:11.527985928,0.25,5550722,97689289,65233849,25568058,61776273,13830525,183185,3.279,5585930,2831339,0.58
19:46:14.000749500,0.25,615988,11994435,1447173,727198,41156009,9615349,152589,3.843,3970399,2123416,12.85
19:46:16.305100325,0.25,99767,2263876,1280210,637545,36326020,8111559,124861,3.698,3376779,1779861,6.88
19:46:18.598887545,0.25,117492,2662322,1410790,665180,42486548,10318525,152598,3.531,4321396,2289731,7.03
19:46:20.891128849,0.25,104162,2293332,1326587,640759,154242980,42009819,503167,2.895,17381655,8304837,3.75
19:46:23.191166307,0.25,127465,2702786,1310897,625137,45002933,10193063,154409,3.686,4189597,2202577,11.29
19:46:25.475802453,0.25,119246,2968967,1406581,690457,66167488,13704022,280467,4.223,6641029,2867165,6.49
19:46:27.789467114,0.25,110987,2409829,2393098,1150420,40618560,8940405,143321,3.868,3705579,1936171,
19:46:30.092938602,0.25,183878,3790784,1375298,648437,548292831,86644426,1903569,4.854,39215353,18133614,0.23
19:46:33.374875704,0.25,338811,11141918,1401228,669353,38569301,8315286,127392,3.682,3459578,1809090,2.64
19:46:35.665745142,0.25,126760,3060604,1201970,587275,77550020,15719226,313061,4.188,7474632,3241476,11.21
19:46:37.981852213,0.25,101018,2263422,2652594,1239072,36451627,8172647,121538,3.613,3363900,1814177,1.56
19:46:40.280920582,0.25,299369,6124429,1236939,604939,39273384,8940023,142480,3.824,3725528,1965845,4.05
19:46:42.571199868,0.25,197484,4476295,1402841,682934,39259424,8639904,132092,3.669,3600587,1870487,2.17
19:46:44.858653196,0.25,116235,2576743,1259469,600593,43195242,9236081,140395,3.684,3811060,2022129,4.92
19:46:47.163817354,0.25,127760,3066361,1427612,693929,39095172,8446409,126168,3.596,3508944,1873833,4.15
19:46:49.481705714,0.25,102215,2292244,1353524,657830,35309636,7914279,122159,3.734,3271648,1724506,9.49
19:46:51.795059180,0.25,4507885,79031144,71769661,25168866,2778363124,268644642,6419677,5.480,117148448,45772745,0.88
19:46:54.411013455,0.25,243892,4625467,1399594,694450,37814985,8362431,127372,3.678,3462900,1814813,11.24
19:46:56.688916222,0.25,130323,2923536,1241634,581588,42093798,9148781,138463,3.662,3780769,2055535,11.64
19:46:58.971662628,0.25,213820,7631189,1423558,678675,45998680,8823598,139591,3.800,3673250,1897885,12.04
19:47:01.246089011,0.25,93005,2077210,6570802,2076453,36114403,8505905,130830,3.685,3550011,1895255,4.99
