horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
12:01:18.343084304,0.25,99638,5355256,5147344,501181,26615189,11725940,94201,1.757,5361103,1419706,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
7.55
12:01:20.804244015,0.25,96192,5285821,7783738,1101371,26445372,11511211,94771,1.787,5301876,1398168,6.13
12:01:23.153069092,0.25,262325,8182516,5385449,547631,27152475,12002447,92993,1.687,5513158,1452751,8.07
12:01:25.478718764,0.25,91616,5448406,5746823,622601,26940218,11866872,96652,1.766,5474278,1432367,7.34
12:01:27.788538740,0.25,104483,5772416,6533332,688166,26921054,11775755,92482,1.701,5435841,1432552,8.68
12:01:30.199217597,0.25,201165,8086466,56921919,11164429,289440921,80880743,1455133,3.694,39391606,8668968,8.45
12:01:32.643136204,0.25,81541,5107125,5439297,559692,45535616,16101445,249168,3.278,7600725,1918148,7.51
12:01:34.974548510,0.25,92081,5393260,9070356,1251864,24896712,11127674,85342,1.652,5165060,1351669,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
7.31
12:01:37.361289410,0.25,267665,8597208,5431902,553501,33898085,14661285,126159,1.875,6729625,1794265,8.08
12:01:39.806225509,0.25,99195,5423129,7462862,881126,23787477,11135340,79805,1.575,5065868,1360195,7.43
12:01:42.346602537,0.25,114698,5847851,5229580,505259,26256509,11414350,92838,1.765,5258683,1376854,8.22
12:01:44.688329288,0.25,81701,5052413,5153861,499077,47027790,16743936,257875,3.264,7899618,2011205,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
8.13
12:01:47.066577341,0.25,99185,5477491,7468131,1043333,25675838,11163916,89130,1.727,5160311,1356070,7.31
12:01:49.444586905,0.25,678525,24475693,5635259,588072,41565401,17555015,191383,2.427,7886302,2078151,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
0.52
12:01:51.928564710,0.25,102383,5582016,5454238,560388,26309338,11566343,93216,1.723,5409094,1393117,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
7.77
12:01:54.320861991,0.25,101698,5634702,5509846,569738,24837883,11544991,87616,1.645,5325167,1394874,5.03
12:01:56.653564178,0.25,91136,5435284,5635928,597873,27321366,11909599,97725,1.782,5485307,1441083,7.58
12:01:59.359893177,0.25,369158,16027366,5502093,578616,47145597,17942270,195038,2.444,7981608,2134357,7.63
12:02:01.811473933,0.25,91251,5418652,5346272,521191,27910922,12043905,96379,1.735,5553612,1463841,8.23
12:02:04.136776137,0.25,87739,5310933,5288309,535133,27862979,12106798,98973,1.762,5617560,1458673,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
7.27
