horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
12:47:38.859382834,0.25,2065887,79415868,13805947,1742205,27425654,12016746,83476,1.498,5571418,1471909,8.25
12:47:41.167504978,0.25,95317,5950472,5663189,538077,32888609,13446580,104139,1.670,6237686,1639279,7.86
12:47:43.389706605,0.25,103375,5841071,6050526,698045,258667609,80039789,1631640,4.107,39729299,8040344,0.30
12:47:46.311733974,0.25,538039,18827092,9378230,1179105,70940950,21757066,354678,3.430,10339018,2625380,5.05
12:47:48.626548014,0.25,136510,6722097,11271378,1574746,33887795,13813967,121353,1.883,6443536,1671424,6.13
12:47:50.835872338,0.25,149442,6804414,14122941,1925329,33383263,13287463,114905,1.846,6223766,1617384,4.83
12:47:53.046118427,0.25,967369,32962002,6419889,736036,35531983,14054132,126243,1.951,6470844,1709652,5.57
12:47:55.382200871,0.25,124523,6505287,6326417,752661,32043071,13708373,130349,2.052,6352842,1660286,5.25
12:47:57.688684725,0.25,138681,6725641,6577711,752229,40678257,15755339,146171,1.994,7329379,1924062,3.16
12:48:00.127829804,0.25,135565,6631785,6454761,736951,38684441,15568631,144494,2.019,7157717,1905264,5.86
12:48:02.396542960,0.25,120945,6312233,7160129,853864,110935940,50524058,532529,2.484,21439746,6109001,6.66
12:48:04.686102859,0.25,143437,7315915,6348728,761133,783202559,201161445,3897572,3.907,99755496,20397399,0.46
12:48:07.390029345,0.25,114381,6297391,6877047,765333,36283020,14434907,130488,1.930,6762556,1752530,4.83
12:48:09.630305673,0.25,119812,6867552,6602400,748630,48088812,18770685,193378,2.177,8882390,2320116,6.57
12:48:11.834064582,0.25,138146,6914028,6671689,781345,37348646,14967061,123639,1.795,6887989,1830607,5.69
12:48:14.112547587,0.25,123441,6740197,6534356,746029,34905173,14152540,126458,1.923,6575951,1715080,3.44
12:48:16.324459014,0.25,134643,6753690,6262729,718973,30497666,13546406,114623,1.824,6284684,1644223,6.39
12:48:18.577401902,0.25,108788,6331001,6399866,713693,69067130,21006705,308870,3.094,9982480,2518030,5.22
12:48:20.853275223,0.25,145730,7681676,7143626,812854,35051018,14026450,118704,1.813,6545748,1712659,7.37
12:48:23.172468746,0.25,143022,6894218,11571097,1552277,49929704,19541848,226441,2.562,8837757,2331632,6.40
12:48:25.355945375,0.25,323237,10787860,108196146,20008140,933494443,210197127,4092507,3.951,103576765,22484847,1.13
12:48:28.256057934,0.25,601368,19051064,7898060,1098844,60091511,19309301,248403,2.719,9136714,2328467,3.63
12:48:30.823261309,0.25,175594,7718228,6668423,745170,51168272,17693888,279316,3.284,8505025,2111969,6.41
12:48:33.074489295,0.25,408235,17454276,8969331,1285416,33745642,13610952,108259,1.731,6254562,1660145,6.50
12:48:35.273936794,0.25,124630,6510443,6434678,749295,33523702,13392259,105545,1.708,6178627,1638939,5.56
12:48:37.493183436,0.25,277664,8846985,6649800,759677,33917292,13635841,107646,1.708,6302291,1660006,5.91
12:48:39.730750790,0.25,124566,6528212,6200333,687079,35912176,14281619,129894,1.967,6602769,1742376,5.30
12:48:42.038839963,0.25,129342,6719874,6484888,776692,47717008,19902284,194373,2.193,8863435,2341788,5.66
12:48:44.373899189,0.25,135047,6830810,6351698,669843,33401584,13703987,117063,1.848,6334425,1656114,3.74
12:48:47.058715862,0.25,3238155,81015855,13052971,1786158,44941030,16582913,156200,2.008,7780436,2031850,5.99
12:48:49.389688745,0.25,124410,6569731,7208273,908476,36644839,14388302,128421,1.902,6751134,1744927,5.23
12:48:51.629625716,0.25,267342,8693013,6803347,738997,34009925,13317385,108385,1.738,6237691,1611234,2.14
12:48:53.842727837,0.25,226322,8964309,6294092,673018,40017947,15401023,135466,1.912,7084946,1877440,7.19
12:48:56.193216631,0.25,121273,6807030,6226193,693592,34230007,13676174,109533,1.754,6246152,1668645,7.02
12:48:58.457167204,0.25,120402,6457609,6331118,702876,33365910,13597486,106447,1.689,6303730,1656726,6.76
12:49:00.816964606,0.25,126473,6680884,6336335,701524,33586277,13617459,109059,1.750,6232251,1667186,6.11
12:49:03.104873055,0.25,124464,6659966,6674878,751400,68659522,21717100,304285,3.043,9999004,2641840,6.90
12:49:05.352699412,0.25,117567,6601364,8678049,1208330,33864259,13596977,109951,1.753,6271333,1660988,0.47
12:49:08.123097412,0.25,105375,6146475,5987004,655225,34785956,13885396,116504,1.830,6367631,1691911,6.27
12:49:10.362937441,0.25,117516,6566479,6697507,768855,33729749,13671382,123091,1.934,6363572,1658442,3.45
12:49:12.613225189,0.25,120626,6497272,20256271,2294247,33979017,13438873,104462,1.685,6199395,1635571,2.87
12:49:14.807423770,0.25,133346,6796279,7238291,773163,33308041,13479383,105696,1.698,6225562,1643188,5.94
12:49:17.002644221,0.25,106804,6207253,7196225,846834,35838018,14074113,119569,1.832,6525276,1715923,6.17
12:49:19.215233615,0.25,108602,6251280,6571870,727830,61736882,18604261,286434,3.240,8840609,2224049,5.61
12:49:21.578074791,0.25,108069,6352685,8526345,1203630,32884938,13408791,101438,1.641,6179704,1637062,3.35
12:49:23.879319892,0.25,405974,12120015,7013505,855023,39909808,17665829,168398,2.086,8072570,2187119,5.78
12:49:26.332868902,0.25,105794,6298710,39169431,7775347,752010818,188546594,3648165,3.891,93763037,19669759,1.46
12:49:29.554581080,0.25,394373,12117292,22426134,3976720,79918003,25276848,388700,3.215,12090350,2990903,3.97
12:49:31.932333597,0.25,471448,11170796,6553696,730529,32987637,13459303,101344,1.633,6206229,1644137,6.04
12:49:34.173109229,0.25,117919,6579232,6270079,712392,35770274,14070464,118827,1.831,6490463,1713118,6.50
12:49:36.501752864,0.25,177925,9032866,6349545,686393,31640623,13548169,107090,1.720,6227349,1649792,5.78
12:49:38.766527726,0.25,110193,6447795,6094556,651325,39760446,15739270,124491,1.725,7218259,1929266,3.98
12:49:41.007015125,0.25,122992,6477640,6351073,738468,34675138,15185486,133343,1.926,6922704,1856167,6.55
12:49:43.357562423,0.25,102392,6190552,5982629,640601,57740100,18085813,257144,3.023,8507238,2171978,7.31
12:49:45.637286390,0.25,112141,6379216,8972934,1242936,31681265,13276471,104307,1.698,6143067,1616792,5.78
12:49:48.462257273,0.25,1244877,37793453,7355138,831391,33252430,13707851,103075,1.649,6252306,1672139,5.43
12:49:50.786146383,0.25,116067,6538797,6724267,775506,33720161,13927333,121123,1.862,6504901,1682319,3.44
