horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
19:08:53.207152472,997151,37423002,34326150,4260297,58965459,21326964,304036,3.034,10022414,2599646,22.17,6.42,2.55,4.70,64.16
19:08:57.117385585,86115,5611982,5694248,645545,30439643,12249884,103007,1.800,5721906,1491835,26.50,6.34,0.40,4.49,61.97
19:08:59.438610156,2679442,65197069,156718257,22881584,376360065,99684218,1680913,3.478,48329908,11192009,50.65,4.80,0.49,2.12,41.40
19:09:02.066574644,178422,7715192,6777494,862564,210054748,78289027,1054714,3.017,34960545,9573064,66.95,3.02,0.06,1.90,28.02
19:09:04.450752372,143732,6767473,9883990,1381585,39608879,15753332,139928,1.909,7330701,1934442,28.62,5.28,0.60,3.90,57.38
19:09:06.826252316,352003,11490101,6140059,677731,34814200,13607387,121854,1.906,6393249,1646822,28.87,6.43,0.39,3.74,60.35
19:09:09.179906008,130296,6554713,6182901,719619,40045823,15244317,152685,2.153,7092417,1850617,33.25,5.32,0.76,3.59,56.54
19:09:13.207773023,130978,6538798,6653637,804889,47791324,17364622,181345,2.245,8079390,2117028,30.43,6.90,0,3.93,57.06
19:09:15.587544664,115545,6223893,8921146,1110533,46142820,17761062,173585,2.111,8224208,2174553,60.73,3.34,0,2.26,33.20
19:09:17.889419827,136420,6549937,6564132,760896,37125504,14897502,140433,2.025,6935001,1814241,31.22,6.91,0.42,3.84,57.61
19:09:20.554783803,301929,13994875,9498075,1324923,61184152,20832353,257618,2.701,9538063,2471275,29.52,6.77,0.29,4.61,57.93
19:09:22.827491530,712021,24527580,6510865,738391,34495458,13845240,134940,2.085,6472199,1672039,26.59,6.66,0.78,4.42,61.24
19:09:25.148013299,116026,6227590,6633199,795575,36523712,13954746,132768,2.024,6561288,1699147,30.60,6.16,0.74,4.91,57.47
19:09:27.369665771,134811,6911641,6581557,758621,37778338,14222893,144558,2.154,6710406,1718363,26.95,6.33,0.22,4.60,61.90
19:09:29.693818456,120346,6474891,6791417,816583,34712021,13742578,117451,1.838,6388551,1671930,65.34,3.62,0.39,1.84,28.20
19:09:32.041511147,129004,6509538,6202487,678327,33118489,13137261,105079,1.716,6123974,1602119,45.02,5.18,0.72,2.91,45.39
19:09:34.310387868,123201,6521613,6234172,716880,67358093,24885888,366484,3.143,11658480,3039528,35.06,6.24,0.87,4.09,53.75
19:09:36.652629443,118248,6407497,10426674,1427021,35267773,13548644,116001,1.836,6317553,1640820,37.81,5.76,0.50,3.77,50.93
19:09:38.992908656,305820,10020306,6256309,682330,75394665,26606560,410525,3.176,12927604,2885132,23.00,0.59,5.51,0.21,11.99
19:09:42.180620967,510032,16945061,11808866,1683592,134011701,55813894,633104,2.634,24034844,6727862,64.25,2.21,1.34,0.64,22.93
19:09:44.692845599,262221,9294611,16351888,2460050,60190214,22198391,266827,2.547,10475925,2701120,32.21,5.93,0,3.44,56.15
19:09:47.067519750,271400,8551338,6305756,732973,32479592,13154949,103050,1.696,6075988,1603975,27.46,6.94,0.34,3.96,59.78
19:09:49.409575550,122456,6478899,6197790,672572,33533112,13549973,128867,2.044,6303153,1642195,26.20,6.64,0.66,3.46,62.91
19:09:51.647322405,118171,6233486,6377544,721471,34344357,13601699,112591,1.785,6305956,1661660,73.50,2.51,0,1.41,22.59
19:09:53.975810136,122466,6457523,5909179,629979,28525297,12615690,102364,1.749,5852474,1529587,62.71,3.78,0.18,2.11,30.86
19:09:56.286550478,124331,6501395,6034703,632329,34641660,13687051,113718,1.809,6287807,1657107,23.00,5.60,0.77,4.38,66.26
19:09:58.482197383,116811,6340117,6945461,764469,60142565,18072908,269164,3.128,8603740,2169652,27.71,6.74,0,3.21,61.94
19:10:01.183312303,554735,19119210,9996627,1268701,28982398,12785699,103847,1.764,5887294,1550124,29.35,6.69,0.38,4.20,57.90
19:10:03.436773820,117550,6319269,6002362,638328,33356401,13107184,112806,1.849,6099436,1594391,29.29,7.06,0.37,3.86,58.82
19:10:05.666937338,101297,5999420,6230763,676626,35714906,13832676,113694,1.784,6371369,1687158,24.85,7.18,0.25,5.47,61.87
19:10:07.955307733,121039,6543967,6181481,699161,31168707,12601284,92403,1.571,5881218,1537392,57.42,4.21,0.13,2.63,35.04
19:10:10.279600272,125571,6570384,6112154,651434,31945429,13274106,110454,1.806,6115683,1614123,29.46,6.53,0.33,4.14,59.02
19:10:12.634682428,111825,6263832,19258893,2431211,64508264,19396385,289929,3.166,9157493,2331692,26.94,6.95,0.22,3.02,62.37
19:10:14.909531118,133376,6598986,8873116,1213010,33564329,13252588,109180,1.768,6174238,1607975,30.00,7.13,0.86,5.47,55.53
19:10:17.148569052,110732,6525032,6953441,788550,35006404,13682388,114912,1.801,6379209,1662445,37.41,5.66,0,3.94,52.99
19:10:19.383169572,273389,8634105,6279957,709681,36200815,13763720,129223,2.003,6451915,1662061,13.53,0.43,11.59,0.20,10.14
19:10:21.998493651,137280,7085210,6584162,759773,33714329,13269549,110416,1.785,6187355,1607685,52.98,4.47,0.10,2.27,39.11
19:10:24.340520240,137331,6935579,6987377,819226,31572766,13238616,119870,1.962,6108243,1596596,34.18,7.79,0.42,4.09,53.01
19:10:26.567438555,117708,6361095,6272509,694867,33146418,13263261,110773,1.803,6142720,1607000,19.96,7.12,0.58,4.59,67.59
19:10:28.789197790,119182,6480055,5936972,606135,57302210,17551935,258648,3.097,8350714,2102462,30.87,7.59,0.24,4.59,56.16
19:10:31.083247709,219376,9402714,9073105,1269740,33475659,13183084,104071,1.696,6136859,1610484,28.20,5.73,0.74,5.21,59.64
19:10:33.310969548,123899,6445544,6084782,654329,33789769,13371472,110899,1.789,6198872,1626741,51.23,4.20,1.06,2.78,40.02
19:10:35.572741407,260861,8307822,6433148,740852,34884324,13648624,118456,1.849,6407658,1652751,25.53,5.80,0,5.51,63.09
19:10:37.935460343,115883,6339521,5955382,626140,34427909,13414918,112215,1.796,6249151,1632115,31.94,6.56,0.62,3.97,56.91
19:10:40.160301815,120656,6542538,42357648,8393999,885130742,198775681,3835391,3.928,97638041,21206973,26.75,5.39,0.43,2.25,51.39
19:10:43.113090008,437839,15090013,8545440,1209116,32863524,13383264,97956,1.597,6132620,1640252,57.85,3.54,0.15,2.11,33.02
19:10:45.604134934,269557,8729359,7703289,789376,30620273,12677234,103298,1.745,5920468,1534674,28.40,6.57,0.39,4.88,59.77
19:10:47.847372791,96539,6037300,6370659,685179,37058463,14167988,128034,1.938,6605892,1725546,27.03,7.45,1.50,5.04,56.45
19:10:50.096791363,119397,6442089,6356374,723397,31392837,12853670,98303,1.643,5981406,1568216,54.47,5.15,0.12,2.05,38.22
19:10:52.344000059,93465,5996600,6965554,743057,48581307,21537680,196543,2.119,9276844,2591636,55.91,3.99,0.08,2.80,36.81
19:10:54.573625347,113981,6208408,6266367,680967,34638761,13622870,115500,1.822,6340700,1652555,30.41,5.47,0.94,4.20,58.52
19:10:56.809048172,98146,5977255,6294479,688788,35484058,13772389,119049,1.849,6436973,1667784,37.94,5.78,0.18,3.19,52.56
19:10:59.097103501,101603,6059241,6203280,659827,64321701,19060808,277929,3.074,9041026,2296549,28.89,7.52,1.18,3.26,58.60
19:11:01.830225136,255429,15281267,9790607,1108038,35373160,14523139,147044,2.159,6810499,1743773,43.53,5.14,0.30,3.44,47.59
19:11:04.191541564,110111,6249038,6892863,781104,38620970,14830845,132700,1.919,6915211,1794253,31.45,6.19,0.41,4.29,56.80
19:11:06.553122955,109107,6167306,6300078,712639,32635725,13452504,99933,1.616,6184874,1638979,57.22,3.81,0.29,2.61,35.44
19:11:08.831167654,116481,6418244,6050508,621114,32575720,13490367,110005,1.741,6317780,1640704,27.67,7.03,0,4.56,60.20
19:11:11.224055251,221025,9086087,6389530,691272,56296038,17790144,250656,2.991,8379768,2149096,24.85,6.88,1.63,4.86,61.39
19:11:13.457899675,114642,6319441,10161497,1305625,33158877,13102513,104763,1.701,6160077,1598542,23.86,6.34,0.40,4.36,64.48
19:11:15.663254996,267072,8579208,6278305,677829,32347456,13005633,101821,1.684,6047085,1578455,26.58,7.83,1.29,3.72,60.58
19:11:17.881126160,296193,9809778,6035650,633325,32974004,13345239,102285,1.653,6186004,1622291,29.45,6.79,0.57,3.75,59.27
19:11:20.099569462,121559,6618234,6445473,718225,88489781,28317940,449005,3.252,13808798,3046685,15.95,0.36,9.76,0.23,9.72
19:11:22.767272595,453912,19151082,6681336,741531,31301481,12988460,104373,1.722,6061234,1576692,27.46,6.21,0.22,4.61,61.06
19:11:25.054676078,103504,6114469,6106880,629237,31944887,13397301,110821,1.786,6204727,1626211,29.45,7.22,0.87,4.50,56.98
19:11:27.265665739,98762,6018432,6020985,620804,58904528,18136361,265478,3.093,8582016,2178864,28.81,5.12,0.92,3.93,59.91
19:11:29.482274185,105277,6225828,8266851,1134420,34412236,13490409,113323,1.797,6307739,1640446,31.41,6.31,0.83,4.28,57.03
19:11:31.736542445,118336,6614516,6072458,695514,29942242,13286147,108302,1.768,6126682,1625860,26.04,8.14,0.52,3.46,61.16
19:11:34.188319319,107855,6385453,6062526,611115,33357070,13334875,110124,1.764,6242290,1613805,27.17,6.31,0.94,4.27,61.30
19:11:36.406498142,98067,6080361,5971271,613043,32649334,13124277,103087,1.682,6129900,1598801,22.23,7.05,0.54,5.88,63.29
19:11:38.616085645,106593,6154747,6226986,677038,32235475,13021693,99388,1.640,6061084,1580269,54.46,4.28,0.74,2.33,36.20
19:11:40.940573992,130851,6977911,68867384,13577190,826123347,186144475,3690240,4.041,91325851,19630279,71.76,1.96,0.20,0.58,18.27
19:11:43.894007327,451942,13418121,12344742,1958519,51869017,18670475,196377,2.237,8779977,2276448,30.11,6.01,0,4.41,58.62
19:11:46.265892991,97859,6087606,6118214,686840,33982556,13707438,112563,1.788,6295437,1666187,27.80,5.86,0.88,5.42,59.56
19:11:48.565909174,113718,6364712,6222652,652300,31456837,13011217,101466,1.674,6060079,1579661,26.98,6.84,0.70,4.38,59.36
19:11:50.814065384,98994,6042012,8658733,1073062,34772080,13887174,116604,1.813,6430841,1691515,60.28,3.42,0,2.55,33.52
19:11:53.111740647,109198,6216178,6003569,624559,33216550,13297939,106774,1.717,6219835,1613366,28.75,6.43,0.53,4.23,58.68
19:11:55.440425812,98550,6071190,6326250,678962,57858140,17278131,264481,3.160,8368409,2065459,27.64,7.44,0,4.13,59.88
19:11:57.639081160,100124,6020472,6103216,646044,34247509,13605214,108657,1.712,6348051,1646986,31.10,5.90,0,3.74,59.26
19:11:59.960742242,106534,6227275,6142585,683202,32168138,12979116,100205,1.655,6055524,1572768,54.83,4.19,0,2.23,37.39
19:12:02.568223220,1870823,50515689,19684986,2359925,33541502,13444623,107337,1.736,6183341,1627016,29.93,6.15,0,3.75,59.58
19:12:04.862912639,104687,6198886,6045620,657880,32486719,13337564,98654,1.610,6126916,1625136,53.11,4.36,0,2.76,39.31
19:12:07.164902196,119249,6491928,6016672,611176,30348232,12779749,98732,1.656,5962723,1550560,36.98,6.11,0,3.08,53.25
19:12:09.408147103,92234,5944049,6041490,611770,35400312,13657905,117962,1.830,6447729,1653030,22.34,7.02,0,4.80,65.84
19:12:11.671490019,116395,6356886,5986077,628957,56551485,17579137,254088,3.057,8311542,2113661,71.20,2.67,0,1.46,24.26
19:12:13.948714402,99809,6003675,8481844,1192472,34664693,13607799,114245,1.784,6403950,1642951,27.26,6.37,0,4.68,61.69
19:12:16.196228258,263162,8613762,6159510,686078,34646206,13623326,111102,1.757,6324660,1644039,32.95,5.22,0,4.41,55.86
19:12:18.495965023,110998,6338882,6356379,689064,32628428,13463190,116065,1.844,6294450,1628050,27.37,6.30,1.28,4.29,59.11
19:12:20.721172700,110977,6364616,8476910,1028734,33906399,13360666,107788,1.712,6294625,1620113,8.57,0.42,8.04,0.32,7.80
19:12:23.424256295,110748,6383277,6283032,673146,30269777,13204588,111214,1.791,6210326,1595783,22.98,7.88,0.55,4.79,63.80
19:12:25.659689627,114539,6380606,6351692,697556,56422921,17287057,251043,3.055,8217732,2070259,31.24,7.31,0.53,4.74,56.19
19:12:27.856156877,111396,6371407,6341788,699594,58903688,17869937,258679,3.058,8459207,2149846,29.27,6.68,1.48,3.18,59.38
19:12:30.133827578,101277,6005052,8117929,1122390,34682071,13766523,111022,1.733,6405937,1671437,31.79,6.48,2.56,4.31,54.87
19:12:32.427467347,269276,9018754,10204131,1090399,36168081,14360997,116692,1.761,6624599,1752396,28.46,7.62,0,2.64,61.29
19:12:34.637467782,107019,6205510,6024171,616733,30834499,12983166,105004,1.738,6042200,1574335,26.57,6.83,0,4.38,62.04
19:12:36.929679897,117093,6417614,6372272,710856,33008947,13154669,107651,1.754,6138766,1590401,20.54,8.37,1.24,3.63,64.94
19:12:39.172747471,102396,6056778,5987441,673036,32758923,13081599,99943,1.647,6067618,1589977,60.24,3.56,0.30,1.97,32.32
19:12:41.488694049,110886,6270391,6023131,631364,320687298,95245624,1901874,4.010,47424256,9436193,7.63,0.70,0.30,0.59,21.36
19:12:44.285193828,169669,8930323,10034290,1476251,81928405,21746219,308328,2.996,10292683,2580999,42.28,4.41,0.12,2.69,39.91
19:12:46.879282386,146387,7137476,6595476,720150,30620814,13047873,104970,1.725,6086411,1586469,28.46,7.53,0.40,3.62,59.57
19:12:49.069120538,111225,6344177,7637486,800904,34450979,13626086,112209,1.758,6382711,1646838,30.53,7.12,0.61,4.11,57.05
19:12:51.342368244,96265,6085576,6334387,676996,35654498,13887093,117123,1.807,6480154,1687115,57.37,3.80,0,2.51,35.94
19:12:53.634166990,125423,6562452,5906098,617145,33833566,13689345,106455,1.691,6296756,1668240,29.22,6.62,1.08,4.51,57.61
19:12:55.899127005,96030,6008089,6212427,657167,48839459,17021802,255079,3.129,8151894,2041120,24.57,6.99,0.45,4.86,63.13
19:12:58.145945246,108782,6342803,6228962,663483,31427134,12835937,95230,1.585,6007157,1556714,24.92,7.21,0.96,4.00,62.92
19:13:00.353637080,108140,6334599,9413247,1313807,32061847,13238575,97269,1.587,6128767,1606159,30.72,6.38,0.66,5.11,56.10
19:13:02.706257995,4069422,104750369,44680596,8479532,43201356,16250767,144581,1.883,7678310,1986404,28.61,5.98,0,4.51,58.77
19:13:05.112286737,115604,6443822,6030191,609246,37250847,15579938,133931,1.872,7153332,1906682,25.45,7.05,1.51,3.82,62.17
19:13:07.340450954,100064,6090963,6303857,675318,33295321,13499761,105782,1.686,6275799,1633618,29.19,5.25,1.93,4.42,58.08
19:13:09.607307512,121728,6523042,6461690,699645,31816172,12987719,98905,1.628,6074651,1575589,36.05,6.09,0.71,5.66,51.27
19:13:11.880764308,98984,6028567,6239957,688086,31950395,12880941,100657,1.662,6055962,1563931,23.09,7.35,0.52,3.83,64.56
19:13:14.183314672,103351,6325025,6054319,604898,55997296,17403376,264635,3.188,8301546,2084595,31.46,6.45,1.04,5.19,55.36
19:13:16.411162361,97203,5990223,8591843,1230190,34209721,13593034,109311,1.724,6340043,1650773,22.31,6.46,0.55,3.60,66.85
19:13:18.748023515,265167,8456983,6227701,665919,34634279,13888633,107595,1.664,6464199,1680251,29.05,7.12,0,3.36,59.90
19:13:20.997316086,105998,6312586,9356733,1099339,28828163,12836173,100308,1.683,5961338,1556654,5.16,1.28,1.31,0.66,17.53
19:13:23.806762927,135683,7159854,6298610,675864,32398011,14430673,118167,1.782,6630433,1760050,32.01,6.26,0.42,3.30,57.78
19:13:26.093556343,123227,6611464,6335083,696348,43432622,15134691,161512,2.268,7122020,1835100,29.12,6.73,0.47,3.85,59.21
19:13:28.316600485,110188,6340308,6312241,681309,55889758,17178581,244218,3.002,8135121,2063043,22.06,7.79,1.31,5.58,63.26
19:13:30.502495544,94146,6148751,8627816,1211258,58971507,21122928,228660,2.387,9577446,2527052,31.40,5.82,0,4.61,56.58
19:13:32.783894112,656006,24489890,5919223,623049,30688470,12766138,90793,1.533,5921290,1555418,21.88,7.20,0,4.72,65.49
19:13:35.161942859,117114,6412808,6289379,687215,31051816,12777480,106854,1.785,5985341,1543257,18.25,8.10,0.65,3.14,68.88
19:13:37.405340103,108468,6217385,6229317,731309,33170470,13608693,117412,1.846,6361172,1644964,20.14,7.08,0,3.83,68.15
19:13:39.803832494,116161,6385237,6551671,688498,30181270,12775373,94877,1.604,5916158,1552254,60.91,4.04,0,2.61,31.40
19:13:42.056005746,101581,6034946,11168712,1792912,796205663,197409433,3638170,3.796,95842012,21001316,44.00,2.83,0.31,1.24,29.24
19:13:44.986011380,302788,9388542,10565399,1711508,74374748,22824297,287074,2.676,10727728,2755974,62.56,2.24,3.21,1.14,20.48
19:13:47.625263016,113824,6322794,6303946,702752,33587520,13395598,107750,1.717,6275511,1624333,25.13,5.94,0,4.30,64.06
19:13:49.910127130,97585,6125887,6638489,724244,31218981,13155391,104099,1.693,6148497,1600160,65.23,2.99,0,2.61,28.97
19:13:52.145681192,121177,6585181,6516846,679178,103441826,47844291,447833,2.217,20202435,5757911,27.09,6.07,1.21,3.18,61.43
19:13:54.396358806,106285,6318088,5864508,619593,61277632,18870527,258785,2.949,8774124,2283381,27.70,7.31,0,3.90,60.42
19:13:56.700437334,103584,6219514,6015815,607036,30142217,12762140,98039,1.663,5895591,1553397,27.48,7.46,0.85,3.24,60.62
19:13:58.916162768,113540,6320631,8286519,1127411,31713117,12966811,97419,1.614,6034376,1581620,31.19,5.84,0.27,4.11,58.60
19:14:01.165368588,340197,10396690,6117354,615431,34065902,13418496,112226,1.777,6316925,1625017,27.21,7.33,0,3.92,61.19
19:14:03.816748325,290937,14167224,6506675,726954,28355989,12379604,94157,1.626,5789090,1502625,23.07,6.96,0.82,4.94,63.71
19:14:06.044667513,106743,6215600,6303356,691974,31723957,13021569,96702,1.608,6012282,1579703,56.10,4.05,0,3.20,36.24
19:14:08.383689790,109900,6325646,5904368,613381,30266707,13412811,103549,1.662,6229199,1626410,17.32,7.88,0.64,5.10,64.13
19:14:10.753470693,98563,6066943,6230173,663608,62166296,18805306,265149,2.988,8874121,2274782,23.38,6.66,0,4.84,64.23
19:14:13.091118949,111985,6473995,8293113,1180609,34473322,13674996,112889,1.774,6361770,1661066,28.87,6.22,0.47,3.75,60.37
19:14:15.335165465,259366,8551618,6145606,643151,30648094,12802980,100087,1.685,5939874,1554524,28.48,7.42,0.56,3.53,58.71
19:14:17.589096116,96703,5983822,6320660,692233,35675918,14030456,120724,1.853,6514769,1700436,25.05,5.70,0.82,4.40,64.03
19:14:19.788539314,100184,6109487,6407306,705459,35428632,13847162,118639,1.834,6469455,1674140,28.60,6.23,0.50,4.12,60.15
19:14:22.055490698,105848,6180485,6290562,679562,132369347,42534301,779342,3.707,21026107,4382042,11.10,0.45,9.44,0.33,11.18
19:14:24.697628570,96762,6058420,6149011,638306,60148087,18771481,267556,3.012,8881915,2259494,28.30,7.13,0.52,3.73,59.45
19:14:26.955301625,101015,6175958,6481677,727970,31645001,13104579,107683,1.749,6156661,1590356,31.24,7.52,0.78,4.67,55.75
19:14:29.171951521,113543,6430248,8582279,1195103,34426913,13643045,112290,1.760,6378325,1654766,30.63,6.25,0,3.39,58.99
19:14:31.365143792,251762,8339382,6378015,693558,36448552,14269037,120942,1.831,6605074,1738028,28.02,7.21,0.77,4.94,58.79
19:14:33.854256215,101964,6089833,6400149,718438,35061950,13769705,114921,1.792,6414671,1670091,29.97,5.99,0.48,4.39,59.16
19:14:36.100875291,96244,6053062,6441160,732840,32388982,13124369,99714,1.638,6088191,1594833,27.19,6.40,0.40,4.27,60.96
19:14:38.382648300,99782,6063244,5982226,609745,31994996,13447474,109248,1.748,6249173,1629047,25.80,4.90,0.22,4.04,65.04
19:14:40.699776596,97915,6072008,6130701,635497,40478102,15683301,139520,1.950,7156652,1889037,29.32,7.33,0.27,4.20,58.34
19:14:42.920432246,404440,18515313,71822812,14186140,956345412,212866328,4088555,3.946,103603313,22943901,44.78,2.93,0.08,2.03,36.76
19:14:45.532733164,267318,8627316,7383588,892929,110273041,30383919,425967,2.979,14298413,3659815,26.78,6.69,0.33,2.82,62.46
