horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
04:36:44.745525871,1418275,55912574,23135917,2701989,79147334,24902319,295944,2.598,11390658,3082869,22.50,7.83,0.58,4.29,64.38
04:36:48.676502225,94194,5820381,5944986,596748,29516266,12468536,91609,1.590,5761817,1524249,23.47,6.34,0.45,4.60,65.14
04:36:51.008149779,3256578,78867282,96406323,17428916,827889412,191221870,3842273,4.106,93576055,20619342,19.58,1.32,3.72,0.99,19.50
04:36:54.040300534,762501,24989274,6986577,855070,43958134,17593442,221441,2.681,8258696,2133934,38.78,4.97,0.64,3.34,50.58
04:36:56.405100356,126130,6448989,6898714,801780,40919797,15800107,160795,2.207,7284070,1924615,36.95,5.49,,3.99,49.60
04:36:58.734765784,122611,6317138,6912790,840199,38949407,14651251,140501,2.087,6733188,1785336,36.15,6.94,,3.99,51.17
04:37:01.061601329,144336,6966081,6678482,773291,35480400,13897805,123465,1.938,6370578,1699696,59.01,4.24,0.24,1.97,33.42
04:37:03.372052980,226023,9077124,6793604,828269,100057452,46472471,509140,2.582,19715998,5562761,34.07,6.40,,4.40,55.14
04:37:05.762357288,125070,6439107,9107736,1086967,38963745,14665050,144203,2.118,6807371,1775509,30.19,5.59,0.99,4.46,58.03
04:37:08.035854865,138455,6699989,9520006,1315581,36003546,14084934,130479,2.019,6461610,1715361,31.64,5.44,,3.82,58.28
04:37:10.283437441,311577,10000264,6425702,749662,669802472,177894058,3415608,3.897,87653032,18766337,16.73,0.34,8.12,0.34,8.93
04:37:13.429824787,127950,6495221,6957432,818249,93142339,46661939,494925,2.510,19718184,5588542,29.84,6.73,,3.89,59.55
04:37:15.684159317,139214,6807101,6705216,786318,77300546,24661878,344151,2.996,11488545,3024243,26.10,6.12,0.67,4.60,61.61
04:37:17.961487195,127210,6876984,10282613,1366984,36864895,14138440,127803,1.949,6557236,1719346,24.86,7.72,0.41,3.92,63.09
