horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
14:13:52.318880677,0.25,1716270,64134503,33446277,3850063,27848355,12174327,89989,1.599,5627111,1493466,7.66
14:13:55.483489408,0.25,206156,8350950,6578625,718128,27545514,12415350,101122,1.781,5676452,1524484,7.88
14:13:57.700116268,0.25,107284,6251798,6004649,629120,427083917,135674693,2654156,3.947,67242336,12568029,0.61
14:14:00.741505986,0.25,555339,20345449,13727501,1952883,46813841,17188127,193379,2.376,8137141,2081038,2.05
14:14:03.057539818,0.25,317312,10192264,6898240,853159,35832041,14193678,131518,2.009,6545499,1733247,6.06
14:14:05.386263019,0.25,166841,7791446,8041883,1065919,38252722,14593387,142973,2.121,6739595,1777401,5.79
14:14:07.723513614,0.25,149562,6962903,6725708,805616,33608211,14193500,130651,2.005,6514783,1727199,5.62
14:14:11.373747145,0.25,162226,8030740,7749514,939233,37018450,15484480,158238,2.203,7181251,1882009,5.32
14:14:13.776818518,0.25,144197,6854761,6920645,883490,38047147,14983653,125910,1.827,6891360,1835458,5.01
14:14:16.025186937,0.25,148870,6948140,6729113,780742,35863713,14234167,123576,1.894,6523243,1745693,2.23
14:14:18.251083989,0.25,155600,7033763,6297083,728960,36500105,14314182,129569,1.932,6705987,1745706,1.25
14:14:21.044711765,0.25,3492738,87080596,52312250,9913241,94330534,33644014,427244,2.628,16258756,3950356,2.16
14:14:23.437236117,0.25,145749,7574697,8397080,1061811,39147024,14929084,145886,2.125,6864794,1819525,3.61
14:14:25.641871835,0.25,217145,8599753,6117971,715095,37016150,14410972,129153,1.944,6643642,1758426,5.85
14:14:27.957650684,0.25,108276,6187721,6581632,740374,34354977,14155408,124655,1.902,6555325,1727520,3.01
14:14:30.262785994,0.25,142652,7242057,6176019,637420,36821275,14296642,119781,1.814,6603091,1746537,6.30
14:14:32.631408347,0.25,122419,6722701,6524697,750235,73408359,23393876,343263,3.117,11012524,2858504,6.70
14:14:34.930216152,0.25,189159,9391828,9494089,1321726,48690175,19139134,219880,2.524,8710967,2281859,5.53
14:14:37.168159927,0.25,116586,6549895,6850776,790141,36519720,14697799,126554,1.842,6869218,1781901,6.01
14:14:39.374729347,0.25,305862,10123013,6536628,724424,36533239,14734614,125493,1.835,6839557,1798423,6.77
14:14:41.888514410,0.25,3758790,97935016,78154549,16244000,589753236,143143093,2808901,3.981,70554582,14962435,1.36
14:14:45.293835601,0.25,333406,10892381,9461931,1235972,41459827,16415863,176730,2.312,7644020,1977531,6.10
14:14:47.757651236,0.25,331073,10842351,11703284,1881554,130119135,34417700,525244,3.205,16386046,4145699,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
5.22
14:14:50.344819430,0.25,146111,7119039,6033388,677452,31129739,13801917,109057,1.745,6248651,1694936,6.67
14:14:52.720024784,0.25,136034,6917661,6482027,735281,34658545,13774573,117014,1.849,6327131,1681869,7.08
14:14:54.947868653,0.25,116488,6439694,6546869,742353,75739081,23040861,357519,3.371,10605106,2739137,5.69
