horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
12:43:03.775321458,0.25,1175243,46314028,38580973,4579023,24647764,11209655,89957,1.750,5140060,1376364,9.05
12:43:07.411009613,0.25,106171,5436305,5074598,504027,41054564,18035044,190914,2.353,8112064,2164767,8.31
12:43:09.908414012,0.25,3220031,77385951,100973947,16665232,870534328,220473895,3795287,3.632,104496441,25428643,2.03
12:43:12.589417699,0.25,402484,11714683,6778794,889429,38934620,15518588,194919,2.650,7354129,1862637,2.44
12:43:14.934417523,0.25,116948,5749144,5644807,615991,44159466,17683650,196793,2.418,8138411,2155507,6.99
12:43:17.385014776,0.25,133909,6770548,6395942,786856,37019719,15985895,140130,1.904,7361289,1904843,7.01
12:43:20.302300768,0.25,106206,5588532,10226742,1445459,35371552,15575598,157823,2.179,7242437,1895951,6.26
12:43:22.675944753,0.25,316395,9849934,6929066,839406,31849605,13301120,134620,2.164,6222113,1596611,6.58
12:43:25.041899032,0.25,123789,5839279,6185847,759403,35915507,14312603,146743,2.225,6594677,1733042,6.68
12:43:27.465825335,0.25,136893,6360368,6109790,729036,30179705,12567380,113493,1.931,5878763,1519080,3.04
12:43:29.833473935,0.25,228693,8662646,5788974,662536,34258945,14277593,148464,2.260,6568004,1710494,0.53
12:43:32.687413515,0.25,313033,9242183,5823286,684047,31293794,12488618,125406,2.162,5800615,1507826,7.64
12:43:35.091677337,0.25,125267,5852161,6419803,704760,32974565,13116074,134103,2.189,6127063,1572993,6.54
12:43:37.503886031,0.25,113904,5767337,6198130,749804,77507808,34831831,360517,2.350,15338205,4188103,2.71
12:43:39.918502293,0.25,227273,8170762,5905166,667331,33819915,13409127,136522,2.195,6220215,1607274,7.82
12:43:42.280948690,0.25,115934,5654036,5998466,730260,68142714,22515360,326798,3.134,10428889,2760710,6.79
12:43:44.627736479,0.25,125555,6204314,7828625,1077669,28866887,12164694,108643,1.927,5637493,1474712,7.23
12:43:47.033207902,0.25,190497,7336885,5502260,583380,30249766,12376048,120129,2.097,5728514,1489882,2.24
12:43:49.411052779,0.25,101443,5416357,8135300,1032511,28998148,12287662,103254,1.838,5619189,1495182,7.80
12:43:52.353550036,0.25,3394814,85201353,27489922,4267542,51775071,16430888,229311,2.919,7855491,1959998,2.41
12:43:55.046778701,0.25,458972,12194806,10414672,1549701,73234469,23903681,377617,3.298,11448661,2814987,2.96
12:43:57.730784021,0.25,107998,5616987,5528092,604323,61521591,30699102,321562,2.482,12954344,3804677,3.30
12:44:00.109804328,0.25,120303,5800395,5788924,671331,27792534,12037399,115976,2.090,5550049,1446312,7.21
12:44:02.509203119,0.25,110441,5667903,5845018,662826,54249685,17108057,266284,3.277,8125604,2050707,7.88
12:44:04.898703733,0.25,127124,6020973,5535369,578516,32197800,13179860,130823,2.155,6070984,1585403,7.23
12:44:07.293912934,0.25,111360,5782721,5929660,685676,28890471,12081328,106694,1.906,5598394,1464294,7.12
12:44:09.676657050,0.25,108370,5654547,8190425,1051399,31403638,12992608,120859,2.023,5975479,1566209,6.08
12:44:12.043478760,0.25,122453,5830633,24512117,4755063,613671735,182681339,3282625,3.567,92033022,18902144,0.43
12:44:14.942642362,0.25,109326,5549083,8326794,1167324,32281397,12957756,129531,2.150,6023584,1555274,6.94
12:44:17.316231435,0.25,127941,6381897,5641436,616999,29362660,12369732,116799,2.019,5785102,1496720,7.67
12:44:19.642519941,0.25,118884,5758480,7997385,954648,30151278,12588052,118121,2.013,5867846,1522555,5.96
12:44:21.950815486,0.25,114344,5823605,5472247,602242,29228532,12033763,110403,1.975,5590780,1459087,4.09
12:44:24.267581684,0.25,123606,5997327,5570656,612890,28166129,11928171,104929,1.909,5495602,1447599,6.73
12:44:26.579179622,0.25,119823,5859620,5863555,652728,49540335,16026334,249815,3.286,7602002,1919398,8.03
12:44:28.926081512,0.25,119544,5870281,7722020,1106614,35203086,14376612,141197,2.110,6691594,1722943,6.71
12:44:31.240700699,0.25,272052,8152114,5715239,614329,28697064,12240801,104893,1.867,5618612,1485651,4.96
12:44:34.225910556,0.25,668449,20461511,5788698,661956,28220596,11735944,98644,1.826,5401394,1423353,6.89
12:44:36.663626799,0.25,108273,5571568,5456967,567295,54759222,17802321,276430,3.290,8403227,2128804,8.16
12:44:39.118414830,0.25,122749,6080746,10179802,1386380,39930193,15981553,185059,2.565,7213662,1902517,6.36
12:44:41.427196859,0.25,278749,8711074,6411506,726701,30378243,12703434,118058,1.989,5936703,1529863,5.31
12:44:43.747011919,0.25,110839,5628038,5454429,595228,36402284,15659699,156702,2.186,7169841,1929023,7.05
12:44:46.213794400,0.25,102793,5550410,6692709,723251,30544512,13333836,125762,2.049,6139156,1598341,6.99
12:44:48.630625088,0.25,102657,5575194,5874076,650333,53742743,17484212,264498,3.203,8257439,2101426,4.31
12:44:50.974305453,0.25,95301,5593146,7890549,1110564,33759215,13220589,133137,2.157,6171112,1600219,6.83
12:44:53.290264544,0.25,126728,6051544,5687089,610271,181781785,61067850,1151343,3.792,30359534,6132199,0.34
12:44:56.458441657,0.25,322929,10379785,10218339,1602718,28164184,11721884,95711,1.780,5377720,1431904,2.13
12:44:59.087084975,0.25,448367,14064352,16681506,2704590,31245979,12532464,116375,2.016,5773950,1517768,6.43
12:45:01.430932619,0.25,268149,7864493,5810647,647527,30664653,12376893,111722,1.945,5743917,1501341,6.81
12:45:03.784320024,0.25,105804,5642022,5482595,561230,32079456,12918377,121363,2.034,5965377,1556000,6.59
12:45:06.117392198,0.25,101313,5399849,6022158,690582,30721184,12728353,118375,2.018,5865147,1527605,4.09
12:45:08.461900161,0.25,124103,5831493,5902909,668393,26923035,11665169,98754,1.841,5364302,1423021,4.88
12:45:10.909413667,0.25,111793,5739648,5737967,616207,53955886,17564463,270674,3.278,8256947,2097801,7.74
12:45:13.203758581,0.25,101807,5492678,8817731,1210010,30781607,12757140,115428,1.948,5926350,1532137,7.30
12:45:16.068199248,0.25,1031254,30456453,5771666,651445,31179028,12728724,118803,2.034,5840947,1535022,7.04
12:45:18.468769404,0.25,121610,6127583,7396008,873986,27783482,12011515,99778,1.795,5557512,1461300,3.67
12:45:20.820267456,0.25,126036,6232436,5602067,598667,29345369,12551126,106570,1.853,5751630,1518587,7.59
12:45:23.131531828,0.25,110731,6080157,5608734,597485,31765772,13344139,117765,1.911,6163766,1604002,7.14
12:45:25.498582136,0.25,119701,6116440,5756151,617705,27565136,11911688,94810,1.705,5559536,1446827,7.30
12:45:27.820437344,0.25,149047,6924163,13635344,1439574,28633987,12396455,106135,1.866,5688519,1484926,6.12
12:45:30.236235710,0.25,111285,5883046,6319873,728583,31395143,12997761,115694,1.926,6005746,1572957,7.18
12:45:32.617954363,0.25,110822,5823260,5408337,555565,29316625,12729266,109642,1.859,5899262,1544233,6.63
12:45:35.010587300,0.25,108637,5799155,38927312,7707408,670412110,188856017,3456958,3.656,94550347,19684069,0.55
12:45:37.865157375,0.25,286249,9055871,20553396,2523554,28117956,12242020,97886,1.737,5633943,1474925,7.53
12:45:40.194688973,0.25,118973,6064715,6046970,669897,26967295,12367794,101174,1.768,5721370,1504463,7.38
12:45:42.713250586,0.25,111572,5807664,5899215,646238,30537241,12804384,111620,1.869,5972012,1535477,8.17
12:45:45.099092530,0.25,107120,5891190,5453661,556469,56967880,18523418,280409,3.223,8699708,2215639,6.72
12:45:47.463615607,0.25,97868,5558117,8502751,1225769,29180053,12506750,111175,1.901,5846900,1513937,6.36
12:45:49.815528191,0.25,352456,10242037,5887450,640013,27645598,12110078,98406,1.766,5571538,1458967,6.88
12:45:52.150268078,0.25,128195,6481461,5972003,654361,30141638,12815910,118892,2.012,5909446,1544669,7.75
12:45:54.526139110,0.25,147219,6679965,5958337,659837,27849466,12162658,96494,1.706,5656328,1477299,0.38
12:45:57.547015453,0.25,638183,19264036,9189371,1363085,147262332,57041664,709580,2.828,25088446,6824756,1.97
12:46:00.011725599,0.25,247996,7948415,5514888,576745,34757070,14226969,125528,1.941,6468605,1727367,7.52
12:46:02.444607372,0.25,95979,5367438,5956412,675688,28863086,12173579,99101,1.752,5656621,1486235,8.19
12:46:05.144019676,0.25,107971,5664686,5462164,566830,34322951,14663823,143668,2.070,6940324,1746202,6.97
12:46:07.482238892,0.25,97038,5491162,5636170,596225,61923815,21217244,313858,3.191,9835549,2518170,7.19
12:46:09.900015377,0.25,320374,12352383,5579062,591077,30142526,12900703,121320,2.038,5952662,1547181,8.11
12:46:12.276259656,0.25,108252,5786837,5865717,634467,28667218,12136286,104989,1.885,5568497,1470390,7.53
12:46:14.658736275,0.25,130002,6916858,5830822,650188,29888459,12536672,115132,1.972,5837111,1512631,0.91
12:46:17.616900669,0.25,341271,14788660,11044118,1462031,113966693,52125808,538111,2.382,22589609,6280328,6.19
12:46:19.966679484,0.25,206477,8316649,5416618,561546,36741490,15352618,128942,1.831,7043802,1889188,6.24
12:46:22.290790249,0.25,112983,5740772,5444060,544972,26881676,11729042,96293,1.785,5393750,1423530,7.62
12:46:24.677793144,0.25,114602,5923407,5763648,633449,28036789,12326659,102410,1.813,5649002,1498765,7.43
12:46:27.079123371,0.25,96109,5487572,5906139,657819,31204398,13239217,124298,2.026,6133780,1597962,3.61
12:46:29.504663512,0.25,97129,5523114,9026026,1094838,52895553,17363484,267125,3.252,8214705,2083744,7.24
12:46:31.869305518,0.25,118948,5977119,8143800,1164549,28377283,12384774,100803,1.784,5650670,1501469,5.94
12:46:34.253223905,0.25,263139,8168139,5737850,623216,30503412,12875950,115774,1.947,5945008,1551835,5.90
12:46:36.690421788,0.25,3640268,94816662,91145547,17096284,449150245,115524082,2114611,3.795,55724038,12813878,2.02
12:46:39.244218480,0.25,125319,6149273,5793202,636991,44164826,16988638,196313,2.551,7696710,2010848,7.17
12:46:41.612346667,0.25,98921,5421638,5488585,570151,52375183,16960697,263031,3.284,8008260,2030135,7.00
12:46:44.000517973,0.25,104379,5593592,9271228,1283606,27525625,11942740,95343,1.746,5460619,1449319,7.16
12:46:46.449396176,0.25,189788,6761847,5501198,579938,28766801,12067445,106250,1.887,5630545,1461456,7.11
12:46:48.852874402,0.25,117927,5782109,5361270,557437,27474871,11803998,98709,1.828,5400974,1426557,7.64
12:46:51.252134574,0.25,116285,5820559,5729787,635167,28280475,11960762,100333,1.829,5484649,1446953,7.79
12:46:53.652519934,0.25,109626,5691812,5652658,610420,62463013,20069100,313112,3.334,9392307,2428178,7.78
