horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
22:56:40.937867497,0.25,1231942,44370734,55120634,5585065,52112872,24000056,225464,2.168,10400743,2754324,99.72
22:56:43.109270093,0.25,82148,4882819,4749032,434397,28632469,12566120,113337,1.991,5691773,1532882,99.73
22:56:45.293831029,0.25,76766,4886773,4933185,452013,25067254,11463225,89649,1.739,5156261,1405882,99.87
22:56:47.953059897,0.25,282713,10037358,7889308,946943,43443571,17181632,218103,2.668,8175947,2026313,99.72
22:56:50.055167789,0.25,199891,7075481,6332695,769018,35102473,14195716,168932,2.572,6566998,1713795,99.84
22:56:52.158547396,0.25,136313,6546309,8190639,973502,29369162,12183782,111150,1.980,5612331,1472261,99.72
22:56:54.294812670,0.25,122413,5876768,5679717,649259,47562151,17143391,281655,3.484,8084579,2040731,99.72
22:56:56.456027338,0.25,125558,6287892,5395578,566627,52872315,16780708,268569,3.395,7910928,2013554,99.72
22:56:58.544101272,0.25,115161,5834207,5885671,683765,27273933,12174851,111419,1.977,5636209,1483907,99.84
22:57:00.796191250,0.25,116966,5882289,7788016,1105598,25767722,11743700,98439,1.845,5335875,1436239,99.72
22:57:02.976710958,0.25,189951,8152482,5767955,644099,33892795,14034836,126162,1.983,6361079,1716135,99.72
22:57:05.055432062,0.25,281851,9151927,8111245,841730,29290346,12361387,110958,1.944,5708128,1496560,99.72
22:57:07.460146148,0.25,318819,13520020,9549259,1185709,73852193,26378401,349182,2.749,12704306,2992766,99.72
22:57:09.596075596,0.25,98891,5415872,5441443,555439,31647440,13126281,117872,1.963,6005604,1594125,99.72
22:57:11.654284326,0.25,112592,5843540,9915293,1250867,45577641,18481449,203428,2.475,8220208,2229573,99.72
22:57:13.761936687,0.25,175605,8935419,6454207,720706,28501507,12032866,102832,1.840,5588040,1460143,99.71
22:57:15.853046763,0.25,98173,5452955,6079291,709804,27289176,11715103,94704,1.745,5427499,1421347,99.82
22:57:18.011899729,0.25,105634,5587708,6023510,665262,27319403,11785781,92740,1.715,5406469,1434090,99.72
22:57:20.103094962,0.25,130210,6630920,5386030,560550,27707830,12646121,110908,1.923,5766733,1532877,99.83
