horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,perf,mosquitto
12:58:15.990006258,96997,5954721,6219879,666318,33577659,13499726,114358,1.801,6349292,1637142,50.75,4.60,0.15,3.06
12:58:18.279177167,109884,6333832,5935616,661949,30077537,12534103,94399,1.608,5871242,1529582,56.02,4.43,0.43,1.98
12:58:20.701726757,108614,6160017,6940191,694766,28275902,12490730,100615,1.723,5840693,1517918,22.99,7.08,0.45,4.30
12:58:22.977169228,109450,6123216,6155685,670800,57150382,17265110,262030,3.161,8288211,2072781,27.04,6.47,0.19,4.48
12:58:25.206277366,132477,6942703,5853053,663919,31949331,13629231,108430,1.759,6165683,1665397,28.51,6.27,0.40,3.94
12:58:27.501373336,99147,5934104,8456318,1204338,32556370,13215065,116354,1.894,6142469,1604892,22.61,6.82,0.19,4.51
12:58:29.738143932,266980,8571231,6869109,749591,35579251,14431197,113229,1.706,6636073,1778010,17.69,7.92,0.71,3.91
12:58:31.953960867,109983,6146279,6151047,664070,31951672,13125237,99382,1.645,6040685,1608063,34.16,6.31,0.42,3.54
12:58:34.230002637,102901,6062090,6039103,660372,32463233,13308383,103714,1.693,6125431,1621279,16.60,7.51,0.22,4.82
12:58:36.517952996,91278,5844920,5998180,644998,48426636,19490719,214758,2.446,8780850,2321684,63.61,3.39,0.10,1.99
12:58:38.747014235,122404,6708902,6236212,676796,31832702,12960121,101903,1.689,6032012,1586618,25.43,0.36,8.08,0.45
12:58:41.841080518,775729,21229482,5865950,644824,32335266,13137565,102442,1.687,6070796,1607187,24.17,7.07,0,3.76
12:58:44.157418864,105419,5878790,6022156,641927,35673755,14170420,117890,1.833,6432440,1741373,18.58,6.46,0,4.85
12:58:46.457854984,97594,5944191,6030488,644684,63390753,22663401,236441,2.346,10079920,2735169,19.63,6.89,0.54,4.61
12:58:48.714215877,95751,5980510,6367934,691828,30937718,13144538,102496,1.674,6123420,1597933,57.22,4.27,0.34,2.26
12:58:50.984224362,111098,6327219,6104251,625040,32701824,13257126,100863,1.630,6188373,1618625,26.87,6.96,0,4.09
12:58:53.201727450,111195,6329107,5907575,598524,60407143,18850888,262815,2.981,8817617,2279593,21.49,9.06,0,4.33
12:58:55.423724473,97234,6133802,6036129,617737,50945860,16793523,207341,2.664,7783858,2025589,20.62,7.84,1.32,4.10
12:58:57.637374185,105072,6183914,9139989,1230754,31559271,13379180,95342,1.550,6152390,1639399,25.40,7.71,0.63,3.52
12:58:59.854161796,584807,16375880,89192551,16880567,33548702,14058208,111240,1.701,6538563,1735241,26.62,6.06,0.36,2.33
12:59:02.471091438,99071,5945451,5888118,650923,30420993,13231499,90516,1.504,6019955,1620248,23.46,6.64,1.06,4.77
12:59:04.841552580,129955,7389899,6081240,649022,28735598,12311144,90090,1.555,5792010,1502317,56.55,4.12,0,2.61
12:59:07.095663868,243389,10048461,6112690,628331,32540620,13463692,108581,1.737,6251124,1634714,24.39,6.89,0,5.51
12:59:09.276788704,108546,6355093,6051376,639689,31669956,13158168,105042,1.719,6112386,1596858,20.95,7.70,0,4.98
12:59:11.563045832,106325,6186553,6240712,723557,32494127,13536756,105381,1.690,6234924,1647239,22.75,7.87,0.68,4.43
12:59:13.838338682,98989,6064584,9088528,1217723,30035279,12806776,100835,1.681,5999071,1560803,28.01,6.81,0.37,3.35
12:59:16.088775596,566440,15209740,6048453,627788,33574360,13400720,110744,1.784,6208154,1627761,23.66,9.02,0,4.63
12:59:18.312505750,106532,6098733,5993023,628314,31018353,12851561,96350,1.625,5928191,1572888,22.76,7.72,1.11,4.23
12:59:20.745185391,110032,6330782,6483939,742659,28934248,12420060,92159,1.586,5811879,1517201,25.94,7.88,0.25,7.35
12:59:22.964242642,99547,6195533,5945295,654910,28143787,12801081,95465,1.627,5866349,1558890,17.26,7.77,0.40,4.99
12:59:25.472132410,87819,5837222,5886328,651170,62937861,19876788,278280,3.027,9193221,2412319,24.95,7.08,0.33,4.21
12:59:27.782727215,93617,5978095,8628844,1217025,29478485,12607186,98194,1.670,5881265,1537355,19.79,7.96,0.73,4.52
12:59:30.020069737,106651,6194050,8843098,1180532,29855251,12495653,91548,1.575,5812448,1527929,27.06,7.03,2.68,3.26
12:59:32.213169328,279041,9070624,5711319,636650,29587655,12686947,85779,1.468,5842730,1556505,19.83,7.03,0.12,3.64
12:59:34.541447689,102845,5959405,5925646,603582,35742424,14025266,126349,1.947,6491023,1701597,19.47,9.23,0.65,5.25
12:59:36.756028114,115348,6304408,8516034,1051552,31644457,12805548,97033,1.618,5997535,1561982,20.45,7.28,0,3.62
12:59:39.015872970,91107,6001708,6035471,657548,30889341,13081864,94718,1.572,6026513,1596426,19.22,0.53,10.51,0.30
12:59:41.872096109,158696,7247006,14611465,2157794,57654490,18244123,204047,2.363,8634395,2242382,27.10,6.30,0,3.22
12:59:44.241316304,113439,6403960,10260746,1083469,32156331,13207105,104236,1.705,6114064,1605829,20.86,7.66,0,4.39
12:59:46.533502723,178758,7050516,6053023,620362,51520437,19061498,204958,2.388,8583277,2270484,20.82,7.63,0.60,4.49
12:59:48.895729191,99711,6086450,5940232,656444,29864795,12557840,88210,1.515,5823142,1538294,26.49,6.78,0,4.10
12:59:51.174264414,106863,6257550,7155278,748174,29967078,12720578,97414,1.654,5889246,1546854,53.42,4.29,0.37,2.99
12:59:53.416368701,102206,6201622,6910455,719831,32669690,13461842,102401,1.650,6207028,1634751,69.90,2.87,0.24,1.10
12:59:55.681646423,100429,6253258,6235021,630639,32232445,13417297,102474,1.639,6252041,1631529,19.45,6.68,0.77,4.39
12:59:57.967825612,90977,6088594,6000979,635116,29879497,13190108,92725,1.541,6015963,1623227,25.22,7.26,0.80,4.96
13:00:00.282796178,3463580,90561576,17502426,2969496,31807926,13517367,108393,1.734,6251622,1656911,25.91,7.32,1.38,4.30
13:00:02.538991899,241066,8177777,6266071,651400,32775756,13555654,106536,1.687,6314740,1638707,18.87,7.94,2.52,4.38
13:00:04.715910627,446436,19511534,6001809,652684,31033726,12791462,95573,1.611,5932774,1573575,25.77,7.52,0,5.46
13:00:07.053715769,203198,8722196,5963173,609697,38368974,16228902,140796,1.866,7546591,1998270,38.31,6.50,0,3.93
13:00:09.338055833,99834,6170103,6236649,668153,30465245,12825905,91319,1.540,5931228,1565906,52.94,4.02,0.17,2.43
13:00:11.536765339,93216,5973605,6243761,689972,31120890,12986035,95766,1.592,6014866,1586190,21.35,7.10,1.18,4.20
13:00:14.126228356,98580,6099432,5951232,596213,57558030,28149010,267631,2.294,11667986,3396625,13.52,6.87,0,5.17
13:00:16.497459584,98985,6162928,6487206,693438,45663267,18183845,186394,2.279,8180436,2158483,26.66,7.08,1.40,3.03
13:00:18.690215252,243321,8115396,6104455,619273,32490366,13468362,99786,1.596,6252162,1636013,22.35,7.40,0,4.37
13:00:21.134372084,102940,6216491,6062656,619363,32062739,13461726,105213,1.706,6166205,1631987,23.33,6.53,0.76,3.92
13:00:23.326354728,88981,5935136,6180045,654956,32116554,13409391,100398,1.611,6232546,1631827,52.24,4.79,0.47,2.80
13:00:25.573006603,103342,6122557,6184769,653904,31625469,13240624,99111,1.625,6097835,1609770,53.48,4.85,0.54,3.27
13:00:27.869484346,95082,6078509,6181517,679031,31220407,13224919,98423,1.611,6110924,1614813,22.25,6.78,0.56,4.55
13:00:30.169699204,100466,6151485,5866892,582512,59068663,18136480,274031,3.173,8637032,2176189,23.37,7.75,0.14,4.13
13:00:32.401655250,87959,5849666,8397354,1182617,32225347,13357048,104236,1.681,6199566,1621978,23.35,7.50,0.41,3.91
13:00:34.599119937,396421,18107740,6250357,656889,33188987,13602382,108783,1.725,6305336,1649090,26.72,6.56,0.69,4.52
13:00:36.879726904,292209,9842399,8368013,1003814,29107455,12365184,83386,1.443,5777754,1513091,26.84,5.55,0,4.23
13:00:39.172854541,113345,6157473,5806341,616727,31033578,13077737,96456,1.607,6002009,1585742,27.86,0.57,5.74,0.37
13:00:41.778458326,365003,12307490,6003830,660890,28694331,12730860,101849,1.714,5942857,1554352,25.13,6.60,0.44,4.67
13:00:44.090460975,95281,6030913,6023994,628985,123571508,51148241,615097,2.807,21912056,6126116,21.23,7.38,0,4.88
13:00:46.342476755,104641,6202245,5841763,607404,47010028,18022088,182562,2.255,8096767,2151404,20.01,7.16,0.33,5.44
13:00:48.647185681,104351,6191386,8236278,1097109,29830748,12707715,96739,1.630,5934957,1546724,23.90,7.48,0.63,4.27
13:00:50.860772982,274788,9117659,6297595,679446,29639299,12471244,88325,1.505,5868664,1519324,20.27,7.22,0.72,4.90
13:00:53.077156673,102936,6224557,5861337,598607,34568504,14184794,113356,1.719,6595871,1731147,22.91,8.10,1.06,3.55
13:00:55.415717885,109794,6603637,5943112,626740,30866586,13347729,100764,1.656,6084662,1624090,22.16,7.21,0.50,4.65
13:00:57.734011893,107777,6253255,6090926,653578,29217912,12542209,96140,1.649,5828874,1522236,57.70,3.67,0.75,2.39
13:00:59.942836130,106703,6418349,38200575,7470272,558658837,133010816,2512291,3.879,64760680,14501874,25.99,7.49,0.79,4.04
13:01:02.222171557,93354,6008587,5826714,561532,49977047,16763466,200145,2.562,7810930,2034792,18.97,8.56,0.59,5.94
13:01:04.418844176,94989,6106790,19519699,2283206,59581862,18824706,257139,2.902,8860699,2278780,21.10,7.35,0,4.40
13:01:06.691022233,89109,6004027,8296469,1145996,32498370,13146095,108207,1.756,6161315,1590954,25.01,7.35,0,4.30
13:01:08.920331626,260332,8817043,6133184,684698,29491616,12666857,84694,1.452,5832013,1551277,27.59,6.35,1.72,4.55
13:01:11.142297560,265176,8888654,6166296,649116,31841087,13319812,110555,1.778,6218627,1613292,18.66,7.74,0.43,4.84
13:01:13.398532711,101945,6226021,6108863,676186,29371746,13264380,107199,1.758,6097994,1613694,60.95,4.35,0.18,2.65
13:01:15.777521838,101003,6108153,6362375,699545,31469258,13309990,100341,1.625,6174707,1623217,63.53,3.65,0.21,1.85
13:01:18.375123778,85800,5615196,5988054,614251,64891145,20581251,272788,2.846,9584371,2493972,21.46,8.81,0,4.05
13:01:20.828877300,1367387,36218646,8718785,1197054,31782616,13293301,100439,1.611,6235963,1615783,25.05,7.01,0.27,4.33
13:01:23.100363777,257503,8579295,6026530,655974,32794984,13652473,109616,1.736,6315624,1659775,20.00,7.67,0.77,4.79
13:01:25.382915148,92614,5902134,6729694,695541,31187538,13176266,107709,1.769,6088085,1601107,22.40,7.66,0,4.83
13:01:27.618427353,102198,6124543,5915014,603758,30765625,12853218,93864,1.569,5982448,1573169,29.49,6.94,1.11,3.70
13:01:29.947703872,101359,6168862,6150308,681612,29250026,12950047,103364,1.730,5973475,1583295,40.15,5.84,0.51,4.02
13:01:32.261685718,113984,6437651,6078415,631760,31209007,13082854,93861,1.556,6033111,1591301,20.59,6.59,2.60,5.59
13:01:34.518540318,88149,5892062,6873549,781814,58774816,18380434,263835,3.050,8650378,2205911,25.93,6.24,0,4.82
13:01:36.800719489,112710,6370832,13789477,1858735,28105004,12761539,96865,1.643,5895709,1557688,26.96,6.32,0.71,4.56
13:01:39.126859812,250621,8364617,5810290,567538,30833300,12884378,92736,1.553,5971594,1566299,3.44,0.80,5.60,0.62
13:01:41.630099748,331041,11642506,10003446,1568700,99344076,33804368,511063,3.190,16021374,4058804,23.42,6.29,0.88,4.35
13:01:43.968898810,105810,6284152,6235499,660025,103645977,48881139,430758,2.091,20600627,5894305,52.57,4.05,0.78,2.57
13:01:46.166341008,125186,7068491,6317697,664996,36892287,14987073,110472,1.588,6954554,1850913,26.68,7.70,0.61,4.04
13:01:48.769391629,94184,6135619,6432015,693906,65482798,21455995,277811,2.779,9996701,2611473,26.18,6.62,0.21,4.34
13:01:51.032620399,101891,6476555,8614601,1195135,30475086,13093552,87989,1.457,6040897,1603070,30.82,5.91,0.85,4.21
13:01:53.232340495,258856,8927261,5889310,568905,30942331,13048309,90504,1.489,6080197,1583275,71.18,2.10,0.29,1.62
13:01:55.587072178,94615,6160815,6307169,679153,30558744,13817184,107508,1.700,6322636,1680415,23.95,6.52,0.34,4.11
13:01:57.951322044,107093,6648758,6579509,715286,29937808,12849771,86781,1.450,5984582,1570041,26.27,6.40,0.49,3.97
13:02:00.235362011,97549,6180296,73177723,14062294,233211038,59398048,1006399,3.551,28342042,6700871,20.06,7.21,0.22,4.31
13:02:02.598689167,99639,6181285,6259982,686715,43625005,15789615,165143,2.254,7325310,1928114,20.35,6.68,0.41,5.01
13:02:04.873379795,101295,6112593,6612532,723422,53661897,17206354,246832,3.020,8174119,2074958,22.80,7.16,1.36,5.84
13:02:07.076410537,206049,9111395,7872716,1133299,33305313,13724193,110589,1.741,6351268,1659579,20.85,6.94,0.67,5.01
13:02:09.417010496,244094,8150389,6336579,679333,32029103,13574390,110536,1.751,6310977,1639047,21.68,7.07,0.36,4.72
13:02:11.646623768,88480,5970429,7368664,756764,34996024,14146932,112958,1.726,6542701,1727694,21.11,6.71,1.55,4.23
13:02:13.940615391,104060,6242705,6237171,674539,99872676,49058334,429535,2.067,20778742,5939849,18.26,7.58,0,4.18
13:02:16.259010703,96806,6121525,5863559,614457,31236377,13644434,108477,1.720,6305610,1666788,54.41,4.12,0,2.63
13:02:18.520786894,93618,5980327,6093015,634854,33753839,13905772,109325,1.693,6456335,1683979,24.77,7.40,0.41,3.89
13:02:20.983865293,693603,20896523,5939827,613157,53697631,17119089,235703,2.917,8080745,2069809,30.21,5.29,0.55,4.50
13:02:23.217791918,108243,6322791,8375206,1145197,32105674,13340119,101371,1.653,6130832,1618144,16.52,8.13,0.43,4.05
13:02:25.493939442,253021,8262655,6293456,677544,33247782,13657444,108153,1.720,6288835,1659290,22.46,7.00,1.03,4.57
13:02:27.784634033,100686,6043355,6072111,653914,30263906,13034562,92693,1.555,5960709,1599254,18.19,7.22,1.38,4.54
13:02:30.077452830,97994,5917991,6301302,670159,32743680,13603175,102760,1.634,6289093,1653243,24.80,8.13,0.74,3.90
13:02:32.302439329,99499,6089842,5822525,621403,28232157,12817617,98255,1.692,5806041,1572832,51.42,4.30,0.61,2.46
13:02:34.642934310,373719,17847096,6139660,646021,33201123,13516433,106052,1.718,6174687,1647729,29.94,7.14,1.73,2.51
13:02:36.891404915,113459,6327780,8255465,997890,30717781,12928264,96012,1.613,5952957,1581073,30.37,6.11,2.36,4.16
13:02:39.209350307,100514,6043035,5981503,651356,33446008,13722952,110443,1.768,6247983,1675478,5.16,1.55,2.61,0.90
13:02:41.690891461,504146,14920587,11246893,1712603,99490508,25982964,403001,3.196,12610537,3126082,25.87,6.55,1.04,4.66
13:02:43.936807070,104682,6237562,6311985,681899,48187685,23636738,179683,1.751,10259978,2717458,24.00,6.35,0.69,5.23
13:02:46.101727785,109690,6181721,5851930,583087,32628728,13070210,107375,1.774,6052735,1591073,17.87,7.07,0.44,4.04
13:02:48.355159501,93727,5966264,6247114,697098,31958437,13434044,104676,1.677,6243195,1644423,22.24,8.23,0.66,3.37
13:02:50.629834556,99919,6205199,5805935,627756,30158684,12805971,89946,1.514,5940829,1558033,55.44,3.93,0.22,2.58
13:02:52.924030873,110490,6391153,6327971,686550,29287102,12559728,91959,1.565,5876703,1529565,19.13,7.70,0,3.98
13:02:55.171936930,120874,6709116,5924708,657335,47397852,17345330,258607,3.163,8175927,2083263,15.37,7.52,0.43,4.52
13:02:57.559277608,104273,6218714,8668165,1209643,32285380,13580212,106012,1.691,6270183,1646502,25.40,7.15,0.72,4.35
13:02:59.749641683,98407,6148078,6403508,705320,31355986,13232929,102309,1.650,6201696,1609846,11.26,0.66,8.89,0.37
13:03:02.090371267,97706,6159029,6224511,665698,32048550,13472421,105750,1.686,6270907,1632724,21.77,8.07,0,4.72
13:03:04.346077122,105817,6263241,18823430,2203117,30924223,12965313,93717,1.575,5950492,1579500,25.74,6.78,0,4.65
13:03:06.655452470,99640,5860080,8768342,1056382,32973751,13422302,103415,1.668,6199291,1634668,57.80,3.58,0.38,2.55
13:03:09.003485607,99156,6067632,5857873,595657,29510422,12544099,84969,1.465,5801645,1530772,26.89,6.99,0,4.18
13:03:11.291153705,105185,6283896,6013989,611483,55916683,19889202,276152,2.990,9234998,2413064,19.19,7.37,0,5.00
13:03:13.512161375,97776,5934174,6764539,730633,31667893,13086932,96068,1.592,6035057,1590043,72.84,2.58,0,1.94
13:03:15.698925866,94261,6029484,8403137,1164672,33357830,13802940,103727,1.628,6370778,1680749,25.15,6.87,0,3.46
13:03:17.975831714,250649,8207793,5952191,629341,29291259,12918458,86714,1.464,5922245,1588317,24.20,6.85,0.97,4.21
13:03:20.276199588,109294,6333942,5925497,602895,583337976,154289505,2928022,3.826,76528226,16073791,22.48,6.58,0.37,4.25
13:03:22.668348394,91411,5991641,6456201,715004,31464132,13365901,107914,1.729,6240243,1623627,34.65,6.60,0.42,4.23
13:03:24.946276678,106944,6147745,5857939,586887,30220164,12648076,86369,1.477,5846924,1553029,55.09,4.31,0.51,1.99
13:03:27.151275762,196127,8545047,5904591,595279,31430183,13136904,94851,1.562,6071436,1594243,22.59,6.63,0.62,4.61
13:03:29.344916146,101127,6308597,6279979,661332,54460832,17301287,243572,2.958,8235364,2073889,29.32,7.94,0.14,4.98
13:03:31.621925625,94169,6042840,6124243,685143,33227716,13938731,100865,1.570,6422936,1704577,26.82,7.11,0.29,3.81
13:03:33.899516662,108158,6518069,9277917,1254187,30449881,13217847,99143,1.599,6202234,1601255,28.19,6.70,0.59,4.85
13:03:36.111705080,247075,8589824,6305811,656640,32849750,13999922,99654,1.546,6446929,1702905,24.48,7.27,0.21,3.62
13:03:38.320330646,93240,6099128,5915482,579933,33566572,13587630,108800,1.688,6443683,1640374,22.26,6.73,0.43,4.71
13:03:40.535412588,87957,5992865,40581094,8008624,559195877,131730611,2456723,3.847,63862113,14474789,63.30,2.09,0.30,1.47
13:03:43.126380461,273458,10360168,11655998,1962019,35140207,14298570,111273,1.713,6496342,1751793,20.55,7.26,1.65,5.53
13:03:45.405722104,88836,5974645,6088469,623029,32890481,13754797,114611,1.804,6351572,1667789,21.82,7.11,0.59,4.42
13:03:47.662193432,113926,6422371,7318440,784395,55550990,17441999,247252,3.001,8239552,2100561,20.87,6.05,0.67,3.91
13:03:49.895329083,106201,6246754,8228428,1113194,31449196,12923154,95574,1.588,6017332,1574513,20.99,7.36,0.47,4.01
13:03:52.082422132,108559,6390215,7940491,1046969,30766492,12914462,91507,1.528,5987715,1574946,25.37,6.44,0,3.73
13:03:54.295373132,282813,9386020,18262220,2111370,33662359,13938166,107397,1.671,6427425,1700542,23.43,6.18,0,4.83
13:03:56.481669148,89208,5845908,6083142,627612,49995040,18784388,197039,2.336,8433729,2238483,24.01,6.07,0.32,4.73
13:03:58.761163485,103325,6237497,5948100,626246,29167013,12529645,86676,1.496,5793114,1538659,27.03,5.52,0.56,3.72
13:04:01.033065042,2707582,69644432,33771387,6340373,29471680,13129857,96595,1.589,6080314,1603603,53.71,4.20,0.79,2.76
13:04:03.289999269,105860,6364159,6285796,665759,31686852,13518288,99680,1.613,6180439,1647216,20.93,7.99,0,3.31
13:04:05.482193844,95538,6040341,6235298,660687,33106366,13907152,107590,1.673,6432238,1687457,28.55,6.64,0.62,3.99
13:04:07.677397986,88727,5984705,6095165,625271,55617731,17501611,247529,2.991,8275138,2101442,17.18,7.73,3.83,4.49
13:04:09.994691826,89472,5982340,8492632,1201291,26974814,12278645,90454,1.596,5669077,1497800,26.64,6.92,0.85,4.19
13:04:12.270710281,101519,6369137,5854713,590649,31973212,13396015,96823,1.580,6128566,1635426,21.68,7.50,0.33,5.17
13:04:14.482354602,252857,8231017,17641208,1938217,30491692,12770171,94110,1.594,5905260,1557226,22.45,7.23,1.30,4.93
13:04:16.742556458,89652,5844854,8218607,999751,30644583,12856585,93919,1.577,5956483,1573464,29.82,5.57,0.38,5.14
13:04:19.008858909,101685,6178624,6196630,645656,28919903,12549277,89813,1.543,5819060,1528396,18.83,7.06,0,5.05
13:04:21.461729615,1767209,45706698,6316836,653646,32685013,13705668,103929,1.653,6286363,1667979,18.96,7.77,0.55,4.74
13:04:23.804358482,93746,5996580,6060262,625507,56269838,17750132,249995,2.973,8407699,2136419,22.18,5.89,0,5.45
13:04:25.986675896,99291,6288139,5967545,580674,53917818,16904851,236369,2.930,8066840,2033463,48.11,4.37,0.30,3.38
13:04:28.227783298,96269,6226217,8283086,1135108,29966970,13021364,93050,1.562,5957203,1592103,22.69,6.55,1.18,4.50
13:04:30.533920243,253598,8357003,6073429,605614,30299894,13091223,96187,1.599,6016821,1594587,24.24,6.79,0.69,5.04
13:04:32.762061086,87839,5982991,6072045,614719,29731943,12794872,85125,1.437,5925063,1567667,21.85,6.22,0,5.13
13:04:34.966884899,107734,6149144,5934507,629264,30927443,12684121,96716,1.634,5918814,1542202,23.97,6.98,0.64,5.30
13:04:37.253001982,201399,8389278,5949364,678343,33543174,13905144,107466,1.707,6296444,1697553,23.14,7.14,0.97,5.08
13:04:39.517931973,99848,6009996,5873169,590325,31112178,13141161,109487,1.802,6076194,1594293,59.49,3.55,1.02,2.63
13:04:41.919259980,302644,11337807,10247206,1473372,87569432,26577048,412587,3.257,12666959,3202633,60.71,2.31,3.81,0.78
13:04:44.550278124,124351,6464714,6145016,665741,30751598,13060476,105351,1.760,5984339,1597736,22.39,7.61,1.97,4.44
13:04:46.775924852,244259,8098627,8463083,1043438,31532338,13282151,100702,1.635,6157691,1619892,26.76,7.29,0.79,4.92
13:04:48.996854621,92374,6028118,6106780,651823,28878253,12921124,106712,1.783,5985910,1568258,20.97,7.97,5.00,4.91
13:04:51.261842466,104279,6135902,6066658,691615,31626795,12901856,102266,1.706,5994848,1562763,22.16,7.22,0.95,5.87
13:04:53.467439124,103881,6025923,6200484,690828,32034855,13247089,101751,1.673,6083204,1615574,77.37,1.85,0,1.32
13:04:55.649573753,99003,6114044,6141552,658257,32552300,13483072,104728,1.686,6210724,1643401,20.78,8.59,0.25,2.84
13:04:57.941433760,97590,6021509,5982002,644701,40928465,14571815,150814,2.215,6808077,1781656,23.10,7.47,0.33,4.01
13:05:00.285049255,105460,6125964,6131877,654230,29783960,12626743,100150,1.697,5903061,1532422,14.06,1.34,6.57,0.74
13:05:02.700189471,256389,8270550,6233482,685773,29358073,12439371,92916,1.603,5795945,1513171,26.14,7.07,1.14,4.03
13:05:04.903642328,255747,8368098,6265452,674478,37514738,15258914,123821,1.758,7042613,1869803,25.15,6.98,1.87,4.56
13:05:07.115324363,203496,8450221,5687955,589184,29577467,13188079,102555,1.702,6027321,1616940,26.61,6.57,1.67,4.56
13:05:09.576100716,102680,6134335,6174170,662978,31722602,13341302,98741,1.615,6115778,1625320,54.69,3.54,0.48,2.76
13:05:11.859375803,117590,6418894,6358391,696461,31767616,14285198,114781,1.759,6523507,1748539,26.48,5.70,0.64,4.13
13:05:14.165336043,99326,6151111,6115236,640151,89000057,35191810,430029,2.825,15220968,4273208,17.61,7.59,0.99,5.72
13:05:16.361434289,89195,6009475,5982332,614332,58937577,18379692,262136,3.046,8606755,2218536,23.24,7.24,0.57,5.26
13:05:18.568852012,91936,5989171,8399996,1187785,32557813,13346659,107001,1.718,6226742,1618865,35.33,5.89,0.51,3.46
