horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
19:33:46.516898210,1586986,60032396,58367266,7734541,37868352,14744872,124266,1.826,6805385,1812477,24.19,7.56,0,4.34,63.47
19:33:50.371852643,117642,6752200,6709063,701726,27412324,11845830,89206,1.607,5550261,1445798,16.91,6.62,0.68,4.98,70.82
19:33:52.699524002,1547895,37979404,113379532,19981692,1274137656,370731771,5733866,3.274,175154918,43397627,14.04,1.27,0,0.86,27.23
19:33:55.518195599,461002,13820786,7198272,897692,45255444,16718309,206001,2.574,8002609,2020094,46.02,4.90,0.42,2.48,45.88
19:33:58.811485795,166153,7567362,6501512,802046,87706873,27088985,381037,3.007,12670522,3327797,26.36,6.72,0.43,4.00,61.31
19:34:01.120811721,134693,6501932,11732179,1586468,41622022,15161697,148795,2.093,7107534,1829697,37.57,6.17,1.96,2.62,51.44
19:34:03.490975831,316886,10021120,6934554,882358,34092633,13418767,114861,1.842,6234436,1640725,48.22,4.73,0.29,2.00,44.40
19:34:05.767935979,144901,6517006,6503234,808764,39886084,14806256,148201,2.143,6917127,1793231,25.67,6.35,0.15,5.68,61.47
19:34:08.124597783,119062,6298415,6652636,821409,50279117,20741925,225886,2.353,9599445,2557020,29.32,6.29,0,3.84,60.55
19:34:10.347573313,113984,6138854,7425136,883497,37955033,14210814,138725,2.083,6660294,1724867,64.55,3.34,0.46,1.97,29.53
19:34:12.587002887,141617,6738255,6688914,791094,34034274,13420065,118138,1.883,6273115,1631149,37.54,4.72,0.18,3.06,45.35
19:34:15.738916837,522288,18529977,6201970,661659,37554409,14732124,126950,1.862,6816380,1795373,26.55,6.56,0.85,4.17,59.40
19:34:18.139475664,119521,6397487,6302431,704029,37501582,14371705,138713,2.067,6709483,1736142,40.45,5.01,0,3.28,49.26
19:34:20.533761255,118763,6312537,6634218,794736,34570145,13794692,114926,1.826,6292749,1687008,58.73,3.36,0.40,2.17,34.89
19:34:22.833662985,128826,6497637,6303872,699652,34805533,13871497,134204,2.064,6501760,1674125,33.12,6.61,1.04,3.18,55.36
19:34:25.073466540,130993,6588339,6654143,780243,74348931,22127482,330628,3.191,10360523,2670724,32.98,6.90,0.48,4.12,54.70
19:34:27.363100552,215203,8514218,24748642,3316551,38084504,14150246,145387,2.180,6670357,1715987,30.79,6.22,0.21,4.13,58.46
19:34:29.673518303,348534,11615905,6184396,667614,36283285,14031825,124285,1.906,6520989,1701777,28.43,7.27,0,5.35,58.95
19:34:31.876446388,299556,9901477,6272257,673847,36516765,13961602,123457,1.883,6557874,1687739,32.56,7.06,0,4.34,55.53
19:34:34.171154066,117226,6372707,5950066,641936,38477985,14224550,136306,2.053,6639348,1721848,13.54,0.51,3.81,0.30,9.91
19:34:37.270536101,594287,18473301,30564207,4429006,113291406,30392814,486096,3.324,14624588,3636682,48.12,4.14,0.33,2.76,37.89
19:34:39.722112715,156308,7472655,9874501,1367129,79447794,26736911,413014,3.233,12776549,3171423,48.37,3.69,2.70,1.90,36.75
19:34:42.127105500,106316,6106290,6159612,655762,33387767,13423644,123279,1.968,6265279,1616155,24.30,7.28,0.76,3.81,63.85
19:34:44.354750941,117978,6219470,7084995,801552,32518603,12795124,107370,1.777,6043823,1556578,30.17,6.03,0.68,5.25,57.87
19:34:46.689133139,114173,6257874,6296173,729145,50573893,18437784,201665,2.419,8336619,2203753,58.88,3.77,0.35,2.34,34.02
19:34:48.960597833,139602,6810613,6150637,656409,34713218,14252919,125641,1.907,6588956,1723047,29.87,6.53,0.62,5.07,57.51
19:34:51.176583109,119201,6311170,6206075,666035,59774745,18354704,273069,3.163,8634466,2201711,24.77,7.07,0,4.27,63.90
19:34:53.385546344,115736,6307909,6268017,679232,86098723,30002467,527739,3.907,13506325,3709776,26.38,6.48,0.49,5.57,60.78
19:34:55.581874456,127150,6591030,9470878,1325937,32778702,13018410,105182,1.735,6063063,1590366,6.61,0.40,7.17,0.22,9.64
19:34:58.487082440,467818,18515143,6376760,741112,33278829,13681446,115409,1.821,6335945,1666330,31.40,6.24,0.55,4.45,56.67
19:35:00.772360303,116295,6305374,8095362,922550,33114845,13469438,122747,1.945,6310500,1625138,56.28,3.75,0.56,2.31,33.66
19:35:03.009900584,113567,6243527,6445008,724877,36685672,14006174,129623,1.975,6564180,1685986,30.20,6.61,0,2.72,59.79
19:35:05.280211866,120732,6373316,6172211,685499,42090816,15208309,154530,2.169,7125085,1849759,24.28,6.15,0.37,5.24,63.39
19:35:07.502993586,540717,20789005,6284038,690412,60652287,18222228,269369,3.121,8629856,2190538,32.09,5.32,0.32,4.03,57.89
19:35:09.738009134,110947,6262539,8293282,1156665,35443441,13610437,115417,1.805,6393129,1648902,28.37,6.54,0.73,3.48,60.88
19:35:11.973802291,261133,8396015,6274992,696099,36333878,13942437,127439,1.973,6458335,1689833,33.83,5.68,4.01,3.48,50.94
19:35:14.213599782,275407,8714808,6414297,732562,33375365,13262466,109992,1.781,6174910,1612111,28.32,6.89,0.42,4.35,59.53
19:35:16.413945017,128198,6587492,6502706,756982,36389445,13904330,126126,1.934,6520600,1683820,74.29,2.45,0.22,1.04,22.00
19:35:18.775144349,4142652,107093730,88154904,17296711,317861087,82366213,1387663,3.510,39529680,9151453,48.39,4.69,0.16,1.87,37.57
19:35:21.253610878,145042,7385398,6381259,700047,32961440,13466347,113648,1.819,6246738,1634730,22.42,6.47,0,4.54,65.58
19:35:23.502989442,120568,6537480,6207243,657033,56523296,17333857,253717,3.073,8255267,2090417,35.20,6.16,0.58,3.72,53.23
19:35:25.818664224,186290,8401315,8665394,1238673,35329519,13678212,118978,1.856,6409447,1657870,31.55,6.35,0.37,3.94,55.54
19:35:28.146074813,262226,8476106,6022659,652633,32664098,13038638,103784,1.707,6079433,1574916,24.27,5.36,0.58,4.68,65.10
19:35:30.428037666,128834,7222349,6434826,701710,30269002,12694822,105318,1.762,5976699,1537961,27.54,6.67,2.29,4.48,58.95
19:35:32.752376068,120148,6516357,6127776,644886,37699502,14702186,118264,1.746,6772549,1796753,47.13,4.84,0.77,3.54,43.23
19:35:35.002090120,112478,6657836,6197475,687417,55551698,22413609,204258,1.992,10255146,2801691,55.69,4.37,0,2.51,36.96
19:35:37.293366646,269706,11164588,22926824,2834670,30698015,12842688,100694,1.697,5933306,1570571,26.75,6.49,0.77,4.78,59.18
19:35:39.521638791,3247845,80699937,108483664,19883463,822010586,179635203,3525233,4.043,87202261,19467931,59.34,3.46,1.17,1.93,23.91
19:35:42.362365652,435794,12960203,6361816,682487,61627100,20871161,216677,2.238,9680317,2548313,56.32,3.13,0.16,1.12,30.04
19:35:44.720068093,310706,10581401,28877086,5284754,72781281,25970654,322257,2.620,12297825,3161461,22.91,7.49,0.55,4.90,63.06
19:35:47.097377292,95519,6068892,13453196,1614687,35107780,13945784,114793,1.787,6424959,1692911,53.62,3.94,0.32,2.93,38.50
19:35:49.385795290,115604,6449290,6352250,677383,32712224,13327735,113814,1.815,6271896,1610791,29.18,7.32,0.18,4.25,59.08
19:35:51.676687515,120968,6548635,6077192,624573,64754338,19921220,279217,2.981,9367596,2422318,24.51,7.20,1.69,4.28,62.32
19:35:53.906974216,127870,7269618,6192350,649553,68302621,20670366,273198,2.860,9553195,2515708,25.08,6.93,0,4.49,61.17
19:35:56.117380570,106568,6095895,8328157,1157926,35301665,13921518,118352,1.840,6433787,1685801,51.32,4.48,0.24,2.87,38.43
19:35:58.386808912,267489,8709280,6438550,703733,32881787,13249208,101832,1.663,6123256,1622049,27.69,7.21,0.68,4.50,59.92
19:36:00.873458958,3933590,100387167,101620322,18928847,813896199,189978390,3554247,3.862,92032811,20230715,59.17,3.36,0.51,2.24,34.49
19:36:03.482395843,114924,6439489,6106435,639782,28099804,12557724,95993,1.658,5791351,1534722,25.93,7.07,0.50,3.78,59.55
19:36:05.847989555,114725,6323831,6315105,678064,57443805,17818259,259195,3.046,8509757,2151799,28.04,6.75,0.78,5.42,58.29
19:36:08.177453318,113208,6339030,8457764,1152331,32407094,12954022,101719,1.674,6074809,1568282,28.43,6.38,1.19,3.45,59.72
19:36:10.489624948,274330,9096747,5918278,619649,34862066,13689038,113230,1.775,6380648,1657460,29.21,7.09,0.48,3.11,60.00
19:36:12.799586809,114743,6375907,6125448,645674,30829053,12941111,107114,1.771,6047876,1568453,25.99,5.84,0.68,4.20,61.03
19:36:15.061955943,98221,5982321,6356922,700431,35555484,14007593,117335,1.804,6504277,1691087,23.83,6.99,0,4.49,63.20
19:36:17.327723381,237440,9546877,20115470,2436616,31854118,12995137,101562,1.671,6076182,1581581,55.38,4.19,0,2.11,36.35
19:36:19.523602596,158029,7927738,6109433,620909,33773643,13335734,112133,1.795,6246679,1614687,31.50,6.61,2.14,3.89,53.44
19:36:22.104689094,3928927,101447858,70162070,13761652,303438568,78545410,1351487,3.580,37746511,8497304,32.65,6.75,0.94,3.81,54.62
19:36:24.576048145,285405,9204235,6049129,622765,30757473,12762416,102098,1.718,5942280,1550038,30.90,5.64,0,4.48,58.98
19:36:26.926308768,96857,6100484,6111811,634530,108033522,49036633,501092,2.411,20781256,5885379,30.19,7.12,0,3.25,58.72
19:36:29.154469083,103260,6099257,6186948,665830,35597531,14088579,116933,1.804,6482921,1705699,34.30,6.37,0.47,3.34,54.41
19:36:31.563294140,116277,6326269,6004074,648607,31625782,12988127,97686,1.621,6027627,1581623,27.55,6.49,0,3.06,61.08
19:36:33.873708080,103521,5894061,6307958,707844,35654532,13899193,120118,1.866,6437764,1683204,29.41,6.88,0,4.74,58.89
19:36:36.213784493,100643,6142544,6891469,781293,34799026,14062455,108450,1.687,6427792,1714346,66.40,3.30,0,1.96,27.61
19:36:38.539240572,113354,6234175,7489479,804606,34713861,13645276,114463,1.799,6364039,1655151,29.71,6.78,0,4.79,56.74
19:36:40.858178564,304838,10297202,6466568,741234,36154704,13989629,120378,1.846,6519511,1693035,37.33,5.86,0.42,3.81,52.07
19:36:43.151403860,3995832,104476638,99863858,18905577,750022885,168219573,3160312,3.874,81577098,17908798,62.64,2.59,0.14,1.15,25.72
19:36:45.882701415,374391,12421848,9404932,1224536,47427847,17547324,201368,2.461,8181543,2106119,53.08,3.15,0.30,1.31,34.76
19:36:48.297343688,834445,27442885,9251446,1315516,56406337,17634817,252510,3.026,8345670,2120643,28.50,6.51,0,4.21,59.70
19:36:50.534248194,118425,6536357,9099741,1238505,29921610,13196566,109298,1.790,6106873,1605694,23.61,6.47,0,4.62,64.68
19:36:52.949224116,282052,9585176,6103613,678009,36044260,14499238,120857,1.821,6635342,1769157,18.92,7.08,0.58,4.70,68.15
19:36:55.368193815,112266,6407036,6234327,646056,32405635,13081211,109984,1.795,6127587,1599406,24.72,6.60,1.76,5.02,61.90
19:36:57.672667798,462150,20047280,6047950,632952,35204605,14098720,115025,1.755,6555109,1710210,57.88,3.78,0.27,2.75,35.20
19:37:00.033536982,100956,6080696,5979712,629150,31657465,12931206,94641,1.585,5971535,1580516,32.88,7.69,0,5.00,53.59
19:37:02.342871032,99673,6063463,6175158,644080,52740861,18514140,272863,3.104,8791923,2231666,29.41,6.75,0.55,3.55,58.97
19:37:05.097866752,3307032,83396791,22574693,3401651,42794310,16239310,142045,1.880,7555989,1982557,24.56,6.79,0.78,4.88,61.27
19:37:07.473656996,217325,8689850,6451950,721354,32423996,12962092,103895,1.720,6041058,1575271,36.62,6.48,1.30,4.12,50.25
19:37:09.856537351,119946,6379498,6163010,696930,40398074,15565147,135140,1.881,7185703,1901282,58.53,4.23,0,2.36,34.47
19:37:12.099454018,105962,6188104,5963944,615712,30458562,12632252,98251,1.660,5919773,1531887,33.57,6.34,0,4.49,55.60
19:37:14.335435703,105256,6091542,6978128,717131,59208960,18114335,266434,3.088,8626776,2184301,33.51,6.60,0,3.11,55.55
19:37:16.546821806,100026,6117480,6117270,650172,59167649,18001928,264300,3.091,8549392,2163110,30.42,6.86,0.50,3.53,57.59
19:37:18.778025603,99246,6116560,8486305,1208180,34849324,13642961,114218,1.790,6380010,1649782,32.12,6.67,0,5.23,54.76
19:37:21.072001813,267025,8885197,6051737,617834,35594890,14055669,116815,1.792,6519757,1694946,30.13,6.08,0.64,4.58,57.89
19:37:23.380325878,98271,6037801,5914319,650643,32965652,13209254,105349,1.717,6136874,1610293,29.58,5.64,0.65,4.18,59.69
19:37:25.895772275,4191376,108981383,85042461,16673553,216532891,63393311,875583,2.857,30646521,7515173,53.71,4.48,0.40,2.94,38.39
19:37:28.391455338,116722,6476971,6425618,690921,49672095,16329751,202825,2.644,7670406,1980229,28.35,6.52,0.54,4.48,59.77
19:37:30.600842711,119000,6629800,6085865,614032,62852814,19048544,263596,2.940,8967105,2300055,27.07,8.24,0.62,3.70,59.74
19:37:32.885161539,109634,6300676,8621750,1203035,32626160,13003862,102189,1.678,6090976,1569043,32.49,5.35,0,4.17,57.88
19:37:35.113817923,274887,9048913,6116589,639193,37011828,14251320,120141,1.817,6610745,1725591,26.42,7.53,0.26,4.07,61.52
19:37:37.468235338,198473,8814881,6966962,761047,34046766,13338392,111248,1.788,6221953,1615107,33.12,5.21,0.20,3.60,56.91
19:37:39.913094931,106579,6251968,6577843,735463,34501634,13772573,110452,1.738,6354533,1674841,58.40,3.88,0.55,2.62,34.55
19:37:42.204004831,111499,6240579,6266935,654540,32914075,13548479,117882,1.854,6356828,1630902,34.09,7.78,0,3.69,54.44
19:37:44.441203384,103849,6091522,6747747,772628,34807707,13713550,116810,1.823,6407711,1675031,26.73,5.73,0,4.34,63.20
19:37:46.871185705,3968666,104629075,100552164,18587123,784787262,183770151,3449490,3.938,87595514,19553228,49.19,3.12,5.07,1.46,28.61
19:37:49.553637272,365352,11983147,10895179,1666658,30533715,13173953,107625,1.749,6155105,1606019,49.50,3.47,0,2.22,32.31
19:37:52.191494843,119001,6565085,6488513,699729,33107551,13600772,118900,1.870,6358646,1636948,54.96,4.32,0.92,2.64,34.41
19:37:54.470926126,102257,6085837,6275921,665404,34745375,13627856,115270,1.799,6406710,1647435,28.13,6.11,0.17,3.96,61.34
19:37:56.782073849,103770,6187562,5934317,622940,121865763,54273559,669757,2.903,23072299,6433166,23.79,5.34,0.53,3.96,62.45
19:37:59.142447701,115407,6464567,8404249,1190486,33637950,13694045,120860,1.910,6327384,1649548,29.22,7.52,0.48,4.12,58.66
19:38:01.376024310,266420,8507933,6495648,721326,31775942,12884617,94394,1.563,6040573,1570448,28.27,7.41,0.52,4.67,58.16
19:38:03.650658571,103250,6191274,6345612,683199,35311449,13836015,116916,1.815,6440371,1679956,28.05,7.00,0.23,3.98,60.15
19:38:05.946757450,103160,6075402,5958050,645996,33241460,13391166,105941,1.714,6179149,1618535,26.99,5.15,0.39,4.91,58.73
19:38:08.666635850,3701066,94454666,52842848,10074360,76448241,25237647,314165,2.558,12280308,3228285,22.89,7.09,0.45,4.24,64.07
19:38:11.069708319,96166,6089544,6087440,634802,36538929,14414136,119319,1.798,6634877,1747007,23.04,7.30,0.58,4.22,63.80
19:38:13.301249062,101457,6090026,8496871,1170225,34186469,13626820,108467,1.701,6377771,1654704,30.48,5.94,0.90,3.90,58.78
19:38:15.609564338,257566,8420079,6115882,624590,35102598,13783598,115232,1.786,6452548,1672359,27.21,6.71,0.22,3.71,61.79
19:38:17.854154133,113520,6401870,6351690,692060,35731674,13892881,117754,1.815,6486539,1680808,23.64,6.79,0.20,4.77,63.98
