horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
11:51:57.658615049,0.25,1427943,56651974,29473743,3475780,27442132,12213803,86251,1.552,5556842,1490910,8.67
11:52:00.861294659,0.25,76818,5603503,5755583,550988,25337629,11619500,67692,1.268,5338191,1426860,8.31
11:52:03.107623685,0.25,77234,5682785,22420354,3721072,680400075,264354119,3047289,2.585,117871103,33729137,3.30
11:52:05.379785607,0.25,150118,7036033,6504167,701354,31148356,13371901,106911,1.738,6149952,1634383,4.10
11:52:07.590432843,0.25,128128,6483073,7303613,872939,57993214,18165262,268656,3.138,8560312,2189985,5.76
11:52:09.769291421,0.25,105604,6055114,6321081,664464,64044926,20149248,293575,3.129,9383437,2445917,6.74
11:52:11.964231589,0.25,120715,6495061,12340563,1735360,31825408,12760002,106975,1.784,5996304,1542856,5.90
11:52:14.181839055,0.25,93899,5963626,5714794,591261,30522496,12984303,93598,1.595,5866807,1598111,7.38
11:52:16.442722682,0.25,247087,8142643,6104091,645302,28367070,12366579,86643,1.523,5688710,1509001,7.03
11:52:18.640788293,0.25,95828,5863836,5743059,544657,32411274,13086789,104667,1.722,6078352,1595437,7.03
11:52:20.869282319,0.25,99331,5964526,5773522,572357,29774450,12733538,86884,1.498,5800934,1562498,6.98
11:52:23.154212113,0.25,104170,6360883,18017907,3356629,166368145,51268688,732763,2.896,25304592,6084527,4.67
11:52:25.437075181,0.25,93057,5822823,6101591,640322,28893460,12423541,93130,1.619,5752562,1513758,8.55
11:52:27.688756144,0.25,89122,5820566,5849410,563231,31326175,13143321,97302,1.608,6049337,1602455,6.27
11:52:29.963423755,0.25,89064,5858727,5859556,613993,29970975,13012820,89549,1.517,5902488,1596502,7.72
11:52:32.258502287,0.25,92971,5822610,8134027,1094123,29831733,12488471,97213,1.674,5805961,1523299,6.84
11:52:34.484583623,0.25,258215,8498833,6082813,620487,30282220,13180278,85516,1.413,6050153,1614704,6.77
11:52:36.681706269,0.25,80713,5793813,5977255,592586,31190434,13181525,93494,1.534,6093529,1608402,6.71
11:52:39.265981480,0.25,90980,6113572,6298277,643132,31169742,13156662,93693,1.544,6067119,1604919,3.73
11:52:41.439955133,0.25,86346,5873634,19817421,2269234,30638370,12977746,92671,1.567,5915191,1594520,7.64
11:52:43.835137765,0.25,2320384,55444745,6127784,579692,150199458,40969649,680465,3.462,19657450,5039157,3.64
11:52:46.291047906,0.25,96631,5922186,7930311,1094560,27714845,12715771,96730,1.663,5817630,1559558,7.20
11:52:48.520361978,0.25,240437,8410625,6072645,627281,30083754,12804258,87391,1.486,5882927,1563229,7.04
11:52:50.970664473,0.25,87505,5886084,5845174,586433,82296563,44236296,399130,2.170,18389414,5303776,7.11
11:52:53.132044718,0.25,90765,5918281,6026852,606206,31796075,13261559,97036,1.597,6074765,1619366,6.20
11:52:55.472157397,0.25,93941,5965204,5922167,596440,29421682,12564463,84165,1.457,5778037,1537326,4.05
11:52:57.681580206,0.25,110021,6556171,5796745,596712,32021660,13421908,102067,1.657,6159310,1641301,6.66
11:52:59.919177499,0.25,85737,5852803,5861999,581396,29532042,12810568,97601,1.647,5924495,1558823,7.46
11:53:02.156997019,0.25,82381,5813665,5726755,568398,28134930,12810925,93671,1.606,5832983,1572730,1.05
11:53:04.638999533,0.25,91023,5878634,6773960,732136,28828502,12354826,92392,1.614,5722648,1514171,7.86
11:53:06.967391570,0.25,86775,5880541,5898761,598055,30689932,12887732,92601,1.566,5913778,1573757,6.53
11:53:09.273305171,0.25,83949,5721072,5657249,548417,26604554,12307619,85026,1.518,5600833,1513602,8.29
11:53:11.543942527,0.25,200010,10907139,8608708,1029711,32398112,13448082,93814,1.532,6122263,1660536,4.38
11:53:13.756876797,0.25,107079,6223270,5811046,537437,30776092,12990171,93432,1.575,5933384,1587366,7.64
11:53:16.041207730,0.25,89196,5872103,6086586,619730,30766495,12961230,91198,1.529,5962721,1586357,6.48
11:53:18.386503351,0.25,98797,6198191,5790459,599938,25942953,12041146,81642,1.477,5526169,1475280,6.84
11:53:20.678247848,0.25,90972,5883515,8042239,1066379,29546637,12604456,85287,1.473,5790391,1546520,7.78
11:53:22.924610196,0.25,255560,8732313,5805226,546960,213163610,57224557,1057514,3.793,27877289,5839730,7.02
11:53:25.279306211,0.25,82317,5783169,5801471,579093,30210856,12871182,87706,1.500,5848650,1591076,7.18
11:53:27.562330289,0.25,85873,5771443,5954876,630540,29066703,12422172,96091,1.667,5762915,1514382,4.65
11:53:29.807356964,0.25,91730,5975715,5913483,582013,30968105,12954453,93860,1.569,5981130,1574784,3.34
11:53:32.013005393,0.25,94312,5963394,6375961,668884,30063897,13065550,89375,1.489,6001768,1594016,7.36
11:53:34.200466575,0.25,82396,5924854,5946711,586315,31580087,13180639,99142,1.621,6115614,1605417,6.64
11:53:36.417802062,0.25,91445,5903497,5735091,591125,52344583,16808837,224962,2.863,7858188,2038645,7.91
11:53:38.674678357,0.25,91223,5974885,9236285,1203747,28159995,12441205,85429,1.495,5715863,1528807,6.94
11:53:40.886092906,0.25,97160,6090324,5979681,598444,38507483,15996615,128123,1.795,7137808,1915911,6.97
11:53:43.116104582,0.25,243761,8065840,5951520,601727,463834124,114886635,2334393,4.154,56197350,12004402,5.02
11:53:45.569904473,0.25,89443,5820193,6024449,614456,30280587,12900226,93740,1.582,5923941,1578903,7.66
11:53:47.857009511,0.25,94507,5905745,5837978,599503,32266706,13570321,103079,1.659,6212499,1659455,3.93
11:53:50.039257636,0.25,101908,6154651,5741443,606652,29861511,12772470,92540,1.564,5916556,1559180,7.23
11:53:52.293941832,0.25,89841,5900099,6079874,608912,30496082,13069387,101762,1.684,6042030,1589552,7.25
11:53:54.522516140,0.25,89575,5902005,6000155,613659,54247731,16972482,241099,2.988,8068448,2032237,7.01
11:53:56.728881620,0.25,89653,5921387,7563648,980259,31583399,13222686,96994,1.589,6102506,1615976,7.41
11:53:58.934230336,0.25,90205,5987874,8088308,1102755,31139163,13274407,90804,1.500,6053873,1627181,7.34
11:54:01.138037705,0.25,229360,7958167,6059264,611433,85614001,39434657,394060,2.377,16576226,4796086,7.50
11:54:03.414321979,0.25,97758,6094769,45680026,9160759,139173180,43741711,555194,2.596,21383051,5219558,8.43
11:54:05.690385257,0.25,82936,5647488,5867011,576885,30350842,12979355,92493,1.546,5982226,1587714,6.48
11:54:08.038540914,0.25,92652,6073081,6195719,665095,31068164,13476569,94001,1.532,6137594,1648668,3.85
11:54:10.329393735,0.25,91824,5933030,6057077,589313,29848783,12902116,95384,1.587,6010963,1572342,2.93
