horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
14:27:50.169129277,0.25,2334497,115144950,130146807,17436009,1430201680,300331818,7109302,4.995,142327475,36328130,0.29
14:27:53.890318035,0.25,5162035,157719371,146097295,14814384,65243153,20347931,296817,3.073,9657676,2475811,7.19
14:27:56.207906805,0.25,3535682,94791207,163158395,23670754,738279750,175259654,3438915,4.022,85492934,18636805,0.44
14:27:59.225904348,0.25,208576,8489794,9847779,1199837,78638524,29282860,333862,2.453,13608328,3665281,5.46
14:28:01.534117474,0.25,156301,7083463,9703826,1299754,38749965,14862992,148255,2.145,6913100,1806827,2.69
14:28:03.797677370,0.25,166455,7635562,6922099,839744,36035157,14387105,147098,2.181,6744167,1744495,6.20
14:28:06.128612681,0.25,125620,6430265,6875172,843375,89549634,27080023,409109,3.207,12756930,3283928,5.15
14:28:08.384768489,0.25,141398,6924199,11983839,1830601,39896954,15210916,152165,2.183,6969794,1850892,6.31
14:28:10.680827237,0.25,121553,6439630,6895843,834260,33129700,13571784,124211,1.967,6315239,1655142,3.67
14:28:12.904868248,0.25,388513,12311091,7607115,963021,34944985,13999860,118745,1.857,6395315,1716226,5.46
14:28:15.131078484,0.25,134294,6786697,8054605,985169,41248837,15110457,153518,2.204,6966206,1850086,6.19
14:28:17.344293949,0.25,146950,6795540,7426123,921716,46190151,17430973,167539,2.094,8002202,2127059,0.33
14:28:20.417014366,0.25,3680350,91686650,18645873,2613445,43670935,16672619,157807,2.070,7624716,2042773,4.12
14:28:22.890350030,0.25,314023,9488013,6690149,769003,33768641,13240175,110234,1.771,6223148,1614227,6.82
14:28:26.375114216,0.25,141273,6736429,6643658,784696,73764444,23641981,350154,3.180,11010102,2881465,6.58
14:28:28.602785645,0.25,114309,6441726,9791799,1371566,36177446,14196448,124384,1.904,6534385,1731980,5.71
14:28:30.843772590,0.25,145150,7057951,7156826,817546,34214616,13419398,120647,1.911,6313811,1632916,5.86
14:28:33.045470931,0.25,352741,11547673,6536031,796744,33035396,14419335,131358,2.003,6559342,1760119,6.35
14:28:35.294621529,0.25,133615,6707689,6529761,736611,38320364,14608922,137087,2.011,6816534,1776541,5.55
14:28:37.632772368,0.25,134101,6888232,6415870,767598,37746499,14531079,132586,1.967,6741110,1768875,5.93
14:28:39.978175343,0.25,3709435,89368243,98975593,18323267,829769148,180379667,3589151,4.064,88308322,19047230,0.37
14:28:42.977924469,0.25,562802,22577165,12657963,2070028,109582237,30710369,457075,3.181,14369192,3708496,4.31
14:28:45.470273583,0.25,222430,8393563,6716869,859063,165201891,48290989,829578,3.597,23062314,5729237,2.22
14:28:47.928360599,0.25,325172,11565198,6567831,744654,56293992,18666263,234648,2.680,8755390,2245943,1.83
14:28:50.273857877,0.25,555781,21643428,6704998,771176,37160417,14537422,135455,2.007,6749910,1764650,7.46
14:28:52.514443951,0.25,122808,6644358,6865490,813200,65668475,20065931,290832,3.110,9351190,2429966,6.45
