horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
12:14:16.175264855,0.25,1205537,47354172,39732848,4509139,28093208,11999757,109896,2.019,5443980,1453383,6.96
12:14:19.471065956,0.25,93730,5036337,8879533,1177702,31439375,12951717,115378,1.919,6012610,1575268,7.21
12:14:21.898209351,0.25,315283,10185777,72307486,12379966,1080160137,314998776,4660515,3.207,145344911,37654087,2.95
12:14:24.491491196,0.25,219834,7640870,7936463,1105335,93311085,44891092,513775,2.727,18837622,5356054,3.32
12:14:26.911116582,0.25,159473,6682415,6124070,746654,32771064,13141306,132690,2.168,6119572,1600923,7.35
12:14:29.326969021,0.25,147335,6701264,6112225,722729,56494093,17757816,284389,3.375,8426170,2158803,7.32
12:14:31.684536357,0.25,132639,6168098,8777616,1252704,28860134,12380478,115902,2.043,5672362,1504306,5.83
12:14:34.069373469,0.25,304394,8767712,6057570,726541,28470187,12225098,107672,1.912,5631529,1492088,2.54
12:14:36.434257506,0.25,231288,8450508,5685039,628002,31876343,13410333,133583,2.181,6125665,1611205,7.90
12:14:38.817191306,0.25,102014,5592874,6214002,760400,31595453,13265220,124610,2.023,6158353,1598317,3.35
12:14:41.195404174,0.25,143529,6798841,6037362,685440,27748986,12067175,96334,1.725,5583353,1472030,0.42
12:14:43.874728429,0.25,118640,6279037,10789050,1740726,29097775,12301351,105674,1.840,5743131,1488941,2.75
12:14:46.277243952,0.25,278788,8845137,6102244,681790,28546839,12211062,104911,1.883,5572333,1484832,7.38
12:14:48.687434477,0.25,97901,5541150,6091915,719679,30062918,13117361,118005,1.969,5993067,1581587,7.31
12:14:51.122969959,0.25,120552,5739252,5427553,569295,28862665,12146292,103459,1.835,5637958,1475305,7.22
12:14:53.522774040,0.25,107237,5665587,5284778,538313,50981822,16251153,261570,3.385,7726372,1943018,7.38
12:14:55.891326276,0.25,93667,5275934,8866978,1264637,48493052,18601919,213731,2.562,8343890,2224276,6.11
12:14:58.281790536,0.25,272693,8004143,5466639,561705,29598671,12608557,111170,1.909,5824525,1525954,8.32
12:15:00.676444354,0.25,108081,5750822,5507825,576425,30326788,12804921,114035,1.973,5780578,1553773,7.53
