horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
14:01:27.456227752,1126119,49477208,30861989,3543490,28404970,12034477,90175,1.611,5598925,1468491,22.27,8.93,0.21,3.89,61.28
14:01:31.370268857,228810,9257786,6562703,746258,29066863,12455019,97817,1.715,5704682,1533957,29.74,7.61,0.45,3.42,57.85
14:01:33.707150738,2125532,53174567,99773910,17020480,1294624222,323721971,5460941,3.541,154215603,37800814,19.69,0.66,3.10,0.48,15.92
14:01:36.502910948,188474,7551403,7508154,885242,132584065,57659645,727104,2.948,24662869,6886129,34.02,6.41,1.42,4.41,52.68
14:01:38.822816202,117068,6272034,6466711,771106,49960728,16383349,204379,2.664,7670755,1972073,32.55,6.00,0.62,3.88,56.43
14:01:41.074560558,159780,8137396,10400521,1446199,38957090,14249732,138656,2.070,6697287,1724733,37.50,5.62,0,3.29,53.35
14:01:43.346351881,304191,10312024,7026120,853789,38935930,16803924,155536,1.966,7910770,2058383,42.13,5.16,0.45,3.67,47.57
14:01:45.711172818,135527,6636755,6253599,703598,40169849,15219697,141745,2.031,6977880,1853075,68.33,2.99,0.32,1.71,26.65
14:01:48.075114094,162206,7799865,6443536,784866,46911368,19561624,182195,2.025,8997073,2441119,57.41,4.25,0.51,2.06,35.03
14:01:50.362988219,147193,6892461,6708837,803866,35807657,13899134,134930,2.093,6447857,1691973,29.96,6.63,0.37,4.16,58.63
14:01:52.674924574,142502,6748976,6740177,813242,862701669,210021412,4147898,4.014,103339840,21682559,20.68,0.37,5.09,0.28,9.68
14:01:55.606437792,325531,10593387,6863870,805265,36141727,13924543,127892,1.984,6444768,1694965,31.06,6.21,1.42,4.41,53.89
14:01:57.916647062,133237,6740914,6739194,783966,35998931,14129187,121863,1.880,6482902,1719014,28.98,6.96,0,3.50,60.55
14:02:00.231693080,136279,6702376,6521305,809888,37886292,14394943,134933,2.029,6650750,1750324,62.80,3.49,0,2.01,31.38
14:02:02.510236557,114763,6310639,6441924,714817,35346217,14273509,132843,2.011,6606877,1728279,37.03,6.04,0.66,4.66,51.61
14:02:04.816771120,104819,6138034,6362536,713560,66490168,20160578,295354,3.134,9424305,2430064,34.11,6.96,0.48,3.23,54.67
14:02:07.023873789,241126,9252973,8458587,997740,61340343,18545780,279701,3.193,8759775,2220017,28.90,5.49,0.69,4.04,58.48
14:02:09.230941124,123056,6385217,9364809,1301949,35661986,13627212,125070,1.953,6404183,1654285,35.30,6.47,0.66,3.90,53.29
14:02:11.526184833,287795,9106687,6140128,686095,36678879,13945815,126020,1.939,6498643,1685932,5.42,0.76,1.69,0.46,12.39
14:02:14.787921186,176081,9235877,6758290,778072,119084343,36665015,531424,3.100,17144984,4518054,53.59,3.75,0.02,2.71,35.42
14:02:17.280898832,600246,20923116,9239096,1260536,63063636,21017135,312642,3.140,9958153,2482180,41.90,4.13,0.32,2.14,38.76
14:02:19.959991737,397462,13360910,34572989,6722000,54292924,22257567,297987,2.824,10553273,2671631,32.90,6.18,0.62,4.21,55.14
14:02:22.304126143,134233,7324373,6205299,701463,36562232,13925079,128011,1.970,6496872,1686173,35.71,6.54,0,2.47,54.06
14:02:24.599255558,133938,6559159,6156266,666823,39767987,15395434,130276,1.855,7022516,1877730,55.89,4.17,0,2.42,37.52
14:02:26.824260965,112406,6203964,21683951,2838847,37857210,14483933,132504,1.978,6698440,1751704,30.27,6.96,0,4.35,58.34
14:02:29.113558304,127255,6636029,6519289,746503,60790628,18473166,274494,3.140,8742611,2219576,27.11,6.88,1.91,4.72,58.40
14:02:31.373942433,114912,6282678,9055778,1283216,37076923,14033920,126252,1.924,6560482,1702369,6.18,0.53,9.71,0.33,9.40
14:02:34.291073444,198294,10662835,6854317,826088,43607122,16747854,151164,1.971,7670518,2054854,34.20,6.20,0,3.14,55.76
14:02:36.623626612,111414,6344851,8985664,1122896,99537755,46570090,481808,2.449,19671891,5577122,61.79,3.32,0.99,1.83,31.40
14:02:38.862061550,130354,6567396,6482453,716755,33773363,13511192,107656,1.740,6186075,1641055,25.48,6.52,0,4.25,62.04
14:02:41.120490849,104969,6206985,6137711,630692,63215755,19375395,281592,3.078,9149254,2339427,30.64,6.05,0,4.34,57.59
14:02:43.392652840,126189,6636244,6525159,741619,33023382,13245985,103501,1.691,6120659,1621456,27.32,6.58,0.50,2.96,61.66
14:02:45.679058564,110061,6208282,7474140,985438,37275787,14325517,127563,1.919,6646512,1743281,52.81,4.29,0,2.60,38.93
14:02:48.007323813,483608,12049299,6637471,763697,37069495,14305621,124642,1.883,6620368,1732616,33.49,5.86,0.45,3.79,55.46
14:02:50.220551036,119915,6525160,6684540,756629,38533731,14415280,132871,1.980,6711743,1753882,31.64,7.15,0.77,3.99,56.29
14:02:52.967060163,3372869,83801335,75788375,15253091,68143051,25412860,225002,1.804,12475166,3336338,30.21,6.00,0.76,4.71,57.49
14:02:55.416223553,117874,6510525,6063267,640403,33169571,13236032,102974,1.678,6135095,1619544,48.29,5.03,0,2.85,43.01
14:02:57.746850535,111654,6330260,8205164,1146716,33535116,13559413,126526,2.002,6319278,1632780,32.33,5.74,0.45,3.55,55.13
14:02:59.987765910,271331,8677104,7570741,802627,36307852,14001837,125983,1.916,6576467,1689952,41.05,5.46,0,4.23,48.72
14:03:02.275280912,111458,6194558,6197658,666176,42195634,15462520,150468,2.084,7220175,1875375,34.83,6.13,0.62,4.10,54.11
14:03:04.526302187,123324,6506617,8851480,1024172,37027727,14091229,127217,1.934,6578553,1705167,27.92,7.12,1.12,4.56,58.55
14:03:06.856094607,117970,6331563,22697058,2803603,36474965,14023782,124305,1.911,6503555,1691711,57.61,3.80,0.83,2.56,34.82
14:03:09.171058253,131786,6753823,6493616,732194,31049003,13074731,108679,1.801,6034272,1590605,27.13,6.35,0,5.41,60.74
14:03:11.483001565,2524429,63273527,110404410,20123971,883370878,190253387,3732917,4.009,93104262,20503240,16.66,4.90,0.50,2.32,53.21
14:03:14.449804051,421275,13804274,6234749,678002,72887412,23223725,266752,2.497,10681797,2834725,52.56,3.56,0.27,1.16,30.68
14:03:16.802599461,355279,11845302,28932494,4487556,38535874,14269937,130713,1.965,6650760,1726430,72.46,1.01,7.32,0.65,11.34
14:03:19.087709107,139220,7192795,6582180,736743,34945973,13675602,118684,1.859,6384418,1667927,27.53,6.17,1.79,4.66,59.39
14:03:21.324537893,125533,6558584,7582025,829438,34025373,13445780,111222,1.796,6191326,1639582,42.87,6.24,0,3.11,47.78
14:03:23.542534364,122648,6633536,6571181,735252,67361257,20342441,286493,3.021,9482095,2467631,31.59,7.18,0.62,4.44,56.17
14:03:25.761810766,113296,6446523,6442846,732573,33116565,13385301,100839,1.635,6166519,1633162,71.13,2.45,0.08,1.68,24.55
14:03:28.142277487,304533,8652397,6361139,688901,33933463,13295295,112680,1.798,6265646,1611293,35.30,6.19,0,3.26,54.71
14:03:30.473715637,121729,6547335,6805890,756359,694450385,180425153,3625928,4.024,90113137,17890406,13.37,0.53,7.55,0.25,12.08
14:03:33.367343269,131567,7336148,6232278,652118,34531477,14259232,117559,1.798,6538679,1737033,25.46,7.03,1.29,4.21,61.53
14:03:35.668824080,102393,6129684,6214501,671825,55934076,19459976,295516,3.192,9257121,2336837,53.29,4.08,0,2.53,39.85
14:03:38.015061595,104285,6171095,10046032,1357408,35735796,13983413,118693,1.829,6490835,1700076,32.33,5.83,0,3.41,52.82
14:03:40.641269693,109358,6271388,6564417,736855,37456133,14756656,144316,2.107,6850252,1789496,28.11,7.60,0,4.96,57.29
14:03:42.900012679,118584,6448743,6337683,693925,33577329,13555709,109707,1.757,6245377,1643271,24.93,5.90,0.34,4.58,63.83
14:03:45.171816637,128292,6601312,6979222,798795,36043975,14105407,120983,1.857,6515972,1717778,58.71,3.45,0.29,2.35,35.03
14:03:47.407928960,129005,6670832,7038560,754955,42469380,16516192,138032,1.834,7524291,2041959,29.99,6.48,0.50,4.53,57.92
