horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
12:42:06.513338270,463188,23176507,11930767,1424468,40880365,15986971,129696,1.757,7383631,1980993,17.68,7.88,0.40,5.40,68.64
12:42:09.444979948,99996,5760857,5642905,579572,31427585,12995576,109026,1.831,5953158,1596264,14.59,6.82,0.88,4.68,73.03
12:42:11.658608970,832662,25523333,120769302,14311885,33409993,13841022,129771,2.039,6365345,1681908,35.37,5.21,0.20,3.83,54.42
12:42:14.053612970,181571,7746633,6345063,722170,38074571,15300002,144166,2.048,7038016,1869269,82.50,1.24,0.12,0.98,15.16
12:42:16.313922547,189223,8026257,6896835,721579,40856435,15388243,155744,2.193,7102605,1874300,30.45,6.32,0.45,5.30,57.06
12:42:18.733453176,133549,6278750,6556295,829963,41115021,15707318,159029,2.202,7222680,1913369,35.97,5.44,0.95,3.03,50.51
12:42:21.034746700,124529,6346246,10919759,1455670,33936989,14726371,115848,1.719,6737557,1771544,23.48,6.92,0.70,5.00,61.27
12:42:23.261194359,277346,8643164,6002366,652744,31572016,13042103,100709,1.683,5983584,1600004,26.99,7.03,1.18,4.89,59.50
12:42:25.504211495,123292,6874265,5857103,602405,32115832,13067934,104174,1.731,6016557,1611706,23.72,5.60,0,4.23,65.19
12:42:27.714100518,96522,5901115,6103891,667925,33410529,13352860,114806,1.863,6163683,1623540,25.83,6.98,1.39,4.18,57.91
12:42:29.934805017,111337,6042394,6062692,678870,33848930,13505265,115283,1.859,6202091,1643697,30.98,7.13,0,3.95,57.35
12:42:32.281149892,112222,5994808,8229563,996984,36243794,14187143,123879,1.905,6502752,1746593,26.29,6.28,0.60,4.49,62.19
12:42:34.658416519,94181,5856101,6875555,745910,144971374,57548896,717571,2.894,24793340,6962848,24.56,7.33,0.22,4.34,61.30
12:42:36.953781348,100305,5941576,5944847,618843,31342554,12742324,110076,1.865,5901552,1545897,23.91,6.75,1.89,4.41,62.58
12:42:39.290276354,107740,6077866,5883768,621164,30921000,12717646,96699,1.644,5880285,1556206,26.05,7.37,0.70,3.87,61.44
12:42:41.528805413,316804,10552653,5899008,628148,33406259,13708476,100734,1.614,6241461,1688586,46.21,5.08,0.46,3.31,44.93
12:42:43.754815913,95216,5982319,5965523,621181,32929919,13419521,105289,1.728,6094749,1647862,23.12,6.64,0,4.46,64.77
12:42:45.988007413,97074,5840553,5844244,603195,29044495,12313545,81801,1.439,5683447,1513381,22.23,6.88,0,4.37,65.39
12:42:48.315595482,89345,5687874,5735568,632524,34487558,13813885,113039,1.801,6276637,1696926,52.83,3.61,0,2.52,40.57
12:42:50.583712967,99864,5972138,5908449,602302,79041401,29761757,473531,3.269,14486464,3142692,33.84,4.49,0.45,2.55,49.74
12:42:53.431826893,295517,9161893,6722215,765955,32322026,13210604,98558,1.625,6065970,1614457,19.07,6.57,0,3.18,70.61
12:42:55.851247830,88487,5856603,5694414,587899,32842572,13241919,107360,1.772,6058313,1612389,26.74,5.67,0.38,3.55,61.69
12:42:58.152578829,97116,5958808,6174580,663297,30015585,12702503,95978,1.639,5857330,1552560,26.90,6.27,0.69,4.29,61.33
12:43:00.359916992,98087,6035027,6002831,632097,32596809,13218306,102469,1.687,6074931,1608249,52.47,4.36,0.23,1.59,40.57
12:43:02.568937463,143899,6713333,5989116,620103,31975312,13030077,98372,1.643,5987595,1585169,20.01,7.33,0,4.66,67.94
12:43:04.828690650,82689,5672536,13531853,1452971,31957636,13108043,101435,1.676,6053786,1596960,22.24,6.56,0.60,3.79,65.63
12:43:07.061978731,99320,5977662,5860446,588457,54179350,17148945,241074,2.981,8087339,2075369,16.40,6.69,0.71,5.27,70.70
12:43:09.292701469,92588,5910976,10193723,1407260,30740966,12833827,94083,1.590,5915756,1567650,23.21,6.10,0,6.94,63.43
12:43:11.623548430,276463,9794604,5862682,648608,32223954,13251396,102068,1.688,6045572,1615594,20.71,6.90,0.34,4.15,64.48
12:43:13.990300785,94443,5887006,5833333,598619,32027514,13165362,115055,1.897,6066451,1607161,70.60,2.42,0.37,1.49,24.57
12:43:16.233581218,93534,6003615,6584991,708396,35713227,14073226,117798,1.822,6463647,1724236,26.48,6.87,1.56,6.16,58.92
12:43:18.586362898,99671,5869996,5688856,605437,29972607,12559823,90551,1.575,5747858,1542264,55.17,4.13,0.39,2.38,37.59
12:43:20.855076097,104613,6146645,5936438,613486,28205679,12298112,88897,1.563,5686437,1506408,23.45,7.70,0.61,4.17,62.42
12:43:23.105260689,95352,5845783,5875070,603675,54842042,17040513,241472,2.995,8062126,2055586,23.42,6.45,0.80,4.35,64.03
12:43:25.520062406,104344,6163482,8521772,1188623,36818668,14942957,111033,1.659,6694539,1853175,28.63,5.76,0.66,5.59,59.30
12:43:27.812738913,238686,8041899,5865392,593312,30691606,13003520,99105,1.671,5930691,1586160,21.14,7.54,0,4.39,66.93
12:43:30.140261753,87278,5789080,7021428,699572,139432354,41610451,726586,3.588,20249864,4286482,25.91,5.19,1.12,4.56,58.54
12:43:32.488675473,104296,6222757,8697940,1014152,31294704,12955825,93230,1.574,5924296,1581905,25.15,9.55,0,2.69,62.62
12:43:34.707378310,105270,6369950,5960697,599380,91384156,45182145,417162,2.210,18875147,5418343,61.77,3.50,0.48,2.23,31.84
12:43:36.909334722,102389,6023709,5780766,572866,31536544,12958516,94575,1.591,5944113,1579055,17.02,8.20,0.69,3.93,68.98
12:43:39.150576472,88496,5800550,5707171,556996,58669723,18689230,247876,2.864,8655284,2275047,18.83,8.24,0,3.70,68.95
12:43:41.377595441,87923,5860567,6090056,622969,55403856,17078646,248966,3.082,8077573,2060751,49.51,4.76,0.64,3.49,41.38
12:43:43.594657769,98415,5933991,8148080,1142700,31407177,12911481,98388,1.660,5926237,1578941,26.22,6.48,0.55,3.24,63.26
12:43:45.851832049,249950,8226114,5913149,606142,31614085,12961704,96500,1.626,5935843,1589279,21.27,7.42,0.50,4.26,66.18
12:43:48.083428298,238031,8057823,5809858,569655,30443389,12635850,92052,1.576,5839659,1544151,16.66,7.63,0.67,3.83,71.22
12:43:50.317685914,82232,5636753,43235546,8705978,137961115,41536238,542386,2.681,20231925,4974279,47.52,3.03,1.58,2.03,35.83
12:43:52.813197702,175840,8030879,6287966,641386,26845810,12162990,86886,1.550,5607188,1481941,49.82,4.47,0.35,2.24,42.67
12:43:55.076032507,112280,6200607,5797309,593317,29871714,12629635,86120,1.485,5800788,1542104,21.75,7.01,0.78,4.26,65.46
12:43:57.400124609,90255,5802692,5626049,608100,58506748,18490671,251661,2.915,8632940,2246055,16.97,8.51,1.09,4.00,69.43
12:43:59.712890905,100051,6291154,8153704,1107508,33004459,14368559,111272,1.692,6577958,1770312,26.31,6.52,0.58,4.53,61.37
12:44:01.962692123,268555,9110875,5780817,592616,54083538,19723661,207372,2.339,8866642,2363594,22.30,7.20,0.52,5.35,64.36
12:44:04.168328660,258676,8728747,5997262,617458,30705300,12652529,93859,1.610,5830381,1542606,67.93,3.32,0.19,1.72,25.91
12:44:06.363328503,82876,5698148,6789783,691696,32011126,13104952,100182,1.660,6036337,1601231,43.26,5.65,0.28,3.14,46.41
12:44:08.569615328,87511,5795962,5939344,590319,31906627,13108025,98298,1.627,6042154,1601992,16.41,7.62,0.65,4.34,70.79
12:44:10.927726443,125065,9114914,5805810,565220,30431986,12755585,90048,1.540,5845448,1559899,53.44,4.37,0.30,2.35,38.66
12:44:13.167584670,97548,5899439,5766771,567319,28984908,12515169,82290,1.444,5697767,1533703,15.33,7.99,0,5.35,68.14
12:44:15.504964742,96920,5999184,5687287,587827,55368167,17421925,241571,2.940,8217751,2116169,21.14,7.35,0,5.01,65.95
12:44:17.775103279,86697,5800968,8531638,1128880,28571000,12430230,87249,1.524,5723541,1512592,20.33,7.17,1.18,4.68,66.64
12:44:19.996349898,84951,5706242,5822620,571250,36303657,14930901,115611,1.684,6864225,1837013,33.26,6.01,0.51,2.65,57.23
12:44:22.226425011,243240,8023770,6205339,643436,28923927,12352759,83007,1.463,5675444,1513377,17.33,6.46,0.46,4.59,70.48
12:44:24.452832172,93468,5995443,5874529,594330,32824294,13199366,105009,1.724,6091926,1616602,23.72,6.69,0.72,4.07,64.38
12:44:26.688499910,96897,5891871,6889978,721519,29383938,12521800,86194,1.500,5746258,1533087,18.75,6.87,0,3.79,70.34
12:44:29.045705829,91539,5866411,5832126,604879,29347676,12527102,83471,1.453,5746050,1542790,23.26,0.70,7.64,0.46,9.73
12:44:31.375200486,89173,5875384,5885304,587174,31690184,13160992,94874,1.580,6004049,1613993,44.80,4.64,0.72,3.79,45.78
12:44:33.645882139,85962,5819311,5904341,584806,47427819,16813151,245593,3.095,7935406,2023143,27.12,7.05,0.63,4.57,60.27
