horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
23:18:53.253391559,1145578,49242960,21922361,2472373,30881329,12352163,101036,1.754,5759858,1505244,23.91,7.31,0.56,3.65,64.21
23:18:57.146108093,320238,10951003,6707756,755639,28764196,12396390,87899,1.544,5693743,1522617,16.63,6.65,0.60,5.21,69.61
23:18:59.508852141,3400187,90702456,158213009,23054269,831260633,197200858,3822734,3.967,96371406,21297663,24.34,0.71,3.69,0.67,13.25
23:19:02.390570191,171260,7129749,7896538,916198,103436066,45039269,557232,2.761,20181380,5378316,34.03,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
5.35,0.08,3.47,56.94
23:19:05.387216572,331875,10574382,6604802,825417,34616968,14498452,148582,2.214,6711751,1764254,37.29,5.71,,4.31,50.76
23:19:07.790928952,173021,7837457,6648440,777945,41536491,16211278,137024,1.843,7433917,1951524,56.45,3.88,0.72,1.76,36.84
23:19:10.243516987,160062,7146733,6293173,716128,39418691,14923840,137958,1.983,6956707,1818642,32.53,7.64,,3.83,56.00
23:19:12.620175919,139695,6793182,9460543,1269141,118073807,42965967,572665,3.073,18635795,5219880,29.81,6.51,0.61,3.60,56.94
23:19:14.960749875,141909,6671468,11341516,1527254,31976411,13505889,131718,2.096,6283732,1635609,35.74,5.45,0.30,3.73,54.26
23:19:17.223482758,129369,6516432,6798697,802378,38887877,14828403,143522,2.098,6841492,1802373,29.46,6.59,,3.71,56.88
23:19:20.074649023,4257750,105820743,94677225,18429356,858856327,190162441,3975294,4.238,93803420,19688946,30.28,4.61,0.28,3.96,58.85
23:19:22.762700669,223250,8572617,21552323,2666840,65145192,22570956,359034,3.371,10651154,2721471,31.41,6.94,0.99,3.65,56.11
23:19:25.021104602,137236,6693231,6876336,833160,34893867,13537890,122598,1.943,6311147,1642129,28.48,5.98,,3.98,61.14
23:19:27.303575946,124859,6406982,7714281,1024400,36666445,14221622,127451,1.949,6539535,1731464,30.74,5.51,1.29,4.24,56.98
23:19:29.525150946,285653,9381295,6502409,716717,38303781,14439954,129502,1.952,6634325,1755024,29.64,7.09,,3.28,58.40
23:19:31.796570555,127063,6531239,6283665,678279,35054468,13709167,119350,1.889,6316931,1669684,73.31,2.40,,1.49,22.59
23:19:34.108571316,125448,6632339,6328770,692227,32949572,13161697,104002,1.701,6113111,1606465,35.23,6.53,0.75,3.43,54.05
23:19:36.449735303,121076,6353895,6445625,756003,38154263,14689899,138518,2.044,6777721,1788723,28.45,6.82,1.79,2.78,59.42
