horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
22:41:28.375703367,0.25,4145051,136298718,131849513,21101719,1180582377,292529540,7120268,5.067,140521375,35698418,99.91
22:41:32.247058848,0.25,5829574,120468613,167609205,20456185,425314898,197501729,1922863,2.415,79636900,26258057,99.72
22:41:34.399297792,0.25,100563,5537312,29668068,5703613,836878025,247663466,3552312,3.165,112250736,29417954,99.72
22:41:36.592896317,0.25,167131,6239543,11229461,1510988,35638160,14098306,179696,2.681,6702446,1689821,99.72
22:41:39.042035916,0.25,346001,10289617,8122484,935813,32628014,13957994,177757,2.749,6466360,1675957,99.72
22:41:41.221288728,0.25,124227,6106932,5616659,641389,37205186,15855339,161594,2.260,7150389,1950088,99.75
22:41:43.439226028,0.25,127620,5854689,5647024,654106,28880829,11935222,112330,2.025,5548387,1455985,99.72
22:41:45.518540965,0.25,133069,6356258,5971209,703931,31103632,13206282,114722,1.870,6136149,1616783,99.73
22:41:47.549557089,0.25,129500,6027010,6025424,737623,29680941,12345932,115097,2.009,5730417,1499701,99.71
22:41:49.657312653,0.25,107370,5421879,7728901,999681,26138002,11706255,104236,1.950,5346680,1422081,99.73
22:41:51.906584276,0.25,128878,5822289,6945101,832353,31176115,12587603,122355,2.118,5775997,1526007,99.74
22:41:53.977141039,0.25,117393,5599485,5425966,578294,88355975,33435170,594693,3.670,16204713,3552975,99.82
22:41:56.415192970,0.25,112158,5528300,5818829,682639,57309625,17852901,285892,3.379,8460502,2146594,99.84
22:41:58.492991850,0.25,520366,19891390,5490758,589149,45953107,16675766,264734,3.367,7861981,2010596,99.73
22:42:00.648241836,0.25,116763,5664080,5461557,601815,33974952,13521438,125360,2.027,6184598,1656097,99.73
22:42:02.828438187,0.25,117742,5565211,8755929,1230991,36043062,14298917,133204,2.025,6578425,1744851,99.74
22:42:04.952542628,0.25,111814,5548817,10026844,1438763,28051901,12060216,123293,2.209,5580251,1456447,99.72
22:42:07.118893210,0.25,306586,9477646,5316928,564122,28262939,11758585,106032,1.979,5357032,1429352,99.73
22:42:09.295806517,0.25,358737,11926746,5836905,595640,28408910,11918572,105289,1.897,5550135,1454237,99.78
22:42:11.466286051,0.25,100952,5402551,5471432,597827,29599973,12151336,106754,1.937,5510748,1497005,99.71
22:42:13.575425780,0.25,111257,5516905,5424792,578661,32085574,13098600,125297,2.081,6022322,1597116,99.72
22:42:16.060844295,0.25,310686,10873425,14311103,2487490,66490889,22648814,343762,3.234,10629702,2712669,99.73
22:42:18.306907924,0.25,208554,7757409,6019193,706776,26563556,11706457,111546,2.062,5409914,1431161,99.72
22:42:20.522123970,0.25,109365,5656237,5733942,634800,61202309,20137407,287056,3.112,9223986,2459017,99.74
22:42:22.605655955,0.25,131004,6253750,5541783,584770,68857261,22690698,333737,3.156,10574190,2776065,99.76
22:42:24.785386370,0.25,116600,5931315,5583445,598035,61071814,20092166,290664,3.139,9260813,2434901,99.72
22:42:26.857221326,0.25,106708,5637656,5585315,618273,28467454,12043258,104390,1.881,5550487,1462560,99.72
22:42:29.087780093,0.25,99189,5492584,8355264,1109794,27265005,12040375,106042,1.933,5486667,1466052,99.72
22:42:31.301981637,0.25,100699,5368037,5334627,558142,25780196,11265888,87738,1.709,5134280,1385669,99.72
22:42:33.438517813,0.25,270085,8061740,5544230,589742,25868849,11060111,92150,1.801,5115623,1350663,99.73
22:42:35.655154775,0.25,112730,5899335,5432477,582120,27328736,12228207,111349,1.993,5587640,1486766,99.73
22:42:37.849555786,0.25,105452,5675507,5243760,537405,95966391,47330099,507039,2.567,19750594,5693645,99.72
22:42:40.007183144,0.25,96503,5270403,5245417,545952,26654005,11950172,106339,1.978,5374876,1453315,99.72
22:42:42.276804393,0.25,89497,5204371,5503182,580061,24617938,11232254,87648,1.712,5119301,1380981,99.72
22:42:44.449481963,0.25,112632,5625003,5638673,617389,28196512,11876348,100412,1.840,5458327,1453264,99.72
22:42:46.533563789,0.25,114469,5564881,5403791,552338,29636309,12331899,103065,1.828,5637859,1511930,99.78
22:42:48.690187524,0.25,111623,5585030,5243106,544508,27166324,12188223,109322,1.985,5506267,1486169,99.72
22:42:50.868851542,0.25,106220,5380399,5603630,612740,45656258,16396800,263958,3.414,7732385,1957743,99.72
22:42:53.010805136,0.25,98771,5450826,5465750,580168,45788272,16378949,271376,3.499,7755416,1948407,99.72
22:42:55.169841427,0.25,3343224,82388851,13173095,1753407,30446602,12535109,109000,1.891,5764018,1535812,99.79
22:42:57.408151999,0.25,93501,5312825,8070160,1142857,24661322,11258049,90238,1.732,5208938,1374000,99.74
22:42:59.576967794,0.25,110266,5737310,5589606,593701,43967066,17048252,190708,2.475,7706588,2022574,99.72
22:43:01.710575656,0.25,271897,7977465,6263968,621272,25494418,11670413,95991,1.808,5308178,1417383,99.72
22:43:03.931032301,0.25,105542,5607576,5462716,572370,29567954,12295501,113132,2.004,5644955,1486831,99.72
22:43:06.035472317,0.25,88233,5183003,5271213,525301,29846538,12467635,114492,2.023,5658923,1504407,99.77
22:43:08.179848485,0.25,104608,5621853,18659287,2264706,29268752,12788491,125718,2.163,5811038,1545033,99.72
22:43:10.394626572,0.25,100306,5475082,5738448,653854,28078494,11787444,104951,1.919,5469990,1429122,99.73
22:43:12.495902968,0.25,104741,5554347,5563296,602498,27205390,11583685,94010,1.768,5318431,1412175,99.79
22:43:14.570774261,0.25,104550,5418006,5682266,618407,727044933,187284499,3489222,3.851,90599118,20563233,99.72
22:43:16.801829695,0.25,203375,7989027,10952366,1602599,96891529,30639959,486558,3.326,14630134,3702837,99.79
22:43:19.267880371,0.25,169805,7432226,7106454,912877,57802929,20498332,258377,2.760,9361814,2453118,99.72
22:43:21.468105204,0.25,102820,5476693,9205968,1252809,28141354,12038653,101191,1.820,5560788,1465615,99.77
22:43:23.569927089,0.25,100472,5469734,8975076,1227322,30240709,13473138,116793,1.897,6156811,1647228,99.72
22:43:25.718571609,0.25,110641,5811367,11121561,1393193,29681436,12511197,109567,1.894,5784197,1515751,99.73
22:43:27.828907844,0.25,198831,7140213,5277767,543291,97494693,46834816,457905,2.323,19707665,5616090,99.78
22:43:29.961033061,0.25,250360,7819771,7755334,931388,25504865,11704870,93313,1.740,5361938,1420527,99.72
22:43:32.093303543,0.25,239764,7463297,5627794,587553,27714727,11824465,101459,1.873,5416892,1429033,99.72
22:43:34.182135498,0.25,102188,5807159,5691241,613994,40023255,16454987,151109,2.041,7403592,2016281,99.81
22:43:36.379746882,0.25,123498,6580516,5510474,599887,26779033,11866708,106504,1.925,5533615,1445434,99.73
22:43:38.517607615,0.25,446094,18684187,6288456,680246,30333044,13685547,116579,1.875,6216294,1683977,99.72
22:43:40.712494904,0.25,101735,5389560,5390044,574108,29714309,12442478,101480,1.791,5666919,1519074,99.75
22:43:42.787680105,0.25,98197,5364121,5425098,570354,28259444,11726909,96259,1.795,5361692,1424434,99.72
22:43:44.892877539,0.25,137172,6619047,5151323,492582,26336507,11487703,92819,1.763,5263546,1396524,99.72
22:43:47.059982551,0.25,108221,5590347,5468372,575672,27810756,11692268,100998,1.881,5368670,1418054,99.72
22:43:49.194510297,0.25,106325,5567846,5511915,608387,32947515,14387542,133411,2.023,6595814,1756967,99.72
22:43:51.410836430,0.25,103706,5627076,6405043,691557,48663786,17388185,264716,3.224,8210221,2095790,99.71
22:43:53.537615308,0.25,107349,5645447,5618053,611404,47113697,16717024,252976,3.195,7918740,2009047,99.72
22:43:55.661048629,0.25,2876607,72817226,5872296,619543,29152076,12866573,101109,1.721,5874732,1572593,99.72
22:43:57.793647857,0.25,107023,5814622,8293740,1153188,87366183,46167428,470473,2.420,19438382,5540673,99.71
22:43:59.965388709,0.25,101631,5653072,11743981,1565190,27886574,12107858,96559,1.758,5491560,1474056,99.84
22:44:02.039286763,0.25,96709,5444813,6102559,757697,27312525,11801772,95617,1.766,5415293,1427284,99.71
22:44:04.145001470,0.25,263517,8588599,5428716,582304,28496591,12318436,107016,1.913,5593850,1492864,99.72
22:44:06.244743078,0.25,264511,8338996,6578162,685276,29074277,12215747,109932,1.958,5614177,1472586,99.72
22:44:08.364417427,0.25,455583,15760443,5751373,622537,26416086,11381075,87319,1.680,5198386,1393695,99.72
22:44:10.484706569,0.25,92328,5360296,5448990,548072,29525476,12217304,105758,1.889,5597192,1495632,99.77
22:44:12.599455892,0.25,92059,5393583,5667031,595097,25320403,11535359,94491,1.783,5298161,1404895,99.72
22:44:14.749961853,0.25,104224,5727553,5846793,618344,273849507,88465673,1728697,3.929,44003476,8820782,99.72
22:44:17.247956441,0.25,182664,7404366,13154365,2280297,89725590,28231313,470763,3.480,13528482,3355434,99.72
22:44:19.380354511,0.25,107577,5538173,5434809,561308,40391955,17423957,188748,2.455,7687013,2084160,99.72
22:44:21.535055833,0.25,101338,5616807,6110621,665749,26914866,11581422,93154,1.757,5301673,1414270,99.73
22:44:23.716343204,0.25,102940,5724063,5966267,623582,43769959,16107749,241989,3.215,7526536,1935827,99.73
22:44:25.945093002,0.25,99453,5564416,5574764,600481,25786453,11904196,95720,1.765,5424591,1451535,99.72
22:44:28.111358042,0.25,82595,5235984,19626548,2501827,27159589,11564691,96322,1.822,5285322,1399347,99.72
22:44:30.211448442,0.25,185792,7558544,7568631,1057322,25363454,11854865,88343,1.638,5393440,1454780,99.72
22:44:32.496973244,0.25,245900,7944594,5625498,585361,27189615,12395139,97844,1.729,5658910,1522596,99.73
22:44:34.699453783,0.25,89557,5329794,5364252,539189,58954228,23216284,356249,3.193,11156845,2525575,99.82
22:44:36.947633163,0.25,105713,5589821,5445572,573622,28079721,11900480,99371,1.809,5491748,1441972,99.82
22:44:39.079401479,0.25,97012,5384675,5321920,532292,27241156,12395931,101295,1.807,5606597,1505787,99.84
22:44:41.235939600,0.25,93522,5510969,5621796,587261,27102626,11918030,90172,1.667,5408949,1457319,99.74
22:44:43.371925406,0.25,83778,5326973,5506180,553922,28463940,12414908,92336,1.619,5702994,1522101,99.73
22:44:45.533946326,0.25,105088,5796557,5316482,530225,27761714,11894085,90470,1.657,5459409,1456498,99.72
22:44:47.655460789,0.25,103076,5625190,5436882,555975,25646373,11344742,85485,1.633,5235329,1387814,99.72
22:44:49.801835161,0.25,102370,5670295,7316266,852765,31067117,13055495,115052,1.957,5878704,1580451,99.83
22:44:51.904007673,0.25,106646,5628770,5207270,522392,48710452,16037121,236507,3.155,7497217,1930420,99.73
22:44:54.094007512,0.25,89329,5339009,5525824,596659,58348644,19776192,293152,3.162,9270404,2384631,99.72
22:44:56.357732701,0.25,133393,7252250,8101450,1119145,25280114,10893546,87536,1.730,5059872,1327959,99.70
22:44:58.461072720,0.25,395600,17404502,7979192,1121798,26502833,11987860,102150,1.838,5556336,1464723,99.72
22:45:00.641802865,0.25,245262,7984533,5406557,544912,27289915,11929495,91185,1.645,5543295,1445719,99.84
22:45:02.761186736,0.25,255921,8052924,5498590,555584,26551273,11606370,86790,1.620,5356431,1405660,99.78
22:45:04.962684936,0.25,93811,5598360,5577939,577821,28317684,12384589,99707,1.754,5683597,1500545,99.72
22:45:07.034294984,0.25,82246,5386267,5527854,582147,29698923,12765816,107294,1.846,5811074,1550174,99.73
22:45:09.250541573,0.25,94277,5362833,5358656,554062,27755010,11807067,99190,1.825,5433658,1436529,99.78
22:45:11.402145336,0.25,93250,5279662,5573592,604670,23752522,11011871,83383,1.644,5072292,1346558,99.79
22:45:13.623295403,0.25,92043,5369057,5442176,570622,25790892,11584650,85480,1.616,5288188,1417738,99.72
22:45:15.689213142,0.25,1171292,30485300,78674837,15729273,42032092,14711297,155532,2.216,7018557,1788640,99.72
22:45:18.067658458,0.25,465637,13813396,20362872,2464207,79287188,22674918,376324,3.497,10759988,2726227,99.73
22:45:20.188311519,0.25,205419,8269056,5585362,576968,44979921,16134662,237843,3.163,7518717,1949806,99.73
22:45:22.351784682,0.25,89713,5232660,5528667,594932,25646842,11198040,86641,1.683,5146971,1368864,99.79
22:45:24.505844187,0.25,91730,5359973,7662256,1096800,24521934,11354867,87836,1.698,5172136,1390944,99.84
22:45:26.592024679,0.25,94991,5310735,7426335,1057841,26891330,12386470,96685,1.726,5601261,1527109,99.73
22:45:28.742411391,0.25,93929,5398583,5259602,538991,29862291,13050046,103426,1.725,5996934,1598447,99.72
22:45:30.878993263,0.25,281776,9102270,5184562,522844,24611064,11442455,87191,1.681,5185546,1401065,99.74
