horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,perf,mosquitto
13:11:24.677114875,121488,6456644,19257020,2420814,87917219,27245376,394093,3.168,12441526,3266064,22.72,6.81,,4.92
13:11:26.911966164,119734,6484985,6291536,669502,33281401,13509512,107303,1.717,6249877,1643118,25.75,6.86,,5.17
13:11:29.124332871,111037,6424792,8715133,1234319,32140456,13224817,103183,1.677,6154569,1609593,27.42,6.72,1.24,4.44
13:11:31.507447678,260155,8444725,6306692,714336,30775191,13663747,117346,1.864,6294035,1657079,27.53,7.05,,3.77
13:11:33.807721938,117208,6587465,6073481,627696,33895380,13605216,111991,1.785,6273143,1661769,22.19,7.49,3.36,4.44
13:11:36.138387876,3582088,94702568,40235976,7534336,33008079,13524789,111753,1.783,6266816,1651800,56.26,4.00,0.15,2.59
13:11:38.530624668,131497,6688133,6176706,662503,31293363,12915343,96290,1.607,5993673,1581556,20.94,6.48,,4.96
13:11:40.769164633,111629,6243510,6028337,626410,61691507,19294324,287668,3.130,9189684,2314073,20.41,7.58,1.21,3.86
13:11:43.022507600,100747,6008761,6428308,728309,33629690,13594253,110288,1.751,6297979,1648343,22.87,7.37,0.65,4.69
13:11:45.260130171,209814,8529940,8785369,1192901,29534856,12951127,113494,1.874,6056105,1569321,34.59,6.24,1.45,3.93
13:11:47.679242406,260366,8820395,6251177,670294,32549161,13162932,104357,1.708,6110465,1598631,24.15,7.21,,3.80
13:11:49.915639460,111140,6279384,6166436,716591,30451677,13297099,116228,1.886,6163187,1607075,25.14,6.40,,4.56
13:11:52.330321714,119007,6372251,6132693,645779,31618394,12932824,96814,1.607,6024719,1582582,54.11,3.83,0.26,2.35
13:11:54.572836603,114771,6339361,18964855,2419279,38403056,15181660,127804,1.817,7032423,1844618,27.07,7.82,0.28,4.10
13:11:57.091089408,113253,6331901,6045343,627702,29829925,13094468,111217,1.841,6042462,1589662,31.04,6.84,0.40,3.91
13:11:59.519668521,217703,8409502,6126147,708898,36949618,14234586,121378,1.840,6596623,1740050,25.30,8.17,0.37,4.06
13:12:01.865623178,103265,6149089,6318658,666187,32741014,13586842,118202,1.883,6278873,1648875,25.74,6.71,,4.12
13:12:04.149771825,121820,6919560,6224773,675090,101363644,47544956,473483,2.379,19898443,5733096,41.18,5.13,0.23,3.12
13:12:06.576887661,117178,6487280,6477704,676179,36949635,14953926,118709,1.733,6849742,1826040,22.96,6.13,0.20,4.55
13:12:08.889822368,94454,6101893,6213898,654050,31286644,13249410,106077,1.720,6166927,1608117,27.55,5.71,1.55,3.93
13:12:11.141907882,101834,6087155,6794828,714125,59641778,18973919,274692,3.051,9002737,2273261,24.06,7.74,0.75,3.84
13:12:13.357017424,143670,8093390,8532814,1193638,33635761,13949165,114186,1.745,6541968,1695077,34.27,6.77,,3.77
13:12:15.676240588,255760,8269159,7532193,973423,722053292,182285247,3396551,3.788,89654821,19762885,54.08,2.94,0.22,1.31
13:12:18.470851559,115228,6313428,6391208,738221,79047695,21694544,318211,3.049,10438012,2583777,50.76,3.88,0.12,2.33
13:12:20.799806029,113329,6217470,5983952,625522,33333314,14106272,113558,1.760,6452417,1727161,19.96,6.42,0.50,4.46
13:12:23.074788045,108708,6288840,6385812,696515,56888324,17908008,255494,3.038,8409621,2155814,30.84,5.83,0.93,3.66
13:12:25.326739232,207911,8429111,7153087,949474,34263136,13689437,109661,1.732,6331505,1669998,29.82,6.40,0.41,3.68
13:12:27.655113599,104698,6156786,8295125,1126535,33010208,13894630,117454,1.834,6405050,1682060,23.90,6.38,0.10,4.55
13:12:29.900057525,276927,9267836,6358458,683197,34447789,14045637,113833,1.755,6486242,1705180,24.81,7.61,0.49,3.74
13:12:32.148282477,175191,8999600,6428750,722093,33377607,13591794,117882,1.870,6304736,1654375,24.30,7.21,0.59,4.42
13:12:34.382700671,120695,6847586,7680643,980496,31252554,13205303,90087,1.463,6158672,1605472,28.74,6.17,0.33,3.79
13:12:37.067161581,98747,6047206,6378975,724206,46224691,15875247,186590,2.512,7428043,1922262,27.06,6.36,0.16,5.95
13:12:39.428684276,115267,6399325,6424194,713459,59028765,18374903,270894,3.118,8689074,2212245,26.63,6.54,0.47,4.63
13:12:41.677683648,113842,6281640,8334501,1220163,30021909,13073461,116117,1.890,6145168,1579054,30.12,7.54,0.49,3.81
13:12:44.092086300,260672,8439183,6141574,730376,98434922,50340803,514151,2.401,21413019,6072975,53.05,4.69,0.56,2.98
13:12:46.497681285,138207,7009892,6111632,658762,30942222,12715305,98250,1.661,5914846,1552286,28.39,5.92,0.51,4.34
13:12:48.856049668,127702,6954692,5894846,636250,31957353,12999724,100857,1.670,6040300,1574730,52.88,4.30,,2.36
13:12:51.144197134,119603,6484102,6382866,695924,36701423,15155375,121523,1.747,6955388,1856111,25.30,6.53,0.32,5.42
13:12:53.412762034,99943,6196614,6178795,629651,72636848,22318886,313419,2.976,10531077,2708924,26.35,7.34,0.68,4.19
13:12:55.726793698,114265,6280739,8311654,1149330,502751197,137081991,2624490,3.830,68527069,13795619,35.21,5.21,0.55,3.54
13:12:58.200563929,281674,9695392,6383789,725791,29935219,13145700,109289,1.791,6102965,1596298,29.48,6.63,0.11,3.95
13:13:00.441404792,112976,6233117,6293073,688371,39572822,15478613,128238,1.807,7096342,1904187,23.51,7.83,0.50,3.37
13:13:02.787344063,99652,6149023,6201807,662034,32132796,13444959,100007,1.607,6224044,1636787,44.25,6.04,,4.16
13:13:05.004654410,476742,20452987,8787434,1032809,32669678,13545542,103772,1.671,6210794,1645343,58.56,3.41,0.30,2.35
13:13:07.256388709,102141,6120513,6489868,730920,32447120,13572383,110261,1.738,6345395,1651526,29.12,5.90,,4.58
13:13:09.517167286,118052,6492703,6382244,705941,60943474,18705888,267404,3.020,8853472,2256249,26.24,7.25,,4.80
13:13:11.737331993,113775,6440533,8363683,1251583,30886040,13716709,117853,1.860,6336541,1659203,27.22,7.48,1.42,3.04
13:13:14.189199457,266439,8548407,6184603,644572,87972856,43836399,422796,2.296,18414272,5251116,55.47,3.83,0.22,2.59
13:13:16.506849222,3660639,96278602,81487521,15806149,35248824,13320491,111628,1.799,6203538,1618650,62.64,2.77,0.14,0.76
13:13:19.038916201,314154,11100817,21021917,3739959,35587562,14015178,119825,1.841,6509070,1702054,57.83,3.96,0.19,2.03
13:13:21.302759708,125570,6741199,6498857,718309,32693411,13471223,103571,1.656,6252786,1642423,29.38,6.09,1.19,4.10
13:13:23.585842082,102493,6252948,6120107,638511,62050482,19733330,277080,2.987,9275290,2380000,75.67,2.36,0.22,1.54
13:13:25.854610044,116809,6563200,6476067,724691,33006847,13761074,103257,1.643,6285385,1674766,28.57,6.67,2.02,3.59
13:13:28.179343730,111693,6509951,6390148,712416,33721932,13882102,109592,1.705,6428268,1696219,22.64,5.83,0.52,4.42
13:13:30.577326652,106265,6354228,6401688,692311,32437845,13659745,113143,1.784,6342118,1657977,31.48,7.63,,3.52
13:13:32.845776644,108568,6331588,6072672,624538,32061784,13121952,102289,1.670,6124776,1594177,27.28,8.29,1.62,4.08
13:13:35.085147138,101442,6274225,8355361,1005503,33245224,13766307,111527,1.749,6374824,1665752,21.45,1.08,2.34,0.67
13:13:37.680190115,142465,7397846,6404190,686686,57747239,18347022,256733,2.982,8609826,2202674,19.47,6.32,0.21,4.57
13:13:40.009357786,112256,6513753,8887727,1263888,29727615,13131634,100136,1.652,6060840,1594978,23.44,6.66,0.80,4.40
13:13:42.236957031,112189,6536741,6623797,724190,33128064,13758419,105629,1.637,6451262,1674777,22.37,6.30,,4.24
13:13:44.512476049,247084,8428970,14128119,1655067,33127904,13556288,106238,1.691,6284298,1651668,27.03,6.20,0.39,4.77
13:13:46.818185340,96626,6137403,6103862,624287,32561827,13638542,115586,1.836,6296571,1659583,27.19,6.19,,4.26
13:13:49.074099658,108628,6376720,6477301,707296,34786475,14011204,115083,1.778,6472415,1703570,27.42,7.36,0.55,3.15
13:13:51.279280934,95722,6051092,5889725,618478,29874955,13087554,104007,1.719,6049101,1602525,30.36,7.18,1.17,1.93
13:13:53.742683798,114447,6415881,6124019,627616,35778926,13963090,122632,1.899,6457305,1690532,70.31,2.58,0.23,1.98
13:13:56.003728871,93638,6034358,6070784,660132,764211653,189886464,3635134,3.848,94477911,19690425,29.04,6.53,,4.56
13:13:58.521888558,251575,8407564,5906243,618816,31076112,13263526,92049,1.524,6040664,1628201,27.84,6.64,1.54,4.23
13:14:00.820904856,97574,5841331,6290631,669620,35656784,14035923,114235,1.762,6483028,1707774,23.05,7.57,0.53,4.38
13:14:03.195872355,104943,6276080,6218296,694384,32401575,13173643,101091,1.654,6111428,1609497,29.35,7.39,0.27,4.12
13:14:05.497094370,100941,6056887,6150605,642245,31068399,13076816,108700,1.777,6116795,1585018,56.60,3.74,0.22,2.31
13:14:07.717230362,118658,6467658,6326786,675815,33906321,13801899,106507,1.686,6317535,1678499,23.17,7.32,,4.48
13:14:09.931088050,92482,6122608,7050035,786885,63925727,20092662,279094,2.968,9404318,2413107,22.32,6.05,1.52,3.97
13:14:12.139530085,97117,6226470,6145020,620125,57954382,18537954,254043,2.926,8682418,2229642,28.25,7.15,0.20,5.16
13:14:14.504357942,110854,6567034,18590998,2281550,31849982,13123299,95569,1.567,6098789,1600951,27.65,6.11,0.18,4.56
13:14:16.798949672,3494558,88263645,97253871,18058195,72268730,23139110,396124,3.633,10903701,2885098,57.15,2.44,3.72,1.69
13:14:19.650451367,431206,14159884,6168907,630996,32607820,13292803,100295,1.632,6144697,1608521,24.44,6.54,0.15,3.98
13:14:21.904854848,91479,5873273,5985135,635414,33363853,13596808,103457,1.662,6225083,1654254,21.53,7.03,0.48,4.09
13:14:24.222074490,100631,6122878,6174814,651597,115395838,50357464,615756,2.848,21617358,6058440,53.69,4.40,0.18,3.02
13:14:26.473925066,115179,6450019,8337756,1199686,30200856,13754790,111930,1.783,6277660,1674578,26.01,7.72,0.88,5.19
13:14:28.875926128,246267,8200394,6449235,725446,33385215,13810720,111206,1.736,6404269,1680019,28.61,7.00,,4.60
13:14:31.108334815,100036,6078731,6330392,704239,33966458,13706698,112146,1.772,6330422,1680478,20.08,6.59,0.46,4.75
13:14:33.367023638,111111,6528760,6072570,695421,33475041,13857046,109321,1.712,6384348,1697442,28.66,6.85,0.65,4.44
13:14:35.664223163,114413,6359045,6299740,669665,32188332,13660261,111144,1.760,6314773,1658646,12.70,0.29,5.56,0.28
13:14:38.148220135,106902,6446783,7087950,783884,57556423,21049893,302378,3.068,9854826,2543749,23.02,6.38,1.45,4.55
13:14:40.386136919,98951,6137112,6220072,646362,58166434,18597217,235823,2.709,8705170,2247323,19.09,6.23,0.89,4.34
13:14:42.592728539,101581,6150058,9129533,1177530,33738073,13546973,110266,1.736,6350319,1642177,21.41,6.75,,3.98
13:14:44.789788588,159460,7648623,5920640,608030,58140378,21287761,223026,2.311,9648909,2558200,26.04,6.74,1.25,4.77
13:14:46.999233422,276496,9034684,6150485,642871,32445920,13378499,103647,1.688,6139766,1628504,25.34,5.61,,5.14
13:14:49.227134262,96216,6005580,5993999,637523,34629080,13841027,113206,1.766,6410331,1698949,21.45,6.68,,3.57
13:14:51.480470918,92516,5968029,6322096,675484,34323625,14094511,120608,1.847,6528561,1708358,27.64,6.51,,4.80
13:14:53.709430553,103108,6119505,6481539,715503,33393320,13768343,108553,1.695,6402978,1670244,81.55,1.50,,1.03
13:14:55.956877183,120204,6679445,6456635,734713,32783629,13626942,103457,1.650,6271816,1648640,12.58,0.50,10.49,0.22
13:14:58.471935356,109072,6299542,6396113,694370,60690031,18543677,267289,3.046,8774476,2240076,26.50,6.91,,4.78
13:15:00.754615672,102429,6081909,8328849,1178304,31513270,13277043,106108,1.726,6148061,1610136,27.95,7.20,,3.65
13:15:02.995662071,225394,7832969,6049393,615543,32795076,13493264,100759,1.625,6199043,1636485,25.68,6.60,1.06,3.45
13:15:05.277497078,209879,9294769,6131385,668255,32947703,13394283,101139,1.627,6217169,1644624,26.74,6.33,,4.43
13:15:07.527094164,98849,5973511,6261041,669275,33294111,13784565,122807,1.926,6376839,1665971,23.94,7.69,0.35,4.13
13:15:09.777049581,113184,6493182,6656109,750357,31764721,13377698,95426,1.544,6180151,1619731,20.74,7.21,,5.73
13:15:11.995141555,110107,6513517,6593073,718517,32369608,13362284,103478,1.660,6235132,1615887,51.84,4.27,0.42,2.48
13:15:14.213231341,114976,6645493,6540165,698885,108276584,51039068,492443,2.272,21675930,6164451,64.18,3.11,0.39,2.07
13:15:16.420006909,100829,6128635,7213932,811559,505436137,134000293,2521885,3.797,66409100,13798305,22.35,8.34,0.47,2.53
13:15:19.258213386,416445,11794594,23617981,4011082,40907909,15527779,134672,1.850,7278659,1925491,31.89,7.17,0.18,3.82
13:15:21.530310517,100951,5959785,6763952,705630,33715116,13704915,110036,1.746,6303377,1670714,29.99,6.25,0.80,3.63
13:15:23.777642975,112692,6330823,6090935,677979,33395296,13788369,106567,1.682,6335884,1683910,52.93,4.82,,3.54
13:15:26.091047201,110235,6333278,6457788,695560,30617876,13079889,104468,1.728,6044816,1584419,55.41,4.35,0.80,2.42
13:15:28.333024474,119692,6501514,6139815,625882,31365465,13057621,93541,1.551,6032482,1601942,19.33,6.52,1.21,5.15
13:15:30.551684462,107321,6375962,6928343,722691,33165154,13506729,103909,1.663,6248251,1648482,24.50,6.07,0.63,4.82
13:15:32.763349586,115446,6504582,6131761,638635,56104279,17995405,245400,2.919,8407406,2172020,20.97,7.16,0.81,4.50
13:15:34.971154155,436090,19578407,11000306,1592580,32820340,13659043,105024,1.672,6280000,1654911,21.86,6.17,0.75,4.32
13:15:37.168275441,2906216,75308895,84379529,16410050,38042070,15376278,122852,1.693,7256195,1895671,29.95,6.78,1.49,4.13
13:15:39.611001029,98545,6103384,5910290,580219,35677459,14287471,123407,1.858,6640524,1727641,21.11,7.44,0.52,3.75
13:15:41.875882982,102643,6238781,6161702,636152,32164023,13445558,102384,1.654,6191680,1627955,22.17,6.93,0.40,4.08
13:15:44.200951992,112589,6538527,6403760,742448,86854362,42848560,405444,2.253,17994178,5133421,63.94,2.98,0.61,2.26
13:15:46.465695455,104902,6221892,6210125,656198,30595342,13027985,102661,1.710,6003353,1589976,26.34,7.23,,4.19
13:15:48.689657340,100846,6169456,5938237,605962,32738415,13493906,102182,1.651,6190949,1645366,23.36,7.41,1.16,4.44
13:15:50.966893346,101784,6165288,6857523,747580,56487847,17496868,248775,3.004,8281294,2106727,20.44,6.90,1.24,4.25
13:15:53.276121856,110003,6333793,8322041,1185726,32538104,13364526,100875,1.630,6190118,1637415,20.88,7.47,,4.54
13:15:55.551237507,248972,8295374,5979355,608852,32180085,13659141,112944,1.786,6322585,1660099,23.44,7.94,1.33,4.03
13:15:58.056208420,92632,6006575,6322916,656174,30422659,13441852,115564,1.858,6219557,1628197,26.27,7.74,0.96,3.46
13:16:00.293322792,104301,6127535,5903195,666450,33343274,13541263,108596,1.723,6303314,1653845,25.22,6.43,0.48,4.20
13:16:02.779487438,114682,6454782,5980105,612796,30855124,12929518,102981,1.725,5968575,1578325,26.25,7.88,0.30,4.29
13:16:05.037582699,308913,14555840,9520138,1122977,28704192,12969209,97578,1.640,5949005,1588229,26.37,7.06,0.54,4.46
13:16:07.458993746,97559,6235331,6435152,725008,33367883,13885563,111247,1.728,6436722,1694815,25.83,7.72,0.49,3.29
13:16:09.676031753,291178,9854933,6142370,610594,32761463,13641729,102569,1.625,6312769,1660762,20.76,7.38,0.42,4.55
13:16:11.895771569,105582,6408356,6509210,726487,31857840,14206387,118944,1.814,6558458,1712274,29.38,6.07,0.73,4.09
13:16:14.344472432,105115,6418398,6329486,681176,87110142,42669384,388584,2.176,17858568,5122803,53.48,3.88,0.09,2.27
13:16:16.630015112,123164,6594257,6386590,692918,259714492,70797379,1360327,3.893,34939035,7088054,49.71,2.28,1.61,1.84
13:16:19.487216689,116124,6821156,14531896,2407849,76971080,21853365,281086,2.732,10288360,2653187,36.05,5.19,1.84,1.99
13:16:22.218485999,114102,6467490,5936996,619098,30921927,12997706,91024,1.534,5933627,1609462,24.40,6.83,,4.01
13:16:24.500752338,106693,6328146,18232034,2223216,29673233,12504307,97402,1.672,5824858,1525140,58.71,3.49,0.30,1.66
13:16:26.787868029,147998,7587114,6317468,668991,31758313,13236179,96000,1.573,6102487,1616828,28.35,6.98,0.40,4.19
13:16:29.148848628,95741,5938104,5907671,629526,56135270,17464094,248229,3.006,8257125,2104496,24.15,6.82,,4.44
13:16:31.438398213,105426,6299339,6910997,764715,26998652,11867373,74589,1.371,5440136,1460462,25.55,7.84,0.96,4.17
13:16:33.850497370,113593,6475099,6611504,728583,58345748,18515791,256402,2.938,8726910,2215538,87.42,1.30,0.06,0.83
13:16:36.213792124,99044,6193911,8376215,1192107,31125777,13197730,93741,1.555,6027045,1624212,21.33,6.67,0.78,4.25
13:16:38.796408751,118027,6436837,6358766,713140,33192383,13516144,109275,1.756,6223740,1654410,19.80,8.04,0.85,5.06
13:16:41.062836932,97703,5970585,6425113,710072,32227087,13516109,117009,1.869,6260819,1638012,62.21,3.92,0.07,1.71
13:16:43.458473093,101036,6104306,6149156,654766,32681157,13667383,114055,1.780,6406510,1660889,28.11,7.40,,3.07
13:16:45.786987489,108270,6219867,6475725,722217,62694366,19922442,278693,2.985,9336234,2413623,25.69,7.75,0.93,4.59
13:16:48.147476941,112119,6373232,8971956,1237204,33897196,14096707,110847,1.716,6458460,1727218,26.18,7.00,0.50,4.24
13:16:50.415563290,104281,6253208,6285302,674896,31407903,13419335,110885,1.768,6272879,1632922,32.96,6.55,0.39,3.94
13:16:52.669454393,247645,8290326,6242894,659616,34606604,14194041,112978,1.724,6553054,1723732,23.40,6.22,0.62,4.90
13:16:54.878931593,378134,18189518,8868047,871048,33925897,13787127,115620,1.800,6423910,1674032,29.52,6.47,1.94,4.10
13:16:57.181655172,102472,6162093,6114462,632137,418707903,113260389,2212085,3.914,56510329,11341321,48.45,3.35,0.77,2.31
13:16:59.687681949,124379,6649813,6079608,618681,29429221,13083427,102903,1.700,6053227,1586325,22.30,7.60,1.19,3.32
13:17:02.006517846,115244,6478286,6624757,760734,56604944,17875338,252506,3.011,8386684,2155644,18.19,7.22,0.77,4.66
13:17:04.220048514,117243,6520350,6429574,709438,104685308,49046006,432174,2.065,20931973,6010238,54.59,3.72,0.15,2.34
13:17:06.447146253,114356,6357698,8364656,1171123,32919848,13582410,102437,1.628,6292393,1656230,35.37,7.14,0.55,5.26
13:17:08.695966492,255290,8378348,6020176,616658,34842132,14344099,119130,1.798,6624288,1747699,40.11,5.19,0.40,3.13
13:17:10.912151208,96866,6098901,6254111,661519,31393851,13148921,96569,1.573,6138107,1601225,25.14,6.94,0.27,3.67
13:17:13.123626936,107634,6419371,6195262,650172,33205204,13724228,106725,1.683,6339852,1670727,25.46,8.24,,3.93
13:17:15.335756828,200563,8639940,6586376,792837,34551210,14065041,112378,1.727,6507225,1714058,53.44,4.18,0.20,2.57
13:17:17.670337230,141809,7168642,92597285,17954625,815410905,184040187,3487175,3.913,89119460,20255909,46.73,2.55,0.08,1.81
13:17:20.224468930,118042,6417341,8803531,1210160,57850648,18041351,255877,3.021,8470407,2176938,22.29,7.48,0.45,4.58
13:17:22.502318976,98892,6059896,8616179,1232017,31501918,13590353,109530,1.727,6343849,1649154,34.36,6.36,0.79,4.09
13:17:24.758585739,270025,8906690,6275199,667269,49205374,18493660,191819,2.322,8259942,2209862,19.55,8.53,0.43,4.46
13:17:26.973331032,151803,6861119,6342161,689168,32254957,13342416,102521,1.665,6159266,1619555,23.00,6.91,0.49,3.92
13:17:29.192610209,111388,6422237,6300800,691619,32977449,13363663,109027,1.761,6190424,1633275,22.62,7.57,0.64,4.28
13:17:31.437315099,113464,6410790,6293667,682569,32026363,13265601,97090,1.587,6118295,1620263,23.35,6.80,1.16,5.52
13:17:33.686757830,100875,6252772,5973771,614757,35209307,14028067,121029,1.858,6512360,1698000,77.22,1.76,0.37,1.50
13:17:35.904180296,104636,6133341,6240735,672817,34308886,14078391,115679,1.798,6435215,1715673,27.40,6.22,0.78,3.63
13:17:38.278157121,3446002,92656376,26205788,4795246,54091847,16855397,239200,3.005,7958779,2039605,26.98,6.60,0.91,4.01
13:17:40.636425635,99290,6089210,8114977,1110901,34565606,13925529,117759,1.840,6399211,1691487,25.93,7.59,0.49,4.40
13:17:42.858990888,280080,9487832,6207454,651704,30919456,12877506,93395,1.560,5988571,1570954,23.62,7.66,0.74,4.13
13:17:45.222609166,113018,6285939,6380588,707332,35238469,13901931,115710,1.804,6413944,1709263,23.99,7.42,,4.59
13:17:47.497223858,97784,6140875,6130266,621091,31835174,13533894,109775,1.751,6268593,1649098,27.17,6.23,0.84,4.19
13:17:49.769355280,118676,6392865,6031121,632545,33016416,13458331,108972,1.761,6189324,1640178,56.88,4.02,1.02,2.33
13:17:52.081135628,114521,6457596,6253261,690796,35654950,14284604,116882,1.774,6587450,1744136,27.01,6.50,1.85,5.07
13:17:54.367396877,114417,6412268,7049703,743694,136262204,58569162,666233,2.623,25397308,7137838,26.39,6.99,,3.96
13:17:56.587166412,113126,6283892,6287542,694206,33220210,13373616,106668,1.723,6190711,1627386,22.63,7.76,0.39,4.47
13:17:59.036317510,279183,9018329,6111870,638485,31071834,13356504,108569,1.770,6132741,1630241,25.54,6.66,1.08,5.08
13:18:01.247673177,116006,6394678,6057392,635884,31225647,12921146,98605,1.652,5967556,1581607,24.81,7.25,,4.55
13:18:03.474850436,100938,5983658,6135203,628488,32408570,13303444,106084,1.729,6136937,1626580,29.55,6.26,0.51,4.78
13:18:05.714709561,115161,6433172,6043237,624295,34712837,13925240,123778,1.924,6434044,1688125,30.31,6.68,0.60,3.45
13:18:07.934692686,100315,5963943,6560972,728468,33778611,13824317,112919,1.769,6383452,1678817,55.15,4.52,0.68,3.14
13:18:10.138303180,107352,6171888,6150897,647616,33514147,13743451,113019,1.763,6409128,1665714,29.06,7.27,1.34,3.96
13:18:12.382873375,105528,6223594,6601161,718553,33732697,13858580,106849,1.661,6430888,1693262,26.03,7.24,0.37,3.77
13:18:14.586207047,98176,6166447,20515088,2239601,66642370,20791242,322009,3.332,9663744,2464702,22.01,7.26,,3.98
13:18:16.793256378,114525,6585661,8491203,1157647,34075082,13900498,114879,1.793,6406549,1691385,28.11,6.79,1.60,4.03
13:18:19.471930546,254974,10024355,6855921,776587,51393834,17730739,228497,2.685,8509763,2103972,48.95,3.19,4.72,1.73
13:18:22.003764475,99935,6052993,6790407,717087,34014450,13789556,110501,1.743,6340782,1686355,53.40,4.25,0.51,3.29
13:18:24.261828145,108989,6402331,6361489,681423,89137483,43556868,379246,2.081,18222992,5227353,22.10,6.72,1.28,3.74
13:18:26.484826877,116403,6472303,6373397,678001,32159259,13143639,100398,1.637,6131609,1596710,30.13,6.31,,4.88
13:18:28.711035386,117735,6386003,6205945,656368,56601150,17549037,248634,2.998,8294518,2101682,25.75,6.89,1.25,3.79
13:18:30.908814759,108053,6242328,9127736,1264658,34610890,14194146,114982,1.741,6604062,1717595,31.25,6.21,0.44,3.97
13:18:33.205256578,105458,6182580,6555852,707895,33551294,13748172,111819,1.729,6466072,1669188,26.34,5.70,,5.25
13:18:35.554002418,118204,6606887,6170913,676565,34806423,13992576,117048,1.817,6443546,1693546,22.51,7.49,,4.15
13:18:37.874884120,115681,6477703,55117224,10775828,774432744,186257318,3506075,3.836,91400990,20037034,56.70,3.99,0.76,2.52
13:18:40.295747324,110920,6344249,6486491,697023,32249821,13459946,109942,1.734,6341466,1637705,27.83,6.57,0.72,4.22
13:18:42.521161563,104028,6285460,6501550,714219,33903352,13978270,110944,1.697,6536738,1700355,30.63,7.45,0.76,3.88
13:18:44.814831362,313109,15268902,6099822,615281,74360381,23390732,344278,3.224,10678589,2779496,22.86,7.54,1.38,4.48
13:18:47.099870160,114072,6559528,8663134,1241291,32801044,13639395,103796,1.652,6284942,1658078,23.82,7.23,,3.92
13:18:49.351707501,269477,8982004,6043715,659046,33630787,14296319,106003,1.627,6515629,1765342,27.22,6.19,0.76,5.08
13:18:51.697833247,103393,6278572,6268180,644806,32361461,13555607,114929,1.823,6305155,1632145,21.21,6.75,0.25,4.33
13:18:54.309302676,172174,8472241,6586058,743175,84396924,44003078,398797,2.157,18485313,5271743,58.43,4.04,,2.48
13:18:56.600327694,126351,6870853,6410455,689053,34105306,14178306,110110,1.673,6583281,1724884,32.76,7.09,,3.72
13:18:59.007514866,1949792,53210092,6456550,701416,32624593,13476125,112384,1.803,6231439,1636679,28.93,7.06,1.08,3.56
