horaEjecucion,dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,java,sleep,mosquitto,perf,swapper
19:21:16.800569810,1424089,56475525,23984718,2831791,90619460,28761586,394513,2.948,13382584,3583658,28.94,7.78,0.68,4.63,56.19
19:21:20.679548829,96806,5734049,5671276,565739,30991288,13102748,113280,1.855,6108008,1600508,19.04,7.35,0,5.16,67.78
19:21:22.925034478,1198188,30771097,82848340,14325149,1158586744,344654313,5125464,3.209,159720376,41331073,38.58,2.38,0.14,1.07,23.70
19:21:25.664465578,173293,7176905,7373126,987774,90456001,34935298,638810,4.049,15776714,4243713,57.66,4.05,0.42,2.22,34.79
19:21:28.041958658,138915,6743725,12913745,1751279,90832915,36574815,417526,2.626,15902337,4465342,30.67,6.66,0,3.50,56.19
19:21:30.279812019,115874,6227636,11717757,1419057,36032061,14144463,132378,2.003,6608108,1713204,36.96,6.24,0,3.52,52.09
19:21:32.583453392,537483,13726407,6222648,699755,34331661,13481587,121585,1.934,6285091,1642456,32.95,6.59,0,4.67,54.41
19:21:34.870228266,142617,6762727,6699208,821675,42290578,15288407,157842,2.216,7121914,1865070,33.40,6.64,0.46,2.96,55.32
19:21:37.176808843,134835,6668873,9801769,1325091,33331358,14209060,136040,2.080,6540108,1731851,80.09,1.72,0.05,1.42,15.84
19:21:39.521427736,157697,7441745,6429549,739046,45104376,16718110,157247,2.010,7823917,2048833,37.48,6.17,0.64,4.01,51.35
19:21:41.851336016,115271,6200721,7527676,847966,75215278,21982336,331395,3.194,10374316,2654585,35.58,5.80,0,3.46,55.17
19:21:44.180592388,3045694,77340459,107686306,19666920,888279209,205220370,4011324,3.991,100514374,22115104,35.92,6.00,0.60,5.77,51.71
19:21:46.765256073,323598,10305861,6322246,715678,34350302,14294714,137911,2.069,6665994,1733774,32.42,5.96,0,4.19,57.43
19:21:49.101654310,118388,6393360,6237683,695931,39110522,14637000,142903,2.086,6851206,1764175,31.16,6.44,0.38,3.99,57.28
19:21:51.333375072,115262,6286408,6679402,801382,35513930,13768596,121572,1.890,6433043,1668962,60.44,3.39,0.49,2.07,33.27
19:21:53.646263387,131649,6501408,6356735,720971,35552049,13511822,119403,1.869,6389593,1638755,30.17,7.01,0.56,3.62,58.43
19:21:55.874677566,126494,6525871,6528506,782213,37742095,14234369,134399,2.020,6653878,1717733,27.58,7.05,0.55,5.84,58.76
19:21:58.125841982,138764,6605274,19614993,2416534,77546776,23690377,343541,3.115,11029789,2877284,29.44,6.31,0.64,4.86,58.75
19:22:00.385839752,116461,6180956,10552510,1541378,39004489,14504414,134373,2.001,6716174,1763782,34.14,5.74,0,3.99,55.37
19:22:02.698662668,281148,9033783,6502391,720574,33028080,13294658,117874,1.885,6254516,1607643,32.31,6.36,0.73,4.02,56.58
19:22:05.476317077,3700473,91128022,21807791,3206794,123630449,35685424,527733,3.141,16799255,4347249,20.11,8.17,0.50,3.95,64.40
19:22:08.110429097,794566,22675638,15168193,1863919,117523267,32744820,593741,3.770,15749535,3926444,60.70,3.41,0.18,1.61,30.36
19:22:10.438709215,113327,6246823,6677869,793937,34830795,13743877,124643,1.935,6440596,1660142,34.68,6.61,0.83,3.48,53.88
19:22:12.775829095,134894,6635144,6444993,728101,33476828,13328848,103959,1.684,6174120,1616125,37.40,7.01,0,3.69,50.80
19:22:15.032076607,274770,9145416,6603861,696717,33985564,13376523,112893,1.809,6239368,1617719,28.40,6.23,0,5.43,59.36
19:22:17.255782712,103077,5958770,8735768,1127127,33969992,13146383,111334,1.803,6175433,1599824,72.41,2.25,0.73,1.77,22.24
19:22:19.596393114,103334,6091903,6531181,775662,32794335,13154623,105220,1.718,6123949,1598798,31.93,5.78,0,4.01,57.26
19:22:21.875312146,109277,6166764,6191175,664753,31300894,12920074,106364,1.779,5980327,1573021,50.33,4.83,0.95,4.27,39.62
19:22:24.102683094,116574,6356191,6116209,628611,35999010,13996764,125588,1.924,6527439,1692651,11.73,0.43,11.33,0.19,10.19
19:22:26.990234059,274206,8663943,6093995,668388,60745635,21318421,237580,2.489,9545569,2548661,30.77,5.92,0.36,3.13,59.46
19:22:29.246224121,107039,6055390,6214075,628328,35831564,13616177,120229,1.876,6408792,1647171,31.75,6.02,0,4.59,56.49
19:22:31.494232164,112354,6193582,6192814,681242,35889569,13851028,123649,1.912,6465985,1679567,29.28,6.43,0,3.93,59.58
19:22:33.823058550,122817,6477260,6367876,757301,33925947,13376608,110178,1.764,6244667,1623986,54.71,3.89,0.42,3.05,36.75
19:22:36.185048827,130754,6807911,6114099,661783,34236006,13658889,127903,2.017,6341323,1654503,28.21,6.70,0.63,4.38,60.08
19:22:38.473587932,442757,19051777,6157259,694481,63400460,18692806,281627,3.154,8930612,2245718,27.88,6.56,0.44,5.13,58.11
19:22:40.801477961,113027,6285155,8496821,1207697,33055975,13101652,108823,1.778,6121759,1586416,34.65,5.77,0,3.72,54.57
19:22:43.096800176,276740,8639480,6363824,678876,35805681,13887031,119696,1.856,6450057,1687462,22.01,6.47,0.67,4.75,64.33
19:22:45.375591771,3800045,94055066,102368999,18996984,679217349,154725854,2921693,3.915,74630077,17057526,24.44,6.75,1.54,3.49,62.36
19:22:47.886259099,110821,6129692,6635713,790444,105649765,48880289,478016,2.323,20575798,5870692,57.04,4.27,0,3.10,35.39
19:22:50.097034383,110075,6159524,6834800,854517,36361782,13951921,121975,1.896,6433852,1700263,28.29,6.68,2.19,2.42,59.36
19:22:52.420332617,107160,6167842,7570605,889352,33658616,13628488,124458,1.955,6366408,1648237,26.36,7.81,0.66,3.32,61.85
19:22:54.670750769,121348,6449737,6506117,642207,60614936,18249154,270908,3.126,8666303,2191535,24.57,7.23,0.66,4.20,62.36
19:22:56.966320632,144545,7599724,8766610,1260890,53461278,19359589,204551,2.337,8753789,2314891,32.32,5.58,0.62,3.96,57.22
19:22:59.187833170,277262,8742615,6426957,712979,33143656,13118000,105848,1.721,6151715,1596246,29.51,6.37,0,4.84,59.29
19:23:01.421498961,120742,6712321,6222360,680559,36920462,14592734,125410,1.840,6815000,1778707,34.90,5.80,1.19,4.36,53.54
19:23:03.649455960,138408,7407461,6131302,632592,37053818,14268435,133445,2.002,6664315,1736864,39.66,6.19,1.32,2.46,49.19
19:23:05.950060939,4065133,102762807,97249201,18371130,413495018,98987718,1647361,3.473,47437504,11617638,64.03,2.29,0.14,1.22,22.96
19:23:08.800623601,532596,17190939,6910547,802798,60643553,19012227,217890,2.456,8872314,2298457,51.94,3.51,0.71,2.00,37.99
19:23:11.179761325,140811,7543556,6088762,635037,34704299,13995590,124328,1.899,6545359,1701857,31.99,7.18,0,3.69,57.14
19:23:13.389332542,274571,8862444,6781635,718977,33490315,13602539,106858,1.700,6285158,1659343,22.58,7.20,0,4.68,65.54
19:23:15.631305774,106069,6289275,6582637,667366,36060866,13806469,122974,1.889,6510372,1668703,32.26,6.49,0,4.15,57.10
19:23:17.936619066,99414,6010269,6262658,712959,95432293,45346577,434717,2.285,19026397,5430439,27.57,6.80,0,3.73,61.27
19:23:20.305411481,128440,6671087,6326409,727680,34573499,13687698,114229,1.795,6362575,1670107,60.42,3.14,0,2.83,33.17
19:23:22.585843900,102768,6205043,6603615,738617,32229322,13082549,114840,1.859,6178168,1582666,35.35,6.19,0,4.24,53.34
19:23:24.848755488,129816,6732443,6129885,700522,35535594,13925871,115258,1.791,6435395,1694633,2.59,0.58,3.22,0.43,12.78
19:23:27.693829237,225246,9321568,6094099,625390,32396539,13035250,107063,1.751,6113098,1580931,28.38,6.67,1.02,4.31,58.79
19:23:30.047510300,101302,6160127,6359034,708602,36936839,14367502,124458,1.878,6627743,1738496,50.49,3.99,1.22,3.10,40.77
19:23:32.400841743,128902,6945397,6876849,809501,34802083,13766273,114534,1.786,6412412,1670672,56.69,3.73,0.31,2.33,36.66
19:23:34.688631380,116948,6417036,6444572,708479,32537153,13376010,117567,1.882,6247516,1622277,30.98,5.86,0.39,4.70,57.91
19:23:36.938940587,116229,6454225,6058979,626718,82855393,24118359,363703,3.261,11152041,2847757,26.48,6.95,0.52,5.45,60.60
19:23:39.171888753,101027,6141404,8351822,1143662,33502954,13178328,108028,1.751,6168808,1589511,33.57,6.30,0.52,4.38,55.23
19:23:41.496381795,256712,8410224,6113277,654694,34493595,13591150,109078,1.719,6346499,1655827,33.98,6.01,0.45,3.73,55.42
19:23:43.713535289,258954,8654647,6665683,702996,37923530,14398928,129706,1.940,6687100,1746286,30.55,7.36,1.35,3.65,57.10
19:23:46.128764889,97516,5992712,67847175,13344619,855551467,207603447,3969831,3.846,103227315,21615119,15.81,4.18,0.10,1.98,46.17
