horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
13:56:34.823332832,0.25,5361509,139060159,133462194,20204065,1095556779,466280243,4606517,2.506,183809260,61611316,6.40
13:56:38.826201260,0.25,306564,10040076,8020121,853431,30078915,12437779,93110,1.615,5766937,1524495,6.90
13:56:41.105755247,0.25,696082,19133825,82280120,13931808,1287951435,347144504,5184689,3.241,159988972,41881950,0.41
13:56:44.057566180,0.25,272117,9119481,7727634,1054841,78064548,28384387,448069,3.370,13296058,3491097,6.38
13:56:46.334943640,0.25,126617,6489697,10363991,1387932,38894749,14781128,145278,2.125,6836069,1801275,5.60
13:56:48.656357882,0.25,142134,6748506,8423083,1108631,32760404,13459378,112725,1.797,6273062,1654419,4.69
13:56:50.966321263,0.25,467719,14625199,6316200,709191,37563684,14843526,137078,1.982,6916701,1810541,6.67
13:56:53.218111741,0.25,136843,6584581,6392122,729646,38443827,14726044,146704,2.144,6842024,1792705,6.56
13:56:55.490383423,0.25,146241,6807781,7530815,973125,40986230,15874177,158294,2.159,7332165,1954223,6.78
13:56:57.713118842,0.25,158714,6858269,6428286,809162,35751843,13859211,125739,1.937,6492671,1690871,3.40
13:56:59.974668434,0.25,156216,7315529,6483776,776710,34938106,14046863,138857,2.121,6548106,1706008,5.83
13:57:02.229380821,0.25,163550,7553676,99436755,19044359,897792788,208182736,4109126,3.972,103461271,21912841,0.38
13:57:05.046838720,0.25,352073,10741193,6799070,741356,36136613,14037196,126514,1.956,6469546,1703094,6.95
13:57:07.310612186,0.25,131547,7060090,6244991,716774,41897767,15148152,155130,2.191,7080041,1836123,6.47
13:57:09.563145410,0.25,126975,6667945,8710075,991230,35790407,14098420,140079,2.118,6612691,1705502,6.69
13:57:11.837459100,0.25,127940,6574011,6625292,762381,33285257,13300294,105865,1.709,6193160,1627753,2.91
13:57:14.131756294,0.25,149740,6950627,6389202,733788,58938617,20619251,243576,2.604,9354082,2458012,6.66
13:57:16.429680360,0.25,111977,6482322,6938094,809458,58686201,20728434,318831,3.231,9866348,2482690,6.44
13:57:18.687936771,0.25,131105,6843633,7586459,902161,35615614,14292208,122898,1.828,6721944,1732240,5.20
13:57:20.879026799,0.25,109034,6342507,12239946,1601253,35032143,15159959,141091,2.028,6957829,1835783,4.74
13:57:23.258705566,0.25,344328,11434151,6557965,735574,851055314,223388656,4199833,3.808,110278342,23082914,0.85
13:57:26.843845567,0.25,497414,16031708,11868802,1802113,41839417,16544496,176281,2.305,7648827,1972443,2.51
13:57:29.266640398,0.25,597916,17381111,11189767,1753367,67969961,20685474,268755,2.768,9709009,2487962,1.93
13:57:31.711443720,0.25,258075,9401488,12421792,1790370,60589484,22779158,305985,2.825,10833173,2726837,5.82
13:57:33.984680809,0.25,110244,6358016,6517611,727308,35426688,14191706,122920,1.848,6652833,1714440,3.16
13:57:36.276782558,0.25,129924,6765915,6739351,755169,34852098,13938087,113978,1.754,6498487,1703954,6.41
13:57:38.559078895,0.25,101273,6246637,6205629,673393,61007392,19233158,265727,2.950,9006884,2327346,5.91
13:57:40.830914409,0.25,128473,6766076,6765989,809956,56167124,18078735,238679,2.843,8395910,2191332,6.62
13:57:43.067622534,0.25,130542,6675174,9789152,1421247,33337800,14228058,135371,2.038,6641611,1723077,7.51
13:57:45.499177129,0.25,3975244,104697452,99009457,18252412,461310112,113157036,2002380,3.639,55028189,12677510,4.14
13:57:48.221909320,0.25,112093,6440111,6698383,763167,33706057,13741196,109487,1.720,6364424,1679693,4.20
13:57:50.501789825,0.25,131262,6614099,6794449,816348,32632525,13640115,118130,1.870,6318560,1662135,6.35
13:57:52.744833215,0.25,460299,19931218,6436486,703349,58504683,18286580,266288,3.054,8719852,2198204,5.76
13:57:55.119377723,0.25,131203,6810301,8609430,1204859,34414650,13868807,117452,1.819,6457976,1671516,7.87
13:57:57.291871385,0.25,109405,6300284,6461721,708361,39972461,15554954,139293,1.934,7202487,1884666,7.34
13:57:59.560252660,0.25,291906,9611203,6260221,726516,36260769,14275256,125997,1.895,6650201,1736749,6.41
