horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,cycles,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
18:12:13.618311220,0.25,1608206,50138755,2815285,1251950,34259070,7488442,109047,3.421,3187445,1658603,4.68
18:12:15.904258129,0.25,91519,2140045,8311055,2964310,37910480,9316912,128147,3.173,4038336,2018154,13.44
18:12:18.188457414,0.25,399422,8582740,9635347,2466395,1178072388,268806023,4501741,3.805,118301879,51376961,2.83
18:12:20.544059294,0.25,162018,3058811,2628175,1065398,47378387,11770528,204298,3.922,5209503,2512120,3.12
18:12:22.822177044,0.25,208312,3929303,6860706,1890033,40081475,8767187,145587,3.913,3720311,1896769,
18:12:25.111365237,0.25,176496,4454123,1741175,785202,51315996,10941848,181668,3.762,4829111,2350314,2.27
18:12:27.413376983,0.25,122834,2499374,2399635,1106918,58815975,14646642,241415,3.660,6595532,2933357,4.93
18:12:29.707851431,0.25,119434,2526183,1703876,836389,78717769,14300125,268997,3.925,6854229,2966985,10.59
18:12:31.979020474,0.25,129031,2652650,3879660,1601915,42533280,9314136,154373,3.904,3954149,2022319,8.50
18:12:34.292381499,0.25,306767,5873866,1474698,689384,36000432,8150174,128694,3.738,3442618,1786704,8.18
18:12:36.604843386,0.25,109335,2377187,1445451,732311,42339933,9404486,159332,3.923,4061386,2074423,
18:12:38.893909330,0.25,4666378,83870175,6074134,2784759,88733529,18934178,335922,4.108,8177105,4039854,11.93
18:12:41.189016754,0.25,132580,3050897,1331560,696329,38383443,8405655,133056,3.749,3549336,1833418,11.36
18:12:43.507769174,0.25,107187,2339221,1466871,732888,141483150,25764127,288021,2.842,10134868,4850099,5.59
18:12:46.043409858,0.25,103062,2271122,9500805,3118629,48321763,10185809,158001,3.621,4363543,2188634,3.55
18:12:48.314528127,0.25,143776,2968452,1714749,781854,36951088,8222168,125677,3.624,3468163,1805145,9.15
18:12:50.604985655,0.25,312106,6317206,1272377,622600,43295732,9262647,157422,3.996,3939795,1976252,5.35
18:12:52.882648893,0.25,113692,2610177,1377832,713282,38970932,8202077,130889,3.757,3483982,1772841,1.52
18:12:55.165528355,0.25,130449,2951306,1230437,630393,41718153,9218959,149635,3.849,3887302,2010759,1.03
18:12:57.459229844,0.25,121975,2513655,2653413,1133625,42214422,9444501,152276,3.850,3955001,2054467,0.61
18:12:59.918931103,0.25,1587228,38805061,5043316,1954519,103314115,20104212,376125,3.892,9665248,4069151,10.08
18:13:02.230311407,0.25,114460,2501632,2789457,1218866,41697577,8775685,129314,3.547,3646017,1925276,1.02
18:13:04.535372370,0.25,174372,3580411,1351560,646063,36933883,8139525,121793,3.620,3364235,1789194,12.94
18:13:06.849873423,0.25,96927,2245810,1290660,637550,35716579,7759814,115217,3.589,3210179,1731251,7.31
18:13:09.171805280,0.25,115845,2523098,4378959,1346039,79599657,15012746,196386,3.227,6085148,3055377,11.35
18:13:11.474117616,0.25,101476,2210557,1238602,602184,44867354,10823927,153424,3.378,4541596,2368716,6.18
18:13:13.796606640,0.25,109039,2423441,1262857,589239,34732251,7839715,116441,3.590,3243586,1733273,1.23
18:13:16.136533218,0.25,96001,2195918,2867961,1198093,95307830,21670425,364068,3.506,10383008,4540904,8.41
18:13:18.425539640,0.25,164314,4659887,5034393,2335524,1172344133,210691027,4691888,4.778,98188376,41000597,5.93
18:13:20.765639173,0.25,247977,4589506,1219700,568726,37517115,8537023,125125,3.537,3537426,1881709,15.71
18:13:23.063591077,0.25,106690,2418441,1190811,561480,41492285,9566932,143709,3.568,4027832,2117297,5.54
18:13:25.362949774,0.25,95582,2184168,1349690,655307,34548070,7799576,112892,3.507,3218691,1711077,12.43
18:13:27.675927427,0.25,190561,4245491,1207182,562920,35928345,8166234,123706,3.629,3409176,1809070,5.61
