timestamp1,Hora,timestamp2,Hpaso21,Hpaso22
2019-02-12 01:36:12.562772,2019-02-12 01:36:32.826,2019-02-12 01:36:32.610021,,
2019-02-12 01:36:12.547521,2019-02-12 01:36:32.835,2019-02-12 01:36:32.595398,,
2019-02-12 01:36:12.535681,2019-02-12 01:36:32.835,2019-02-12 01:36:32.584233,,
2019-02-12 01:36:12.536040,2019-02-12 01:36:32.831,2019-02-12 01:36:32.584815,,
2019-02-12 01:36:12.550515,2019-02-12 01:36:32.833,2019-02-12 01:36:32.605337,,
2019-02-12 01:36:12.546757,2019-02-12 01:36:32.831,2019-02-12 01:36:32.594453,,
2019-02-12 01:36:12.545892,2019-02-12 01:36:32.826,2019-02-12 01:36:32.593333,,
2019-02-12 01:36:12.546948,2019-02-12 01:36:32.827,2019-02-12 01:36:32.594665,,
2019-02-12 01:36:12.534248,2019-02-12 01:36:32.827,2019-02-12 01:36:32.582497,,
2019-02-12 01:36:12.539123,2019-02-12 01:36:32.827,2019-02-12 01:36:32.592571,,
2019-02-12 01:36:12.549207,2019-02-12 01:36:32.827,2019-02-12 01:36:32.603437,,
2019-02-12 01:36:12.537368,2019-02-12 01:36:32.734,2019-02-12 01:36:32.586863,,
2019-02-12 01:36:12.534902,2019-02-12 01:36:32.738,2019-02-12 01:36:32.583226,,
2019-02-12 01:36:12.537940,2019-02-12 01:36:32.739,2019-02-12 01:36:32.587610,,
2019-02-12 01:36:12.534690,2019-02-12 01:36:32.735,2019-02-12 01:36:32.582985,,
2019-02-12 01:36:12.546369,2019-02-12 01:36:32.734,2019-02-12 01:36:32.593885,,
2019-02-12 01:36:12.536451,2019-02-12 01:36:32.742,2019-02-12 01:36:32.585500,,
2019-02-12 01:36:12.546161,2019-02-12 01:36:32.738,2019-02-12 01:36:32.593690,,
2019-02-12 01:36:12.536632,2019-02-12 01:36:32.734,2019-02-12 01:36:32.585783,,
2019-02-12 01:36:12.538756,2019-02-12 01:36:32.743,2019-02-12 01:36:32.592086,,
2019-02-12 01:36:12.537534,2019-02-12 01:36:32.735,2019-02-12 01:36:32.587131,,
2019-02-12 01:36:12.538592,2019-02-12 01:36:32.736,2019-02-12 01:36:32.591817,,
2019-02-12 01:36:12.535503,2019-02-12 01:36:32.734,2019-02-12 01:36:32.583927,,
2019-02-12 01:36:12.536237,2019-02-12 01:36:32.738,2019-02-12 01:36:32.585159,,
2019-02-12 01:36:12.535099,2019-02-12 01:36:32.744,2019-02-12 01:36:32.583453,,
2019-02-12 01:36:12.546570,2019-02-12 01:36:32.744,2019-02-12 01:36:32.594195,,
2019-02-12 01:36:12.538202,2019-02-12 01:36:32.734,2019-02-12 01:36:32.591217,,
2019-02-12 01:36:12.547147,2019-02-12 01:36:32.735,2019-02-12 01:36:32.594884,,
2019-02-12 01:36:12.537192,2019-02-12 01:36:32.734,2019-02-12 01:36:32.586610,,
2019-02-12 01:36:12.548841,2019-02-12 01:36:33.578,2019-02-12 01:36:32.602926,,
2019-02-12 01:36:12.545602,2019-02-12 01:36:33.565,2019-02-12 01:36:32.593065,,
2019-02-12 01:36:12.536824,2019-02-12 01:36:33.559,2019-02-12 01:36:32.586050,,
2019-02-12 01:36:12.548101,2019-02-12 01:36:33.553,2019-02-12 01:36:32.596116,,
2019-02-12 01:36:12.547905,2019-02-12 01:36:33.545,2019-02-12 01:36:32.595872,,
2019-02-12 01:36:12.535299,2019-02-12 01:36:33.539,2019-02-12 01:36:32.583685,,
2019-02-12 01:36:12.534545,2019-02-12 01:36:33.532,2019-02-12 01:36:32.582803,,
2019-02-12 01:36:12.535858,2019-02-12 01:36:33.504,2019-02-12 01:36:32.584525,,
2019-02-12 01:36:12.539349,2019-02-12 01:36:33.620,2019-02-12 01:36:32.592795,,
2019-02-12 01:36:12.549724,2019-02-12 01:36:33.655,2019-02-12 01:36:32.604413,,
2019-02-12 01:36:12.538403,2019-02-12 01:36:33.666,2019-02-12 01:36:32.591550,,
2019-02-12 01:36:12.548287,2019-02-12 01:36:33.671,2019-02-12 01:36:32.600720,,
2019-02-12 01:36:12.562954,2019-02-12 01:36:33.685,2019-02-12 01:36:32.610470,,
2019-02-12 01:36:12.549996,2019-02-12 01:36:33.695,2019-02-12 01:36:32.604871,,
2019-02-12 01:36:12.549431,2019-02-12 01:36:33.701,2019-02-12 01:36:32.603944,,
2019-02-12 01:36:12.548618,2019-02-12 01:36:33.718,2019-02-12 01:36:32.601990,,
2019-02-12 01:36:12.536990,2019-02-12 01:36:33.734,2019-02-12 01:36:32.586381,,
2019-02-12 01:36:12.538934,2019-02-12 01:36:33.745,2019-02-12 01:36:32.592327,,
2019-02-12 01:36:12.547334,2019-02-12 01:36:33.760,2019-02-12 01:36:32.595161,,
2019-02-12 01:36:12.537711,2019-02-12 01:36:34.212,2019-02-12 01:36:32.587360,,
2019-02-12 01:36:12.547705,2019-02-12 01:36:34.224,2019-02-12 01:36:32.595606,,
2019-02-12 01:37:12.689248,2019-02-12 01:37:32.880,2019-02-12 01:37:32.739960,,
2019-02-12 01:37:12.677079,2019-02-12 01:37:32.880,2019-02-12 01:37:32.732597,,
2019-02-12 01:37:12.699286,2019-02-12 01:37:32.889,2019-02-12 01:37:32.740435,,
2019-02-12 01:37:12.701881,2019-02-12 01:37:32.888,2019-02-12 01:37:32.742285,,
2019-02-12 01:37:12.709455,2019-02-12 01:37:32.887,2019-02-12 01:37:32.743133,,
2019-02-12 01:37:12.674771,2019-02-12 01:37:32.888,2019-02-12 01:37:32.731955,,
2019-02-12 01:37:12.710703,2019-02-12 01:37:32.886,2019-02-12 01:37:32.753866,,
2019-02-12 01:37:12.665689,2019-02-12 01:37:32.886,2019-02-12 01:37:32.731442,,
2019-02-12 01:37:12.709131,2019-02-12 01:37:32.884,2019-02-12 01:37:32.742919,,
2019-02-12 01:37:12.685863,2019-02-12 01:37:32.884,2019-02-12 01:37:32.734479,,
2019-02-12 01:37:12.676368,2019-02-12 01:37:32.883,2019-02-12 01:37:32.732371,,
2019-02-12 01:37:12.688601,2019-02-12 01:37:32.883,2019-02-12 01:37:32.739478,,
2019-02-12 01:37:12.700443,2019-02-12 01:37:32.880,2019-02-12 01:37:32.741261,,
2019-02-12 01:37:12.662488,2019-02-12 01:37:32.880,2019-02-12 01:37:32.730555,,
2019-02-12 01:37:12.675647,2019-02-12 01:37:32.880,2019-02-12 01:37:32.732163,,
2019-02-12 01:37:12.688882,2019-02-12 01:37:32.880,2019-02-12 01:37:32.739723,,
2019-02-12 01:37:12.698785,2019-02-12 01:37:32.995,2019-02-12 01:37:32.740204,,
2019-02-12 01:37:12.687632,2019-02-12 01:37:32.985,2019-02-12 01:37:32.738508,,
2019-02-12 01:37:12.677815,2019-02-12 01:37:32.983,2019-02-12 01:37:32.732870,,
2019-02-12 01:37:12.710879,2019-02-12 01:37:32.983,2019-02-12 01:37:32.754151,,
2019-02-12 01:37:12.700020,2019-02-12 01:37:32.983,2019-02-12 01:37:32.740953,,
2019-02-12 01:37:12.686585,2019-02-12 01:37:32.982,2019-02-12 01:37:32.734960,,
2019-02-12 01:37:12.700852,2019-02-12 01:37:32.981,2019-02-12 01:37:32.741719,,
2019-02-12 01:37:12.685240,2019-02-12 01:37:32.980,2019-02-12 01:37:32.733994,,
2019-02-12 01:37:12.661443,2019-02-12 01:37:32.980,2019-02-12 01:37:32.730252,,
2019-02-12 01:37:12.688233,2019-02-12 01:37:32.980,2019-02-12 01:37:32.739128,,
2019-02-12 01:37:12.710019,2019-02-12 01:37:32.980,2019-02-12 01:37:32.753261,,
2019-02-12 01:37:12.711104,2019-02-12 01:37:32.980,2019-02-12 01:37:32.754422,,
2019-02-12 01:37:12.711270,2019-02-12 01:37:32.980,2019-02-12 01:37:32.754626,,
2019-02-12 01:37:12.663992,2019-02-12 01:37:32.965,2019-02-12 01:37:32.730981,,
2019-02-12 01:37:12.666624,2019-02-12 01:37:32.958,2019-02-12 01:37:32.731714,,
2019-02-12 01:37:12.685551,2019-02-12 01:37:32.952,2019-02-12 01:37:32.734269,,
2019-02-12 01:37:12.684842,2019-02-12 01:37:32.946,2019-02-12 01:37:32.733784,,
2019-02-12 01:37:12.684021,2019-02-12 01:37:32.896,2019-02-12 01:37:32.733372,,
2019-02-12 01:37:12.678643,2019-02-12 01:37:32.894,2019-02-12 01:37:32.733109,,
2019-02-12 01:37:12.699634,2019-02-12 01:37:32.892,2019-02-12 01:37:32.740674,,
2019-02-12 01:37:12.663146,2019-02-12 01:37:32.890,2019-02-12 01:37:32.730726,,
2019-02-12 01:37:12.687250,2019-02-12 01:37:33.137,2019-02-12 01:37:32.735401,,
2019-02-12 01:37:12.702547,2019-02-12 01:37:33.111,2019-02-12 01:37:32.742507,,
2019-02-12 01:37:12.709826,2019-02-12 01:37:33.102,2019-02-12 01:37:32.752941,,
2019-02-12 01:37:12.710315,2019-02-12 01:37:33.46,2019-02-12 01:37:32.753466,,
2019-02-12 01:37:12.703116,2019-02-12 01:37:33.21,2019-02-12 01:37:32.742698,,
