timestamp1,Hora,timestamp2,Hpaso21,Hpaso22
2019-02-02 00:34:17.444057,2019-02-02 00:34:38.768,2019-02-02 00:34:38.581483,,
2019-02-02 00:34:17.456891,2019-02-02 00:34:38.783,2019-02-02 00:34:38.592098,,
2019-02-02 00:34:17.418033,2019-02-02 00:34:38.781,2019-02-02 00:34:38.556235,,
2019-02-02 00:34:17.442441,2019-02-02 00:34:38.781,2019-02-02 00:34:38.571527,,
2019-02-02 00:34:17.474162,2019-02-02 00:34:38.782,2019-02-02 00:34:38.607346,,
2019-02-02 00:34:17.440963,2019-02-02 00:34:38.753,2019-02-02 00:34:38.569581,,
2019-02-02 00:34:17.441407,2019-02-02 00:34:38.783,2019-02-02 00:34:38.569922,,
2019-02-02 00:34:17.463232,2019-02-02 00:34:40.13,2019-02-02 00:34:38.593559,,
2019-02-02 00:34:17.420171,2019-02-02 00:34:40.23,2019-02-02 00:34:38.558440,,
2019-02-02 00:34:17.464151,2019-02-02 00:34:40.53,2019-02-02 00:34:38.594187,,
2019-02-02 00:34:17.465923,2019-02-02 00:34:40.50,2019-02-02 00:34:38.604853,,
2019-02-02 00:34:17.454261,2019-02-02 00:34:40.38,2019-02-02 00:34:38.589415,,
2019-02-02 00:34:17.505607,2019-02-02 00:34:40.115,2019-02-02 00:34:38.640712,,
2019-02-02 00:34:17.457165,2019-02-02 00:34:40.123,2019-02-02 00:34:38.592337,,
2019-02-02 00:34:17.508212,2019-02-02 00:34:40.137,2019-02-02 00:34:38.643566,,
2019-02-02 00:34:17.418415,2019-02-02 00:34:40.152,2019-02-02 00:34:38.556635,,
2019-02-02 00:34:17.504308,2019-02-02 00:34:40.163,2019-02-02 00:34:38.630156,,
2019-02-02 00:34:17.473902,2019-02-02 00:34:40.182,2019-02-02 00:34:38.607155,,
2019-02-02 00:34:17.505800,2019-02-02 00:34:40.189,2019-02-02 00:34:38.641008,,
2019-02-02 00:34:17.487739,2019-02-02 00:34:40.202,2019-02-02 00:34:38.627500,,
2019-02-02 00:34:17.508403,2019-02-02 00:34:40.214,2019-02-02 00:34:38.643769,,
2019-02-02 00:34:17.467388,2019-02-02 00:34:40.233,2019-02-02 00:34:38.606004,,
2019-02-02 00:34:17.485164,2019-02-02 00:34:40.249,2019-02-02 00:34:38.616598,,
2019-02-02 00:34:17.504577,2019-02-02 00:34:40.270,2019-02-02 00:34:38.630817,,
2019-02-02 00:34:17.430118,2019-02-02 00:34:40.281,2019-02-02 00:34:38.567573,,
2019-02-02 00:34:17.430837,2019-02-02 00:34:40.299,2019-02-02 00:34:38.567917,,
2019-02-02 00:34:17.483829,2019-02-02 00:34:40.316,2019-02-02 00:34:38.615375,,
2019-02-02 00:34:17.475974,2019-02-02 00:34:40.332,2019-02-02 00:34:38.608742,,
2019-02-02 00:34:17.464886,2019-02-02 00:34:40.335,2019-02-02 00:34:38.604095,,
