timestamp1,Hora,timestamp2,Hpaso21,Hpaso22
2019-02-01 19:04:35.929734,2019-02-01 19:04:56.737,2019-02-01 19:04:56.331296,,
2019-02-01 19:04:35.929268,2019-02-01 19:04:56.838,2019-02-01 19:04:56.327738,,
2019-02-01 19:04:35.916164,2019-02-01 19:04:56.839,2019-02-01 19:04:56.314610,,
2019-02-01 19:04:35.931811,2019-02-01 19:04:56.838,2019-02-01 19:04:56.333423,,
2019-02-01 19:04:35.937405,2019-02-01 19:04:56.939,2019-02-01 19:04:56.339835,,
2019-02-01 19:04:35.931171,2019-02-01 19:04:56.939,2019-02-01 19:04:56.332669,,
2019-02-01 19:04:35.971307,2019-02-01 19:04:56.940,2019-02-01 19:04:56.370517,,
2019-02-01 19:04:35.973262,2019-02-01 19:04:56.939,2019-02-01 19:04:56.372165,,
2019-02-01 19:04:35.990336,2019-02-01 19:04:57.41,2019-02-01 19:04:56.373924,,
2019-02-01 19:04:36.283129,2019-02-01 19:04:57.46,2019-02-01 19:04:56.412449,,
2019-02-01 19:04:35.936750,2019-02-01 19:04:57.44,2019-02-01 19:04:56.339089,,
2019-02-01 19:04:35.958132,2019-02-01 19:04:57.41,2019-02-01 19:04:56.351827,,
2019-02-01 19:04:35.930761,2019-02-01 19:04:57.41,2019-02-01 19:04:56.332264,,
2019-02-01 19:04:36.110414,2019-02-01 19:04:57.41,2019-02-01 19:04:56.382820,,
2019-02-01 19:04:35.992017,2019-02-01 19:04:57.41,2019-02-01 19:04:56.380865,,
2019-02-01 19:04:35.917763,2019-02-01 19:04:57.41,2019-02-01 19:04:56.315783,,
2019-02-01 19:04:36.131903,2019-02-01 19:04:57.144,2019-02-01 19:04:56.391829,,
2019-02-01 19:04:35.941164,2019-02-01 19:04:57.144,2019-02-01 19:04:56.348480,,
2019-02-01 19:04:35.940871,2019-02-01 19:04:57.148,2019-02-01 19:04:56.343786,,
2019-02-01 19:04:35.933330,2019-02-01 19:04:57.148,2019-02-01 19:04:56.335141,,
2019-02-01 19:04:35.968975,2019-02-01 19:04:57.146,2019-02-01 19:04:56.352457,,
2019-02-01 19:04:35.954265,2019-02-01 19:04:57.182,2019-02-01 19:04:56.349353,,
2019-02-01 19:04:35.919416,2019-02-01 19:04:57.244,2019-02-01 19:04:56.317059,,
2019-02-01 19:04:35.993647,2019-02-01 19:04:57.248,2019-02-01 19:04:56.382274,,
