2019-02-13 14:18:13.267849,2019-02-13 14:18:32.971709,2019-02-13 14:18:34.004300
2019-02-13 14:18:13.229279,2019-02-13 14:18:32.854601,2019-02-13 14:18:34.111845
2019-02-13 14:18:13.231881,2019-02-13 14:18:32.858133,2019-02-13 14:18:34.223436
2019-02-13 14:18:13.219565,2019-02-13 14:18:32.819362,2019-02-13 14:18:34.224112
2019-02-13 14:18:13.230624,2019-02-13 14:18:32.856762,2019-02-13 14:18:34.224678
2019-02-13 14:18:13.229493,2019-02-13 14:18:32.855035,2019-02-13 14:18:34.317066
2019-02-13 14:18:13.467288,2019-02-13 14:18:33.012367,2019-02-13 14:18:34.317651
2019-02-13 14:18:13.365446,2019-02-13 14:18:32.982034,2019-02-13 14:18:34.318072
2019-02-13 14:18:13.260754,2019-02-13 14:18:32.866512,2019-02-13 14:18:34.318514
2019-02-13 14:18:13.261311,2019-02-13 14:18:32.867135,2019-02-13 14:18:34.319033
2019-02-13 14:18:13.264461,2019-02-13 14:18:32.967585,2019-02-13 14:18:34.319476
2019-02-13 14:18:13.365906,2019-02-13 14:18:32.982249,2019-02-13 14:18:34.319950
2019-02-13 14:18:13.258932,2019-02-13 14:18:32.864825,2019-02-13 14:18:34.332432
2019-02-13 14:18:13.229053,2019-02-13 14:18:32.854241,2019-02-13 14:18:34.425723
2019-02-13 14:18:13.216015,2019-02-13 14:18:32.796861,2019-02-13 14:18:34.426310
2019-02-13 14:18:13.261525,2019-02-13 14:18:32.867438,2019-02-13 14:18:34.426735
2019-02-13 14:18:13.221010,2019-02-13 14:18:32.820737,2019-02-13 14:18:34.427187
2019-02-13 14:18:13.277348,2019-02-13 14:18:32.978192,2019-02-13 14:18:34.427560
2019-02-13 14:18:13.260210,2019-02-13 14:18:32.865867,2019-02-13 14:18:34.427945
2019-02-13 14:18:13.227898,2019-02-13 14:18:32.823253,2019-02-13 14:18:34.428367
2019-02-13 14:18:13.208263,2019-02-13 14:18:32.793952,2019-02-13 14:18:34.440051
2019-02-13 14:18:13.228855,2019-02-13 14:18:32.853857,2019-02-13 14:18:34.548973
2019-02-13 14:18:13.211777,2019-02-13 14:18:32.794647,2019-02-13 14:18:34.549567
2019-02-13 14:18:13.262058,2019-02-13 14:18:32.867939,2019-02-13 14:18:34.549995
2019-02-13 14:18:13.229725,2019-02-13 14:18:32.855372,2019-02-13 14:18:34.550415
2019-02-13 14:18:13.212082,2019-02-13 14:18:32.794911,2019-02-13 14:18:34.658200
2019-02-13 14:18:13.203937,2019-02-13 14:18:32.792641,2019-02-13 14:18:34.658707
2019-02-13 14:18:13.219392,2019-02-13 14:18:32.797899,2019-02-13 14:18:34.659129
2019-02-13 14:18:13.218606,2019-02-13 14:18:32.797203,2019-02-13 14:18:34.659428
2019-02-13 14:18:13.227718,2019-02-13 14:18:32.822976,2019-02-13 14:18:34.659703
2019-02-13 14:18:13.212670,2019-02-13 14:18:32.795257,2019-02-13 14:18:34.767060
2019-02-13 14:18:13.220091,2019-02-13 14:18:32.819887,2019-02-13 14:18:34.876999
2019-02-13 14:18:13.213607,2019-02-13 14:18:32.795772,2019-02-13 14:18:34.878518
2019-02-13 14:18:13.218419,2019-02-13 14:18:32.797037,2019-02-13 14:18:34.879890
2019-02-13 14:18:13.228620,2019-02-13 14:18:32.824022,2019-02-13 14:18:34.881343
2019-02-13 14:18:13.214003,2019-02-13 14:18:32.795939,2019-02-13 14:18:35.015988
2019-02-13 14:18:13.214720,2019-02-13 14:18:32.796276,2019-02-13 14:18:35.016471
2019-02-13 14:18:13.209483,2019-02-13 14:18:32.794301,2019-02-13 14:18:35.016828
2019-02-13 14:18:13.207651,2019-02-13 14:18:32.793784,2019-02-13 14:18:35.017222
2019-02-13 14:18:13.267632,2019-02-13 14:18:32.971439,2019-02-13 14:18:35.017570
2019-02-13 14:18:13.266579,2019-02-13 14:18:32.970276,2019-02-13 14:18:35.017894
2019-02-13 14:18:13.219739,2019-02-13 14:18:32.819545,2019-02-13 14:18:35.018204
2019-02-13 14:18:13.263127,2019-02-13 14:18:32.868827,2019-02-13 14:18:35.040703
2019-02-13 14:18:13.262721,2019-02-13 14:18:32.868534,2019-02-13 14:18:35.149317
2019-02-13 14:18:13.223145,2019-02-13 14:18:32.822520,2019-02-13 14:18:35.150766
2019-02-13 14:18:13.221354,2019-02-13 14:18:32.821064,2019-02-13 14:18:35.152189
2019-02-13 14:18:13.366258,2019-02-13 14:18:33.009740,2019-02-13 14:18:35.153548
2019-02-13 14:18:13.228253,2019-02-13 14:18:32.823661,2019-02-13 14:18:35.154951
2019-02-13 14:18:13.230407,2019-02-13 14:18:32.856492,2019-02-13 14:18:35.257768
2019-02-13 14:18:13.466583,2019-02-13 14:18:33.011976,2019-02-13 14:18:35.259509
2019-02-13 14:18:13.211451,2019-02-13 14:18:32.794475,2019-02-13 14:18:35.260087
2019-02-13 14:18:13.220675,2019-02-13 14:18:32.820413,2019-02-13 14:18:35.365837
2019-02-13 14:18:13.258418,2019-02-13 14:18:32.864548,2019-02-13 14:18:35.366435
2019-02-13 14:18:13.263492,2019-02-13 14:18:32.869063,2019-02-13 14:18:35.366956
2019-02-13 14:18:13.204614,2019-02-13 14:18:32.792905,2019-02-13 14:18:35.367367
2019-02-13 14:18:13.262351,2019-02-13 14:18:32.868200,2019-02-13 14:18:35.367765
2019-02-13 14:18:13.275374,2019-02-13 14:18:32.977290,2019-02-13 14:18:35.475078
2019-02-13 14:18:13.267163,2019-02-13 14:18:32.970646,2019-02-13 14:18:35.476889
2019-02-13 14:18:13.207042,2019-02-13 14:18:32.793612,2019-02-13 14:18:35.478489
2019-02-13 14:18:13.230928,2019-02-13 14:18:32.857032,2019-02-13 14:18:35.480378
2019-02-13 14:18:13.221549,2019-02-13 14:18:32.821234,2019-02-13 14:18:35.584358
2019-02-13 14:18:13.232372,2019-02-13 14:18:32.858640,2019-02-13 14:18:35.585821
2019-02-13 14:18:13.213311,2019-02-13 14:18:32.795596,2019-02-13 14:18:35.586660
2019-02-13 14:18:13.215631,2019-02-13 14:18:32.796652,2019-02-13 14:18:35.587615
2019-02-13 14:18:13.363737,2019-02-13 14:18:32.980995,2019-02-13 14:18:35.588452
2019-02-13 14:18:13.205711,2019-02-13 14:18:32.793257,2019-02-13 14:18:35.589252
2019-02-13 14:18:13.205073,2019-02-13 14:18:32.793060,2019-02-13 14:18:35.590051
2019-02-13 14:18:13.367290,2019-02-13 14:18:33.010426,2019-02-13 14:18:35.590979
2019-02-13 14:18:13.218784,2019-02-13 14:18:32.797404,2019-02-13 14:18:35.591857
2019-02-13 14:18:13.259703,2019-02-13 14:18:32.865360,2019-02-13 14:18:35.592669
2019-02-13 14:18:13.261796,2019-02-13 14:18:32.867671,2019-02-13 14:18:35.697285
2019-02-13 14:18:13.219215,2019-02-13 14:18:32.797727,2019-02-13 14:18:35.697831
2019-02-13 14:18:13.221995,2019-02-13 14:18:32.821652,2019-02-13 14:18:35.698216
2019-02-13 14:18:13.265160,2019-02-13 14:18:32.968179,2019-02-13 14:18:35.698605
2019-02-13 14:18:13.219918,2019-02-13 14:18:32.819708,2019-02-13 14:18:35.699246
2019-02-13 14:18:13.221796,2019-02-13 14:18:32.821423,2019-02-13 14:18:35.807808
2019-02-13 14:18:13.278997,2019-02-13 14:18:32.979097,2019-02-13 14:18:35.808292
2019-02-13 14:18:13.213012,2019-02-13 14:18:32.795430,2019-02-13 14:18:35.808615
2019-02-13 14:18:13.230125,2019-02-13 14:18:32.856218,2019-02-13 14:18:35.808889
2019-02-13 14:18:13.266241,2019-02-13 14:18:32.969777,2019-02-13 14:18:35.809156
2019-02-13 14:18:13.228420,2019-02-13 14:18:32.823852,2019-02-13 14:18:35.809480
2019-02-13 14:18:13.267397,2019-02-13 14:18:32.971137,2019-02-13 14:18:35.918252
2019-02-13 14:18:13.214386,2019-02-13 14:18:32.796112,2019-02-13 14:18:35.918781
2019-02-13 14:18:13.229933,2019-02-13 14:18:32.855800,2019-02-13 14:18:35.919197
2019-02-13 14:18:13.222770,2019-02-13 14:18:32.822326,2019-02-13 14:18:35.919567
2019-02-13 14:18:13.364244,2019-02-13 14:18:32.981214,2019-02-13 14:18:36.028680
2019-02-13 14:18:13.259269,2019-02-13 14:18:32.865083,2019-02-13 14:18:36.029204
2019-02-13 14:18:13.278478,2019-02-13 14:18:32.978712,2019-02-13 14:18:36.029515
2019-02-13 14:18:13.265529,2019-02-13 14:18:32.968934,2019-02-13 14:18:36.029804
2019-02-13 14:18:13.222202,2019-02-13 14:18:32.821915,2019-02-13 14:18:36.030105
2019-02-13 14:18:13.277887,2019-02-13 14:18:32.978448,2019-02-13 14:18:36.030455
2019-02-13 14:18:13.220842,2019-02-13 14:18:32.820576,2019-02-13 14:18:36.139722
2019-02-13 14:18:13.260491,2019-02-13 14:18:32.866208,2019-02-13 14:18:36.141039
2019-02-13 14:18:13.227483,2019-02-13 14:18:32.822747,2019-02-13 14:18:36.142167
2019-02-13 14:18:13.231420,2019-02-13 14:18:32.857545,2019-02-13 14:18:36.143366
2019-02-13 14:18:13.261019,2019-02-13 14:18:32.866885,2019-02-13 14:18:36.144599
2019-02-13 14:18:13.221184,2019-02-13 14:18:32.820897,2019-02-13 14:18:36.253920
2019-02-13 14:18:13.263850,2019-02-13 14:18:32.967030,2019-02-13 14:18:36.255700
2019-02-13 14:18:13.215179,2019-02-13 14:18:32.796447,2019-02-13 14:18:36.257100
2019-02-13 14:18:13.228068,2019-02-13 14:18:32.823465,2019-02-13 14:18:36.258459
