timestamp1,Hora,timestamp2,Hpaso21,Hpaso22
2019-02-01 12:48:04.708638,2019-02-01 12:48:25.276,2019-02-01 12:48:24.978296,,
2019-02-01 12:48:04.695128,2019-02-01 12:48:25.377,2019-02-01 12:48:24.966170,,
2019-02-01 12:48:04.881560,2019-02-01 12:48:25.378,2019-02-01 12:48:25.055191,,
2019-02-01 12:48:04.709036,2019-02-01 12:48:25.479,2019-02-01 12:48:24.978690,,
2019-02-01 12:48:04.696325,2019-02-01 12:48:25.489,2019-02-01 12:48:24.967301,,
2019-02-01 12:48:04.747573,2019-02-01 12:48:25.486,2019-02-01 12:48:25.017194,,
2019-02-01 12:48:04.697525,2019-02-01 12:48:25.486,2019-02-01 12:48:24.968308,,
2019-02-01 12:48:04.708043,2019-02-01 12:48:25.482,2019-02-01 12:48:24.977768,,
2019-02-01 12:48:04.787835,2019-02-01 12:48:25.482,2019-02-01 12:48:25.021230,,
2019-02-01 12:48:04.708445,2019-02-01 12:48:25.482,2019-02-01 12:48:24.978121,,
2019-02-01 12:48:04.702686,2019-02-01 12:48:25.480,2019-02-01 12:48:24.975498,,
2019-02-01 12:48:04.722376,2019-02-01 12:48:25.479,2019-02-01 12:48:24.988714,,
2019-02-01 12:48:04.882871,2019-02-01 12:48:25.479,2019-02-01 12:48:25.056306,,
2019-02-01 12:48:04.692667,2019-02-01 12:48:25.479,2019-02-01 12:48:24.963948,,
2019-02-01 12:48:04.703354,2019-02-01 12:48:25.479,2019-02-01 12:48:24.976124,,
2019-02-01 12:48:04.693892,2019-02-01 12:48:25.484,2019-02-01 12:48:24.964868,,
2019-02-01 12:48:04.701404,2019-02-01 12:48:25.496,2019-02-01 12:48:24.968807,,
2019-02-01 12:48:04.710042,2019-02-01 12:48:25.484,2019-02-01 12:48:24.984761,,
2019-02-01 12:48:04.724944,2019-02-01 12:48:25.494,2019-02-01 12:48:25.015241,,
2019-02-01 12:48:04.709844,2019-02-01 12:48:25.492,2019-02-01 12:48:24.979480,,
2019-02-01 12:48:04.787440,2019-02-01 12:48:25.789,2019-02-01 12:48:25.020791,,
2019-02-01 12:48:04.787203,2019-02-01 12:48:25.782,2019-02-01 12:48:25.020558,,
2019-02-01 12:48:04.791381,2019-02-01 12:48:25.782,2019-02-01 12:48:25.024346,,
2019-02-01 12:48:04.725248,2019-02-01 12:48:25.782,2019-02-01 12:48:25.015465,,
2019-02-01 12:48:04.745594,2019-02-01 12:48:25.782,2019-02-01 12:48:25.015742,,
2019-02-01 12:48:04.695740,2019-02-01 12:48:25.687,2019-02-01 12:48:24.966763,,
2019-02-01 12:48:04.723881,2019-02-01 12:48:25.685,2019-02-01 12:48:24.989749,,
2019-02-01 12:48:04.789635,2019-02-01 12:48:25.685,2019-02-01 12:48:25.023063,,
2019-02-01 12:48:04.720809,2019-02-01 12:48:25.682,2019-02-01 12:48:24.987147,,
2019-02-01 12:48:04.884086,2019-02-01 12:48:25.682,2019-02-01 12:48:25.057785,,
2019-02-01 12:48:04.746283,2019-02-01 12:48:25.682,2019-02-01 12:48:25.016276,,
2019-02-01 12:48:04.710613,2019-02-01 12:48:25.682,2019-02-01 12:48:24.985417,,
2019-02-01 12:48:04.941639,2019-02-01 12:48:25.682,2019-02-01 12:48:25.059870,,
2019-02-01 12:48:04.746981,2019-02-01 12:48:25.682,2019-02-01 12:48:25.016707,,
2019-02-01 12:48:04.712176,2019-02-01 12:48:25.629,2019-02-01 12:48:24.986472,,
2019-02-01 12:48:04.704659,2019-02-01 12:48:25.618,2019-02-01 12:48:24.976816,,
2019-02-01 12:48:04.883664,2019-02-01 12:48:25.586,2019-02-01 12:48:25.057254,,
2019-02-01 12:48:04.721159,2019-02-01 12:48:25.586,2019-02-01 12:48:24.987558,,
2019-02-01 12:48:04.790050,2019-02-01 12:48:25.584,2019-02-01 12:48:25.023281,,
2019-02-01 12:48:04.702971,2019-02-01 12:48:25.584,2019-02-01 12:48:24.975948,,
2019-02-01 12:48:04.790507,2019-02-01 12:48:25.584,2019-02-01 12:48:25.023710,,
2019-02-01 12:48:04.749097,2019-02-01 12:48:25.581,2019-02-01 12:48:25.018744,,
2019-02-01 12:48:04.709410,2019-02-01 12:48:25.581,2019-02-01 12:48:24.979086,,
2019-02-01 12:48:04.723374,2019-02-01 12:48:25.581,2019-02-01 12:48:24.989275,,
2019-02-01 12:48:04.942869,2019-02-01 12:48:25.581,2019-02-01 12:48:25.096953,,
2019-02-01 12:48:04.723649,2019-02-01 12:48:25.581,2019-02-01 12:48:24.989512,,
2019-02-01 12:48:04.748323,2019-02-01 12:48:26.16,2019-02-01 12:48:25.017958,,
2019-02-01 12:48:04.750137,2019-02-01 12:48:26.08,2019-02-01 12:48:25.019467,,
2019-02-01 12:48:04.712437,2019-02-01 12:48:26.00,2019-02-01 12:48:24.986640,,
2019-02-01 12:48:04.788251,2019-02-01 12:48:25.992,2019-02-01 12:48:25.021649,,
2019-02-01 12:48:04.745998,2019-02-01 12:48:25.983,2019-02-01 12:48:25.015984,,
2019-02-01 12:48:04.788029,2019-02-01 12:48:25.974,2019-02-01 12:48:25.021457,,
2019-02-01 12:48:04.941220,2019-02-01 12:48:25.966,2019-02-01 12:48:25.059580,,
2019-02-01 12:48:04.721793,2019-02-01 12:48:25.958,2019-02-01 12:48:24.988246,,
2019-02-01 12:48:04.788502,2019-02-01 12:48:25.950,2019-02-01 12:48:25.021928,,
2019-02-01 12:48:04.724425,2019-02-01 12:48:25.941,2019-02-01 12:48:25.014763,,
2019-02-01 12:48:04.786563,2019-02-01 12:48:25.932,2019-02-01 12:48:25.019915,,
2019-02-01 12:48:04.703957,2019-02-01 12:48:25.923,2019-02-01 12:48:24.976470,,
2019-02-01 12:48:04.883454,2019-02-01 12:48:25.915,2019-02-01 12:48:25.056908,,
2019-02-01 12:48:04.693157,2019-02-01 12:48:25.185,2019-02-01 12:48:24.964317,,
2019-02-01 12:48:04.748790,2019-02-01 12:48:25.907,2019-02-01 12:48:25.018488,,
