timestamp1,Hora,timestamp2,Hpaso21,Hpaso22
2019-02-12 02:28:50.750725,2019-02-12 02:29:11.365,2019-02-12 02:29:11.029098,,
2019-02-12 02:28:50.714021,2019-02-12 02:29:11.364,2019-02-12 02:29:10.992829,,
2019-02-12 02:28:50.712472,2019-02-12 02:29:11.365,2019-02-12 02:29:10.983977,,
2019-02-12 02:28:50.720784,2019-02-12 02:29:11.466,2019-02-12 02:29:10.996322,,
2019-02-12 02:28:50.732100,2019-02-12 02:29:11.473,2019-02-12 02:29:11.025899,,
2019-02-12 02:28:50.731284,2019-02-12 02:29:11.473,2019-02-12 02:29:11.005990,,
2019-02-12 02:28:50.710071,2019-02-12 02:29:11.471,2019-02-12 02:29:10.971002,,
2019-02-12 02:28:50.733365,2019-02-12 02:29:11.471,2019-02-12 02:29:11.027401,,
2019-02-12 02:28:50.754161,2019-02-12 02:29:11.470,2019-02-12 02:29:11.054590,,
2019-02-12 02:28:50.711442,2019-02-12 02:29:11.470,2019-02-12 02:29:10.975965,,
2019-02-12 02:28:50.722250,2019-02-12 02:29:11.469,2019-02-12 02:29:11.001775,,
2019-02-12 02:28:50.712693,2019-02-12 02:29:11.469,2019-02-12 02:29:10.984678,,
2019-02-12 02:28:50.718825,2019-02-12 02:29:11.466,2019-02-12 02:29:10.994291,,
2019-02-12 02:28:50.720994,2019-02-12 02:29:11.467,2019-02-12 02:29:10.996520,,
2019-02-12 02:28:50.711843,2019-02-12 02:29:11.466,2019-02-12 02:29:10.981202,,
2019-02-12 02:28:50.710396,2019-02-12 02:29:11.466,2019-02-12 02:29:10.971831,,
2019-02-12 02:28:50.722471,2019-02-12 02:29:11.474,2019-02-12 02:29:11.001997,,
2019-02-12 02:28:50.711225,2019-02-12 02:29:11.568,2019-02-12 02:29:10.975113,,
2019-02-12 02:28:50.733151,2019-02-12 02:29:11.575,2019-02-12 02:29:11.027186,,
2019-02-12 02:28:50.719440,2019-02-12 02:29:11.574,2019-02-12 02:29:10.994928,,
2019-02-12 02:28:50.730754,2019-02-12 02:29:11.574,2019-02-12 02:29:11.005514,,
2019-02-12 02:28:50.753397,2019-02-12 02:29:11.568,2019-02-12 02:29:11.053309,,
2019-02-12 02:28:50.732732,2019-02-12 02:29:11.572,2019-02-12 02:29:11.026723,,
2019-02-12 02:28:50.721379,2019-02-12 02:29:11.572,2019-02-12 02:29:10.996945,,
2019-02-12 02:28:50.751240,2019-02-12 02:29:11.571,2019-02-12 02:29:11.029858,,
2019-02-12 02:28:50.711632,2019-02-12 02:29:11.571,2019-02-12 02:29:10.980276,,
2019-02-12 02:28:50.753170,2019-02-12 02:29:11.570,2019-02-12 02:29:11.052850,,
2019-02-12 02:28:50.713509,2019-02-12 02:29:11.568,2019-02-12 02:29:10.992387,,
2019-02-12 02:28:50.720603,2019-02-12 02:29:11.568,2019-02-12 02:29:10.996133,,
2019-02-12 02:28:50.927138,2019-02-12 02:29:12.874,2019-02-12 02:29:11.212995,,
2019-02-12 02:28:50.773890,2019-02-12 02:29:12.867,2019-02-12 02:29:11.090528,,
2019-02-12 02:28:50.713092,2019-02-12 02:29:12.859,2019-02-12 02:29:10.985078,,
2019-02-12 02:28:50.752924,2019-02-12 02:29:12.852,2019-02-12 02:29:11.052611,,
2019-02-12 02:28:50.750891,2019-02-12 02:29:12.846,2019-02-12 02:29:11.029334,,
2019-02-12 02:28:50.713782,2019-02-12 02:29:12.839,2019-02-12 02:29:10.992613,,
2019-02-12 02:28:50.750532,2019-02-12 02:29:12.832,2019-02-12 02:29:11.028870,,
2019-02-12 02:28:50.732912,2019-02-12 02:29:12.824,2019-02-12 02:29:11.026960,,
2019-02-12 02:28:50.951933,2019-02-12 02:29:11.969,2019-02-12 02:29:11.216478,,
2019-02-12 02:28:50.719823,2019-02-12 02:29:11.172,2019-02-12 02:29:10.995325,,
2019-02-12 02:28:50.714559,2019-02-12 02:29:11.172,2019-02-12 02:29:10.993235,,
2019-02-12 02:28:50.752488,2019-02-12 02:29:11.869,2019-02-12 02:29:11.052079,,
2019-02-12 02:28:50.731065,2019-02-12 02:29:11.869,2019-02-12 02:29:11.005749,,
2019-02-12 02:28:50.723372,2019-02-12 02:29:11.771,2019-02-12 02:29:11.003076,,
2019-02-12 02:28:50.773371,2019-02-12 02:29:11.769,2019-02-12 02:29:11.089781,,
2019-02-12 02:28:50.723608,2019-02-12 02:29:11.769,2019-02-12 02:29:11.003387,,
2019-02-12 02:28:50.720217,2019-02-12 02:29:11.677,2019-02-12 02:29:10.995752,,
2019-02-12 02:28:50.713279,2019-02-12 02:29:11.675,2019-02-12 02:29:10.985259,,
2019-02-12 02:28:50.749812,2019-02-12 02:29:11.672,2019-02-12 02:29:11.028409,,
2019-02-12 02:28:50.732552,2019-02-12 02:29:11.672,2019-02-12 02:29:11.026454,,
2019-02-12 02:28:50.752750,2019-02-12 02:29:11.671,2019-02-12 02:29:11.052363,,
2019-02-12 02:28:50.732368,2019-02-12 02:29:11.671,2019-02-12 02:29:11.026192,,
2019-02-12 02:28:50.729554,2019-02-12 02:29:11.668,2019-02-12 02:29:11.004282,,
2019-02-12 02:28:50.770296,2019-02-12 02:29:11.668,2019-02-12 02:29:11.055438,,
2019-02-12 02:28:50.753636,2019-02-12 02:29:11.668,2019-02-12 02:29:11.053588,,
2019-02-12 02:28:50.771963,2019-02-12 02:29:11.668,2019-02-12 02:29:11.088216,,
2019-02-12 02:28:50.731512,2019-02-12 02:29:13.49,2019-02-12 02:29:11.025137,,
2019-02-12 02:28:50.771523,2019-02-12 02:29:13.42,2019-02-12 02:29:11.087710,,
2019-02-12 02:28:50.824959,2019-02-12 02:29:13.36,2019-02-12 02:29:11.148231,,
2019-02-12 02:28:50.772664,2019-02-12 02:29:13.30,2019-02-12 02:29:11.089040,,
2019-02-12 02:28:50.823254,2019-02-12 02:29:13.23,2019-02-12 02:29:11.146525,,
2019-02-12 02:28:50.927344,2019-02-12 02:29:13.17,2019-02-12 02:29:11.213307,,
2019-02-12 02:28:50.714298,2019-02-12 02:29:13.11,2019-02-12 02:29:10.993030,,
2019-02-12 02:28:50.719622,2019-02-12 02:29:13.03,2019-02-12 02:29:10.995128,,
2019-02-12 02:28:50.773560,2019-02-12 02:29:12.997,2019-02-12 02:29:11.090082,,
2019-02-12 02:28:50.820972,2019-02-12 02:29:12.983,2019-02-12 02:29:11.143376,,
2019-02-12 02:28:50.953127,2019-02-12 02:29:12.975,2019-02-12 02:29:11.221918,,
2019-02-12 02:28:50.751454,2019-02-12 02:29:12.963,2019-02-12 02:29:11.030177,,
2019-02-12 02:28:50.749188,2019-02-12 02:29:12.956,2019-02-12 02:29:11.027863,,
2019-02-12 02:28:50.721195,2019-02-12 02:29:12.951,2019-02-12 02:29:10.996713,,
2019-02-12 02:28:50.729995,2019-02-12 02:29:12.943,2019-02-12 02:29:11.004910,,
2019-02-12 02:28:50.733643,2019-02-12 02:29:12.936,2019-02-12 02:29:11.027646,,
2019-02-12 02:28:50.730518,2019-02-12 02:29:12.929,2019-02-12 02:29:11.005319,,
2019-02-12 02:28:50.822809,2019-02-12 02:29:12.925,2019-02-12 02:29:11.145602,,
2019-02-12 02:28:50.721784,2019-02-12 02:29:12.914,2019-02-12 02:29:11.001303,,
