horaejecucion,e_core,e_ram,cpu,mem_used
17:19:58.855426301,0.03,0.29,1,2606300
17:20:00.214525413,0.04,0.29,1,2605792
17:20:01.563756699,0.07,0.29,0,2605976
17:20:02.904857415,0.04,0.29,0,2606076
17:20:04.263720061,0.04,0.29,1,2605736
17:20:05.611704717,0.04,0.30,0,2605960
17:20:06.963771252,0.04,0.29,1,2605868
17:20:08.313823599,0.05,0.29,0,2605156
17:20:09.659186939,0.10,0.29,0,2605928
17:20:11.006458559,0.04,0.29,0,2605124
17:20:12.361144507,0.04,0.29,0,2605624
17:20:13.711265264,0.06,0.30,0,2605716
17:20:15.056101318,0.04,0.29,2,2604528
17:20:16.404185265,0.07,0.30,0,2604972
17:20:17.744890629,0.05,0.29,0,2604896
17:20:19.100761081,0.04,0.29,0,2604824
17:20:20.458599106,1.53,0.35,7,2603132
17:20:21.790856538,0.28,0.35,2,2602284
17:20:23.130435565,0.32,0.34,4,2601244
17:20:24.474118381,0.22,0.34,2,2601048
17:20:25.801795780,0.15,0.34,3,2601056
17:20:27.149871676,0.18,0.34,2,2600460
17:20:28.498888750,0.23,0.34,2,2600484
17:20:29.841625909,0.10,0.31,1,2600548
17:20:31.184602478,0.10,0.29,0,2600476
17:20:32.538699221,0.30,0.30,0,2600692
17:20:33.878467523,0.13,0.29,0,2600596
17:20:35.220326938,0.14,0.29,0,2599816
17:20:36.568119188,0.09,0.30,0,2599240
17:20:37.911942363,0.14,0.29,0,2599780
17:20:39.259635821,0.18,0.30,0,2599664
17:20:40.592623291,0.24,0.34,3,2597744
17:20:41.945567569,0.18,0.34,3,2597124
17:20:43.303040925,0.17,0.33,4,2596820
17:20:44.647584829,0.28,0.32,1,2594784
17:20:45.991978179,0.16,0.33,3,2594672
17:20:47.331911298,0.14,0.31,1,2594640
17:20:48.687581084,0.20,0.34,3,2594380
17:20:50.030426088,0.08,0.31,1,2594748
17:20:51.386174055,0.10,0.29,1,2594220
17:20:52.727837521,0.12,0.30,0,2593528
17:20:54.076207950,0.14,0.29,1,2592448
17:20:55.421652709,0.83,0.30,0,2593376
17:20:56.767740430,0.08,0.30,0,2593360
17:20:58.107577146,0.10,0.29,1,2593264
17:20:59.454359849,0.14,0.29,1,2593148
17:21:00.807322384,0.97,0.37,5,2545636
17:21:02.135413541,0.62,0.31,4,2538064
17:21:03.472090203,0.92,0.32,3,2510992
17:21:04.804530761,0.56,0.32,5,2510832
17:21:06.114725070,0.37,0.33,3,2510120
