horaejecucion,e_core,e_ram,cpu,mem_used
11:19:15.306376147,0.06,0.30,0,2686712
11:19:16.657615062,0.05,0.29,0,2685932
11:19:17.998964943,0.04,0.29,0,2686688
11:19:19.343546194,0.06,0.29,0,2686880
11:19:20.691145989,0.05,0.29,0,2686624
11:19:22.040359248,0.14,0.30,0,2685624
11:19:23.384411984,0.05,0.29,0,2685824
11:19:24.735008893,0.06,0.29,0,2685584
11:19:26.075642173,0.04,0.30,1,2685172
11:19:27.418646250,0.04,0.29,0,2684952
11:19:28.774824169,0.04,0.29,0,2685056
11:19:30.116163176,0.05,0.30,0,2685280
11:19:31.455162084,0.04,0.29,5,2677228
11:19:32.810061814,0.04,0.30,0,2677460
11:19:34.159223619,0.04,0.30,6,2675108
11:19:35.495659676,0.15,0.33,5,2674508
11:19:36.832803746,0.21,0.34,3,2673784
11:19:38.165039729,0.17,0.32,0,2673400
11:19:39.514313965,0.10,0.29,0,2672824
11:19:40.865664770,0.09,0.29,0,2673144
11:19:42.205060371,0.10,0.30,0,2672716
11:19:43.561469952,0.06,0.29,0,2672724
11:19:44.919717131,0.17,0.29,0,2673020
11:19:46.257211525,0.15,0.29,0,2672788
11:19:47.606207254,0.09,0.29,1,2672984
11:19:48.957590430,0.13,0.29,0,2673032
11:19:50.303086997,0.13,0.30,0,2672192
11:19:51.645418276,0.09,0.29,0,2672496
11:19:52.991692878,0.13,0.29,0,2672276
11:19:54.340215498,0.10,0.29,4,2671424
11:19:55.682529713,0.13,0.31,4,2670780
11:19:57.019664149,0.17,0.32,2,2670856
11:19:58.366308950,0.12,0.31,0,2671136
11:19:59.719932500,0.15,0.29,1,2670696
11:20:01.071589767,0.22,0.30,0,2668220
11:20:02.414407333,0.09,0.29,0,2667832
11:20:03.766716727,0.08,0.29,0,2667756
11:20:05.117382972,0.17,0.30,0,2667332
11:20:06.470577311,0.09,0.29,0,2668228
11:20:07.813520978,0.11,0.29,0,2667376
11:20:09.165462090,0.15,0.30,0,2667252
11:20:10.511977316,0.10,0.29,1,2667108
11:20:11.860144993,0.13,0.30,0,2667204
11:20:13.203691980,0.13,0.30,0,2667452
11:20:14.555637276,0.08,0.29,8,2649648
11:20:15.897778111,0.82,0.34,3,2615808
11:20:17.233197885,1.40,0.33,3,2610296
11:20:18.557270971,0.69,0.32,1,2592456
11:20:19.879989979,0.11,0.29,1,2592068
11:20:21.235357794,0.10,0.30,0,2591876
11:20:22.583389979,0.31,0.29,1,2592152
11:20:23.927042513,0.07,0.29,0,2590380
11:20:25.275678316,0.70,0.30,0,2589556
11:20:26.615552621,0.10,0.29,0,2589840
11:20:27.957414419,0.13,0.29,0,2591328
11:20:29.315666820,0.09,0.30,0,2591096
11:20:30.661655409,0.06,0.29,2,2590568
11:20:32.006042149,0.12,0.29,0,2591304
11:20:33.342325218,0.17,0.30,0,2590740
11:20:34.692050837,0.09,0.29,3,2591088
11:20:36.033995652,0.25,0.35,0,2590596
11:20:37.382096253,0.34,0.34,3,2590668
11:20:38.731740858,0.10,0.30,1,2590856
11:20:40.083806500,0.11,0.30,0,2589812
11:20:41.438254026,0.18,0.29,1,2588668
11:20:42.787402814,0.09,0.29,0,2588924
11:20:44.139330440,0.09,0.29,0,2588876
11:20:45.489405092,0.10,0.29,0,2589108
11:20:46.847891668,0.08,0.29,2,2588628
11:20:48.194673851,0.07,0.30,0,2588424
11:20:49.545933233,0.10,0.29,0,2587992
11:20:50.904222163,0.07,0.29,1,2589936
11:20:52.255662040,0.08,0.29,0,2589188
11:20:53.606993328,0.14,0.29,0,2589192
11:20:54.958754318,0.15,0.29,0,2589204
11:20:56.287926097,0.24,0.34,0,2589320
11:20:57.636626377,0.27,0.34,3,2589032
11:20:58.994414319,0.13,0.29,0,2589624
11:21:00.343750730,0.13,0.31,0,2589148
11:21:01.697041990,0.27,0.29,0,2588872
11:21:03.047328997,0.07,0.29,0,2588852
11:21:04.390626942,0.06,0.29,0,2588804
11:21:05.743785224,0.11,0.29,0,2588828
11:21:07.096337635,0.09,0.29,0,2588664
11:21:08.441758267,0.12,0.29,1,2588600
11:21:09.790529854,0.09,0.29,0,2589036
11:21:11.139802540,0.17,0.29,0,2588880
11:21:12.485020567,0.13,0.29,0,2586844
11:21:13.826488810,0.26,0.29,0,2586200
11:21:15.188208322,0.11,0.29,0,2586152
11:21:16.521942252,1.05,0.32,3,2586184
11:21:17.833718178,0.97,0.33,0,2587240
11:21:19.154686323,0.45,0.31,1,2576164
11:21:20.490005056,0.12,0.30,0,2575768
11:21:21.828447052,0.34,0.30,0,2576892
11:21:23.186416027,0.12,0.29,0,2576652
11:21:24.529873946,0.07,0.29,0,2582436
11:21:25.882011954,0.17,0.29,0,2582164
11:21:27.239661938,0.06,0.29,0,2582848
