horaejecucion,e_core,e_ram,cpu,mem_used
15:20:07.998515661,0.04,0.29,0,2631068
15:20:09.366341866,0.05,0.29,1,2631680
15:20:10.702504572,0.05,0.29,0,2631616
15:20:12.047085962,0.04,0.29,0,2631844
15:20:13.399580569,0.05,0.29,0,2631696
15:20:14.743557733,0.08,0.30,1,2630384
15:20:16.086846196,0.04,0.29,0,2630464
15:20:17.438522615,0.05,0.29,0,2630440
15:20:18.778885057,0.04,0.29,0,2630488
15:20:20.124793712,0.03,0.29,0,2630264
15:20:21.470205572,0.04,0.29,0,2630256
15:20:22.816062613,0.05,0.30,0,2630000
15:20:24.161359899,0.03,0.29,4,2621848
15:20:25.511059055,0.04,0.29,0,2620956
15:20:26.853806436,0.04,0.29,7,2619756
15:20:28.197462413,0.41,0.35,3,2618356
15:20:29.547473936,0.36,0.34,2,2617528
15:20:30.884659539,0.17,0.34,4,2617144
15:20:32.234237456,0.12,0.34,4,2616460
15:20:33.572560715,0.12,0.33,1,2616512
15:20:34.905813766,0.08,0.30,0,2616828
15:20:36.254883862,0.07,0.29,0,2615564
15:20:37.603972314,0.14,0.30,0,2615104
15:20:38.938874200,0.06,0.29,1,2614540
15:20:40.281098306,0.08,0.29,0,2615584
15:20:41.634545334,0.09,0.29,0,2616460
15:20:42.975001981,0.13,0.29,0,2616576
15:20:44.319784400,0.06,0.29,0,2616112
15:20:45.656379142,0.11,0.29,0,2615972
15:20:47.000782710,0.22,0.32,2,2620552
15:20:48.345180354,0.36,0.33,2,2620324
15:20:49.703581849,0.20,0.33,3,2620328
15:20:51.055357295,0.22,0.34,1,2620296
15:20:52.390336189,0.17,0.32,2,2619836
15:20:53.739960151,0.24,0.31,0,2617556
15:20:55.086203423,0.08,0.30,0,2616412
15:20:56.436941176,0.09,0.29,0,2616564
15:20:57.790992231,0.15,0.30,0,2616960
15:20:59.139916318,0.07,0.29,0,2616828
15:21:00.482774895,0.05,0.29,0,2616720
15:21:01.840750728,0.12,0.29,1,2617148
15:21:03.186428277,0.10,0.29,0,2616612
15:21:04.542445917,0.13,0.30,0,2615164
15:21:05.887884446,0.15,0.29,7,2601236
15:21:07.231291404,0.88,0.34,2,2570856
15:21:08.550230363,1.03,0.33,2,2568820
15:21:09.874031292,0.69,0.32,3,2562956
15:21:11.202909121,0.48,0.32,1,2558272
15:21:12.528131175,0.38,0.30,4,2553956
15:21:13.845870329,0.42,0.32,0,2549984
15:21:15.170568343,0.21,0.30,0,2549272
15:21:16.512910737,0.13,0.29,1,2549152
15:21:17.855156936,0.18,0.30,0,2549052
15:21:19.200064048,0.11,0.29,0,2548536
15:21:20.549230736,0.06,0.29,0,2547632
