horaejecucion,e_core,e_ram,cpu,mem_used
14:14:30.633311309,0.04,0.29,0,2668840
14:14:31.995082363,0.04,0.30,0,2668760
14:14:33.338975998,0.04,0.30,0,2667620
14:14:34.687389325,0.05,0.30,0,2667024
14:14:36.041011150,0.06,0.29,0,2667080
14:14:37.382544563,0.10,0.31,0,2668096
14:14:38.737886354,0.06,0.29,0,2667544
14:14:40.094582263,0.06,0.30,0,2667908
14:14:41.444167396,0.05,0.29,0,2667740
14:14:42.789158821,0.04,0.29,0,2668204
14:14:44.143549238,0.04,0.30,0,2667396
14:14:45.494706486,0.05,0.30,0,2668288
14:14:46.843504661,0.04,0.30,1,2667576
14:14:48.203776475,0.08,0.30,0,2667492
14:14:49.545927588,0.05,0.29,0,2667464
14:14:50.898708164,0.04,0.29,0,2667688
14:14:52.260159971,0.90,0.34,5,2649480
14:14:53.610628870,0.25,0.35,2,2647228
14:14:54.942659075,0.32,0.34,5,2647124
14:14:56.285669721,0.26,0.34,0,2646240
14:14:57.623515273,0.15,0.29,1,2646692
14:14:58.963429191,0.15,0.29,0,2646660
14:15:00.309166057,0.14,0.29,0,2646400
14:15:01.659895378,0.11,0.29,0,2646624
14:15:03.002966452,0.08,0.29,0,2646788
14:15:04.361461379,0.10,0.30,0,2646756
14:15:05.711420357,0.95,0.29,0,2646304
14:15:07.054169701,0.10,0.29,0,2645440
14:15:08.407796951,0.11,0.30,0,2645564
14:15:09.760099280,0.09,0.29,3,2645836
14:15:11.097516416,0.12,0.29,2,2645348
14:15:12.434392334,0.26,0.35,3,2644880
14:15:13.785413961,0.15,0.34,3,2644928
14:15:15.127294157,0.11,0.33,10,2631232
14:15:16.470094689,0.21,0.32,0,2629016
14:15:17.809287820,0.11,0.30,1,2628800
14:15:19.158826957,0.08,0.30,0,2634936
14:15:20.501584942,0.09,0.30,0,2635048
14:15:21.852139098,0.11,0.29,0,2634968
14:15:23.197093289,0.09,0.29,0,2635000
14:15:24.553540652,0.13,0.30,0,2643504
14:15:25.900192427,0.09,0.29,1,2643724
14:15:27.246864917,0.26,0.30,0,2643732
14:15:28.594294859,0.11,0.30,0,2643988
14:15:29.941859407,0.16,0.29,0,2643856
14:15:31.286557201,0.58,0.35,4,2613100
14:15:32.613261449,1.40,0.33,3,2590268
14:15:33.934143235,1.00,0.33,8,2565244
14:15:35.270247198,0.68,0.33,1,2564528
14:15:36.592643606,0.29,0.31,0,2564352
14:15:37.917611515,0.08,0.29,1,2564256
14:15:39.270490984,0.07,0.29,0,2563780
14:15:40.608343110,0.22,0.30,1,2564328
14:15:41.955566965,0.10,0.29,1,2564204
14:15:43.312395205,0.11,0.29,0,2564012
14:15:44.667352183,0.17,0.30,0,2563576
14:15:46.012004203,0.12,0.29,0,2564228
14:15:47.368642267,0.10,0.30,0,2562928
14:15:48.728822755,0.10,0.29,0,2562376
14:15:50.074325636,0.10,0.29,2,2562252
14:15:51.415219219,0.16,0.31,1,2562216
14:15:52.761111761,0.19,0.31,2,2561968
14:15:54.108109224,0.75,0.31,3,2561848
14:15:55.451700414,0.14,0.31,0,2561852
14:15:56.807632401,0.09,0.29,0,2561140
14:15:58.155495729,0.08,0.29,0,2560672
14:15:59.503860145,0.10,0.29,0,2560956
14:16:00.847474954,0.13,0.29,0,2561116
14:16:02.189337652,0.09,0.29,1,2561092
14:16:03.547693067,0.07,0.29,0,2560676
14:16:04.898084200,0.18,0.29,1,2560536
14:16:06.246256475,0.10,0.29,0,2561204
14:16:07.596016423,0.07,0.30,0,2560544
14:16:08.951937435,0.14,0.29,0,2560652
14:16:10.305527625,0.19,0.35,1,2559996
14:16:11.654020895,0.40,0.35,2,2559364
14:16:12.993288976,0.23,0.33,2,2559680
14:16:14.338459866,0.11,0.32,0,2559404
14:16:15.681725443,0.14,0.30,0,2559292
14:16:17.038048958,0.13,0.29,0,2557780
14:16:18.375473924,0.13,0.29,0,2557656
14:16:19.721629501,0.07,0.29,0,2557384
14:16:21.076303054,0.11,0.29,0,2557768
14:16:22.426035323,0.10,0.29,0,2557744
14:16:23.768163372,0.08,0.29,0,2558032
14:16:25.118342313,0.09,0.29,0,2557536
14:16:26.471860396,0.09,0.29,0,2557024
14:16:27.818087833,0.08,0.29,0,2555808
14:16:29.166864260,0.33,0.31,2,2554332
14:16:30.499913775,1.05,0.33,4,2551484
14:16:31.819771448,2.23,0.35,1,2546868
14:16:33.140116492,0.59,0.30,2,2544488
14:16:34.458020031,0.18,0.30,2,2546376
14:16:35.791768621,0.10,0.29,0,2546332
14:16:37.144660790,0.15,0.29,0,2543604
14:16:38.487467485,0.36,0.29,0,2543996
14:16:39.826001342,0.12,0.29,0,2542096
14:16:41.183037572,0.11,0.29,0,2542508
14:16:42.531990867,0.28,0.30,0,2543988
14:16:43.874111841,0.08,0.29,0,2544128
14:16:45.230753354,0.07,0.29,0,2544044
14:16:46.573290971,0.09,0.29,0,2542272
14:16:47.918496011,0.09,0.29,1,2541764
14:16:49.265674735,0.24,0.35,2,2540168
14:16:50.601966607,0.18,0.34,3,2539200
14:16:51.943963812,0.14,0.32,4,2538364
14:16:53.290930602,0.15,0.32,0,2538076
14:16:54.638567665,0.08,0.30,0,2537760
14:16:55.986938850,0.08,0.29,0,2538048
14:16:57.340472609,1.00,0.31,0,2536092
14:16:58.691446837,0.08,0.30,0,2536472
14:17:00.032893636,0.10,0.29,0,2535528
14:17:01.380270719,0.12,0.29,0,2535812
14:17:02.734627931,0.11,0.30,0,2536108
14:17:04.092073807,0.10,0.29,1,2535604
14:17:05.438512887,0.16,0.30,0,2535596
14:17:06.788515033,0.09,0.29,4,2533960
14:17:08.138049760,0.22,0.31,5,2526820
14:17:09.471984813,0.25,0.31,4,2525120
14:17:10.826077225,0.19,0.33,2,2524352
14:17:12.179637706,0.13,0.33,1,2523252
14:17:13.523086706,0.18,0.29,0,2522828
14:17:14.883336554,0.11,0.30,0,2522308
14:17:16.232450357,0.07,0.29,0,2522772
14:17:17.579050622,0.23,0.29,0,2520512
14:17:18.922170792,0.11,0.29,0,2520776
14:17:20.274079860,0.45,0.30,1,2520600
14:17:21.616489016,0.14,0.29,0,2521056
14:17:22.975799316,0.16,0.29,0,2520776
14:17:24.318309547,0.09,0.29,1,2520452
14:17:25.667494226,0.24,0.30,0,2519784
14:17:27.020576574,0.09,0.29,0,2518004
14:17:28.360374992,0.96,0.32,4,2513076
14:17:29.682421199,4.56,0.32,12,2499800
14:17:31.000736594,0.60,0.32,1,2495220
14:17:32.319810253,0.39,0.31,0,2493304
14:17:33.656713904,0.28,0.30,0,2494624
14:17:34.994376623,0.12,0.30,1,2498576
14:17:36.341982640,0.27,0.30,1,2497436
14:17:37.696607473,0.14,0.29,0,2493832
14:17:39.048846163,0.08,0.29,0,2493932
14:17:40.400589127,0.10,0.29,1,2495392
14:17:41.756088065,0.07,0.29,0,2495232
14:17:43.101654281,0.09,0.29,0,2495252
14:17:44.449138301,0.12,0.29,0,2494488
14:17:45.812176572,0.13,0.29,0,2494280
14:17:47.158937896,0.23,0.34,3,2490868
14:17:48.502236181,0.33,0.34,2,2489680
14:17:49.849137755,0.21,0.33,2,2488388
14:17:51.201251816,0.15,0.30,1,2487532
14:17:52.547036435,0.12,0.29,0,2488464
14:17:53.899580848,0.12,0.29,0,2487612
14:17:55.251417594,0.11,0.29,0,2487240
14:17:56.589927221,0.07,0.29,1,2484692
14:17:57.944182111,0.15,0.29,0,2484524
14:17:59.298837018,0.11,0.29,0,2483816
14:18:00.643962436,0.09,0.29,0,2484036
14:18:01.994809529,0.09,0.29,0,2484156
14:18:03.343786828,0.08,0.29,0,2483808
14:18:04.691064471,0.08,0.29,0,2483840
14:18:06.040237471,0.40,0.30,2,2482936
14:18:07.391960204,0.22,0.32,2,2478176
14:18:08.734931273,0.23,0.33,0,2477316
14:18:10.091562526,0.26,0.31,2,2476632
14:18:11.438995971,0.08,0.29,1,2474624
14:18:12.791246338,0.10,0.30,0,2473824
14:18:14.131758303,0.15,0.29,0,2473408
14:18:15.484396257,0.12,0.29,0,2474640
14:18:16.838959357,0.21,0.29,1,2472208
14:18:18.187543312,0.29,0.29,0,2471748
14:18:19.538303224,0.10,0.29,0,2471908
14:18:20.882391402,0.08,0.30,0,2471540
14:18:22.228571459,0.11,0.29,0,2471572
14:18:23.587638433,0.11,0.29,0,2470968
14:18:24.929337654,0.14,0.30,2,2469792
14:18:26.263237384,0.54,0.30,0,2466016
14:18:27.588102897,0.40,0.31,2,2459296
14:18:28.917435447,0.39,0.30,3,2455056
14:18:30.250433240,0.51,0.32,0,2452872
14:18:31.577960652,0.19,0.30,0,2452184
14:18:32.930205387,0.11,0.30,0,2452072
14:18:34.276223833,0.05,0.29,0,2451880
14:18:35.626160937,0.13,0.29,0,2452200
14:18:36.982730994,0.09,0.30,0,2448944
14:18:38.330701626,0.12,0.29,0,2448300
14:18:39.667555184,0.10,0.29,0,2448208
14:18:41.017994271,0.15,0.29,0,2448456
14:18:42.367552665,0.19,0.29,0,2448092
14:18:43.713224128,0.11,0.29,0,2447780
14:18:45.054459021,0.19,0.34,3,2447116
14:18:46.409241990,0.23,0.33,2,2445720
14:18:47.767424781,0.21,0.33,1,2441972
14:18:49.127300891,0.67,0.32,2,2440368
14:18:50.479716931,0.12,0.29,1,2440320
14:18:51.830498586,0.08,0.29,0,2440136
14:18:53.177688844,0.10,0.29,0,2439948
14:18:54.528500666,0.14,0.29,0,2440112
14:18:55.878540924,0.09,0.29,0,2439844
14:18:57.227354426,0.13,0.30,0,2436452
14:18:58.579720613,0.30,0.29,0,2436896
14:18:59.926429001,0.15,0.29,0,2436316
14:19:01.278804613,0.09,0.29,0,2436536
14:19:02.625438947,0.14,0.29,0,2435980
14:19:03.965623766,0.15,0.29,1,2435260
14:19:05.320111654,0.14,0.31,0,2433736
14:19:06.658256814,0.19,0.31,5,2430044
14:19:08.006447213,0.19,0.32,0,2428904
14:19:09.354832483,0.22,0.30,1,2428336
14:19:10.703060082,0.10,0.29,0,2428308
14:19:12.058959180,0.08,0.29,0,2428152
14:19:13.406767390,0.08,0.29,0,2427596
14:19:14.761479552,0.10,0.29,0,2427672
14:19:16.114494293,0.07,0.29,0,2427332
14:19:17.465248312,0.10,0.29,0,2424260
14:19:18.823864850,0.07,0.29,0,2424424
14:19:20.178587528,0.11,0.29,0,2423964
14:19:21.533923687,0.10,0.29,0,2423576
14:19:22.889510037,0.09,0.29,0,2423956
14:19:24.236000704,0.47,0.31,1,2420384
14:19:25.562140437,2.79,0.35,1,2398236
14:19:26.880749031,0.37,0.32,3,2390452
14:19:28.201052954,0.43,0.31,1,2385988
14:19:29.519721245,0.15,0.30,1,2392224
14:19:30.845888830,0.09,0.29,0,2393344
14:19:32.191285087,0.08,0.29,0,2393232
14:19:33.545211810,0.12,0.29,0,2393068
14:19:34.894476853,0.07,0.29,0,2399088
14:19:36.254481289,0.13,0.29,0,2398880
14:19:37.611955135,0.07,0.29,0,2396676
14:19:38.958618693,0.08,0.29,0,2396932
14:19:40.314596859,0.11,0.29,0,2396104
14:19:41.665899884,0.10,0.29,0,2395800
14:19:43.012103391,0.07,0.29,0,2396012
14:19:44.359775318,0.20,0.32,0,2395252
14:19:45.704238965,0.17,0.34,1,2394076
14:19:47.054093313,0.17,0.33,2,2390624
14:19:48.398129351,0.14,0.29,1,2389440
14:19:49.743963146,0.07,0.30,0,2388572
14:19:51.093386802,0.11,0.30,0,2389088
14:19:52.447505763,0.10,0.29,0,2388624
14:19:53.797166492,0.11,0.29,0,2388732
14:19:55.151046487,0.25,0.29,0,2388492
14:19:56.502809709,0.08,0.29,0,2385772
14:19:57.855984387,0.10,0.29,0,2384916
14:19:59.197404559,0.11,0.29,0,2384700
14:20:00.547911595,0.09,0.29,0,2384908
14:20:01.903250713,0.07,0.29,0,2384512
14:20:03.255489362,0.13,0.32,1,2384180
14:20:04.600391364,0.18,0.31,2,2383780
14:20:05.939203006,0.35,0.34,2,2381472
14:20:07.297313378,0.23,0.35,1,2377092
14:20:08.651749928,0.11,0.29,0,2376388
14:20:09.997065394,0.10,0.29,0,2376732
14:20:11.346687361,0.08,0.30,1,2376296
14:20:12.697156587,0.12,0.29,0,2376236
14:20:14.049841969,0.09,0.29,0,2375920
14:20:15.400995328,0.10,0.30,0,2376052
14:20:16.750715029,0.10,0.29,0,2372960
14:20:18.100221655,0.10,0.29,0,2373052
14:20:19.445911697,0.07,0.29,0,2372704
14:20:20.801002631,0.08,0.29,0,2371584
14:20:22.144121359,0.13,0.29,0,2371924
14:20:23.487553250,0.43,0.31,2,2368024
14:20:24.803769194,0.43,0.31,1,2363144
14:20:26.136047997,0.50,0.30,3,2358436
14:20:27.461086361,0.37,0.32,3,2354052
14:20:28.781417353,0.21,0.30,1,2354080
14:20:30.114606570,0.12,0.29,0,2353768
14:20:31.458792044,0.21,0.30,1,2353032
14:20:32.806458757,0.07,0.29,0,2353368
14:20:34.168103823,0.07,0.29,0,2352884
14:20:35.518642517,0.18,0.29,0,2352692
14:20:36.876038867,0.06,0.29,0,2349764
14:20:38.209854727,0.09,0.29,0,2348872
14:20:39.563051792,0.11,0.29,0,2347748
14:20:40.916636240,0.08,0.29,0,2347336
14:20:42.255523161,0.18,0.31,3,2348556
14:20:43.613868540,0.20,0.32,2,2347392
14:20:44.967439744,0.12,0.33,2,2345732
14:20:46.313230387,0.13,0.32,2,2345036
