horaejecucion,e_core,e_ram,cpu,mem_used
02:50:58.121210889,0.05,0.29,0,2739068
02:50:59.461778394,0.04,0.30,1,2738052
02:51:00.817119779,0.06,0.30,0,2738700
02:51:02.174741430,0.03,0.30,0,2738328
02:51:03.522805692,0.04,0.30,0,2738764
02:51:04.875989725,0.13,0.31,1,2738684
02:51:06.225319245,0.05,0.30,1,2738488
02:51:07.572380990,0.04,0.29,0,2738068
02:51:08.917282868,0.06,0.30,0,2738028
02:51:10.267674873,0.04,0.29,0,2738176
02:51:11.606013414,0.04,0.29,0,2738000
02:51:12.954439982,0.16,0.30,0,2738040
02:51:14.296296833,0.03,0.29,1,2738668
02:51:15.644813770,0.04,0.30,0,2737892
02:51:16.997437782,0.05,0.29,0,2737768
02:51:18.351986274,0.04,0.29,0,2738040
02:51:19.701972294,0.05,0.30,1,2738372
02:51:21.054193863,0.13,0.29,1,2737932
02:51:22.402019049,0.04,0.29,0,2737668
02:51:23.758765102,0.07,0.30,0,2737536
02:51:25.102159571,0.04,0.29,0,2737640
02:51:26.449500543,0.04,0.29,0,2737992
02:51:27.804861902,0.06,0.30,0,2737736
02:51:29.158547509,0.04,0.29,0,2738248
02:51:30.501864825,0.05,0.29,0,2737524
02:51:31.859742892,0.08,0.30,1,2737580
02:51:33.210621938,0.04,0.29,0,2737488
02:51:34.559912220,0.05,0.30,0,2737360
02:51:35.902309825,0.07,0.30,1,2737492
02:51:37.244379952,0.05,0.29,0,2736648
02:51:38.594555868,0.04,0.30,0,2737248
02:51:39.949493147,0.10,0.30,1,2736144
02:51:41.290702967,0.30,0.35,4,2717420
02:51:42.637361461,0.07,0.30,0,2717196
02:51:43.991712505,0.34,0.33,1,2709584
02:51:45.333061000,0.09,0.29,1,2701808
02:51:46.678591028,0.09,0.29,0,2716988
02:51:48.033738610,0.19,0.30,0,2716956
02:51:49.376033037,0.09,0.29,1,2717164
02:51:50.729227443,0.10,0.29,0,2717404
02:51:52.070897902,0.10,0.30,2,2716552
02:51:53.411313657,0.13,0.29,1,2716940
02:51:54.762291460,0.16,0.30,0,2716120
02:51:56.107437779,0.07,0.30,0,2716528
02:51:57.447062595,0.08,0.29,0,2715936
02:51:58.805067757,0.10,0.29,0,2716212
02:52:00.156800060,0.13,0.30,5,2713768
02:52:01.509301318,0.27,0.33,1,2713232
02:52:02.854572824,0.50,0.30,0,2713160
02:52:04.196684418,0.09,0.29,7,2711716
02:52:05.542098767,0.10,0.29,1,2711308
02:52:06.896185168,1.06,0.30,0,2711364
02:52:08.235335637,0.08,0.29,0,2711264
02:52:09.586523963,0.05,0.30,1,2711036
02:52:10.939391067,0.10,0.29,0,2711560
02:52:12.287871943,0.11,0.29,1,2710840
02:52:13.627404916,0.06,0.29,1,2711328
02:52:14.974390281,0.07,0.29,1,2710932
02:52:16.330682957,0.08,0.29,0,2710952
02:52:17.673307135,0.10,0.29,1,2711084
02:52:19.031430194,0.07,0.30,1,2710920
02:52:20.387290838,0.35,0.33,6,2682780
02:52:21.727666871,0.72,0.33,1,2643836
02:52:23.062225385,1.06,0.34,1,2627644
02:52:24.395387612,0.15,0.29,0,2626440
02:52:25.743006544,0.12,0.29,0,2625720
02:52:27.099567392,0.07,0.29,0,2624928
02:52:28.447726194,0.10,0.29,0,2624260
02:52:29.795445945,0.49,0.29,0,2625688
02:52:31.135732434,0.07,0.29,0,2626480
02:52:32.494139389,0.13,0.29,1,2626980
02:52:33.844935100,0.19,0.29,0,2626840
02:52:35.193919594,0.07,0.29,0,2626480
02:52:36.539474103,0.11,0.29,0,2626528
02:52:37.885601806,0.08,0.29,0,2626000
02:52:39.235004160,0.10,0.29,0,2626376
02:52:40.586716806,0.30,0.35,1,2626136
02:52:41.932977299,0.10,0.30,0,2625968
02:52:43.297828671,0.09,0.29,0,2626244
02:52:44.647345548,0.11,0.29,0,2624872
02:52:46.001622991,0.07,0.30,0,2624260
02:52:47.351887808,0.08,0.29,0,2624036
02:52:48.695488596,0.09,0.29,1,2624172
02:52:50.043161857,0.17,0.30,0,2624012
02:52:51.382493002,0.10,0.29,0,2623740
02:52:52.731059376,0.10,0.29,0,2624556
02:52:54.078501285,0.08,0.29,2,2622336
02:52:55.428044018,0.08,0.29,0,2622500
02:52:56.775698573,0.08,0.29,0,2622852
02:52:58.125241656,0.10,0.30,1,2622416
02:52:59.479530572,0.09,0.29,1,2622400
02:53:00.817362187,0.14,0.32,1,2622056
02:53:02.164097991,0.07,0.30,0,2622476
02:53:03.511450636,0.13,0.30,0,2622328
02:53:04.856106053,0.12,0.29,0,2621852
