timestamp1,Hora,timestamp2,Hpaso21,Hpaso22
2019-02-12 04:21:57.008757,2019-02-12 04:22:16.920,2019-02-12 04:22:16.582315,,
2019-02-12 04:21:57.073320,2019-02-12 04:22:17.35,2019-02-12 04:22:16.714566,,
2019-02-12 04:21:57.029278,2019-02-12 04:22:17.23,2019-02-12 04:22:16.666587,,
2019-02-12 04:21:57.009808,2019-02-12 04:22:16.806,2019-02-12 04:22:16.583383,,
2019-02-12 04:21:57.011271,2019-02-12 04:22:16.920,2019-02-12 04:22:16.584886,,
2019-02-12 04:21:57.012968,2019-02-12 04:22:16.810,2019-02-12 04:22:16.586608,,
2019-02-12 04:21:57.008978,2019-02-12 04:22:16.920,2019-02-12 04:22:16.582542,,
2019-02-12 04:21:57.020170,2019-02-12 04:22:17.126,2019-02-12 04:22:16.635321,,
2019-02-12 04:21:57.011694,2019-02-12 04:22:17.122,2019-02-12 04:22:16.585317,,
2019-02-12 04:21:57.021615,2019-02-12 04:22:17.124,2019-02-12 04:22:16.636721,,
2019-02-12 04:21:57.018371,2019-02-12 04:22:17.123,2019-02-12 04:22:16.633527,,
2019-02-12 04:21:57.021003,2019-02-12 04:22:17.123,2019-02-12 04:22:16.636287,,
2019-02-12 04:21:57.009598,2019-02-12 04:22:17.122,2019-02-12 04:22:16.583167,,
2019-02-12 04:21:57.059479,2019-02-12 04:22:17.370,2019-02-12 04:22:16.680075,,
2019-02-12 04:21:57.010845,2019-02-12 04:22:17.356,2019-02-12 04:22:16.584439,,
2019-02-12 04:21:57.029891,2019-02-12 04:22:17.351,2019-02-12 04:22:16.667323,,
2019-02-12 04:21:57.032985,2019-02-12 04:22:17.223,2019-02-12 04:22:16.670353,,
2019-02-12 04:21:57.189628,2019-02-12 04:22:17.223,2019-02-12 04:22:16.716943,,
2019-02-12 04:21:57.012755,2019-02-12 04:22:16.728,2019-02-12 04:22:16.586388,,
2019-02-12 04:21:57.075121,2019-02-12 04:22:17.552,2019-02-12 04:22:16.715629,,
2019-02-12 04:21:57.008531,2019-02-12 04:22:16.727,2019-02-12 04:22:16.582126,,
2019-02-12 04:21:57.011478,2019-02-12 04:22:16.726,2019-02-12 04:22:16.585109,,
2019-02-12 04:21:57.010631,2019-02-12 04:22:16.728,2019-02-12 04:22:16.584231,,
2019-02-12 04:21:57.012542,2019-02-12 04:22:16.728,2019-02-12 04:22:16.586175,,
2019-02-12 04:21:57.057389,2019-02-12 04:22:17.453,2019-02-12 04:22:16.678311,,
2019-02-12 04:21:57.019748,2019-02-12 04:22:17.453,2019-02-12 04:22:16.634827,,
2019-02-12 04:21:57.030108,2019-02-12 04:22:17.957,2019-02-12 04:22:16.667589,,
2019-02-12 04:21:57.030988,2019-02-12 04:22:17.445,2019-02-12 04:22:16.668460,,
2019-02-12 04:21:57.072404,2019-02-12 04:22:17.451,2019-02-12 04:22:16.713493,,
2019-02-12 04:21:57.055754,2019-02-12 04:22:17.451,2019-02-12 04:22:16.676598,,
2019-02-12 04:21:57.190481,2019-02-12 04:22:17.451,2019-02-12 04:22:16.950562,,
2019-02-12 04:21:57.029481,2019-02-12 04:22:17.390,2019-02-12 04:22:16.666819,,
2019-02-12 04:21:57.032256,2019-02-12 04:22:17.351,2019-02-12 04:22:16.669696,,
2019-02-12 04:21:57.437159,2019-02-12 04:22:17.380,2019-02-12 04:22:17.032864,,
2019-02-12 04:21:57.030536,2019-02-12 04:22:18.166,2019-02-12 04:22:16.668042,,
2019-02-12 04:21:57.010429,2019-02-12 04:22:18.143,2019-02-12 04:22:16.584018,,
2019-02-12 04:21:57.058437,2019-02-12 04:22:18.116,2019-02-12 04:22:16.679387,,
2019-02-12 04:21:57.059271,2019-02-12 04:22:18.92,2019-02-12 04:22:16.679864,,
2019-02-12 04:21:57.439594,2019-02-12 04:22:18.62,2019-02-12 04:22:17.183158,,
2019-02-12 04:21:57.056911,2019-02-12 04:22:18.37,2019-02-12 04:22:16.677887,,
2019-02-12 04:21:57.058205,2019-02-12 04:22:18.10,2019-02-12 04:22:16.679174,,
2019-02-12 04:21:57.019326,2019-02-12 04:22:17.985,2019-02-12 04:22:16.634401,,
2019-02-12 04:21:57.017506,2019-02-12 04:22:17.938,2019-02-12 04:22:16.632667,,
2019-02-12 04:21:57.031783,2019-02-12 04:22:17.915,2019-02-12 04:22:16.669236,,
2019-02-12 04:21:57.028730,2019-02-12 04:22:17.883,2019-02-12 04:22:16.637205,,
