timestamp1,Hora,timestamp2,Hpaso21,Hpaso22
2019-02-12 13:48:27.560202,2019-02-12 13:48:47.597,2019-02-12 13:48:47.383409,,
2019-02-12 13:48:27.495031,2019-02-12 13:48:47.602,2019-02-12 13:48:47.372682,,
2019-02-12 13:48:27.508038,2019-02-12 13:48:47.702,2019-02-12 13:48:47.374795,,
2019-02-12 13:48:27.592349,2019-02-12 13:48:47.711,2019-02-12 13:48:47.401908,,
2019-02-12 13:48:27.504426,2019-02-12 13:48:47.710,2019-02-12 13:48:47.373504,,
2019-02-12 13:48:27.621860,2019-02-12 13:48:47.804,2019-02-12 13:48:47.511971,,
2019-02-12 13:48:27.493327,2019-02-12 13:48:47.697,2019-02-12 13:48:47.372062,,
2019-02-12 13:48:27.506165,2019-02-12 13:48:47.708,2019-02-12 13:48:47.374144,,
2019-02-12 13:48:27.497201,2019-02-12 13:48:47.708,2019-02-12 13:48:47.373296,,
2019-02-12 13:48:27.491654,2019-02-12 13:48:47.707,2019-02-12 13:48:47.371218,,
2019-02-12 13:48:27.539907,2019-02-12 13:48:47.702,2019-02-12 13:48:47.380586,,
2019-02-12 13:48:27.740361,2019-02-12 13:48:47.896,2019-02-12 13:48:47.514391,,
2019-02-12 13:48:27.590552,2019-02-12 13:48:47.800,2019-02-12 13:48:47.384573,,
2019-02-12 13:48:27.562969,2019-02-12 13:48:47.800,2019-02-12 13:48:47.384113,,
2019-02-12 13:48:27.593730,2019-02-12 13:48:47.796,2019-02-12 13:48:47.402986,,
2019-02-12 13:48:27.594383,2019-02-12 13:48:48.04,2019-02-12 13:48:47.403471,,
2019-02-12 13:48:27.549966,2019-02-12 13:48:47.998,2019-02-12 13:48:47.381939,,
2019-02-12 13:48:27.821085,2019-02-12 13:48:48.297,2019-02-12 13:48:47.623069,,
2019-02-12 13:48:27.508618,2019-02-12 13:48:48.302,2019-02-12 13:48:47.374998,,
2019-02-12 13:48:27.538634,2019-02-12 13:48:47.516,2019-02-12 13:48:47.380153,,
2019-02-12 13:48:27.618740,2019-02-12 13:48:48.209,2019-02-12 13:48:47.405377,,
2019-02-12 13:48:27.592072,2019-02-12 13:48:48.209,2019-02-12 13:48:47.401687,,
2019-02-12 13:48:27.505598,2019-02-12 13:48:48.207,2019-02-12 13:48:47.373926,,
2019-02-12 13:48:27.551220,2019-02-12 13:48:48.205,2019-02-12 13:48:47.382354,,
2019-02-12 13:48:27.492870,2019-02-12 13:48:48.202,2019-02-12 13:48:47.371840,,
2019-02-12 13:48:27.740778,2019-02-12 13:48:48.200,2019-02-12 13:48:47.515273,,
2019-02-12 13:48:27.804069,2019-02-12 13:48:48.110,2019-02-12 13:48:47.572208,,
2019-02-12 13:48:27.524730,2019-02-12 13:48:48.108,2019-02-12 13:48:47.375423,,
2019-02-12 13:48:27.553040,2019-02-12 13:48:48.105,2019-02-12 13:48:47.382772,,
2019-02-12 13:48:27.804892,2019-02-12 13:48:48.105,2019-02-12 13:48:47.573939,,
2019-02-12 13:48:27.619294,2019-02-12 13:48:48.103,2019-02-12 13:48:47.456080,,
2019-02-12 13:48:27.617546,2019-02-12 13:48:48.103,2019-02-12 13:48:47.404369,,
2019-02-12 13:48:27.592903,2019-02-12 13:48:48.101,2019-02-12 13:48:47.402329,,
2019-02-12 13:48:27.805618,2019-02-12 13:48:48.101,2019-02-12 13:48:47.574864,,
