timestamp1,Hora,timestamp2,Hpaso21,Hpaso22
2019-01-22 22:23:11.545964,2019-01-22 22:23:31.756,2019-01-22 22:23:31.585897,,
2019-01-22 22:23:11.570137,2019-01-22 22:23:31.836,2019-01-22 22:23:31.598762,,
2019-01-22 22:23:11.545172,2019-01-22 22:23:31.757,2019-01-22 22:23:31.585202,,
2019-01-22 22:23:11.554391,2019-01-22 22:23:31.765,2019-01-22 22:23:31.595271,,
2019-01-22 22:23:11.553827,2019-01-22 22:23:31.761,2019-01-22 22:23:31.594507,,
2019-01-22 22:23:11.550516,2019-01-22 22:23:31.755,2019-01-22 22:23:31.590189,,
2019-01-22 22:23:11.547911,2019-01-22 22:23:31.756,2019-01-22 22:23:31.587732,,
2019-01-22 22:23:11.549490,2019-01-22 22:23:31.773,2019-01-22 22:23:31.589190,,
2019-01-22 22:23:11.551007,2019-01-22 22:23:31.757,2019-01-22 22:23:31.590674,,
2019-01-22 22:23:11.572030,2019-01-22 22:23:31.758,2019-01-22 22:23:31.604158,,
2019-01-22 22:23:11.547433,2019-01-22 22:23:31.754,2019-01-22 22:23:31.587256,,
2019-01-22 22:23:11.556200,2019-01-22 22:23:31.755,2019-01-22 22:23:31.596766,,
2019-01-22 22:23:11.550017,2019-01-22 22:23:31.775,2019-01-22 22:23:31.589687,,
2019-01-22 22:23:11.557227,2019-01-22 22:23:31.756,2019-01-22 22:23:31.597749,,
2019-01-22 22:23:11.548447,2019-01-22 22:23:31.756,2019-01-22 22:23:31.588225,,
2019-01-22 22:23:11.546441,2019-01-22 22:23:31.756,2019-01-22 22:23:31.586317,,
2019-01-22 22:23:11.555661,2019-01-22 22:23:31.759,2019-01-22 22:23:31.596282,,
2019-01-22 22:23:11.548970,2019-01-22 22:23:31.755,2019-01-22 22:23:31.588707,,
2019-01-22 22:23:11.570910,2019-01-22 22:23:33.321,2019-01-22 22:23:31.602936,,
2019-01-22 22:23:11.557777,2019-01-22 22:23:33.323,2019-01-22 22:23:31.598223,,
2019-01-22 22:23:11.546933,2019-01-22 22:23:33.322,2019-01-22 22:23:31.586777,,
2019-01-22 22:23:11.554909,2019-01-22 22:23:33.420,2019-01-22 22:23:31.595794,,
2019-01-22 22:23:11.556732,2019-01-22 22:23:33.433,2019-01-22 22:23:31.597264,,
2019-01-22 22:23:11.571483,2019-01-22 22:23:33.674,2019-01-22 22:23:31.603646,,
2019-01-22 22:23:11.572549,2019-01-22 22:23:33.675,2019-01-22 22:23:31.604717,,
2019-01-22 22:24:11.663923,2019-01-22 22:24:31.798,2019-01-22 22:24:31.698327,,
2019-01-22 22:24:11.655687,2019-01-22 22:24:31.992,2019-01-22 22:24:31.685307,,
2019-01-22 22:24:11.657918,2019-01-22 22:24:31.807,2019-01-22 22:24:31.687552,,
2019-01-22 22:24:11.656427,2019-01-22 22:24:31.807,2019-01-22 22:24:31.686056,,
2019-01-22 22:24:11.654937,2019-01-22 22:24:31.805,2019-01-22 22:24:31.684562,,
2019-01-22 22:24:11.656925,2019-01-22 22:24:31.805,2019-01-22 22:24:31.686555,,
2019-01-22 22:24:11.658903,2019-01-22 22:24:31.805,2019-01-22 22:24:31.688557,,
2019-01-22 22:24:11.659667,2019-01-22 22:24:31.803,2019-01-22 22:24:31.689431,,
2019-01-22 22:24:11.657168,2019-01-22 22:24:31.803,2019-01-22 22:24:31.686800,,
2019-01-22 22:24:11.658654,2019-01-22 22:24:31.801,2019-01-22 22:24:31.688307,,
2019-01-22 22:24:11.658159,2019-01-22 22:24:31.798,2019-01-22 22:24:31.687801,,
2019-01-22 22:24:11.655935,2019-01-22 22:24:32.374,2019-01-22 22:24:31.685559,,
2019-01-22 22:24:11.663342,2019-01-22 22:24:32.650,2019-01-22 22:24:31.697813,,
