2019-02-14 03:49:49.814079,2019-02-14 03:50:10.790119,2019-02-14 03:50:13.514812
2019-02-14 03:49:49.799199,2019-02-14 03:50:10.779437,2019-02-14 03:50:13.539966
2019-02-14 03:49:49.798252,2019-02-14 03:50:10.778487,2019-02-14 03:50:15.538032
2019-02-14 03:49:49.863738,2019-02-14 03:50:10.838449,2019-02-14 03:50:15.568588
2019-02-14 03:49:49.812498,2019-02-14 03:50:10.788669,2019-02-14 03:50:15.629689
2019-02-14 03:49:49.801077,2019-02-14 03:50:10.781328,2019-02-14 03:50:15.631295
2019-02-14 03:49:49.930137,2019-02-14 03:50:10.841374,2019-02-14 03:50:18.246926
2019-02-14 03:49:49.928714,2019-02-14 03:50:10.839976,2019-02-14 03:50:18.267650
2019-02-14 03:49:49.797310,2019-02-14 03:50:10.777549,2019-02-14 03:50:18.287907
2019-02-14 03:49:49.810565,2019-02-14 03:50:10.786728,2019-02-14 03:50:18.308032
2019-02-14 03:49:49.800611,2019-02-14 03:50:10.780861,2019-02-14 03:50:18.328218
2019-02-14 03:49:49.854178,2019-02-14 03:50:10.797807,2019-02-14 03:50:18.347853
2019-02-14 03:49:49.850017,2019-02-14 03:50:10.794140,2019-02-14 03:50:18.512743
2019-02-14 03:49:49.796880,2019-02-14 03:50:10.777126,2019-02-14 03:50:18.514414
2019-02-14 03:49:50.008139,2019-02-14 03:50:10.970141,2019-02-14 03:50:18.515716
2019-02-14 03:49:50.252467,2019-02-14 03:50:11.084768,2019-02-14 03:50:18.517463
2019-02-14 03:49:50.105605,2019-02-14 03:50:11.045091,2019-02-14 03:50:20.456800
2019-02-14 03:49:50.243883,2019-02-14 03:50:11.082520,2019-02-14 03:50:20.481961
2019-02-14 03:49:50.107838,2019-02-14 03:50:11.047091,2019-02-14 03:50:20.539413
2019-02-14 03:49:49.852262,2019-02-14 03:50:10.796256,2019-02-14 03:50:21.154833
2019-02-14 03:49:50.253329,2019-02-14 03:50:11.085958,2019-02-14 03:50:21.186743
2019-02-14 03:49:50.106594,2019-02-14 03:50:11.045798,2019-02-14 03:50:21.251174
2019-02-14 03:49:50.245172,2019-02-14 03:50:11.083708,2019-02-14 03:50:21.260218
2019-02-14 03:49:49.939371,2019-02-14 03:50:10.845387,2019-02-14 03:50:21.275269
2019-02-14 03:49:50.103303,2019-02-14 03:50:11.011509,2019-02-14 03:50:21.290750
2019-02-14 03:49:50.009767,2019-02-14 03:50:10.972249,2019-02-14 03:50:21.478368
2019-02-14 03:49:50.007712,2019-02-14 03:50:10.953554,2019-02-14 03:50:21.559774
2019-02-14 03:49:50.325165,2019-02-14 03:50:11.149250,2019-02-14 03:50:21.586904
2019-02-14 03:49:49.796179,2019-02-14 03:50:10.776434,2019-02-14 03:50:21.607502
2019-02-14 03:49:49.940410,2019-02-14 03:50:10.917980,2019-02-14 03:50:21.629270
2019-02-14 03:49:49.860269,2019-02-14 03:50:10.798347,2019-02-14 03:50:21.654280
2019-02-14 03:49:49.961697,2019-02-14 03:50:10.950587,2019-02-14 03:50:21.679177
