timestamp1,Hora,timestamp2,Hpaso21,Hpaso22
2019-02-02 00:34:17.922959,2019-02-02 00:34:39.332,2019-02-02 00:34:39.135527,,
2019-02-02 00:34:17.968961,2019-02-02 00:34:39.325,2019-02-02 00:34:39.157866,,
2019-02-02 00:34:17.978355,2019-02-02 00:34:39.321,2019-02-02 00:34:39.165826,,
2019-02-02 00:34:17.897900,2019-02-02 00:34:39.322,2019-02-02 00:34:39.097806,,
2019-02-02 00:34:17.970425,2019-02-02 00:34:39.320,2019-02-02 00:34:39.159467,,
2019-02-02 00:34:17.969439,2019-02-02 00:34:39.325,2019-02-02 00:34:39.158389,,
2019-02-02 00:34:17.904190,2019-02-02 00:34:39.322,2019-02-02 00:34:39.109878,,
2019-02-02 00:34:17.906851,2019-02-02 00:34:39.325,2019-02-02 00:34:39.112529,,
2019-02-02 00:34:17.991460,2019-02-02 00:34:39.318,2019-02-02 00:34:39.184658,,
2019-02-02 00:34:17.906331,2019-02-02 00:34:39.326,2019-02-02 00:34:39.112053,,
2019-02-02 00:34:17.908403,2019-02-02 00:34:39.331,2019-02-02 00:34:39.113978,,
2019-02-02 00:34:17.971918,2019-02-02 00:34:39.326,2019-02-02 00:34:39.160694,,
2019-02-02 00:34:17.907174,2019-02-02 00:34:39.319,2019-02-02 00:34:39.112761,,
2019-02-02 00:34:17.898376,2019-02-02 00:34:39.327,2019-02-02 00:34:39.098292,,
2019-02-02 00:34:17.944533,2019-02-02 00:34:39.327,2019-02-02 00:34:39.147478,,
2019-02-02 00:34:17.925239,2019-02-02 00:34:39.327,2019-02-02 00:34:39.137459,,
2019-02-02 00:34:18.009742,2019-02-02 00:34:39.327,2019-02-02 00:34:39.186028,,
2019-02-02 00:34:17.924733,2019-02-02 00:34:39.321,2019-02-02 00:34:39.136803,,
2019-02-02 00:34:17.945997,2019-02-02 00:34:39.331,2019-02-02 00:34:39.148704,,
2019-02-02 00:34:17.979153,2019-02-02 00:34:39.328,2019-02-02 00:34:39.166692,,
2019-02-02 00:34:17.895495,2019-02-02 00:34:39.320,2019-02-02 00:34:39.095606,,
2019-02-02 00:34:17.979696,2019-02-02 00:34:39.319,2019-02-02 00:34:39.167370,,
2019-02-02 00:34:17.971054,2019-02-02 00:34:39.328,2019-02-02 00:34:39.159932,,
2019-02-02 00:34:17.980230,2019-02-02 00:34:40.398,2019-02-02 00:34:39.167874,,
2019-02-02 00:34:17.906605,2019-02-02 00:34:39.318,2019-02-02 00:34:39.112301,,
2019-02-02 00:34:17.970191,2019-02-02 00:34:39.319,2019-02-02 00:34:39.159217,,
2019-02-02 00:34:17.923921,2019-02-02 00:34:39.315,2019-02-02 00:34:39.135987,,
2019-02-02 00:34:17.942839,2019-02-02 00:34:39.331,2019-02-02 00:34:39.139006,,
2019-02-02 00:34:17.922273,2019-02-02 00:34:39.331,2019-02-02 00:34:39.134777,,
2019-02-02 00:34:17.894964,2019-02-02 00:34:39.331,2019-02-02 00:34:39.095141,,
2019-02-02 00:34:17.922005,2019-02-02 00:34:39.316,2019-02-02 00:34:39.134411,,
2019-02-02 00:34:17.977752,2019-02-02 00:34:39.316,2019-02-02 00:34:39.161274,,
2019-02-02 00:34:17.981235,2019-02-02 00:34:39.316,2019-02-02 00:34:39.168898,,
2019-02-02 00:34:17.925488,2019-02-02 00:34:39.316,2019-02-02 00:34:39.137699,,
2019-02-02 00:34:17.923517,2019-02-02 00:34:39.320,2019-02-02 00:34:39.135756,,
2019-02-02 00:34:17.946613,2019-02-02 00:34:39.321,2019-02-02 00:34:39.149309,,
2019-02-02 00:34:17.944805,2019-02-02 00:34:39.318,2019-02-02 00:34:39.147717,,
2019-02-02 00:34:17.926346,2019-02-02 00:34:39.324,2019-02-02 00:34:39.138466,,
2019-02-02 00:34:17.905514,2019-02-02 00:34:39.324,2019-02-02 00:34:39.111325,,
2019-02-02 00:34:17.904726,2019-02-02 00:34:39.323,2019-02-02 00:34:39.110568,,
2019-02-02 00:34:17.969949,2019-02-02 00:34:39.321,2019-02-02 00:34:39.158857,,
2019-02-02 00:34:17.947773,2019-02-02 00:34:40.756,2019-02-02 00:34:39.150290,,
2019-02-02 00:34:19.024364,2019-02-02 00:34:40.694,2019-02-02 00:34:40.190077,,
2019-02-02 00:34:19.023402,2019-02-02 00:34:40.824,2019-02-02 00:34:40.189117,,
2019-02-02 00:34:19.025303,2019-02-02 00:34:40.672,2019-02-02 00:34:40.191821,,
2019-02-02 00:34:17.943782,2019-02-02 00:34:40.654,2019-02-02 00:34:39.146891,,
2019-02-02 00:34:17.944202,2019-02-02 00:34:40.610,2019-02-02 00:34:39.147228,,
2019-02-02 00:34:17.907902,2019-02-02 00:34:40.569,2019-02-02 00:34:39.113509,,
2019-02-02 00:34:17.980987,2019-02-02 00:34:40.553,2019-02-02 00:34:39.168633,,
2019-02-02 00:34:17.979416,2019-02-02 00:34:40.509,2019-02-02 00:34:39.167078,,
2019-02-02 00:34:17.922509,2019-02-02 00:34:40.465,2019-02-02 00:34:39.135025,,
2019-02-02 00:34:18.014875,2019-02-02 00:34:40.422,2019-02-02 00:34:40.188052,,
2019-02-02 00:34:19.024118,2019-02-02 00:34:40.283,2019-02-02 00:34:40.189848,,
2019-02-02 00:34:19.048188,2019-02-02 00:34:40.281,2019-02-02 00:34:40.207315,,
2019-02-02 00:34:19.025578,2019-02-02 00:34:40.281,2019-02-02 00:34:40.192263,,
2019-02-02 00:34:19.026337,2019-02-02 00:34:40.280,2019-02-02 00:34:40.204891,,
2019-02-02 00:34:19.026100,2019-02-02 00:34:40.280,2019-02-02 00:34:40.204571,,
2019-02-02 00:34:17.981485,2019-02-02 00:34:40.253,2019-02-02 00:34:39.169307,,
2019-02-02 00:34:17.948248,2019-02-02 00:34:39.332,2019-02-02 00:34:39.150764,,
2019-02-02 00:34:17.926601,2019-02-02 00:34:39.332,2019-02-02 00:34:39.138699,,
2019-02-02 00:34:17.907679,2019-02-02 00:34:39.332,2019-02-02 00:34:39.113258,,
2019-02-02 00:34:17.980744,2019-02-02 00:34:39.315,2019-02-02 00:34:39.168396,,
2019-02-02 00:34:17.906048,2019-02-02 00:34:39.315,2019-02-02 00:34:39.111813,,
2019-02-02 00:34:17.948003,2019-02-02 00:34:39.331,2019-02-02 00:34:39.150523,,
2019-02-02 00:34:17.969694,2019-02-02 00:34:39.315,2019-02-02 00:34:39.158626,,
2019-02-02 00:34:17.945678,2019-02-02 00:34:40.192,2019-02-02 00:34:39.148472,,
2019-02-02 00:34:17.926038,2019-02-02 00:34:39.323,2019-02-02 00:34:39.138218,,
2019-02-02 00:34:17.981843,2019-02-02 00:34:41.380,2019-02-02 00:34:39.169582,,
2019-02-02 00:34:17.982904,2019-02-02 00:34:40.156,2019-02-02 00:34:39.184079,,
2019-02-02 00:34:17.904974,2019-02-02 00:34:40.126,2019-02-02 00:34:39.110797,,
2019-02-02 00:34:17.893679,2019-02-02 00:34:39.215,2019-02-02 00:34:39.093982,,
2019-02-02 00:34:17.896551,2019-02-02 00:34:39.219,2019-02-02 00:34:39.096570,,
2019-02-02 00:34:17.978630,2019-02-02 00:34:41.484,2019-02-02 00:34:39.166092,,
2019-02-02 00:34:17.972170,2019-02-02 00:34:40.97,2019-02-02 00:34:39.160934,,
2019-02-02 00:34:17.971652,2019-02-02 00:34:40.65,2019-02-02 00:34:39.160443,,
2019-02-02 00:34:17.893479,2019-02-02 00:34:39.212,2019-02-02 00:34:39.093783,,
2019-02-02 00:34:17.895227,2019-02-02 00:34:39.209,2019-02-02 00:34:39.095370,,
2019-02-02 00:34:17.897423,2019-02-02 00:34:39.208,2019-02-02 00:34:39.097343,,
2019-02-02 00:34:17.947255,2019-02-02 00:34:40.39,2019-02-02 00:34:39.149768,,
2019-02-02 00:34:17.894712,2019-02-02 00:34:39.209,2019-02-02 00:34:39.094909,,
2019-02-02 00:34:17.903884,2019-02-02 00:34:39.218,2019-02-02 00:34:39.098760,,
2019-02-02 00:34:17.896275,2019-02-02 00:34:39.221,2019-02-02 00:34:39.096324,,
2019-02-02 00:34:17.895758,2019-02-02 00:34:39.211,2019-02-02 00:34:39.095852,,
2019-02-02 00:34:17.903595,2019-02-02 00:34:39.208,2019-02-02 00:34:39.098532,,
2019-02-02 00:34:17.896006,2019-02-02 00:34:39.216,2019-02-02 00:34:39.096096,,
2019-02-02 00:34:17.897144,2019-02-02 00:34:39.215,2019-02-02 00:34:39.097105,,
2019-02-02 00:34:17.894439,2019-02-02 00:34:39.212,2019-02-02 00:34:39.094686,,
2019-02-02 00:34:17.893921,2019-02-02 00:34:39.210,2019-02-02 00:34:39.094223,,
2019-02-02 00:34:17.893086,2019-02-02 00:34:39.211,2019-02-02 00:34:39.093353,,
2019-02-02 00:34:17.894177,2019-02-02 00:34:39.205,2019-02-02 00:34:39.094453,,
2019-02-02 00:34:17.970668,2019-02-02 00:34:42.501,2019-02-02 00:34:39.159697,,
2019-02-02 00:34:17.987735,2019-02-02 00:34:42.410,2019-02-02 00:34:39.184385,,
2019-02-02 00:34:17.904453,2019-02-02 00:34:42.380,2019-02-02 00:34:39.110311,,
2019-02-02 00:34:19.023625,2019-02-02 00:34:42.349,2019-02-02 00:34:40.189364,,
2019-02-02 00:34:17.967952,2019-02-02 00:34:42.319,2019-02-02 00:34:39.156655,,
2019-02-02 00:34:17.945095,2019-02-02 00:34:42.292,2019-02-02 00:34:39.147961,,
2019-02-02 00:34:17.982666,2019-02-02 00:34:42.261,2019-02-02 00:34:39.183718,,
2019-02-02 00:34:17.898125,2019-02-02 00:34:42.172,2019-02-02 00:34:39.098028,,
2019-02-02 00:34:17.905769,2019-02-02 00:34:42.143,2019-02-02 00:34:39.111580,,
2019-02-02 00:34:19.052947,2019-02-02 00:34:42.102,2019-02-02 00:34:40.215532,,
2019-02-02 00:34:17.971329,2019-02-02 00:34:42.72,2019-02-02 00:34:39.160198,,
2019-02-02 00:34:17.922740,2019-02-02 00:34:41.806,2019-02-02 00:34:39.135290,,
2019-02-02 00:34:19.022938,2019-02-02 00:34:41.544,2019-02-02 00:34:40.188694,,
2019-02-02 00:34:17.982426,2019-02-02 00:34:41.463,2019-02-02 00:34:39.170127,,
2019-02-02 00:34:18.015245,2019-02-02 00:34:41.421,2019-02-02 00:34:40.188262,,
2019-02-02 00:34:17.947520,2019-02-02 00:34:41.400,2019-02-02 00:34:39.150014,,
2019-02-02 00:34:17.945389,2019-02-02 00:34:41.336,2019-02-02 00:34:39.148231,,
2019-02-02 00:34:17.982148,2019-02-02 00:34:41.268,2019-02-02 00:34:39.169863,,
2019-02-02 00:34:18.010683,2019-02-02 00:34:41.248,2019-02-02 00:34:39.186330,,
2019-02-02 00:34:17.993037,2019-02-02 00:34:41.225,2019-02-02 00:34:39.185760,,
2019-02-02 00:34:17.969200,2019-02-02 00:34:41.205,2019-02-02 00:34:39.158133,,
2019-02-02 00:34:19.026583,2019-02-02 00:34:41.180,2019-02-02 00:34:40.205213,,
2019-02-02 00:34:19.023860,2019-02-02 00:34:41.156,2019-02-02 00:34:40.189600,,
2019-02-02 00:34:17.991789,2019-02-02 00:34:41.89,2019-02-02 00:34:39.184957,,
2019-02-02 00:34:19.052568,2019-02-02 00:34:41.50,2019-02-02 00:34:40.215310,,
2019-02-02 00:34:17.924208,2019-02-02 00:34:41.24,2019-02-02 00:34:39.136284,,
2019-02-02 00:34:17.992378,2019-02-02 00:34:41.04,2019-02-02 00:34:39.185273,,
2019-02-02 00:34:18.012452,2019-02-02 00:34:40.958,2019-02-02 00:34:39.186673,,
2019-02-02 00:34:19.022627,2019-02-02 00:34:40.915,2019-02-02 00:34:40.188474,,
2019-02-02 00:34:17.908127,2019-02-02 00:34:40.892,2019-02-02 00:34:39.113751,,
2019-02-02 00:34:19.024599,2019-02-02 00:34:40.872,2019-02-02 00:34:40.190540,,
2019-02-02 00:34:17.925750,2019-02-02 00:34:40.802,2019-02-02 00:34:39.137937,,
2019-02-02 00:34:17.924475,2019-02-02 00:34:43.839,2019-02-02 00:34:39.136557,,
2019-02-02 00:34:18.013941,2019-02-02 00:34:43.777,2019-02-02 00:34:40.187635,,
2019-02-02 00:34:17.943368,2019-02-02 00:34:43.712,2019-02-02 00:34:39.146539,,
2019-02-02 00:34:17.968209,2019-02-02 00:34:43.557,2019-02-02 00:34:39.157028,,
2019-02-02 00:34:17.967714,2019-02-02 00:34:43.497,2019-02-02 00:34:39.151289,,
2019-02-02 00:34:19.026814,2019-02-02 00:34:43.468,2019-02-02 00:34:40.205608,,
2019-02-02 00:34:19.049645,2019-02-02 00:34:43.444,2019-02-02 00:34:40.208511,,
2019-02-02 00:34:17.968704,2019-02-02 00:34:43.415,2019-02-02 00:34:39.157624,,
2019-02-02 00:34:19.052162,2019-02-02 00:34:43.386,2019-02-02 00:34:40.215086,,
2019-02-02 00:34:17.980496,2019-02-02 00:34:44.422,2019-02-02 00:34:39.168147,,
2019-02-02 00:34:17.978068,2019-02-02 00:34:43.277,2019-02-02 00:34:39.165518,,
2019-02-02 00:34:17.979973,2019-02-02 00:34:43.245,2019-02-02 00:34:39.167621,,
2019-02-02 00:34:17.992761,2019-02-02 00:34:43.216,2019-02-02 00:34:39.185522,,
2019-02-02 00:34:17.896821,2019-02-02 00:34:42.740,2019-02-02 00:34:39.096816,,
2019-02-02 00:34:17.978880,2019-02-02 00:34:42.710,2019-02-02 00:34:39.166414,,
2019-02-02 00:34:17.968459,2019-02-02 00:34:42.679,2019-02-02 00:34:39.157373,,
2019-02-02 00:34:17.897665,2019-02-02 00:34:42.645,2019-02-02 00:34:39.097580,,
2019-02-02 00:34:17.907446,2019-02-02 00:34:42.585,2019-02-02 00:34:39.112997,,
2019-02-02 00:34:19.060864,2019-02-02 00:34:44.701,2019-02-02 00:34:40.216056,,
2019-02-02 00:34:17.921516,2019-02-02 00:34:42.531,2019-02-02 00:34:39.114210,,
2019-02-02 00:34:17.921761,2019-02-02 00:34:44.731,2019-02-02 00:34:39.114444,,
2019-02-02 00:34:19.051165,2019-02-02 00:34:44.502,2019-02-02 00:34:40.214132,,
2019-02-02 00:34:17.946850,2019-02-02 00:34:44.830,2019-02-02 00:34:39.149535,,
2019-02-02 00:34:17.905244,2019-02-02 00:34:44.474,2019-02-02 00:34:39.111041,,
2019-02-02 00:34:19.060414,2019-02-02 00:34:44.108,2019-02-02 00:34:40.215834,,
