horaejecucion,e_core,e_ram,cpu,mem_used
13:32:17.575229733,0.05,0.30,1,2384548
13:32:18.928112338,0.84,0.33,0,2374820
13:32:20.269813526,0.05,0.30,1,2374300
13:32:21.627816590,0.05,0.30,1,2375644
13:32:22.975792520,0.07,0.30,1,2375188
13:32:24.326538746,0.04,0.30,0,2374640
13:32:25.680023020,0.05,0.30,2,2373904
13:32:27.032812914,0.06,0.30,0,2373796
13:32:28.374987278,0.05,0.30,0,2374272
13:32:29.735883788,0.05,0.30,3,2360912
13:32:31.072347187,0.07,0.30,0,2364484
13:32:32.429884111,0.05,0.30,1,2363916
13:32:33.786242010,0.06,0.30,0,2363904
13:32:35.135291755,0.05,0.30,1,2364068
13:32:36.495916554,0.04,0.30,1,2364064
13:32:37.852654743,0.07,0.30,0,2364340
13:32:39.200835821,0.09,0.31,0,2363860
13:32:40.553242774,0.05,0.30,0,2363964
13:32:41.906096864,0.07,0.31,6,2363788
13:32:43.238961427,0.26,0.35,4,2361780
13:32:44.576380001,0.18,0.33,3,2361660
13:32:45.923878462,0.08,0.30,0,2360540
13:32:47.276027288,0.13,0.31,1,2360540
13:32:48.616216423,0.06,0.30,2,2360960
13:32:49.968827770,0.08,0.30,0,2360296
13:32:51.312038271,0.06,0.30,1,2360448
13:32:52.663291096,0.09,0.29,0,2360420
13:32:54.027973167,0.18,0.30,1,2360136
13:32:55.379418182,0.05,0.30,1,2360160
13:32:56.728183922,0.07,0.29,2,2360604
13:32:58.083623225,0.14,0.30,0,2359884
13:32:59.435161115,0.07,0.29,0,2359944
13:33:00.788037572,0.07,0.29,0,2360388
13:33:02.146213858,0.38,0.34,2,2360452
13:33:03.489991838,0.23,0.35,4,2360088
13:33:04.828252121,0.13,0.31,2,2359156
13:33:06.188131933,0.33,0.31,0,2357456
13:33:07.532700623,0.07,0.30,1,2357152
13:33:08.880578025,0.09,0.29,0,2357572
13:33:10.244068410,0.10,0.30,0,2357240
13:33:11.592226131,0.10,0.29,1,2357544
13:33:12.943563178,0.08,0.29,0,2357672
13:33:14.296186077,0.11,0.30,1,2357212
13:33:15.650644300,0.09,0.30,1,2357172
13:33:17.000216091,0.07,0.30,1,2357060
13:33:18.349181895,0.15,0.30,0,2357176
13:33:19.707543270,0.10,0.29,1,2356492
13:33:21.051761205,0.10,0.30,12,2334824
13:33:22.391965751,0.92,0.34,2,2307036
13:33:23.722139070,0.67,0.32,2,2303656
13:33:25.053906655,0.29,0.30,1,2302380
13:33:26.386779423,0.25,0.30,1,2301928
13:33:27.732157343,0.10,0.30,1,2299344
13:33:29.081634060,1.96,0.34,1,2297576
13:33:30.427928429,0.10,0.30,0,2297824
13:33:31.773696744,0.11,0.30,1,2301872
13:33:33.132373979,0.07,0.30,0,2302136
13:33:34.485983059,0.08,0.30,0,2301904
13:33:35.847675699,0.07,0.30,0,2302284
13:33:37.191800976,0.10,0.30,0,2301732
13:33:38.531861364,0.34,0.30,2,2300236
