horaejecucion,e_core,e_ram,cpu,mem_used
12:38:07.704075651,0.04,0.30,2,2424604
12:38:09.054867208,0.05,0.30,4,2416460
12:38:10.400239022,0.07,0.30,1,2416212
12:38:11.755906192,0.07,0.30,1,2420352
12:38:13.112046629,0.05,0.30,0,2421348
12:38:14.459948335,0.06,0.30,0,2421456
12:38:15.826071172,0.06,0.30,1,2421188
12:38:17.169152414,0.05,0.30,0,2421032
12:38:18.526530313,0.05,0.30,3,2419972
12:38:19.863534603,0.05,0.30,1,2419688
12:38:21.215724971,0.06,0.31,1,2420252
12:38:22.564272824,0.05,0.30,0,2419812
12:38:23.927626382,0.07,0.30,1,2420148
12:38:25.271718040,0.05,0.30,0,2419532
12:38:26.634445688,0.05,0.30,0,2410152
12:38:27.978586109,0.54,0.34,2,2407744
12:38:29.327740546,0.12,0.30,1,2407124
12:38:30.672721633,0.16,0.32,2,2406732
12:38:32.028703061,0.09,0.29,0,2407504
12:38:33.386847981,0.07,0.29,1,2407644
12:38:34.748019370,0.07,0.30,0,2407528
12:38:36.104075191,0.07,0.30,1,2407336
12:38:37.459960953,0.18,0.30,0,2407104
12:38:38.803737700,0.06,0.30,3,2406592
12:38:40.149999599,0.09,0.30,0,2407156
12:38:41.501272461,0.08,0.30,0,2406844
12:38:42.864013000,0.09,0.29,0,2406860
12:38:44.219707079,0.10,0.30,1,2406532
12:38:45.560602494,0.07,0.29,0,2406276
12:38:46.908150877,0.30,0.35,5,2404540
12:38:48.252125814,0.30,0.33,1,2404568
12:38:49.601462084,0.10,0.29,1,2403828
12:38:50.958892380,0.11,0.29,0,2403836
12:38:52.319739413,0.15,0.30,1,2405532
12:38:53.672090466,0.06,0.30,1,2405092
12:38:55.017114502,0.08,0.30,1,2405132
12:38:56.375512958,0.14,0.30,0,2405028
12:38:57.726495972,0.11,0.29,0,2405284
12:38:59.076498565,0.08,0.29,1,2399248
12:39:00.427208156,0.13,0.30,0,2398756
12:39:01.783911484,0.09,0.30,1,2399364
12:39:03.136078681,0.08,0.29,0,2399604
12:39:04.496162819,0.08,0.30,0,2398852
12:39:05.843562199,0.07,0.29,3,2388696
12:39:07.191428422,0.67,0.35,2,2355284
12:39:08.512748901,0.61,0.32,3,2351776
12:39:09.838187202,0.21,0.31,1,2351500
12:39:11.188415792,0.10,0.30,0,2351652
12:39:12.547793262,0.13,0.30,0,2351664
12:39:13.892216877,0.05,0.30,1,2351544
12:39:15.236189436,0.08,0.29,1,2351572
12:39:16.593901217,0.12,0.30,1,2351504
12:39:17.947844484,0.08,0.29,1,2348884
12:39:19.303344846,1.00,0.31,0,2348644
12:39:20.648212505,0.29,0.30,1,2349120
12:39:22.000030759,0.08,0.29,2,2348920
12:39:23.352030536,0.08,0.30,1,2348852
12:39:24.706132669,0.07,0.30,1,2348324
12:39:26.066823101,0.16,0.32,6,2348040
12:39:27.415750850,0.16,0.33,0,2348644
12:39:28.771231486,0.08,0.30,3,2347584
12:39:30.127897771,0.09,0.30,0,2347656
12:39:31.480282457,0.10,0.30,0,2348296
12:39:32.843750774,0.14,0.30,0,2348076
12:39:34.192270016,0.32,0.30,2,2346300
12:39:35.544230479,0.10,0.29,1,2346112
12:39:36.895820656,0.14,0.29,1,2345696
12:39:38.241486608,0.09,0.30,0,2345968
12:39:39.594012928,0.69,0.32,0,2336732
12:39:40.940663905,0.15,0.29,0,2336428
12:39:42.305493971,0.20,0.29,1,2336104
12:39:43.659982303,0.09,0.29,0,2336204
12:39:45.012490966,0.42,0.29,1,2336428
12:39:46.358095944,0.23,0.35,0,2336068
12:39:47.706270160,1.99,0.36,0,2331940
12:39:49.060233699,0.25,0.31,0,2331800
12:39:50.405985520,0.07,0.29,0,2331104
12:39:51.760239496,0.09,0.29,1,2337152
12:39:53.113980936,0.06,0.30,1,2337080
12:39:54.467997112,0.09,0.31,0,2337156
12:39:55.819682561,0.09,0.29,1,2336388
12:39:57.165994192,0.08,0.30,0,2336752
12:39:58.523697713,0.17,0.30,0,2335808
12:39:59.872177618,0.11,0.29,0,2336376
12:40:01.220661192,0.08,0.30,0,2336500
12:40:02.587797229,0.08,0.31,1,2336460
12:40:03.947574593,0.09,0.29,0,2335804
12:40:05.297136664,0.09,0.30,3,2335608
12:40:06.627949690,0.54,0.32,1,2332248
12:40:07.964265840,0.07,0.30,0,2332060
12:40:09.304575243,0.13,0.30,0,2330656
12:40:10.667291850,0.25,0.30,1,2330776
12:40:12.019499902,0.06,0.30,1,2330200
12:40:13.372579800,0.11,0.29,0,2330708
12:40:14.732507658,0.08,0.31,0,2330024
12:40:16.091777784,0.10,0.30,1,2330460
12:40:17.450841890,0.25,0.30,1,2330000
12:40:18.802949708,0.13,0.30,0,2328556
12:40:20.156213630,0.07,0.29,0,2328616
12:40:21.507978535,0.15,0.29,1,2328616
12:40:22.863800972,0.07,0.30,0,2328460
12:40:24.223800781,0.21,0.30,2,2328044
12:40:25.570444509,0.20,0.34,1,2327356
12:40:26.909630142,0.09,0.31,3,2313564
12:40:28.244507339,0.11,0.29,1,2312728
12:40:29.594846372,0.07,0.30,0,2311320
12:40:30.958764883,0.09,0.29,0,2311224
12:40:32.311820735,0.08,0.29,2,2324112
12:40:33.667023527,0.09,0.30,0,2324432
12:40:35.016823724,0.18,0.29,0,2323956
12:40:36.362933072,0.07,0.29,1,2323944
12:40:37.710632140,0.08,0.30,0,2323680
12:40:39.072100280,0.07,0.30,0,2322536
12:40:40.416756881,0.07,0.30,1,2322348
12:40:41.775669995,0.07,0.30,0,2322232
12:40:43.128806869,0.06,0.30,0,2322148
12:40:44.483579356,0.13,0.29,3,2321728
12:40:45.829421450,0.12,0.31,2,2320856
12:40:47.187567122,0.09,0.29,1,2320556
12:40:48.528956871,0.11,0.29,2,2319184
12:40:49.874652542,0.07,0.30,1,2318388
12:40:51.231964596,0.09,0.29,0,2318300
12:40:52.579597765,0.07,0.29,0,2317972
12:40:53.931700213,0.08,0.30,0,2318228
12:40:55.284335539,0.09,0.29,1,2317972
12:40:56.634166238,0.10,0.29,1,2318012
12:40:57.979714059,0.12,0.30,0,2315736
12:40:59.329606111,0.53,0.30,0,2312012
12:41:00.683711093,0.11,0.30,0,2311916
