horaejecucion,e_core,e_ram,cpu,mem_used
16:51:30.060435989,0.06,0.30,1,2649140
16:51:31.414052418,0.05,0.29,0,2645468
16:51:32.755466512,0.05,0.29,1,2646164
16:51:34.113942235,0.05,0.29,1,2645288
16:51:35.456349477,0.04,0.30,0,2644172
16:51:36.811665580,0.05,0.29,0,2643792
16:51:38.160011443,0.04,0.30,1,2644224
16:51:39.510626428,0.04,0.29,0,2644084
16:51:40.855788011,0.06,0.29,0,2643816
16:51:42.203561141,0.05,0.29,0,2643324
16:51:43.551927525,0.04,0.30,0,2643228
16:51:44.901430292,0.05,0.29,0,2643128
16:51:46.251247030,0.05,0.29,1,2642712
16:51:47.600843642,0.04,0.30,0,2643564
16:51:48.952753756,0.04,0.29,0,2642880
16:51:50.305305227,0.05,0.29,9,2635328
16:51:51.648577056,0.29,0.35,4,2634568
16:51:52.981257543,0.26,0.35,4,2632040
16:51:54.315314995,0.19,0.34,1,2631040
16:51:55.663314478,0.15,0.34,0,2631612
16:51:57.004318821,0.09,0.29,0,2631040
16:51:58.364170614,0.11,0.30,0,2630648
16:51:59.708069382,1.57,0.34,1,2629224
16:52:01.049903390,0.14,0.29,5,2614464
16:52:02.396322421,0.07,0.29,0,2614068
16:52:03.743399938,0.08,0.29,0,2614096
16:52:05.099648563,0.30,0.29,0,2613792
16:52:06.443700713,0.10,0.30,0,2614220
16:52:07.791662650,0.11,0.29,0,2613832
16:52:09.142146427,0.13,0.29,0,2613684
16:52:10.499637472,0.08,0.29,1,2613948
16:52:11.850180837,0.16,0.34,1,2613516
16:52:13.196058193,0.27,0.32,3,2613980
16:52:14.543652611,0.20,0.34,2,2613232
16:52:15.893126598,0.10,0.30,0,2613432
16:52:17.240074923,0.11,0.29,1,2613448
16:52:18.581921217,0.10,0.30,0,2613256
16:52:19.933271054,0.08,0.29,0,2613156
16:52:21.287120306,0.10,0.29,0,2613204
16:52:22.630778427,0.16,0.30,0,2613272
16:52:23.962879986,0.15,0.29,0,2612708
16:52:25.320804227,0.11,0.29,0,2612940
16:52:26.673396729,0.10,0.30,0,2612552
16:52:28.022447310,0.22,0.29,0,2612824
16:52:29.373315329,0.08,0.29,1,2611948
16:52:30.728372587,0.23,0.32,5,2588640
16:52:32.067894949,0.86,0.34,3,2553192
16:52:33.394578506,0.53,0.31,1,2550120
16:52:34.719374427,1.33,0.34,4,2543064
16:52:36.044607143,0.52,0.30,2,2539056
16:52:37.371658837,0.27,0.30,0,2539024
16:52:38.700250582,0.29,0.31,0,2537876
16:52:40.046125595,0.09,0.29,0,2535496
16:52:41.399746888,0.14,0.29,0,2534464
16:52:42.743947007,0.14,0.30,0,2533968
16:52:44.092692110,0.09,0.29,0,2534100
16:52:45.444910561,0.10,0.29,0,2533700
16:52:46.798822303,0.13,0.30,0,2533508
16:52:48.151500837,0.13,0.29,0,2533456
16:52:49.504108972,0.11,0.29,0,2533292
16:52:50.850715783,0.13,0.32,2,2533380
16:52:52.192788312,0.76,0.33,4,2530576
16:52:53.536850213,0.74,0.34,1,2529012
16:52:54.884401931,0.19,0.34,2,2527128
16:52:56.240044567,0.23,0.31,4,2525804
16:52:57.579708975,0.11,0.29,0,2524740
16:52:58.931637370,0.11,0.30,0,2525084
16:53:00.283786492,0.07,0.29,0,2524456
16:53:01.630321217,2.24,0.34,0,2523232
16:53:02.972209157,0.14,0.29,0,2523348
