2019-02-21 04:36:03.318868,2019-02-21 04:36:24.894898,2019-02-21 04:36:26.411970
2019-02-21 04:36:03.309403,2019-02-21 04:36:24.885750,2019-02-21 04:36:26.749724
2019-02-21 04:36:03.342933,2019-02-21 04:36:24.919031,2019-02-21 04:36:26.750785
2019-02-21 04:36:03.334432,2019-02-21 04:36:24.903165,2019-02-21 04:36:26.751823
2019-02-21 04:36:03.316983,2019-02-21 04:36:24.893218,2019-02-21 04:36:26.752834
2019-02-21 04:36:03.420872,2019-02-21 04:36:24.990145,2019-02-21 04:36:26.753806
2019-02-21 04:36:03.307949,2019-02-21 04:36:24.884380,2019-02-21 04:36:26.754619
2019-02-21 04:36:03.345244,2019-02-21 04:36:24.921297,2019-02-21 04:36:26.755214
2019-02-21 04:36:03.420062,2019-02-21 04:36:24.977476,2019-02-21 04:36:26.825067
2019-02-21 04:36:03.431464,2019-02-21 04:36:25.061936,2019-02-21 04:36:26.826085
2019-02-21 04:36:03.307667,2019-02-21 04:36:24.884135,2019-02-21 04:36:26.827062
2019-02-21 04:36:03.341025,2019-02-21 04:36:24.917474,2019-02-21 04:36:26.829917
2019-02-21 04:36:03.420497,2019-02-21 04:36:24.978575,2019-02-21 04:36:26.830746
2019-02-21 04:36:03.366717,2019-02-21 04:36:24.929806,2019-02-21 04:36:26.831331
2019-02-21 04:36:03.421775,2019-02-21 04:36:24.992514,2019-02-21 04:36:26.831880
2019-02-21 04:36:03.433847,2019-02-21 04:36:25.085663,2019-02-21 04:36:26.952933
2019-02-21 04:36:03.431065,2019-02-21 04:36:25.061524,2019-02-21 04:36:26.953785
2019-02-21 04:36:03.368301,2019-02-21 04:36:24.975091,2019-02-21 04:36:26.954382
2019-02-21 04:36:03.339707,2019-02-21 04:36:24.904091,2019-02-21 04:36:26.954935
2019-02-21 04:36:03.430926,2019-02-21 04:36:25.061286,2019-02-21 04:36:26.955489
2019-02-21 04:36:03.475311,2019-02-21 04:36:25.089755,2019-02-21 04:36:26.956036
2019-02-21 04:36:03.422545,2019-02-21 04:36:25.029969,2019-02-21 04:36:26.956584
2019-02-21 04:36:03.475439,2019-02-21 04:36:25.089922,2019-02-21 04:36:26.960265
2019-02-21 04:36:03.473333,2019-02-21 04:36:25.087670,2019-02-21 04:36:26.961049
2019-02-21 04:36:03.433676,2019-02-21 04:36:25.064217,2019-02-21 04:36:26.961638
2019-02-21 04:36:03.338820,2019-02-21 04:36:24.903475,2019-02-21 04:36:27.260885
2019-02-21 04:36:03.501289,2019-02-21 04:36:25.137962,2019-02-21 04:36:27.262974
2019-02-21 04:36:03.344341,2019-02-21 04:36:24.920422,2019-02-21 04:36:27.264501
2019-02-21 04:36:04.507946,2019-02-21 04:36:25.183408,2019-02-21 04:36:27.266073
2019-02-21 04:36:03.339381,2019-02-21 04:36:24.903782,2019-02-21 04:36:27.267458
2019-02-21 04:36:03.422155,2019-02-21 04:36:24.993512,2019-02-21 04:36:27.269194
2019-02-21 04:36:03.307374,2019-02-21 04:36:24.883843,2019-02-21 04:36:27.270619
2019-02-21 04:36:03.421007,2019-02-21 04:36:24.990539,2019-02-21 04:36:27.272067
2019-02-21 04:36:03.330675,2019-02-21 04:36:24.899788,2019-02-21 04:36:27.273670
2019-02-21 04:36:03.421132,2019-02-21 04:36:24.990842,2019-02-21 04:36:27.274963
2019-02-21 04:36:03.345856,2019-02-21 04:36:24.926000,2019-02-21 04:36:27.276168
2019-02-21 04:36:03.370007,2019-02-21 04:36:24.976572,2019-02-21 04:36:27.277364
2019-02-21 04:36:03.334134,2019-02-21 04:36:24.902842,2019-02-21 04:36:27.278553
2019-02-21 04:36:03.422027,2019-02-21 04:36:24.993110,2019-02-21 04:36:27.280198
2019-02-21 04:36:03.474288,2019-02-21 04:36:25.088629,2019-02-21 04:36:27.281518
2019-02-21 04:36:03.317268,2019-02-21 04:36:24.893497,2019-02-21 04:36:27.361025
2019-02-21 04:36:03.424297,2019-02-21 04:36:25.033815,2019-02-21 04:36:27.363291
2019-02-21 04:36:03.311794,2019-02-21 04:36:24.888002,2019-02-21 04:36:27.365623
2019-02-21 04:36:04.505287,2019-02-21 04:36:25.139922,2019-02-21 04:36:27.367624
2019-02-21 04:36:03.473983,2019-02-21 04:36:25.088213,2019-02-21 04:36:27.369529
2019-02-21 04:36:03.331568,2019-02-21 04:36:24.900843,2019-02-21 04:36:27.371174
2019-02-21 04:36:03.310590,2019-02-21 04:36:24.886879,2019-02-21 04:36:27.373114
2019-02-21 04:36:03.314694,2019-02-21 04:36:24.890932,2019-02-21 04:36:27.374554
2019-02-21 04:36:03.430412,2019-02-21 04:36:25.060718,2019-02-21 04:36:27.486763
2019-02-21 04:36:03.306909,2019-02-21 04:36:24.883337,2019-02-21 04:36:27.487859
2019-02-21 04:36:03.420212,2019-02-21 04:36:24.977758,2019-02-21 04:36:27.488904
2019-02-21 04:36:03.315153,2019-02-21 04:36:24.891460,2019-02-21 04:36:27.628961
2019-02-21 04:36:03.421651,2019-02-21 04:36:24.992218,2019-02-21 04:36:27.630021
2019-02-21 04:36:03.471303,2019-02-21 04:36:25.086192,2019-02-21 04:36:27.630949
