2019-02-14 16:40:11.597950,2019-02-14 16:40:31.655195,2019-02-14 16:40:34.107844
2019-02-14 16:40:11.626655,2019-02-14 16:40:31.669679,2019-02-14 16:40:35.269356
2019-02-14 16:40:11.579326,2019-02-14 16:40:31.626322,2019-02-14 16:40:35.283849
2019-02-14 16:40:11.580394,2019-02-14 16:40:31.627256,2019-02-14 16:40:35.297026
2019-02-14 16:40:11.578301,2019-02-14 16:40:31.625367,2019-02-14 16:40:35.298636
2019-02-14 16:40:11.724927,2019-02-14 16:40:31.796623,2019-02-14 16:40:35.300305
2019-02-14 16:40:11.624510,2019-02-14 16:40:31.667502,2019-02-14 16:40:35.302177
2019-02-14 16:40:11.627141,2019-02-14 16:40:31.670317,2019-02-14 16:40:35.330998
2019-02-14 16:40:11.597355,2019-02-14 16:40:31.654721,2019-02-14 16:40:35.332502
2019-02-14 16:40:11.576393,2019-02-14 16:40:31.623465,2019-02-14 16:40:35.333780
2019-02-14 16:40:11.585851,2019-02-14 16:40:31.637449,2019-02-14 16:40:35.335015
2019-02-14 16:40:11.595854,2019-02-14 16:40:31.653217,2019-02-14 16:40:35.336208
2019-02-14 16:40:11.577321,2019-02-14 16:40:31.624368,2019-02-14 16:40:35.340033
2019-02-14 16:40:11.846651,2019-02-14 16:40:32.021380,2019-02-14 16:40:35.341942
2019-02-14 16:40:11.720201,2019-02-14 16:40:31.755933,2019-02-14 16:40:35.343921
2019-02-14 16:40:11.718567,2019-02-14 16:40:31.754926,2019-02-14 16:40:35.361406
2019-02-14 16:40:11.722664,2019-02-14 16:40:31.757976,2019-02-14 16:40:35.362920
2019-02-14 16:40:11.596318,2019-02-14 16:40:31.653712,2019-02-14 16:40:35.364175
2019-02-14 16:40:11.579918,2019-02-14 16:40:31.626794,2019-02-14 16:40:35.365365
2019-02-14 16:40:11.585385,2019-02-14 16:40:31.636977,2019-02-14 16:40:35.366604
2019-02-14 16:40:11.781165,2019-02-14 16:40:31.866865,2019-02-14 16:40:35.368219
2019-02-14 16:40:11.727468,2019-02-14 16:40:31.798926,2019-02-14 16:40:35.370066
2019-02-14 16:40:11.625032,2019-02-14 16:40:31.667988,2019-02-14 16:40:35.371859
2019-02-14 16:40:11.724322,2019-02-14 16:40:31.759260,2019-02-14 16:40:35.373628
2019-02-14 16:40:11.623307,2019-02-14 16:40:31.666170,2019-02-14 16:40:35.375270
2019-02-14 16:40:11.721033,2019-02-14 16:40:31.756397,2019-02-14 16:40:35.376675
2019-02-14 16:40:11.583924,2019-02-14 16:40:31.635386,2019-02-14 16:40:35.377894
2019-02-14 16:40:11.718820,2019-02-14 16:40:31.755234,2019-02-14 16:40:35.379062
2019-02-14 16:40:11.848099,2019-02-14 16:40:32.021736,2019-02-14 16:40:35.400934
2019-02-14 16:40:11.576850,2019-02-14 16:40:31.623892,2019-02-14 16:40:35.402417
2019-02-14 16:40:11.593583,2019-02-14 16:40:31.639469,2019-02-14 16:40:35.403684
2019-02-14 16:40:11.583275,2019-02-14 16:40:31.628231,2019-02-14 16:40:35.406888
2019-02-14 16:40:11.584405,2019-02-14 16:40:31.636021,2019-02-14 16:40:35.408516
2019-02-14 16:40:11.575693,2019-02-14 16:40:31.622753,2019-02-14 16:40:35.410083
2019-02-14 16:40:11.723210,2019-02-14 16:40:31.758188,2019-02-14 16:40:35.411497
2019-02-14 16:40:11.627742,2019-02-14 16:40:31.670919,2019-02-14 16:40:35.412737
2019-02-14 16:40:11.625521,2019-02-14 16:40:31.668469,2019-02-14 16:40:35.431009
2019-02-14 16:40:11.578840,2019-02-14 16:40:31.625841,2019-02-14 16:40:35.432452
2019-02-14 16:40:11.725456,2019-02-14 16:40:31.797102,2019-02-14 16:40:35.433698
2019-02-14 16:40:11.727203,2019-02-14 16:40:31.798707,2019-02-14 16:40:35.434923
2019-02-14 16:40:11.623908,2019-02-14 16:40:31.666980,2019-02-14 16:40:35.436118
2019-02-14 16:40:11.846041,2019-02-14 16:40:31.899901,2019-02-14 16:40:35.437499
2019-02-14 16:40:11.673927,2019-02-14 16:40:31.714149,2019-02-14 16:40:35.439395
